Freq/beam,SR/FEC,SID,Provider/Channel,undef,Compression,VPID,Audio,Encryption,Src_Updated,Provider_URL
11671 Htp D11Ku Fixed 147-49.5,DVB-S28PSK166003/4,,IRIB,,3622-11300,,7.9,,Wellikan231218,https://www.lyngsat.com/providers/ir/IRIB.html
11671 Htp D11Ku Fixed 147-49.5,DVB-S28PSK166003/4,116,Alalam News Channel Syria,,MPEG-4/SD,1160,1161 Ara,,,
11671 Htp D11Ku Fixed 147-49.5,DVB-S28PSK166003/4,121,Jam Jam Global Network 1,,MPEG-4/HD,1210,1211 Per,,,
11671 Htp D11Ku Fixed 147-49.5,DVB-S28PSK166003/4,126,Sahar Balkan,,MPEG-4/SD,1260,1261 Bos,,,
11671 Htp D11Ku Fixed 147-49.5,DVB-S28PSK166003/4,127,Sahar Azeri,,MPEG-4/SD,1270,1271 Aze,,,
11671 Htp D11Ku Fixed 147-49.5,DVB-S28PSK166003/4,129,Alkawthar TV,,MPEG-4/SD,1290,1291 Ara,,,
11671 Htp D11Ku Fixed 147-49.5,DVB-S28PSK166003/4,131,Press TV,,MPEG-4/HD,1310,1311 Eng,,,
11671 Htp D11Ku Fixed 147-49.5,DVB-S28PSK166003/4,132,Hispan TV,,MPEG-4/SD,1320,1321 Spa,,,
11671 Htp D11Ku Fixed 147-49.5,DVB-S28PSK166003/4,133,IFilm English,,MPEG-4/SD,1330,1331 Eng1332 Per,,,
11671 Htp D11Ku Fixed 147-49.5,DVB-S28PSK166003/4,138,IFilm Arabic,,MPEG-4/SD,1380,1381 Ara1382 Per,,,
11671 Htp D11Ku Fixed 147-49.5,DVB-S28PSK166003/4,139,Alalam News Channel,,MPEG-4/HD,1390,1391 Ara,,,
11671 Htp D11Ku Fixed 147-49.5,DVB-S28PSK166003/4,429,Sahar Kurdi,,MPEG-4/SD,4290,4291 Kur,,,
11671 Htp D11Ku Fixed 147-49.5,DVB-S28PSK166003/4,256,Radio Quran (Iran),,,,2561 Per,,,
11671 Htp D11Ku Fixed 147-49.5,DVB-S28PSK166003/4,1581,IRIB World Service Radio 1,,,,1811,,,
11671 Htp D11Ku Fixed 147-49.5,DVB-S28PSK166003/4,1582,IRIB World Service Radio 2,,,,1821,,,
11671 Htp D11Ku Fixed 147-49.5,DVB-S28PSK166003/4,1583,IRIB World Service Radio 3,,,,1831 Ara,,,
11671 Htp D11Ku Fixed 147-49.5,DVB-S28PSK166003/4,1584,IRIB World Service Radio 4,,,,1841,,,
11671 Htp D11Ku Fixed 147-49.5,DVB-S28PSK166003/4,1585,IRIB World Service Radio 5,,,,1851,,,
11671 Htp D11Ku Fixed 147-49.5,DVB-S28PSK166003/4,1586,IRIB World Service Radio 6,,,,1861,,,
11671 Htp D11Ku Fixed 147-49.5,DVB-S28PSK166003/4,1587,IRIB World Service Radio 7,,,,1871 Eng,,,
11689 Htp D11Ku Fixed 147-49.5,DVB-S121103/4,,ORTAS,,0-1,,5.5,,EnoSat230423,https://www.lyngsat.com/providers/sy/ORTAS.html
11689 Htp D11Ku Fixed 147-49.5,DVB-S121103/4,1,Syrian Satellite Channel,,MPEG-2/SD,88,256 Ara,,,
11689 Htp D11Ku Fixed 147-49.5,DVB-S121103/4,2,Syria Sports TV,,MPEG-2/SD,100,110 Ara,,,
11689 Htp D11Ku Fixed 147-49.5,DVB-S121103/4,3,Syria Local TV,,MPEG-2/SD,308,258 Ara,,,
11689 Htp D11Ku Fixed 147-49.5,DVB-S121103/4,4,Alikhbaria Syria,,MPEG-2/SD,1025,1045 Ara,,,
11689 Htp D11Ku Fixed 147-49.5,DVB-S121103/4,5,Syria Drama 24,,MPEG-2/SD,270,280 Ara,,,
11689 Htp D11Ku Fixed 147-49.5,DVB-S121103/4,6,Sakaker Kids,,MPEG-2/SD,310,260 Ara,,,
11689 Htp D11Ku Fixed 147-49.5,DVB-S121103/4,1,Radio Damascus,,,,257,,,
11689 Htp D11Ku Fixed 147-49.5,DVB-S121103/4,4,Radio Al Karma,,,,1055 Ara,,,
11689 Htp D11Ku Fixed 147-49.5,DVB-S121103/4,6,Sawt Alshabab FM,,,,261 Ara,,,
