Freq/beam,SR/FEC,SID,Provider/Channel,undef,Compression,VPID,Audio,Encryption,Src_Updated,Provider_URL
3830 Rtp 22East hemi,DVB-S2QPSK88421/2,,RTP,,1-101,,1.0,,DX Bozóth200325,https://www.lyngsat.com/providers/pt/RTP.html
3830 Rtp 22East hemi,DVB-S2QPSK88421/2,1,RTP Internacional Europa,,MPEG-4/SD,101,201 Por,,,
3830 Rtp 22East hemi,DVB-S2QPSK88421/2,2,RTP África,,MPEG-4/SD,102,202 Por,,,
3830 Rtp 22East hemi,DVB-S2QPSK88421/2,11,RDP Antena 1,,,,411 Por,,,
3830 Rtp 22East hemi,DVB-S2QPSK88421/2,12,RDP África,,,,412 Por,,,
3830 Rtp 22East hemi,DVB-S2QPSK88421/2,13,RDP Internacional,,,,413 Por,,,
3838 Rtp 22East hemi,DVB-S2QPSK29538/9,,(RTP feeds),,,,,,DX Bozóth200325,
3843 Rtp 22East hemi,DVB-S45501/2,1,RTG (Guinea),,65535-1MPEG-2/SD,4096,2.74097 Fre,,M Al-Taie231001,
3843 Rtp 22East hemi,DVB-S45501/2,1,Radio Guinée,,,,4101 Fre,,,
11495 Vtp 74Spot 2,DVB-S2QPSK441009/10,,Freeview,,1-4096,,6.4,BISS,Anonymous230624,https://www.lyngsat.com/providers/uk/Freeview.html
11495 Vtp 74Spot 2,DVB-S2QPSK441009/10,0,BBC One North East & Cumbria,,MPEG-2/SD,101,102 Eng,BISS,,
11495 Vtp 74Spot 2,DVB-S2QPSK441009/10,0,BBC One North East & Cumbria,,MPEG-4/HD,6601,6602 Eng,BISS,,
11495 Vtp 74Spot 2,DVB-S2QPSK441009/10,0,BBC Two,,MPEG-2/SD,201,202 Eng,BISS,,
11495 Vtp 74Spot 2,DVB-S2QPSK441009/10,0,BBC Two,,MPEG-4/HD,6101,6102 Eng,BISS,,
11495 Vtp 74Spot 2,DVB-S2QPSK441009/10,0,CBBC (07-19),,MPEG-2/SD,301,302 Eng,BISS,,
11495 Vtp 74Spot 2,DVB-S2QPSK441009/10,0,CBBC (07-19),,MPEG-4/HD,7001,7002 Eng,BISS,,
11495 Vtp 74Spot 2,DVB-S2QPSK441009/10,0,BBC Three (19-04),,MPEG-2/SD,301,302 Eng,BISS,,
