Freq/beam,SR/FEC,SID,Provider/Channel,undef,Compression,VPID,Audio,Encryption,Src_Updated,Provider_URL
3614 RAfrica C,DVB-S26075/6,,OBN Gaammee,,MPEG-4/HD,512,6.54.12 Orm,,Best gamer210824,
3617 RAfrica C,DVB-S28PSK22603/4,,(feeds),,,,,,N Stanislav231006,
3624 RAfrica C,DVB-S28PSK26073/4,,(feeds),,,,,,N Stanislav240314,
3642 RAfrica C,DVB-S28PSK17773/4,,(feeds),,,,,,N Stanislav231006,
3634 RAfrica C,DVB-S48105/6,1,OBN (Ethiopia),,?-?MPEG-4/HD,512,6.54112 Orm,,N Stanislav220418,
3645 RAfrica C,DVB-S49155/6,1,Debub TV,,?-?MPEG-2/SD,308,6.5 256 Amh,,A Zapara191128,
3718 RAfrica C,DVB-S28PSK179503/4,,EBC,,?-1,,7.9,,N Stanislav240212,https://www.lyngsat.com/providers/et/EBC.html
3718 RAfrica C,DVB-S28PSK179503/4,1,ETV News,,MPEG-4/HD,512,258 Amh,,,
3718 RAfrica C,DVB-S28PSK179503/4,2,ETV Entertainment,,MPEG-4/HD,513,261 Amh,,,
3718 RAfrica C,DVB-S28PSK179503/4,3,ETV Languages,,MPEG-4/HD,514,259 Amh,,,
3718 RAfrica C,DVB-S28PSK179503/4,4,ETV Afaan Oromoo,,MPEG-4/HD,515,267 Orm,,,
3718 RAfrica C,DVB-S28PSK179503/4,5,ETV Yelijochalem,,MPEG-4/HD,516,270 Amh,,,
3718 RAfrica C,DVB-S28PSK179503/4,6,ETV Parlama,,MPEG-4/HD,517,275,,,
3718 RAfrica C,DVB-S28PSK179503/4,7,[Radio Ethiopia National Radio info card],,MPEG-4/SD,503,504 Amh,,,
3718 RAfrica C,DVB-S28PSK179503/4,8,EBC FM 97.1,,,,902 Amh,,,
10973 HAfrica Ku,DVB-S28PSK25000,,Metro Digital TV,,0-1,,,Cryptoguard 2,Sux231213,
11010 HAfrica Ku,DVB-S2QPSK287753/4,,Panbetting,,222-4248,,4.0,,Anonymous230313,https://www.lyngsat.com/providers/de/Panbetting.html
11010 HAfrica Ku,DVB-S2QPSK287753/4,40101,Panbetting promo,,MPEG-4/HD,1011,1012 Eng,,,
11010 HAfrica Ku,DVB-S2QPSK287753/4,40303,Voice of One TV,,HEVC/SD,3031,3032 Eng,,,
11010 HAfrica Ku,DVB-S2QPSK287753/4,40305,Altar of Divine Mercy TV,,MPEG-4/SD,3051,3052 Eng,,,
11010 HAfrica Ku,DVB-S2QPSK287753/4,40306,FAPM TV,,MPEG-4/SD,3061,3062 Eng,,,
11010 HAfrica Ku,DVB-S2QPSK287753/4,40501,[Bet test card],,MPEG-4/HD,5011,5012,,,
11010 HAfrica Ku,DVB-S2QPSK287753/4,40502,[Bet test card],,MPEG-4/HD,5021,5022,,,
11010 HAfrica Ku,DVB-S2QPSK287753/4,40503,[Bet test card],,MPEG-4/HD,5031,5032,,,
11010 HAfrica Ku,DVB-S2QPSK287753/4,40504,[Bet test card],,MPEG-4/HD,5041,5042,,,
11010 HAfrica Ku,DVB-S2QPSK287753/4,40505,[Bet test card],,MPEG-4/HD,5051,5052,,,
11010 HAfrica Ku,DVB-S2QPSK287753/4,40519,[Bet test card],,MPEG-4/HD,5191,5192,,,
11010 HAfrica Ku,DVB-S2QPSK287753/4,40520,[Bet test card],,MPEG-4/HD,5201,5202,,,
11010 HAfrica Ku,DVB-S2QPSK287753/4,40610,[Bet test card],,MPEG-4/HD,6101,6102,,,
11010 HAfrica Ku,DVB-S2QPSK287753/4,40611,[Bet test card],,MPEG-4/HD,6111,6112,,,
11010 HAfrica Ku,DVB-S2QPSK287753/4,40620,[Bet test card],,MPEG-4/HD,6201,6202,,,
11010 HAfrica Ku,DVB-S2QPSK287753/4,40624,[Bet test card],,MPEG-4/HD,6241,6242,,,
11010 HAfrica Ku,DVB-S2QPSK287753/4,40650,[Bet test card],,MPEG-4/HD,6501,6502,,,
11010 HAfrica Ku,DVB-S2QPSK287753/4,40651,[Bet test card],,MPEG-4/HD,6511,6512,,,
11010 HAfrica Ku,DVB-S2QPSK287753/4,40652,[Bet test card],,MPEG-4/HD,6521,6522,,,
11010 HAfrica Ku,DVB-S2QPSK287753/4,40721,[Bet test card],,MPEG-4/HD,7211,7212,,,
11010 HAfrica Ku,DVB-S2QPSK287753/4,40722,[Bet test card],,MPEG-4/HD,7221,7222,,,
11010 HAfrica Ku,DVB-S2QPSK287753/4,40723,[Bet test card],,MPEG-4/HD,7231,7232,,,
11010 HAfrica Ku,DVB-S2QPSK287753/4,40724,[Bet test card],,MPEG-4/HD,7241,7242,,,
11010 HAfrica Ku,DVB-S2QPSK287753/4,40725,[Bet test card],,MPEG-4/HD,7251,7252,,,
11010 HAfrica Ku,DVB-S2QPSK287753/4,40740,[Bet test card],,MPEG-4/HD,7401,7402,,,
11010 HAfrica Ku,DVB-S2QPSK287753/4,40741,[Bet test card],,MPEG-4/HD,7411,7412,,,
11010 HAfrica Ku,DVB-S2QPSK287753/4,40742,[Bet test card],,MPEG-4/HD,7421,7422,,,
11010 HAfrica Ku,DVB-S2QPSK287753/4,40743,[Bet test card],,MPEG-4/HD,7431,7432,,,
11010 HAfrica Ku,DVB-S2QPSK287753/4,40768,[Bet test card],,MPEG-4/HD,7681,7682,,,
11010 HAfrica Ku,DVB-S2QPSK287753/4,40779,[Bet test card],,MPEG-4/HD,7791,7792,,,
11010 HAfrica Ku,DVB-S2QPSK287753/4,40625,StarBet Sports,,MPEG-4/HD,6251,6252 Eng,,,
11010 HAfrica Ku,DVB-S2QPSK287753/4,40626,StarBet Lobby,,MPEG-4/HD,6261,6262 Eng,,,
11010 HAfrica Ku,DVB-S2QPSK287753/4,40627,StarBet Casino,,MPEG-4/HD,6271,6272 Eng,,,
11010 HAfrica Ku,DVB-S2QPSK287753/4,40633,Inbet Spin,,MPEG-4/HD,4331,4332 Eng,,,
11010 HAfrica Ku,DVB-S2QPSK287753/4,40634,Inbet League,,MPEG-4/HD,4341,4342 Eng,,,
11010 HAfrica Ku,DVB-S2QPSK287753/4,40635,Inbet Racing,,MPEG-4/HD,4351,4352 Eng,,,
11010 HAfrica Ku,DVB-S2QPSK287753/4,40656,LuckyBet LaLiga,,MPEG-4/HD,6561,6562 Eng,,,
11010 HAfrica Ku,DVB-S2QPSK287753/4,40657,LuckyBet EPL,,MPEG-4/HD,6571,6572 Eng,,,
11010 HAfrica Ku,DVB-S2QPSK287753/4,40658,LuckyBet Serie A,,MPEG-4/HD,6581,6582 Eng,,,
11010 HAfrica Ku,DVB-S2QPSK287753/4,40660,Betika! Soccer,,MPEG-4/HD,6601,6602 Eng,,,
11010 HAfrica Ku,DVB-S2QPSK287753/4,40661,Betika! Jackpots,,MPEG-4/HD,6611,6612 Eng,,,
11010 HAfrica Ku,DVB-S2QPSK287753/4,40662,Betika! Palm,,MPEG-4/HD,6621,6622 Eng,,,
11010 HAfrica Ku,DVB-S2QPSK287753/4,40663,BetBonanza Colour,,MPEG-4/HD,6631,6632 Eng,,,
11010 HAfrica Ku,DVB-S2QPSK287753/4,40670,Bonanza Ballz,,MPEG-4/HD,6701,6702 Eng,,,
11010 HAfrica Ku,DVB-S2QPSK287753/4,40671,BetBonanza EPL,,MPEG-4/HD,6711,6712 Eng,,,
