Freq/beam,SR/FEC,SID,Provider/Channel,undef,Compression,VPID,Audio,Encryption,Src_Updated,Provider_URL
4036 Htp 17,DVB-S28PSK75003/4,,(feeds),,,,,,ML231103,
4046 Vtp 18,DVB-S28PSK7500,,(feeds),,,,,,NOS482230625,
4055 Vtp 18,DVB-S28PSK7500,,(feeds),,,,,,NOS482230625,
4064 Vtp 18,DVB-S28PSK7500,,(feeds),,,,,,NOS482230625,
4066 Htp 19,DVB-S28PSK7500,,(feeds),,,,,,NOS482230709,
4073 Vtp 18,DVB-S28PSK7500,,(feeds),,,,,,NOS482230625,
4075 Htp 19,DVB-S28PSK7500,,(feeds),,,,,,NOS482230709,
4084 Htp 19,DVB-S28PSK7500,,(feeds),,,,,,NOS482230709,
4086 Vtp 20,DVB-S28PSK7500,,(feeds),,,,,,NOS482230627,
4095 Vtp 20,DVB-S28PSK7500,,(feeds),,,,,,NOS482230702,
4104 Vtp 20,DVB-S28PSK7500,,(feeds),,,,,,NOS482230703,
4114 Vtp 20,DVB-S28PSK75003/4,,(feeds),,,,,,ML231025,
4125 Vtp 22,DVB-S28PSK7500,,(feeds),,,,,,NOS482230703,
4134 Vtp 22,DVB-S28PSK7500,,(feeds),,,,,,NOS482230703,
4151 Htp 23,DVB-S132353/4,,(Texas Lottery feeds),,,,,,Cruz'n video230704,
