Freq/beam,SR/FEC,SID,Provider/Channel,undef,Compression,VPID,Audio,Encryption,Src_Updated,Provider_URL
12268 Ltp 4Spot,DSS200002/3,,DirecTV USA,,,,,Videoguard,P Smith120222,
12384 Ltp 12Spot,,,,,,,,,Alexrules11240214,
12472 Ltp 18Spot,,,,,,,,,Alexrules11240214,
12501 Ltp 20Spot,DSS200006/7,,DirecTV USA,,,,,Videoguard,R Hewitt020130,
12588 Ltp 26Spot,,,,,,,,,Alexrules11240214,
12618 Ltp 28Spot,,,,,,,,,Alexrules11240214,
