Freq/beam,SR/FEC,SID,Provider/Channel,undef,Compression,VPID,Audio,Encryption,Src_Updated,Provider_URL
10983 Htp 8Pan America0,DVB-S2QPSK450004/5,,TuVes HD,,,,4.7,Verimatrix (B)StreamGuard,C de Berazategui230530,
11733 Htp 12Pan America0,DVB-S2QPSK450004/5,,TuVes HD,,,,4.7,Verimatrix (B)StreamGuard,C de Berazategui231014,
11795 Htp 13Pan America0,DVB-S2QPSK450004/5,,TuVes HD,,,,4.7,Verimatrix (B)StreamGuard,C de Berazategui240225,
11857 Htp 14Pan America0,DVB-S2QPSK450004/5,,TuVes HD,,?-1,,4.7,Verimatrix (B)IrdetoStreamGuard,O Ponce240104,
11919 Htp 15Pan America0,DVB-S2QPSK45000,,TuVes HD,,,,,Verimatrix (B)IrdetoStreamGuard,C de Berazategui231014,
10983 Htp 8Pan America0,DVB-S2QPSK450004/5,9990,[Avalpa test card],,MPEG-4/SD,1501,1502,,,
11026 Htp 9Pan America0,DVB-S125001/2,,Voice of America,,,,2.7,,C de Berazategui220712,https://www.lyngsat.com/providers/us/Voice-of-America.html
11026 Htp 9Pan America0,DVB-S125001/2,340,VoA TV Global,,MPEG-4/HD,100,101 Eng,,,
11026 Htp 9Pan America0,DVB-S125001/2,350,TV Martí,,MPEG-4/HD,110,111 Spa,,,
11026 Htp 9Pan America0,DVB-S125001/2,300,Voz de América,,,,121 Spa,,,
11026 Htp 9Pan America0,DVB-S125001/2,301,VoA 1,,,,122 Eng,,,
11026 Htp 9Pan America0,DVB-S125001/2,302,VoA 1,,,,123 Eng,,,
11026 Htp 9Pan America0,DVB-S125001/2,303,Radio Martí,,,,124 Spa,,,
11026 Htp 9Pan America0,DVB-S125001/2,304,VoA Global Live,,,,125 Eng,,,
11043 VNorth Sea,DVB-S2QPSK441009/10,,Freeview,,,,6.4,BISS,EnoSatLexzie240124,https://www.lyngsat.com/providers/uk/Freeview.html
11043 VNorth Sea,DVB-S2QPSK441009/10,0,BBC One North East & Cumbria,,MPEG-2/SD,101,102 Eng,BISS,,
11043 VNorth Sea,DVB-S2QPSK441009/10,0,BBC One North East & Cumbria,,MPEG-4/HD,6601,6602 Eng,BISS,,
11043 VNorth Sea,DVB-S2QPSK441009/10,0,BBC Two,,MPEG-2/SD,201,202 Eng,BISS,,
11043 VNorth Sea,DVB-S2QPSK441009/10,0,BBC Two,,MPEG-4/HD,6101,6102 Eng,BISS,,
11043 VNorth Sea,DVB-S2QPSK441009/10,0,CBBC (07-19),,MPEG-2/SD,301,302 Eng,BISS,,
11043 VNorth Sea,DVB-S2QPSK441009/10,0,CBBC (07-19),,MPEG-4/HD,7001,7002 Eng,BISS,,
11043 VNorth Sea,DVB-S2QPSK441009/10,0,BBC Three (19-04),,MPEG-2/SD,301,302 Eng,BISS,,
11043 VNorth Sea,DVB-S2QPSK441009/10,0,BBC Three (19-04),,MPEG-4/HD,7001,7002 Eng,BISS,,
11043 VNorth Sea,DVB-S2QPSK441009/10,0,CBeebies UK (06-19),,MPEG-2/SD,401,402 Eng,BISS,,
11043 VNorth Sea,DVB-S2QPSK441009/10,0,CBeebies UK (06-19),,MPEG-4/HD,6701,6702 Eng,BISS,,
11043 VNorth Sea,DVB-S2QPSK441009/10,0,BBC Four (19-04),,MPEG-2/SD,401,402 Eng,BISS,,
11043 VNorth Sea,DVB-S2QPSK441009/10,0,BBC News UK,,MPEG-2/SD,501,502 Eng,BISS,,
11043 VNorth Sea,DVB-S2QPSK441009/10,0,BBC Parliament,,MPEG-2/SD,601,602 Eng,BISS,,
11043 VNorth Sea,DVB-S2QPSK441009/10,0,BBC Red Button 1,,MPEG-2/SD,901,951 Eng,BISS,,
11043 VNorth Sea,DVB-S2QPSK441009/10,0,BBC One Wales,,MPEG-2/SD,3101,3102 Eng,BISS,,
11043 VNorth Sea,DVB-S2QPSK441009/10,0,BBC One Scotland,,MPEG-2/SD,4101,4102 Eng,BISS,,
11043 VNorth Sea,DVB-S2QPSK441009/10,0,BBC One Northern Ireland,,MPEG-2/SD,5101,5102 Eng,BISS,,
11043 VNorth Sea,DVB-S2QPSK441009/10,0,ITV 1 Granada,,MPEG-4/HD,6201,6202 Eng,BISS,,
11043 VNorth Sea,DVB-S2QPSK441009/10,0,Channel 4 London,,MPEG-4/HD,6301,6302 Eng,BISS,,
11043 VNorth Sea,DVB-S2QPSK441009/10,0,Channel 5 (UK),,MPEG-4/HD,6401,6402 Eng,BISS,,
11043 VNorth Sea,DVB-S2QPSK441009/10,0,5 Select,,MPEG-4/SD,7501,7502 Eng,BISS,,
11043 VNorth Sea,DVB-S2QPSK441009/10,0,TBN UK,,MPEG-4/SD,7901,7902 Eng,BISS,,
11043 VNorth Sea,DVB-S2QPSK441009/10,0,BBC Radio 1,,,,1002 Eng,BISS,,
11043 VNorth Sea,DVB-S2QPSK441009/10,0,BBC Radio 2,,,,1102 Eng,BISS,,
11043 VNorth Sea,DVB-S2QPSK441009/10,0,BBC Radio 3,,,,1202 Eng,BISS,,
11043 VNorth Sea,DVB-S2QPSK441009/10,0,BBC Radio 4 FM,,,,1302 Eng,BISS,,
11043 VNorth Sea,DVB-S2QPSK441009/10,0,BBC Radio 5 Live,,,,1402 Eng,BISS,,
11043 VNorth Sea,DVB-S2QPSK441009/10,0,BBC Radio 5 Live Sports Extra,,,,1502 Eng,BISS,,
11043 VNorth Sea,DVB-S2QPSK441009/10,0,BBC Radio 6 Music,,,,1602 Eng,BISS,,
11043 VNorth Sea,DVB-S2QPSK441009/10,0,BBC Radio 4 Extra,,,,1702 Eng,BISS,,
11043 VNorth Sea,DVB-S2QPSK441009/10,0,BBC Radio 1Xtra,,,,1802 Eng,BISS,,
11043 VNorth Sea,DVB-S2QPSK441009/10,0,BBC Radio Asian Network,,,,1902,BISS,,
11043 VNorth Sea,DVB-S2QPSK441009/10,0,BBC World Service UK,,,,2002 Eng,BISS,,
11506 Vtp 51Europe & Middle East,DVB-S28943/4,,EXRN Radio Network,,1-1,,5.5,,V Kopertehov160122,https://www.lyngsat.com/providers/us/EXRN-Radio-Network.html
11506 Vtp 51Europe & Middle East,DVB-S28943/4,50,EXRN Radio Network 1,,,,4156 Eng,,,
11506 Vtp 51Europe & Middle East,DVB-S28943/4,51,EXRN Radio Network 2,,,,4157 Eng,,,
11530 Htp 48Europe & Middle East,,,,,,,,,N Stanislav240223,
11795 Htp 13Pan America0,DVB-S2QPSK450004/5,730,EWTN España - Latinoamérica,,MPEG-4/SD,3200,3201 Spa,,,
11795 Htp 13Pan America0,DVB-S2QPSK450004/5,732,Bethel TV (Peru),,MPEG-4/SD,1616,1617 Spa,,,
11795 Htp 13Pan America0,DVB-S2QPSK450004/5,9999,ESPN Dos México,,MPEG-4/SD,38,33 Spa,,,
11795 Htp 13Pan America0,DVB-S2QPSK450004/5,2031,Bethel Radio,,,,1618 Spa,,,
12112 Htp 19Brazil,DVB-S44443/4,1,TV Luiza,,?-?MPEG-4/HD,256,5.5 257 Por,,Edinho fta220717,
12550 Htp 33Africa,DVB-S44112/3,40,Finote Democracy,,?-?,,4.43040 Eng,,L Maes160512,
12582 Htp 20Europe & Middle East,DVB-S28PSK13003/4,,(feeds),,,,,,Roli170525,
12593 Htp 20Europe & Middle East,DVB-S28PSK29003/4,,(feeds),,,,,,Jamie A160617,
12597 Vtp 2Europe & Middle East,DVB-S28PSK450003/4,8051,BFBS Navy,,.-.MPEG-4/SD,33,7.9  34 Eng,,N Stanislav240127,
12717 Vtp 4Europe & Middle East,DVB-S2QPSK249104/5,8051,BFBS Navy,,.-.MPEG-4/SD,33,4.7  34 Eng,,N Stanislav240127,
12609 Htp 20Europe & Middle East,DVB-S75523/4,,ESPN,,0-1,,5.5,BISS,N Schlammer170503,https://www.lyngsat.com/providers/us/ESPN.html
12609 Htp 20Europe & Middle East,DVB-S75523/4,901,ESPNU,,MPEG-2/SD,308,256 Eng,BISS,,
12609 Htp 20Europe & Middle East,DVB-S75523/4,902,ESPN 2 US,,MPEG-2/SD,309,258 Eng,BISS,,
