Freq/beam,SR/FEC,SID,Provider/Channel,undef,Compression,VPID,Audio,Encryption,Src_Updated,Provider_URL
11480 Vtp 41Brazil,DVB-S28PSK300002/3,,,,1-1,,6.6,,C de Berazategui240202,
11480 Vtp 41Brazil,DVB-S28PSK300002/3,5,TV Família do Reino,,HEVC/HD,211,221 Por,,,
11480 Vtp 41Brazil,DVB-S28PSK300002/3,100,Canal Futura,,MPEG-4/HD,1160,1120 Por,,,
11480 Vtp 41Brazil,DVB-S28PSK300002/3,13760,TV Jangadeiro,,MPEG-4/HD,273,274 Por,BISS,,
11480 Vtp 41Brazil,DVB-S28PSK300002/3,59232,TV Cultura Nacional,,MPEG-4/HD,610,620 Por 621 Qaa,,,
11480 Vtp 41Brazil,DVB-S28PSK300002/3,59233,Univesp TV,,MPEG-4/HD,710,720 Por,,,
11480 Vtp 41Brazil,DVB-S28PSK300002/3,60736,Rede Século 21,,MPEG-4/HD,1001,1002 Por,,,
11800 Htp 18Mexico & Central America & Caribbean0,DVB-S2X8PSK490005/6,,Kiwisat,,,,,,NOS482230212,
11890 Vtp 11Hispanic South America,DVB-S230000,,Colombian mux,,,,,,C de Berazategui240225,
11890 Vtp 11Hispanic South America,DVB-S230000,1,Canal Congreso (Colombia),,HEVC/SD,1041,1042 Spa,,,
11890 Vtp 11Hispanic South America,DVB-S230000,2,Canal Capital,,HEVC/SD,1051,1052 Spa,,,
11890 Vtp 11Hispanic South America,DVB-S230000,3,Señal Colombia,,HEVC/SD,2011,2012 Spa,,,
11890 Vtp 11Hispanic South America,DVB-S230000,4,Canal Institucional TV,,HEVC/SD,2021,2022 Spa,,,
11890 Vtp 11Hispanic South America,DVB-S230000,5,Trece (Colombia),,HEVC/SD,1061,1062 Spa,,,
11890 Vtp 11Hispanic South America,DVB-S230000,6,Teleantioquia,,HEVC/SD,1071,1072 Spa,,,
11890 Vtp 11Hispanic South America,DVB-S230000,8,Canal TRO,,HEVC/SD,1111,1112 Spa,,,
11890 Vtp 11Hispanic South America,DVB-S230000,10,Telecaribe,,MPEG-4/SD,1081,1082 Spa,,,
11890 Vtp 11Hispanic South America,DVB-S230000,11,Telepacífico,,MPEG-4/SD,1091,1092 Spa,,,
11890 Vtp 11Hispanic South America,DVB-S230000,12,Telecafé (Colombia),,MPEG-4/SD,1101,1102 Spa,,,
11890 Vtp 11Hispanic South America,DVB-S230000,13,Radio Nacional de Colombia,,,,1131 Spa,,,
11890 Vtp 11Hispanic South America,DVB-S230000,14,Radiónica,,,,1141 Spa,,,
11890 Vtp 11Hispanic South America,DVB-S230000,17,Radio Nacional Barranquilla,,,,1171 Spa,,,
11890 Vtp 11Hispanic South America,DVB-S230000,18,Radio Nacional Quibdo,,,,1181 Spa,,,
11890 Vtp 11Hispanic South America,DVB-S230000,19,Radio Nacional Villavicencio,,,,1191 Spa,,,
11890 Vtp 11Hispanic South America,DVB-S230000,20,Radiónica Cali ?,,,,1201 Spa,,,
11890 Vtp 11Hispanic South America,DVB-S230000,21,Radio Nacional Fonseca,,,,1211 Spa,,,
11890 Vtp 11Hispanic South America,DVB-S230000,22,Radio Nacional Convención,,,,1221 Spa,,,
11890 Vtp 11Hispanic South America,DVB-S230000,23,Radio Nacional San Jacinto,,,,1231 Spa,,,
11890 Vtp 11Hispanic South America,DVB-S230000,24,Radio Nacional Chaparral,,,,1241 Spa,,,
11920 Htp 20Mexico & Central America & Caribbean0,DVB-S2X8PSK490005/6,,Kiwisat,,,,,,NOS482231118,
12018 Vtp 25Hispanic South America,DVB-S28PSK72003/4,,(feeds),,,,,,Anonymous201109,
12026 Vtp 25Hispanic South America,DVB-S28PSK72003/4,,(feeds),,,,,,Anonymous201109,
12034 Vtp 25Hispanic South America,DVB-S28PSK72003/4,,(feeds),,,,,,Anonymous201109,
12043 Vtp 25Hispanic South America,DVB-S28PSK44003/4,,(Torneos feeds),,,,,,Anonymous201109,
12055 Vtp 25Hispanic South America,DVB-S28PSK43203/4,,(feeds),,,,,,Anonymous201109,
12061 Vtp 25Hispanic South America,DVB-S28PSK43903/4,,(feeds),,,,,,Anonymous201109,
12101 Vtp 27Hispanic South America,DVB-S28PSK50003/4,,(feeds),,,,,,Anonymous201109,
12181 Vtp 28Hispanic South America,DVB-S27200,,(feeds),,,,,,C de Berazategui230218,
