Freq/beam,SR/FEC,SID,Provider/Channel,undef,Compression,VPID,Audio,Encryption,Src_Updated,Provider_URL
3720 Htp 1ANCBrazil & South America,PAL,,TV Globo Rio de Janeiro,,,,5.80 Por,,Wilkherdasilva191014,
3730 Vtp 1BNCBrazil & South America,PAL,,TV Verdade,,,,5.80 Por,,Wilkherdasilva200820,
4105 Vtp 10BNCBrazil & South America,DVB-S28PSK32005/6,1,TV Verdade,,?-?MPEG-4/HD,273,9.4 274 Por,,Wilkherdasilva200820,
11780 Htp 2ANKBrazil0,DVB-S28PSK299002/3,1033,TV Verdade,,MPEG-4/HD,3301,3311 Por,,,
3734 Htp 1ANCBrazil & South America,DVB-S28PSK50002/3,13984,TV Verdes Mares Cariri,,?-?MPEG-4/HD,273,6.6 274 Por,Verimatrix (B)IrdetoNagravision,Wilkherdasilva200808,
12000 Vtp 8BNKBrazil0,DVB-S28PSK299002/3,351,TV Verdes Mares Cariri,,MPEG-4/HD,3933,3931 Por,Verimatrix (B)Nagravision,,
3744 Vtp 1BNCBrazil & South America,DVB-S28PSK57003/4,59360,SBT Nacional,,?-?MPEG-4/HD,513,7.9 514 Por,Verimatrix (B)Nagravision,Wilkherdasilva200430,
4170 Vtp 12BNCBrazil & South America,PAL,,SBT Nacional,,,,5.80 Por,,Wilkherdasilva190803,
12160 Vtp 12BNKBrazil0,DVB-S28PSK299002/3,325,SBT Nacional,,MPEG-4/HD,3343,3341 Por,Verimatrix (B)Nagravision,,
3744 Htp 2ANCBrazil & South America,DVB-S25003/5,1,TV Horizonte,,?-?MPEG-4/HD,512,4112 Por,,C de Berazategui230602,
12120 Vtp 11BNKBrazil0,DVB-S28PSK299002/3,320,TV Horizonte,,MPEG-4/HD,5293,5291 Por,,,
3744 Htp 2ANCBrazil & South America,DVB-S25003/5,1,América AM 750,,,,4113 Por,,,
3744 Htp 2ANCBrazil & South America,DVB-S25003/5,1,Cultura AM 830,,,,4113 Por,,,
3747 Htp 2ANCBrazil & South America,DVB-S50003/4,1,Canal Gov,,MPEG-2/SD,101,5.5 102 Por,,Edinho fta220805,
3756 Htp 2ANCBrazil & South America,DVB-S28PSK75003/4,16161,Canal Gov,,MPEG-4/HD,201,202 Por,,,
12000 Vtp 8BNKBrazil0,DVB-S28PSK299002/3,805,Canal Gov,,MPEG-4/HD,3963,3961 Por,Nagravision,,
3747 Htp 2ANCBrazil & South America,DVB-S50003/4,2,Rádio Nacional FM,,,,201 Por,,,
3747 Htp 2ANCBrazil & South America,DVB-S50003/4,8,Rádio Nacional FM,,,,801 Por,,,
3747 Htp 2ANCBrazil & South America,DVB-S50003/4,3,MEC FM,,,,301 Por,,,
4094 Vtp 10BNCBrazil & South America,DVB-S28PSK114293/4,23333,MEC FM,,,,633 Por,,,
3747 Htp 2ANCBrazil & South America,DVB-S50003/4,4,Rádio Nacional Amazônia,,,,401 Por,,,
