Freq/beam,SR/FEC,SID,Provider/Channel,undef,Compression,VPID,Audio,Encryption,Src_Updated,Provider_URL
11747 Rtp ER2Fixed 10,DVB-S28PSK275003/4,,Trikolor,,253-2,,7.9,ExsetDRECryptDREGuard,N Stanislav231013,
12073 Ltp ER19Fixed 10,DVB-S28PSK275003/4,,Trikolor,,253-19,,7.9,ExsetDRECryptDREGuard,N Stanislav240212,
12092 Htp EA20Fixed 20,DVB-S28PSK275002/3,,DSTV Africa,,878-65432,,6.6,Irdeto,Anonymous240118,
12111 Vtp EA21Fixed 20,DVB-S28PSK275002/3,,DSTV Africa,,878-65440,,6.6,Irdeto,Anonymous231128,
12111 Ltp ER21Fixed 10,DVB-S28PSK275003/4,,Trikolor,,253-21,,7.9,ExsetDRECryptDREGuard,N Stanislav231204,
12130 Htp EA22Fixed 20,DVB-S275003/4,,DSTV Africa,,878-65428,,5.5,Irdeto,Anonymous240221,
12149 Vtp EA23Fixed 20,DVB-S275003/4,,DSTV Africa,,878-65441,,5.5,Irdeto,Anonymous240210,
12169 Htp EA24Fixed 20,DVB-S28PSK275002/3,,DSTV Africa,,878-65429,,6.6,Irdeto,Anonymous240221,
12174 Ltp ER25Fixed 10,DVB-S43403/4,1,TNV Tatarstan,,1-1MPEG-2/SD,320,5.5 401 Rus,,V KopertehovD Shimoni160210,
12174 Ltp ER25Fixed 10,DVB-S43403/4,1,Bolgar Radiosi,,,,402 Rus,,,
12188 Vtp EA25Fixed 20,DVB-S275003/4,,DSTV Africa,,878-65442,,5.5,Irdeto,Anonymous240114,
12190 Ltp ER25Fixed 10,DVB-S28PSK225003/4,,Trikolor,,253-25,,7.9,ExsetDRECryptDREGuard,N Stanislav240109,
12190 Ltp ER25Fixed 10,DVB-S28PSK225003/4,40,Radio 1 (Russia),,,,321 Rus,,,
12207 Htp EA26Fixed 20,DVB-S275003/4,,DSTV Africa,,878-65425,,5.5,Irdeto,Anonymous231218,
12207 Rtp ER26Fixed 10,DVB-S2QPSK275003/4,,NTV Plus,,,,4.0,CompunicateViaccess,N Stanislav230705,
12226 Vtp EA27Fixed 20,DVB-S28PSK275002/3,,DSTV Africa,,878-65443,,6.6,Irdeto,Anonymous240209,
12226 Ltp ER27Fixed 10,DVB-S275003/4,,Trikolor,,253-27,,5.5,ExsetDRECryptDREGuard,N Stanislav230905,
12226 Ltp ER27Fixed 10,DVB-S275003/4,27000,Trikolor Infokanal,,MPEG-4/SD,271,272 Rus,,,
12226 Ltp ER27Fixed 10,DVB-S275003/4,27105,Promo TV,,MPEG-4/SD,1051,1052 Rus,,,
12226 Ltp ER27Fixed 10,DVB-S275003/4,50000,[Trikolor info card],,MPEG-4/SD,5892,5893 Rus,,,
12226 Ltp ER27Fixed 10,DVB-S275003/4,50001,[Trikolor info card],,MPEG-4/SD,5899,5900 Rus,,,
12265 Vtp EA29Fixed 20,DVB-S216APSK314203/4MultistreamStream 1T2-MIPLP 1,,GoTV Africa,,,,,Irdeto,Anonymous240114,
12265 Vtp EA29Fixed 20,DVB-S216APSK314203/4MultistreamStream 1T2-MIPLP 1,194,UBC TV,,MPEG-4/SD,2194,3194,,,
12265 Vtp EA29Fixed 20,DVB-S216APSK314203/4MultistreamStream 1T2-MIPLP 1,215,K24,,MPEG-4/SD,2215,3215 Eng,,,
12265 Vtp EA29Fixed 20,DVB-S216APSK314203/4MultistreamStream 1T2-MIPLP 1,218,KBC Channel 1,,MPEG-4/SD,2218,3218 Eng,,,
12265 Vtp EA29Fixed 20,DVB-S216APSK314203/4MultistreamStream 1T2-MIPLP 1,286,NTA International,,MPEG-4/SD,2286,3286 Eng,,,
12265 Vtp EA29Fixed 20,DVB-S216APSK314203/4MultistreamStream 1T2-MIPLP 1,291,MBC (Malawi),,MPEG-4/SD,2291,3291 Eng,,,
12265 Ltp ER29Fixed 10,DVB-S275003/4,,NTV Plus,,112-10,,5.5,CompunicateViaccess,N Stanislav230719,
12284 Htp EA30Fixed 20,DVB-S28PSK275002/3,,DSTV Africa,,878-65430,,6.6,Irdeto,Anonymous240221,
12284 Rtp ER30Fixed 10,DVB-S28PSK275003/4,,NTV Plus,,112-8,,7.9,CompunicateViaccess,N Stanislav230905,
12284 Rtp ER30Fixed 10,DVB-S28PSK275003/4,817,Leomax 24,,MPEG-4/SD,217,317 Rus,,,
12284 Rtp ER30Fixed 10,DVB-S28PSK275003/4,826,Shopping Live,,MPEG-4/SD,226,326 Rus,,,
12303 Vtp EA31Fixed 20,DVB-S275003/4,,DSTV Africa,,878-65420,,5.5,Irdeto,Anonymous240114,
12303 Ltp ER31Fixed 10,DVB-S28PSK275003/4,,Trikolor,,253-31,,7.9,ExsetDRECryptDREGuard,N Stanislav240301,
12303 Ltp ER31Fixed 10,DVB-S28PSK275003/4,3,Soyuz,,MPEG-4/SD,303,405 Rus,,,
12303 Ltp ER31Fixed 10,DVB-S28PSK275003/4,4,Radio Voskresenie,,,,126 Rus,,,
12322 Htp EA32Fixed 20,DVB-S28PSK275002/3,,DSTV Africa,,878-65431,,6.6,,Anonymous231121,
12322 Htp EA32Fixed 20,DVB-S28PSK275002/3,3110,[ODS VOD Nano test card],,MPEG-4/HD,3050,3047,,,
12322 Rtp ER32Fixed 10,DVB-S28PSK275003/4,,NTV Plus,,112-1,,7.9,CompunicateViaccess,N Stanislav230712,
12341 Vtp EA33Fixed 20,DVB-S28PSK275002/3,,DSTV Africa,,878-65433,,6.6,Irdeto,Anonymous230419,
12341 Ltp ER33Fixed 10,DVB-S275003/4,,NTV Plus,,112-11,,5.5,CompunicateViaccess,N Stanislav240221,
12341 Ltp ER33Fixed 10,DVB-S275003/4,361,Vesti FM,,,,1161 Rus,,,
12341 Ltp ER33Fixed 10,DVB-S275003/4,362,Radio Mayak,,,,1162 Rus,,,
12341 Ltp ER33Fixed 10,DVB-S275003/4,363,Radio Rossii,,,,1163 Rus,,,
12360 Htp EA34Fixed 20,DVB-S275003/4,,DSTV Africa,,878-65427,,5.5,Irdeto,Anonymous231130,
12360 Rtp ER34Fixed 10,DVB-S28PSK275003/4,,Trikolor,,253-34,,7.9,ExsetDRECryptDREGuard,N Stanislav230831,
12380 Vtp EA35Fixed 20,DVB-S216APSK314203/4MultistreamStream 1T2-MIPLP 1,,GoTV Africa,,,,,Irdeto,Anonymous240307,
12380 Vtp EA35Fixed 20,DVB-S216APSK314203/4MultistreamStream 1T2-MIPLP 1,272,Lagos TV,,MPEG-4/SD,2272,3272 Eng,,,
12380 Ltp ER35Fixed 10,DVB-S2QPSK275003/4,,Trikolor,,,,4.0,ExsetDRECryptDREGuard,N Stanislav240321,
12399 Htp EA36Fixed 20,DVB-S275003/4,,DSTV Africa,,878-65426,,5.5,Irdeto,Anonymous220925,
12399 Rtp ER36Fixed 10,DVB-S28PSK275003/4,,NTV Plus,,112-12,,7.9,CompunicateViaccess,N Stanislav231220,
12418 Vtp EA37Fixed 20,DVB-S216APSK314203/4MultistreamStream 1T2-MIPLP 1,,GoTV Africa,,,,,Irdeto,Anonymous240114,
12418 Vtp EA37Fixed 20,DVB-S216APSK314203/4MultistreamStream 1T2-MIPLP 1,4,GoTV Guide,,MPEG-4/SD,2004,3004 Eng,,,
12418 Vtp EA37Fixed 20,DVB-S216APSK314203/4MultistreamStream 1T2-MIPLP 1,198,Ghana Learning TV,,MPEG-4/SD,2198,3198 Eng,,,
12418 Vtp EA37Fixed 20,DVB-S216APSK314203/4MultistreamStream 1T2-MIPLP 1,214,Ghana TV,,MPEG-4/SD,2214,3214 Eng,,,
12418 Vtp EA37Fixed 20,DVB-S216APSK314203/4MultistreamStream 1T2-MIPLP 1,282,ZNBC TV 1,,MPEG-4/SD,2282,3282 Eng,,,
12418 Vtp EA37Fixed 20,DVB-S216APSK314203/4MultistreamStream 1T2-MIPLP 1,283,ZNBC TV 2,,MPEG-4/SD,2283,3283 Eng,,,
12418 Vtp EA37Fixed 20,DVB-S216APSK314203/4MultistreamStream 1T2-MIPLP 1,290,ENews Channel Africa,,MPEG-4/SD,2290,3290 Eng,,,
12418 Ltp ER37Fixed 10,DVB-S28PSK275003/4,,Trikolor,,253-37,,7.9,ExsetDRECryptDREGuard,N Stanislav240119,
