Freq/beam,SR/FEC,SID,Provider/Channel,undef,Compression,VPID,Audio,Encryption,Src_Updated,Provider_URL
11862 Ltp 8,ISDB-S316APSK33756.,,BS Digital,,,,,ACAS,Alimudin 328210106,
11862 Ltp 8,ISDB-S316APSK33756.,45184,Shop Channel 4K,,HEVC/UHD,,Jpn,ACAS,,
11862 Ltp 8,ISDB-S316APSK33756.,45185,QVC Japan 4K,,HEVC/UHD,,Jpn,ACAS,,
11977 Ltp 14,ISDB-S332APSK33756.,,BS Digital,,,,,ACAS,Alimudin 328200504,
