Freq/beam,SR/FEC,SID,Provider/Channel,undef,Compression,VPID,Audio,Encryption,Src_Updated,freq_alt,beam_alt,eirp_alt,encryption_alt,Provider_URL,Channel,Channel_URL
12032 Htp 217West,DVB-S2QPSK275009/10,,SES,,3-3217,,6.4,ConaxCryptoworksIrdetoNagravisionViaccess,Lexzie200915,12032 H,tp 217,,"Conax,Cryptoworks,Irdeto,Nagravision,Viaccess",https://www.lyngsat.com/providers/lu/SES.html,,
12032 Htp 217West,DVB-S2QPSK275009/10,,SES,,3-3217,,6.4,ConaxCryptoworksIrdetoNagravisionViaccess,Lexzie200915,12032 H,tp 217,,"Conax,Cryptoworks,Irdeto,Nagravision,Viaccess",https://www.lyngsat.com/providers/lu/SES.html,,
12168 Vtp 224West,DVB-S275003/4,,SES,,3-3224,,5.5,,M Al-Taie240302,12168 V,tp 224,,,https://www.lyngsat.com/providers/lu/SES.html,,
12168 Vtp 224West,DVB-S275003/4,,SES,,3-3224,,5.5,,M Al-Taie240302,12168 V,tp 224,,,https://www.lyngsat.com/providers/lu/SES.html,,
12032 Htp 217West,DVB-S2QPSK275009/10,6101,Stingray Classica,,MPEG-4/HD,511,515 Ger,ConaxCryptoworksIrdetoNagravisionViaccess,,12032 H,tp 217,,"Conax,Cryptoworks,Irdeto,Nagravision,Viaccess",,Stingray Classica,https://www.lyngsat.com/tvchannels/ca/Stingray-Classica.html
12032 Htp 217West,DVB-S2QPSK275009/10,6101,Stingray Classica,,MPEG-4/HD,511,515 Ger,ConaxCryptoworksIrdetoNagravisionViaccess,,12032 H,tp 217,,"Conax,Cryptoworks,Irdeto,Nagravision,Viaccess",,Stingray Classica,https://www.lyngsat.com/tvchannels/ca/Stingray-Classica.html
12363 Vtp 234East,DVB-S28PSK295003/4,5172,Stingray Classica,,MPEG-4/HD,511,515 Ger,ConaxCryptoworksIrdetoNagravisionViaccess,,12363 V,tp 234,,"Conax,Cryptoworks,Irdeto,Nagravision,Viaccess",,Stingray Classica,https://www.lyngsat.com/tvchannels/ca/Stingray-Classica.html
12363 Vtp 234East,DVB-S28PSK295003/4,5172,Stingray Classica,,MPEG-4/HD,511,515 Ger,ConaxCryptoworksIrdetoNagravisionViaccess,,12363 V,tp 234,,"Conax,Cryptoworks,Irdeto,Nagravision,Viaccess",,Stingray Classica,https://www.lyngsat.com/tvchannels/ca/Stingray-Classica.html
12032 Htp 217West,DVB-S2QPSK275009/10,6102,Stingray IConcerts,,MPEG-4/HD,767,768 Eng,ConaxIrdetoNagravisionViaccess,,12032 H,tp 217,,"Conax,Irdeto,Nagravision,Viaccess",,Stingray IConcerts,https://www.lyngsat.com/tvchannels/ca/Stingray-IConcerts.html
12032 Htp 217West,DVB-S2QPSK275009/10,6102,Stingray IConcerts,,MPEG-4/HD,767,768 Eng,ConaxIrdetoNagravisionViaccess,,12032 H,tp 217,,"Conax,Irdeto,Nagravision,Viaccess",,Stingray IConcerts,https://www.lyngsat.com/tvchannels/ca/Stingray-IConcerts.html
12363 Vtp 234East,DVB-S28PSK295003/4,5171,Stingray IConcerts,,MPEG-4/HD,767,768 Eng,ConaxIrdetoNagravisionViaccess,,12363 V,tp 234,,"Conax,Irdeto,Nagravision,Viaccess",,Stingray IConcerts,https://www.lyngsat.com/tvchannels/ca/Stingray-IConcerts.html
12363 Vtp 234East,DVB-S28PSK295003/4,5171,Stingray IConcerts,,MPEG-4/HD,767,768 Eng,ConaxIrdetoNagravisionViaccess,,12363 V,tp 234,,"Conax,Irdeto,Nagravision,Viaccess",,Stingray IConcerts,https://www.lyngsat.com/tvchannels/ca/Stingray-IConcerts.html
12032 Htp 217West,DVB-S2QPSK275009/10,6103,Auto Motor und Sport,,MPEG-4/HD,1023,1024 Ger1025 Bul1026 Cze1027 Hun,ConaxCryptoworksIrdetoNagravisionViaccess,,12032 H,tp 217,,"Conax,Cryptoworks,Irdeto,Nagravision,Viaccess",,Auto Motor und Sport,https://www.lyngsat.com/tvchannels/de/Auto-Motor-und-Sport.html
12032 Htp 217West,DVB-S2QPSK275009/10,6103,Auto Motor und Sport,,MPEG-4/HD,1023,1024 Ger1025 Bul1026 Cze1027 Hun,ConaxCryptoworksIrdetoNagravisionViaccess,,12032 H,tp 217,,"Conax,Cryptoworks,Irdeto,Nagravision,Viaccess",,Auto Motor und Sport,https://www.lyngsat.com/tvchannels/de/Auto-Motor-und-Sport.html
12363 Vtp 234East,DVB-S28PSK295003/4,5170,Auto Motor und Sport,,MPEG-4/HD,1023,1024 Ger1025 Bul1026 Cze1027 Hun,ConaxCryptoworksIrdetoNagravisionViaccess,,12363 V,tp 234,,"Conax,Cryptoworks,Irdeto,Nagravision,Viaccess",,Auto Motor und Sport,https://www.lyngsat.com/tvchannels/de/Auto-Motor-und-Sport.html
12363 Vtp 234East,DVB-S28PSK295003/4,5170,Auto Motor und Sport,,MPEG-4/HD,1023,1024 Ger1025 Bul1026 Cze1027 Hun,ConaxCryptoworksIrdetoNagravisionViaccess,,12363 V,tp 234,,"Conax,Cryptoworks,Irdeto,Nagravision,Viaccess",,Auto Motor und Sport,https://www.lyngsat.com/tvchannels/de/Auto-Motor-und-Sport.html
12032 Htp 217West,DVB-S2QPSK275009/10,6121,RTS Nauka,,MPEG-4/SD,2815,2816 Srp,Conax,,12032 H,tp 217,,Conax,,RTS Nauka,https://www.lyngsat.com/tvchannels/rs/RTS-Nauka.html
12032 Htp 217West,DVB-S2QPSK275009/10,6121,RTS Nauka,,MPEG-4/SD,2815,2816 Srp,Conax,,12032 H,tp 217,,Conax,,RTS Nauka,https://www.lyngsat.com/tvchannels/rs/RTS-Nauka.html
12363 Vtp 234East,DVB-S28PSK295003/4,5001,RTS Nauka,,MPEG-4/SD,2815,2816 Srp,ConaxNagravision,,12363 V,tp 234,,"Conax,Nagravision",,RTS Nauka,https://www.lyngsat.com/tvchannels/rs/RTS-Nauka.html
12363 Vtp 234East,DVB-S28PSK295003/4,5001,RTS Nauka,,MPEG-4/SD,2815,2816 Srp,ConaxNagravision,,12363 V,tp 234,,"Conax,Nagravision",,RTS Nauka,https://www.lyngsat.com/tvchannels/rs/RTS-Nauka.html
12032 Htp 217West,DVB-S2QPSK275009/10,6122,RTS Poletarac 2,,MPEG-4/SD,3071,3072 Srp,Conax,,12032 H,tp 217,,Conax,,RTS Poletarac 2,https://www.lyngsat.com/tvchannels/rs/RTS-Poletarac-2.html
12032 Htp 217West,DVB-S2QPSK275009/10,6122,RTS Poletarac 2,,MPEG-4/SD,3071,3072 Srp,Conax,,12032 H,tp 217,,Conax,,RTS Poletarac 2,https://www.lyngsat.com/tvchannels/rs/RTS-Poletarac-2.html
12363 Vtp 234East,DVB-S28PSK295003/4,5002,RTS Poletarac 2,,MPEG-4/SD,3071,3072 Srp,ConaxNagravision,,12363 V,tp 234,,"Conax,Nagravision",,RTS Poletarac 2,https://www.lyngsat.com/tvchannels/rs/RTS-Poletarac-2.html
12363 Vtp 234East,DVB-S28PSK295003/4,5002,RTS Poletarac 2,,MPEG-4/SD,3071,3072 Srp,ConaxNagravision,,12363 V,tp 234,,"Conax,Nagravision",,RTS Poletarac 2,https://www.lyngsat.com/tvchannels/rs/RTS-Poletarac-2.html
12032 Htp 217West,DVB-S2QPSK275009/10,6190,@ Astra Connect,,,,,Nagravision,M Vyletal100609,12032 H,tp 217,,Nagravision,,,
12051 Vtp 218West,DVB-S28PSK299002/3,,M7 Group,,3-3218,,6.6,ConaxCryptoworksIrdetoMediaguardNagravisionViaccess,M Al-Taie240306,12051 V,tp 218,,"Conax,Cryptoworks,Irdeto,Mediaguard,Nagravision,Viaccess",https://www.lyngsat.com/providers/lu/M7-Group.html,,
12051 Vtp 218West,DVB-S28PSK299002/3,7010,DreamWorks TV Netherlands,,MPEG-4/HD,510,110 Dut,NagravisionViaccess,,12051 V,tp 218,,"Nagravision,Viaccess",,DreamWorks TV Netherlands,https://www.lyngsat.com/tvchannels/us/DreamWorks-TV-Netherlands.html
12051 Vtp 218West,DVB-S28PSK299002/3,7020,RTL 4,,MPEG-4/HD,514,84 Dut,MediaguardNagravisionViaccess,,12051 V,tp 218,,"Mediaguard,Nagravision,Viaccess",,RTL 4,https://www.lyngsat.com/tvchannels/nl/RTL-4.html
12051 Vtp 218West,DVB-S28PSK299002/3,7023,RTL 5,,MPEG-4/HD,523,83 Dut,MediaguardNagravisionViaccess,,12051 V,tp 218,,"Mediaguard,Nagravision,Viaccess",,RTL 5,https://www.lyngsat.com/tvchannels/nl/RTL-5.html
