Freq/beam,SR/FEC,SID,Provider/Channel,undef,Compression,VPID,Audio,Encryption,Src_Updated,freq_alt,beam_alt,eirp_alt,encryption_alt,Provider_URL,Channel,Channel_URL
11960 L,ABS-S288003/4,,,,,,,Videoguard,Caribbean kelp211006,11960 L,,,Videoguard,,,
11960 L,ABS-S288003/4,,Nei Monggol TV,,,,Mon,Videoguard,,11960 L,,,Videoguard,,Nei Monggol TV,https://www.lyngsat.com/tvchannels/cn/Nei-Monggol-TV.html
11960 L,ABS-S288003/4,,Yanbian TV 1,,,,Chi,Videoguard,,11960 L,,,Videoguard,,Yanbian TV 1,https://www.lyngsat.com/tvchannels/cn/Yanbian-TV-1.html
11960 L,ABS-S288003/4,,Xizang TV Chinese,,,,Chi,Videoguard,,11960 L,,,Videoguard,,Xizang TV Chinese,https://www.lyngsat.com/tvchannels/cn/Xizang-TV-Chinese.html
11960 L,ABS-S288003/4,,Xizang TV Tibetan,,,,Tib,Videoguard,,11960 L,,,Videoguard,,Xizang TV Tibetan,https://www.lyngsat.com/tvchannels/cn/Xizang-TV-Tibetan.html
11960 L,ABS-S288003/4,,Ando TV,,,,,Videoguard,,11960 L,,,Videoguard,,Ando TV,https://www.lyngsat.com/tvchannels/cn/Ando-TV.html
12020 R,ABS-S288003/4,,CCTV,,,,,Videoguard,Caribbean kelp211006,12020 R,,,Videoguard,https://www.lyngsat.com/providers/--/CCTV.html,,
12020 R,ABS-S288003/4,,CCTV 1,,,,Chi,Videoguard,,12020 R,,,Videoguard,,CCTV 1,https://www.lyngsat.com/tvchannels/cn/CCTV-1.html
12020 R,ABS-S288003/4,,CCTV 1,,,,Chi,Videoguard,,12020 R,,,Videoguard,,CCTV 1,https://www.lyngsat.com/tvchannels/cn/CCTV-1.html
12020 R,ABS-S288003/4,,CCTV 2,,,,Chi,Videoguard,,12020 R,,,Videoguard,,CCTV 2,https://www.lyngsat.com/tvchannels/cn/CCTV-2.html
12020 R,ABS-S288003/4,,CCTV 2,,,,Chi,Videoguard,,12020 R,,,Videoguard,,CCTV 2,https://www.lyngsat.com/tvchannels/cn/CCTV-2.html
12020 R,ABS-S288003/4,,CCTV 7,,,,Chi,Videoguard,,12020 R,,,Videoguard,,CCTV 7,https://www.lyngsat.com/tvchannels/cn/CCTV-7.html
12020 R,ABS-S288003/4,,CCTV 7,,,,Chi,Videoguard,,12020 R,,,Videoguard,,CCTV 7,https://www.lyngsat.com/tvchannels/cn/CCTV-7.html
12020 R,ABS-S288003/4,,CCTV 10,,,,Chi,Videoguard,,12020 R,,,Videoguard,,CCTV 10,https://www.lyngsat.com/tvchannels/cn/CCTV-10.html
12020 R,ABS-S288003/4,,CCTV 10,,,,Chi,Videoguard,,12020 R,,,Videoguard,,CCTV 10,https://www.lyngsat.com/tvchannels/cn/CCTV-10.html
12020 R,ABS-S288003/4,,CCTV 12,,,,Chi,Videoguard,,12020 R,,,Videoguard,,CCTV 12,https://www.lyngsat.com/tvchannels/cn/CCTV-12.html
12020 R,ABS-S288003/4,,CCTV 12,,,,Chi,Videoguard,,12020 R,,,Videoguard,,CCTV 12,https://www.lyngsat.com/tvchannels/cn/CCTV-12.html
12020 R,ABS-S288003/4,,CCTV 13,,,,Chi,Videoguard,,12020 R,,,Videoguard,,CCTV 13,https://www.lyngsat.com/tvchannels/cn/CCTV-13.html
12020 R,ABS-S288003/4,,CCTV 13,,,,Chi,Videoguard,,12020 R,,,Videoguard,,CCTV 13,https://www.lyngsat.com/tvchannels/cn/CCTV-13.html
12020 R,ABS-S288003/4,,CCTV 14,,,,Chi,Videoguard,,12020 R,,,Videoguard,,CCTV 14,https://www.lyngsat.com/tvchannels/cn/CCTV-14.html
12020 R,ABS-S288003/4,,CCTV 14,,,,Chi,Videoguard,,12020 R,,,Videoguard,,CCTV 14,https://www.lyngsat.com/tvchannels/cn/CCTV-14.html
12020 R,ABS-S288003/4,,CCTV 17,,,,Chi,Videoguard,,12020 R,,,Videoguard,,CCTV 17,https://www.lyngsat.com/tvchannels/cn/CCTV-17.html
12020 R,ABS-S288003/4,,CCTV 17,,,,Chi,Videoguard,,12020 R,,,Videoguard,,CCTV 17,https://www.lyngsat.com/tvchannels/cn/CCTV-17.html
12020 R,ABS-S288003/4,,CETV 1,,,,Chi,Videoguard,,12020 R,,,Videoguard,,CETV 1,https://www.lyngsat.com/tvchannels/cn/CETV-1.html
12020 R,ABS-S288003/4,,CETV 1,,,,Chi,Videoguard,,12020 R,,,Videoguard,,CETV 1,https://www.lyngsat.com/tvchannels/cn/CETV-1.html
12020 R,ABS-S288003/4,,CRI Newsradio,,,,Chi,Videoguard,,12020 R,,,Videoguard,,CRI Newsradio,https://www.lyngsat.com/radiochannels/cn/CRI-Newsradio.html
12020 R,ABS-S288003/4,,CNR 17 Kazakh Radio,,,,Kaz,Videoguard,,12020 R,,,Videoguard,,CNR 17 Kazakh Radio,https://www.lyngsat.com/radiochannels/cn/CNR-17-Kazakh-Radio.html
12020 R,ABS-S288003/4,,CNR 11 Tibetan Radio,,,,Tib,Videoguard,,12020 R,,,Videoguard,,CNR 11 Tibetan Radio,https://www.lyngsat.com/radiochannels/cn/CNR-11-Tibetan-Radio.html
12020 R,ABS-S288003/4,,CNR 13 Uyghur Radio,,,,Uig,Videoguard,,12020 R,,,Videoguard,,CNR 13 Uyghur Radio,https://www.lyngsat.com/radiochannels/cn/CNR-13-Uyghur-Radio.html
12020 R,ABS-S288003/4,,CNR 1 Voice of China,,,,Chi,Videoguard,,12020 R,,,Videoguard,,CNR 1 Voice of China,https://www.lyngsat.com/radiochannels/cn/CNR-1-Voice-of-China.html
