Freq/beam,SR/FEC,SID,Provider/Channel,undef,Compression,VPID,Audio,Encryption,Src_Updated,freq_alt,beam_alt,eirp_alt,encryption_alt,Provider_URL,Channel,Channel_URL
12513 Vtp 10MENA,DVB-S28PSK23805/6,,(feeds),,,,,,DX Bozóth220403,12513 V,tp 10,,,,,
12522 Vtp 10MENA,DVB-S28PSK34005/6,,(feeds),,,,,,DX Bozóth230215,12522 V,tp 10,,,,,
12525 Vtp 10MENA,DVB-S28PSK16005/6,,(feeds),,,,,,DX Bozóth230215,12525 V,tp 10,,,,,
12536 Vtp 10MENA,DVB-S70007/8,,(feeds),,,,,,DX Bozóth231203,12536 V,tp 10,,,,,
12549 Vtp 10MENA,DVB-S28PSK44403/4,,(feeds),,,,,,DX Bozóth221129,12549 V,tp 10,,,,,
12555 Vtp 10MENA,DVB-S28PSK30003/4,,(feeds),,,,,,DX Bozóth221129,12555 V,tp 10,,,,,
12576 Htp 9West Africa,DVB-S28PSK24003/4,,(feeds),,,,,,N Stanislav221210,12576 H,tp 9,,,,,
12589 Htp 11East MENA,DVB-S28PSK44443/4,,(feeds),,,,,,N Stanislav221210,12589 H,tp 11,,,,,
12596 Vtp 12MENA,DVB-S18007/8,,(feeds),,,,,,Roli141028,12596 V,tp 12,,,,,
12603 Vtp 12MENA,DVB-S33003/4,,(feeds),,,,,,DX Bozóth121124,12603 V,tp 12,,,,,
12605 Htp 11East MENA,DVB-S28PSK50002/3,,(feeds),,,,,,N Stanislav220529,12605 H,tp 11,,,,,
12606 Vtp 12MENA,DVB-S222003/4,,(feeds),,,,,,Stanley_cassidy200813,12606 V,tp 12,,,,,
12609 Vtp 12MENA,DVB-S222003/4,,(feeds),,,,,,Stanley_cassidy200813,12609 V,tp 12,,,,,
12611 Htp 11East MENA,DVB-S30003/4,,(feeds),,,,,,DX Bozóth120121,12611 H,tp 11,,,,,
12613 Vtp 12MENA,DVB-S28PSK16603/4,,(feeds),,,,,,DX Bozóth200315,12613 V,tp 12,,,,,
12614 Htp 11East MENA,DVB-S22003/4,,(feeds),,,,,,DX Bozóth120202,12614 H,tp 11,,,,,
12616 Vtp 12MENA,DVB-S28PSK18007/8,,(feeds),,,,,,DX Bozóth200125,12616 V,tp 12,,,,,
12619 Vtp 12MENA,DVB-S28PSK30005/6,,(feeds),,,,,,DX Bozóth180316,12619 V,tp 12,,,,,
12624 Htp 11East MENA,DVB-S2QPSK44403/4,,(feeds),,,,,,N Stanislav231227,12624 H,tp 11,,,,,
12625 Vtp 12MENA,DVB-S2QPSK43403/4,,(feeds),,,,,,DX Bozóth210118,12625 V,tp 12,,,,,
12643 Vtp 12MENA,DVB-S2QPSK16605/6,,(feeds),,,,,,DX Bozóth191113,12643 V,tp 12,,,,,
12645 Vtp 12MENA,DVB-S2QPSK16605/6,,(feeds),,,,,,DX Bozóth191113,12645 V,tp 12,,,,,
12647 Htp 11East MENA,DVB-S29603/4,,(feeds),,,,,,DX Bozóth111121,12647 H,tp 11,,,,,
12650 Vtp 12MENA,DVB-S2QPSK44443/4,,(feeds),,,,,,Roli191115,12650 V,tp 12,,,,,
12651 Htp 11East MENA,DVB-S38853/4,,(feeds),,,,,,Jawana101105,12651 H,tp 11,,,,,
12655 Htp 11East MENA,DVB-S24103/4,,(feeds),,,,,,DX Bozóth121203,12655 H,tp 11,,,,,
12667 Htp 13East MENA,DVB-S41123/4,,(feeds),,,,,,DX Bozóth110107,12667 H,tp 13,,,,,
12671 Vtp 14MENA,DVB-S26003/4,,(feeds),,,,,,DX Bozóth110823,12671 V,tp 14,,,,,
12675 Vtp 14MENA,DVB-S43003/4,,(feeds),,,,,,DX Bozóth120223,12675 V,tp 14,,,,,
12679 Vtp 14MENA,DVB-S30003/4,,(feeds),,,,,,DX Bozóth111219,12679 V,tp 14,,,,,
12685 Vtp 14MENA,DVB-S43003/4,,(feeds),,,,,,DX Bozóth120122,12685 V,tp 14,,,,,
12689 Htp 13East MENA,DVB-S28PSK52005/6,,(feeds),,,,,,N Stanislav221126,12689 H,tp 13,,,,,
12697 Vtp 14MENA,DVB-S43003/4,,(feeds),,,,,,DX Bozóth120528,12697 V,tp 14,,,,,
12704 Vtp 16MENA,DVB-S28PSK16405/6,,(feeds),,,,,,DX Bozóth211031,12704 V,tp 16,,,,,
12707 Htp 15East MENA,DVB-S28PSK33305/6,,(feeds),,,,,,N Stanislav221126,12707 H,tp 15,,,,,
12707 Vtp 16MENA,DVB-S28PSK44403/4,,(feeds),,,,,,DX Bozóth221229,12707 V,tp 16,,,,,
12710 Vtp 16MENA,DVB-S2QPSK16505/6,,(feeds),,,,,,DX Bozóth221230,12710 V,tp 16,,,,,
12712 Htp 15East MENA,DVB-S28PSK37505/6,,(feeds),,,,,,N Stanislav220508,12712 H,tp 15,,,,,
12720 Htp 15East MENA,DVB-S28PSK31255/6,,(feeds),,,,,,N Stanislav231227,12720 H,tp 15,,,,,
12721 Vtp 16MENA,DVB-S25903/4,,(feeds),,,,,,Roli230610,12721 V,tp 16,,,,,
12730 Vtp 16MENA,DVB-S25903/4,,(feeds),,,,,,Roli230210,12730 V,tp 16,,,,,
12733 Htp 15East MENA,DVB-S28PSK25005/6,,(feeds),,,,,,N Stanislav220415,12733 H,tp 15,,,,,
12737 Htp 15East MENA,DVB-S28PSK50003/4,,(feeds),,,,,,N Stanislav221126,12737 H,tp 15,,,,,
12739 Vtp 16MENA,DVB-S28PSK44403/4,,(feeds),,,,,,DX Bozóth231220,12739 V,tp 16,,,,,
10794 Htp 3East MENA,DVB-S28PSK48005/6,1,Quran TV (Saudi Arabia),,65535-1MPEG-4/HD,33,9.4  34 Ara,,DX Bozóth210506,10794 H,tp 3,,,,Quran TV (Saudi Arabia),https://www.lyngsat.com/tvchannels/sa/Quran-TV.html
10794 Htp 3East MENA,DVB-S28PSK48005/6,1,Quran TV (Saudi Arabia),,65535-1MPEG-4/HD,33,9.4  34 Ara,,DX Bozóth210506,10794 H,tp 3,,,,Quran TV (Saudi Arabia),https://www.lyngsat.com/tvchannels/sa/Quran-TV.html
10924 Htp 7East MENA,DVB-S170003/4,5601,Quran TV (Saudi Arabia),,MPEG-2/SD,2308,2309 Ara,,,10924 H,tp 7,,,,Quran TV (Saudi Arabia),https://www.lyngsat.com/tvchannels/sa/Quran-TV.html
10924 Htp 7East MENA,DVB-S170003/4,5601,Quran TV (Saudi Arabia),,MPEG-2/SD,2308,2309 Ara,,,10924 H,tp 7,,,,Quran TV (Saudi Arabia),https://www.lyngsat.com/tvchannels/sa/Quran-TV.html
10800 Htp 3East MENA,DVB-S28PSK40005/6,1,Sunna TV (Saudi Arabia),,65535-1MPEG-4/HD,101,9.4 256 Ara,,HamoudKa191110,10800 H,tp 3,,,,Sunna TV (Saudi Arabia),https://www.lyngsat.com/tvchannels/sa/Sunna-TV.html
10800 Htp 3East MENA,DVB-S28PSK40005/6,1,Sunna TV (Saudi Arabia),,65535-1MPEG-4/HD,101,9.4 256 Ara,,HamoudKa191110,10800 H,tp 3,,,,Sunna TV (Saudi Arabia),https://www.lyngsat.com/tvchannels/sa/Sunna-TV.html
10924 Htp 7East MENA,DVB-S170003/4,5602,Sunna TV (Saudi Arabia),,MPEG-2/SD,2310,2311 Ara,,,10924 H,tp 7,,,,Sunna TV (Saudi Arabia),https://www.lyngsat.com/tvchannels/sa/Sunna-TV.html
10924 Htp 7East MENA,DVB-S170003/4,5602,Sunna TV (Saudi Arabia),,MPEG-2/SD,2310,2311 Ara,,,10924 H,tp 7,,,,Sunna TV (Saudi Arabia),https://www.lyngsat.com/tvchannels/sa/Sunna-TV.html
12693 Htp 13East MENA,DVB-S28PSK20008/9,1,Sunna TV (Saudi Arabia),,?-?MPEG-4/HD,33,10.7  34 Ara,,HamoudKa191109,12693 H,tp 13,,,,Sunna TV (Saudi Arabia),https://www.lyngsat.com/tvchannels/sa/Sunna-TV.html
12693 Htp 13East MENA,DVB-S28PSK20008/9,1,Sunna TV (Saudi Arabia),,?-?MPEG-4/HD,33,10.7  34 Ara,,HamoudKa191109,12693 H,tp 13,,,,Sunna TV (Saudi Arabia),https://www.lyngsat.com/tvchannels/sa/Sunna-TV.html
10824 Htp 3East MENA,DVB-S44403/4,1,IEN Doros TV,,65535-1MPEG-4/HD,4121,5.54201 Ara,,DX Bozóth200104,10824 H,tp 3,,,,,
10830 Htp 3East MENA,DVB-S26003/4,1,RTD 4,,65535-65535MPEG-2/SD,528,5.5 784 Fre,,DX Bozóth200427,10830 H,tp 3,,,,,
10830 Htp 3East MENA,DVB-S26003/4,2,Radio Djibouti 1,,,,785 Fre,,,10830 H,tp 3,,,,Radio Djibouti 1,https://www.lyngsat.com/radiochannels/dj/Radio-Djibouti-1.html
10830 Htp 3East MENA,DVB-S26003/4,3,Radio Djibouti 2,,,,786 Fre,,,10830 H,tp 3,,,,Radio Djibouti 2,https://www.lyngsat.com/radiochannels/dj/Radio-Djibouti-2.html
10830 Htp 3East MENA,DVB-S26003/4,4,Radio Djibouti 3,,,,787 Fre,,,10830 H,tp 3,,,,Radio Djibouti 3,https://www.lyngsat.com/radiochannels/dj/Radio-Djibouti-3.html
10924 Htp 7East MENA,DVB-S170003/4,,Saudi Broadcasting Authority,,12289-1,,5.5,,DX Bozóth231103,10924 H,tp 7,,,https://www.lyngsat.com/providers/sa/Saudi-Broadcasting-Authority.html,,
10924 Htp 7East MENA,DVB-S170003/4,,Saudi Broadcasting Authority,,12289-1,,5.5,,DX Bozóth231103,10924 H,tp 7,,,https://www.lyngsat.com/providers/sa/Saudi-Broadcasting-Authority.html,,
12700 Htp 13East MENA,DVB-S20001/2,,Saudi Broadcasting Authority,,,,2.7,,N Stanislav231125,12700 H,tp 13,,,https://www.lyngsat.com/providers/sa/Saudi-Broadcasting-Authority.html,,
12700 Htp 13East MENA,DVB-S20001/2,,Saudi Broadcasting Authority,,,,2.7,,N Stanislav231125,12700 H,tp 13,,,https://www.lyngsat.com/providers/sa/Saudi-Broadcasting-Authority.html,,
10924 Htp 7East MENA,DVB-S170003/4,2601,Saudi TV,,MPEG-2/SD,512,612 Ara,,,10924 H,tp 7,,,,Saudi TV,https://www.lyngsat.com/tvchannels/sa/Saudi-TV.html
10924 Htp 7East MENA,DVB-S170003/4,2601,Saudi TV,,MPEG-2/SD,512,612 Ara,,,10924 H,tp 7,,,,Saudi TV,https://www.lyngsat.com/tvchannels/sa/Saudi-TV.html
10924 Htp 7East MENA,DVB-S170003/4,2602,KSA Sports 2,,MPEG-2/SD,513,712 Ara,,,10924 H,tp 7,,,,KSA Sports 2,https://www.lyngsat.com/tvchannels/sa/KSA-Sports-2.html
10924 Htp 7East MENA,DVB-S170003/4,2602,KSA Sports 2,,MPEG-2/SD,513,712 Ara,,,10924 H,tp 7,,,,KSA Sports 2,https://www.lyngsat.com/tvchannels/sa/KSA-Sports-2.html
10924 Htp 7East MENA,DVB-S170003/4,2603,KSA Sports 1,,MPEG-2/SD,514,812 Ara,,,10924 H,tp 7,,,,KSA Sports 1,https://www.lyngsat.com/tvchannels/sa/KSA-Sports-1.html
10924 Htp 7East MENA,DVB-S170003/4,2603,KSA Sports 1,,MPEG-2/SD,514,812 Ara,,,10924 H,tp 7,,,,KSA Sports 1,https://www.lyngsat.com/tvchannels/sa/KSA-Sports-1.html
10924 Htp 7East MENA,DVB-S170003/4,2604,Ekhbariya TV,,MPEG-2/SD,515,912 Ara,,,10924 H,tp 7,,,,Ekhbariya TV,https://www.lyngsat.com/tvchannels/sa/Ekhbariya-TV.html
10924 Htp 7East MENA,DVB-S170003/4,2604,Ekhbariya TV,,MPEG-2/SD,515,912 Ara,,,10924 H,tp 7,,,,Ekhbariya TV,https://www.lyngsat.com/tvchannels/sa/Ekhbariya-TV.html
10924 Htp 7East MENA,DVB-S170003/4,2605,Thikrayat TV,,MPEG-2/SD,516,914 Ara,,,10924 H,tp 7,,,,Thikrayat TV,https://www.lyngsat.com/tvchannels/sa/Thikrayat-TV.html
10924 Htp 7East MENA,DVB-S170003/4,2605,Thikrayat TV,,MPEG-2/SD,516,914 Ara,,,10924 H,tp 7,,,,Thikrayat TV,https://www.lyngsat.com/tvchannels/sa/Thikrayat-TV.html
10924 Htp 7East MENA,DVB-S170003/4,5603,SBC,,MPEG-2/SD,2312,2313 Ara,,,10924 H,tp 7,,,,SBC,https://www.lyngsat.com/tvchannels/sa/SBC.html
10924 Htp 7East MENA,DVB-S170003/4,5603,SBC,,MPEG-2/SD,2312,2313 Ara,,,10924 H,tp 7,,,,SBC,https://www.lyngsat.com/tvchannels/sa/SBC.html
10924 Htp 7East MENA,DVB-S170003/4,5604,KSA Sports 3,,MPEG-2/SD,2314,2315 Ara,,,10924 H,tp 7,,,,KSA Sports 3,https://www.lyngsat.com/tvchannels/sa/KSA-Sports-3.html
10924 Htp 7East MENA,DVB-S170003/4,5604,KSA Sports 3,,MPEG-2/SD,2314,2315 Ara,,,10924 H,tp 7,,,,KSA Sports 3,https://www.lyngsat.com/tvchannels/sa/KSA-Sports-3.html
10924 Htp 7East MENA,DVB-S170003/4,5605,Saudia Alaan TV,,MPEG-2/SD,2316,2317 Ara,,,10924 H,tp 7,,,,Saudia Alaan TV,https://www.lyngsat.com/tvchannels/sa/Saudia-Alaan-TV.html
10924 Htp 7East MENA,DVB-S170003/4,5605,Saudia Alaan TV,,MPEG-2/SD,2316,2317 Ara,,,10924 H,tp 7,,,,Saudia Alaan TV,https://www.lyngsat.com/tvchannels/sa/Saudia-Alaan-TV.html
10924 Htp 7East MENA,DVB-S170003/4,2620,Quran Radio (Saudi Arabia),,,,613 Ara,,,10924 H,tp 7,,,,Quran Radio (Saudi Arabia),https://www.lyngsat.com/radiochannels/sa/Quran-Radio.html
10924 Htp 7East MENA,DVB-S170003/4,2620,Quran Radio (Saudi Arabia),,,,613 Ara,,,10924 H,tp 7,,,,Quran Radio (Saudi Arabia),https://www.lyngsat.com/radiochannels/sa/Quran-Radio.html
10924 Htp 7East MENA,DVB-S170003/4,2621,Riyadh Radio,,,,713 Ara,,,10924 H,tp 7,,,,Riyadh Radio,https://www.lyngsat.com/radiochannels/sa/Riyadh-Radio.html
10924 Htp 7East MENA,DVB-S170003/4,2621,Riyadh Radio,,,,713 Ara,,,10924 H,tp 7,,,,Riyadh Radio,https://www.lyngsat.com/radiochannels/sa/Riyadh-Radio.html
10924 Htp 7East MENA,DVB-S170003/4,2622,Jeddah Radio,,,,813 Ara,,,10924 H,tp 7,,,,Jeddah Radio,https://www.lyngsat.com/radiochannels/sa/Jeddah-Radio.html
10924 Htp 7East MENA,DVB-S170003/4,2622,Jeddah Radio,,,,813 Ara,,,10924 H,tp 7,,,,Jeddah Radio,https://www.lyngsat.com/radiochannels/sa/Jeddah-Radio.html
10924 Htp 7East MENA,DVB-S170003/4,2622,Jeddah Radio,,,,813 Ara,,,10924 H,tp 7,,,,Jeddah Radio,https://www.lyngsat.com/radiochannels/sa/Jeddah-Radio.html
10924 Htp 7East MENA,DVB-S170003/4,2622,Jeddah Radio,,,,813 Ara,,,10924 H,tp 7,,,,Jeddah Radio,https://www.lyngsat.com/radiochannels/sa/Jeddah-Radio.html
12700 Htp 13East MENA,DVB-S20001/2,1,Jeddah Radio,,,,256 Ara,,,12700 H,tp 13,,,,Jeddah Radio,https://www.lyngsat.com/radiochannels/sa/Jeddah-Radio.html
12700 Htp 13East MENA,DVB-S20001/2,1,Jeddah Radio,,,,256 Ara,,,12700 H,tp 13,,,,Jeddah Radio,https://www.lyngsat.com/radiochannels/sa/Jeddah-Radio.html
12700 Htp 13East MENA,DVB-S20001/2,1,Jeddah Radio,,,,256 Ara,,,12700 H,tp 13,,,,Jeddah Radio,https://www.lyngsat.com/radiochannels/sa/Jeddah-Radio.html
12700 Htp 13East MENA,DVB-S20001/2,1,Jeddah Radio,,,,256 Ara,,,12700 H,tp 13,,,,Jeddah Radio,https://www.lyngsat.com/radiochannels/sa/Jeddah-Radio.html
10924 Htp 7East MENA,DVB-S170003/4,2625,Neda Radio,,,,413 Ara,,,10924 H,tp 7,,,,Neda Radio,https://www.lyngsat.com/radiochannels/sa/Neda-Radio.html
10924 Htp 7East MENA,DVB-S170003/4,2625,Neda Radio,,,,413 Ara,,,10924 H,tp 7,,,,Neda Radio,https://www.lyngsat.com/radiochannels/sa/Neda-Radio.html
10924 Htp 7East MENA,DVB-S170003/4,2625,Neda Radio,,,,413 Ara,,,10924 H,tp 7,,,,Neda Radio,https://www.lyngsat.com/radiochannels/sa/Neda-Radio.html
10924 Htp 7East MENA,DVB-S170003/4,2625,Neda Radio,,,,413 Ara,,,10924 H,tp 7,,,,Neda Radio,https://www.lyngsat.com/radiochannels/sa/Neda-Radio.html
12700 Htp 13East MENA,DVB-S20001/2,1,Neda Radio,,,,256 Ara,,,12700 H,tp 13,,,,Neda Radio,https://www.lyngsat.com/radiochannels/sa/Neda-Radio.html
12700 Htp 13East MENA,DVB-S20001/2,1,Neda Radio,,,,256 Ara,,,12700 H,tp 13,,,,Neda Radio,https://www.lyngsat.com/radiochannels/sa/Neda-Radio.html
12700 Htp 13East MENA,DVB-S20001/2,1,Neda Radio,,,,256 Ara,,,12700 H,tp 13,,,,Neda Radio,https://www.lyngsat.com/radiochannels/sa/Neda-Radio.html
12700 Htp 13East MENA,DVB-S20001/2,1,Neda Radio,,,,256 Ara,,,12700 H,tp 13,,,,Neda Radio,https://www.lyngsat.com/radiochannels/sa/Neda-Radio.html
10924 Htp 7East MENA,DVB-S170003/4,2626,Saudia Radio,,,,416,,,10924 H,tp 7,,,,Saudia Radio,https://www.lyngsat.com/radiochannels/sa/Saudia-Radio.html
10924 Htp 7East MENA,DVB-S170003/4,2626,Saudia Radio,,,,416,,,10924 H,tp 7,,,,Saudia Radio,https://www.lyngsat.com/radiochannels/sa/Saudia-Radio.html
10924 Htp 7East MENA,DVB-S170003/4,2626,Saudia Radio,,,,416,,,10924 H,tp 7,,,,Saudia Radio,https://www.lyngsat.com/radiochannels/sa/Saudia-Radio.html
10924 Htp 7East MENA,DVB-S170003/4,2626,Saudia Radio,,,,416,,,10924 H,tp 7,,,,Saudia Radio,https://www.lyngsat.com/radiochannels/sa/Saudia-Radio.html
12700 Htp 13East MENA,DVB-S20001/2,2,Saudia Radio,,,,25.,,,12700 H,tp 13,,,,Saudia Radio,https://www.lyngsat.com/radiochannels/sa/Saudia-Radio.html
12700 Htp 13East MENA,DVB-S20001/2,2,Saudia Radio,,,,25.,,,12700 H,tp 13,,,,Saudia Radio,https://www.lyngsat.com/radiochannels/sa/Saudia-Radio.html
12700 Htp 13East MENA,DVB-S20001/2,2,Saudia Radio,,,,25.,,,12700 H,tp 13,,,,Saudia Radio,https://www.lyngsat.com/radiochannels/sa/Saudia-Radio.html
12700 Htp 13East MENA,DVB-S20001/2,2,Saudia Radio,,,,25.,,,12700 H,tp 13,,,,Saudia Radio,https://www.lyngsat.com/radiochannels/sa/Saudia-Radio.html
12507 Vtp 10MENA49,DVB-S2QPSK25003/4,1,Sudan TV,,?-?MPEG-4/SD,33,4.0  34 Ara,,N Stanislav230610,12507 V,tp 10,49,,,,
12527 Vtp 10MENA49,DVB-S28PSK28003/4,1,LBC International,,?-?MPEG-4/HD,122,7.9 222 Ara,,N Stanislav230815,12527 V,tp 10,49,,,,
12545 Vtp 10MENA49,DVB-S28PSK13005/6,501,LBC International,,?-?MPEG-4/SD,802,9.4 902 Ara,,DX Bozóth220423,12545 V,tp 10,49,,,,
12533 Htp 9West Africa,DVB-S29607/8,1,2M National,,?-?MPEG-2/SD,333,7.2 800 Ara,,DX Bozóth230903,12533 H,tp 9,,,,,
12533 Htp 9West Africa,DVB-S29607/8,2,Radio 2M,,,,801,,,12533 H,tp 9,,,,Radio 2M,https://www.lyngsat.com/radiochannels/ma/Radio-2M.html
12533 Htp 9West Africa,DVB-S29607/8,2,Radio 2M,,,,801,,,12533 H,tp 9,,,,Radio 2M,https://www.lyngsat.com/radiochannels/ma/Radio-2M.html
12541 Vtp 10MENA49,DVB-S28PSK16605/6,100,Télé Liban,,?-?MPEG-2/SD,100,9.43019 Ara,,DX Bozóth230929,12541 V,tp 10,49,,,,
12543 Vtp 10MENA49,DVB-S28PSK16005/6,1,Diwan TV,,?-?MPEG-4/HD,101,9.4 256 Ara,,DX Bozóth240217,12543 V,tp 10,49,,,,
12672 Htp 13East MENA,DVB-S28PSK58205/6,,ORTAS,,,,9.4,,N Stanislav220417,12672 H,tp 13,,,https://www.lyngsat.com/providers/sy/ORTAS.html,,
12672 Htp 13East MENA,DVB-S28PSK58205/6,1,Syria Drama,,MPEG-2/SD,33,34 Ara,,,12672 H,tp 13,,,,Syria Drama,https://www.lyngsat.com/tvchannels/sy/Syria-Drama.html
12672 Htp 13East MENA,DVB-S28PSK58205/6,2,Souryana TV,,MPEG-2/SD,256,110 Ara,,,12672 H,tp 13,,,,Souryana TV,https://www.lyngsat.com/tvchannels/sy/Souryana-TV.html
12672 Htp 13East MENA,DVB-S28PSK58205/6,2,Souryana TV,,MPEG-2/SD,256,110 Ara,,,12672 H,tp 13,,,,Souryana TV,https://www.lyngsat.com/tvchannels/sy/Souryana-TV.html
12672 Htp 13East MENA,DVB-S28PSK58205/6,3,Nour El-Sham,,MPEG-2/SD,308,44 Ara,,,12672 H,tp 13,,,,Nour El-Sham,https://www.lyngsat.com/tvchannels/sy/Nour-El-Sham.html
12672 Htp 13East MENA,DVB-S28PSK58205/6,3,Nour El-Sham,,MPEG-2/SD,308,44 Ara,,,12672 H,tp 13,,,,Nour El-Sham,https://www.lyngsat.com/tvchannels/sy/Nour-El-Sham.html
12672 Htp 13East MENA,DVB-S28PSK58205/6,4,Syrian Satellite Channel,,MPEG-2/SD,770,771 Ara,,,12672 H,tp 13,,,,Syrian Satellite Channel,https://www.lyngsat.com/tvchannels/sy/Syrian-Satellite-Channel.html
12672 Htp 13East MENA,DVB-S28PSK58205/6,4,Syrian Satellite Channel,,MPEG-2/SD,770,771 Ara,,,12672 H,tp 13,,,,Syrian Satellite Channel,https://www.lyngsat.com/tvchannels/sy/Syrian-Satellite-Channel.html
12672 Htp 13East MENA,DVB-S28PSK58205/6,5,Syrian Educational TV,,MPEG-2/SD,240,242 Ara,,,12672 H,tp 13,,,,Syrian Educational TV,https://www.lyngsat.com/tvchannels/sy/Syrian-Educational-TV.html
12672 Htp 13East MENA,DVB-S28PSK58205/6,5,Syrian Educational TV,,MPEG-2/SD,240,242 Ara,,,12672 H,tp 13,,,,Syrian Educational TV,https://www.lyngsat.com/tvchannels/sy/Syrian-Educational-TV.html
12672 Htp 13East MENA,DVB-S28PSK58205/6,1,Radio Damascus,,,,35,,,12672 H,tp 13,,,,Radio Damascus,https://www.lyngsat.com/radiochannels/sy/Radio-Damascus.html
12672 Htp 13East MENA,DVB-S28PSK58205/6,1,Radio Damascus,,,,35,,,12672 H,tp 13,,,,Radio Damascus,https://www.lyngsat.com/radiochannels/sy/Radio-Damascus.html
12726 Vtp 16MENA49,DVB-S20003/4,1,ERI TV 2,,?-?MPEG-2/SD,308,5.5 256 Ara,,DX Bozóth221129,12726 V,tp 16,49,,,,
12734 Vtp 16MENA49,DVB-S28PSK16663/4,27,NBN,,?-?MPEG-4/HD,127,7.9 227 Ara,,N Stanislav230610,12734 V,tp 16,49,,,,
,,,,,,,,,,,,,,,DVB-S28PSK48005/6,
,,,,,,,,,,,,,,,DVB-S28PSK48005/6,
,,,,,,,,,,,,,,,DVB-S28PSK40005/6,
,,,,,,,,,,,,,,,DVB-S28PSK40005/6,
,,,,,,,,,,,,,,,DVB-S44403/4,
,,,,,,,,,,,,,,,DVB-S26003/4,
,,,,,,,,,,,,,,,DVB-S2QPSK25003/4,
,,,,,,,,,,,,,,,DVB-S28PSK28003/4,
,,,,,,,,,,,,,,,DVB-S29607/8,
,,,,,,,,,,,,,,,DVB-S28PSK16605/6,
,,,,,,,,,,,,,,,DVB-S28PSK16605/6,
,,,,,,,,,,,,,,,DVB-S28PSK16005/6,
,,,,,,,,,,,,,,,DVB-S28PSK13005/6,
,,,,,,,,,,,,,,,DVB-S28PSK20008/9,
,,,,,,,,,,,,,,,DVB-S28PSK20008/9,
,,,,,,,,,,,,,,,DVB-S20003/4,
,,,,,,,,,,,,,,,DVB-S28PSK16663/4,
,,,,,,,,,,,,,,,DVB-S28PSK16663/4,
