Freq/beam,SR/FEC,SID,Provider/Channel,undef,Compression,VPID,Audio,Encryption,Src_Updated,freq_alt,beam_alt,eirp_alt,encryption_alt,Provider_URL,Channel,Channel_URL
10925 Vtp 13Russia0,DVB-S2ACM34288,,@ KiteNet,,,,,,N Stanislav210529,10925 V,tp 13,0,,,,
10962 Vtp 1Southern,DVB-S259265/6,,TPA,,,,,,Emil McAlister230124,10962 V,tp 1,,,https://www.lyngsat.com/providers/ao/TPA.html,,
10962 Vtp 1Southern,DVB-S259265/6,1,TPA 1,,,308,257 Por,,,10962 V,tp 1,,,,TPA 1,https://www.lyngsat.com/tvchannels/ao/TPA-1.html
10962 Vtp 1Southern,DVB-S259265/6,2,TPA 2,,,309,261 Por,,,10962 V,tp 1,,,,TPA 2,https://www.lyngsat.com/tvchannels/ao/TPA-2.html
10984 Vtp 1Southern,DVB-S28PSK91005/6,,Telemedia,,,,9.4,,Emil McAlister230124,10984 V,tp 1,,,https://www.lyngsat.com/providers/za/Telemedia.html,,
10984 Vtp 1Southern,DVB-S28PSK91005/6,,Gallop TV 2,,,101,102 Eng,,,10984 V,tp 1,,,,Gallop TV 2,https://www.lyngsat.com/tvchannels/za/Gallop-TV-2.html
10984 Vtp 1Southern,DVB-S28PSK91005/6,,Gallop TV,,,3004,3003 Eng,,,10984 V,tp 1,,,,Gallop TV,https://www.lyngsat.com/tvchannels/za/Gallop-TV.html
10984 Vtp 1Southern,DVB-S28PSK91005/6,13,Biafra TV,,MPEG-2/SD,256,257 Eng,,,10984 V,tp 1,,,,Biafra TV,https://www.lyngsat.com/tvchannels/uk/Biafra-TV.html
10984 Vtp 1Southern,DVB-S28PSK91005/6,,Biafra Human Rights & Freedom Radio,,,,482 Eng,,,10984 V,tp 1,,,,Biafra Human Rights & Freedom Radio,https://www.lyngsat.com/radiochannels/uk/Biafra-Human-Rights-and-Freedom-Radio.html
10984 Vtp 1Southern,DVB-S28PSK91005/6,14,Radio Biafra,,,,192 Eng,,,10984 V,tp 1,,,,Radio Biafra,https://www.lyngsat.com/radiochannels/uk/Radio-Biafra.html
10984 Vtp 1Southern,DVB-S28PSK91005/6,14,Radio Biafra,,,,192 Eng,,,10984 V,tp 1,,,,Radio Biafra,https://www.lyngsat.com/radiochannels/uk/Radio-Biafra.html
