Freq/beam,SR/FEC,SID,Provider/Channel,undef,Compression,VPID,Audio,Encryption,Src_Updated,freq_alt,beam_alt,eirp_alt,encryption_alt,Provider_URL,Channel,Channel_URL
2336,MPEG,,Sirius XM Satellite Radio,,,,,,Sat-ND061219,2336,,,,,,
2342,MPEG,,Sirius XM Satellite Radio,,,,,,Sat-ND061219,2342,,,,,,
S,MPEG,,Sirius XM Preview,,,,Eng,,,S,,,,,,
,,,,,,,,,,,,,,,MPEG,
