Freq/beam,SR/FEC,SID,Provider/Channel,undef,Compression,VPID,Audio,Encryption,Src_Updated,freq_alt,beam_alt,eirp_alt,encryption_alt,Provider_URL,Channel,Channel_URL
3775 Ltp EHL2East hemi,DVB-S28PSK95832/3,,BFBS,,19-5,,6.6,Irdeto,J RobinsonM Al-Taie220630,3775 L,tp EHL2,,Irdeto,https://www.lyngsat.com/providers/uk/BFBS.html,,
3775 Ltp EHL2East hemi,DVB-S28PSK95832/3,,BFBS,,19-5,,6.6,Irdeto,J RobinsonM Al-Taie220630,3775 L,tp EHL2,,Irdeto,https://www.lyngsat.com/providers/uk/BFBS.html,,
3798 Rtp WHR3West hemi39-40,DVB-S2QPSK191673/5,,BFBS,,17-3,,2.2,Irdeto,M Al-Taie240113,3798 R,tp WHR3,39-40,Irdeto,https://www.lyngsat.com/providers/uk/BFBS.html,,
3798 Rtp WHR3West hemi39-40,DVB-S2QPSK191673/5,,BFBS,,17-3,,2.2,Irdeto,M Al-Taie240113,3798 R,tp WHR3,39-40,Irdeto,https://www.lyngsat.com/providers/uk/BFBS.html,,
3775 Ltp EHL2East hemi,DVB-S28PSK95832/3,8305,Sky Sports Main Event UK,,MPEG-4/SD,105,405 Eng,Irdeto,,3775 L,tp EHL2,,Irdeto,,Sky Sports Main Event UK,https://www.lyngsat.com/tvchannels/uk/Sky-Sports-Main-Event-UK.html
3775 Ltp EHL2East hemi,DVB-S28PSK95832/3,8305,Sky Sports Main Event UK,,MPEG-4/SD,105,405 Eng,Irdeto,,3775 L,tp EHL2,,Irdeto,,Sky Sports Main Event UK,https://www.lyngsat.com/tvchannels/uk/Sky-Sports-Main-Event-UK.html
3798 Rtp WHR3West hemi39-40,DVB-S2QPSK191673/5,8105,Sky Sports Main Event UK,,MPEG-4/SD,105,405 Eng,Irdeto,,3798 R,tp WHR3,39-40,Irdeto,,Sky Sports Main Event UK,https://www.lyngsat.com/tvchannels/uk/Sky-Sports-Main-Event-UK.html
3798 Rtp WHR3West hemi39-40,DVB-S2QPSK191673/5,8105,Sky Sports Main Event UK,,MPEG-4/SD,105,405 Eng,Irdeto,,3798 R,tp WHR3,39-40,Irdeto,,Sky Sports Main Event UK,https://www.lyngsat.com/tvchannels/uk/Sky-Sports-Main-Event-UK.html
3775 Ltp EHL2East hemi,DVB-S28PSK95832/3,8306,TNT Sports 1,,MPEG-4/SD,106,406 Eng,Irdeto,,3775 L,tp EHL2,,Irdeto,,TNT Sports 1,https://www.lyngsat.com/tvchannels/us/TNT-Sports-1.html
3775 Ltp EHL2East hemi,DVB-S28PSK95832/3,8306,TNT Sports 1,,MPEG-4/SD,106,406 Eng,Irdeto,,3775 L,tp EHL2,,Irdeto,,TNT Sports 1,https://www.lyngsat.com/tvchannels/us/TNT-Sports-1.html
