Freq/beam,SR/FEC,SID,Provider/Channel,undef,Compression,VPID,Audio,Encryption,Src_Updated,freq_alt,beam_alt,eirp_alt,encryption_alt,Provider_URL,Channel,Channel_URL
10981 Vtp DB2Ku Fixed0,DVB-S449502/3,,Telekarta,,1-102,,4.4,ConaxIrdeto,N Stanislav231212,10981 V,tp DB2,0,"Conax,Irdeto",,,
11044 Vtp DB4Ku Fixed0,DVB-S2QPSK450004/5,,Telekarta,,1-208,,4.7,ConaxIrdeto,N Stanislav231220,11044 V,tp DB4,0,"Conax,Irdeto",,,
11106 Htp DB5Ku Fixed0,DVB-S2QPSK450004/5,,Telekarta,,1-205,,4.7,BISSConaxIrdeto,A Ishchenko231210,11106 H,tp DB5,0,"BISS,Conax,Irdeto",,,
11106 Vtp DB6Ku Fixed0,DVB-S2QPSK450004/5,,Telekarta,,1-204,,4.7,ConaxIrdeto,N Stanislav240102,11106 V,tp DB6,0,"Conax,Irdeto",,,
11481 Htp BD1Ku Fixed0,DVB-S2QPSK450004/5,,Telekarta,,1-203,,4.7,ConaxIrdeto,N Stanislav230704,11481 H,tp BD1,0,"Conax,Irdeto",,,
11481 Vtp BD2Ku Fixed0,DVB-S2QPSK450004/5,,Telekarta,,1-207,,4.7,ConaxIrdeto,N Stanislav231116,11481 V,tp BD2,0,"Conax,Irdeto",,,
11544 Htp BD3Ku Fixed0,DVB-S2QPSK450004/5,,Telekarta,,1-206,,4.7,CompunicateConaxIrdeto,N Stanislav240301,11544 H,tp BD3,0,"Compunicate,Conax,Irdeto",,,
11544 Vtp BD4Ku Fixed0,DVB-S450002/3,,Telekarta,,1-101,,4.4,ConaxIrdeto,N Stanislav231202,11544 V,tp BD4,0,"Conax,Irdeto",,,
11606 Htp BD5Ku Fixed0,DVB-S2QPSK450004/5,,Telekarta,,1-202,,4.7,ConaxIrdeto,N Stanislav230801,11606 H,tp BD5,0,"Conax,Irdeto",,,
11606 Vtp BD6Ku Fixed0,DVB-S2QPSK450004/5,,Telekarta,,1-201,,4.7,ConaxIrdeto,N Stanislav231116,11606 V,tp BD6,0,"Conax,Irdeto",,,
12535 HKu Fixed0,DVB-S2QPSK300002/3,,Telekarta,,1-209,,3.1,ConaxIrdeto,N Stanislav240221,12535 H,,0,"Conax,Irdeto",,,
12591 HKu Fixed0,DVB-S2QPSK300002/3,,Telekarta,,1-210,,3.1,ConaxIrdeto,N Stanislav240304,12591 H,,0,"Conax,Irdeto",,,
10981 Vtp DB2Ku Fixed0,DVB-S449502/3,202,Soyuz,,MPEG-2/SD,1202,2202 Rus,,,10981 V,tp DB2,0,,,Soyuz,https://www.lyngsat.com/tvchannels/ru/Soyuz.html
10981 Vtp DB2Ku Fixed0,DVB-S449502/3,202,Soyuz,,MPEG-2/SD,1202,2202 Rus,,,10981 V,tp DB2,0,,,Soyuz,https://www.lyngsat.com/tvchannels/ru/Soyuz.html
10981 Vtp DB2Ku Fixed0,DVB-S449502/3,203,Juvelirochka,,MPEG-2/SD,1203,2203 Rus,,,10981 V,tp DB2,0,,,Juvelirochka,https://www.lyngsat.com/tvchannels/ru/Juvelirochka.html
10981 Vtp DB2Ku Fixed0,DVB-S449502/3,203,Juvelirochka,,MPEG-2/SD,1203,2203 Rus,,,10981 V,tp DB2,0,,,Juvelirochka,https://www.lyngsat.com/tvchannels/ru/Juvelirochka.html
10981 Vtp DB2Ku Fixed0,DVB-S449502/3,204,8 Kanal,,MPEG-2/SD,1204,2204 Rus,,,10981 V,tp DB2,0,,,8 Kanal,https://www.lyngsat.com/tvchannels/ru/8-Kanal.html
10981 Vtp DB2Ku Fixed0,DVB-S449502/3,204,8 Kanal,,MPEG-2/SD,1204,2204 Rus,,,10981 V,tp DB2,0,,,8 Kanal,https://www.lyngsat.com/tvchannels/ru/8-Kanal.html
10981 Vtp DB2Ku Fixed0,DVB-S449502/3,205,[test card],,MPEG-2/SD,1205,2205,,,10981 V,tp DB2,0,,,,
10981 Vtp DB2Ku Fixed0,DVB-S449502/3,206,U,,MPEG-2/SD,1206,2206 Rus,,,10981 V,tp DB2,0,,,U,https://www.lyngsat.com/tvchannels/ru/U.html
10981 Vtp DB2Ku Fixed0,DVB-S449502/3,206,U,,MPEG-2/SD,1206,2206 Rus,,,10981 V,tp DB2,0,,,U,https://www.lyngsat.com/tvchannels/ru/U.html
10981 Vtp DB2Ku Fixed0,DVB-S449502/3,207,TNT Music,,MPEG-2/SD,1207,2207 Rus,,,10981 V,tp DB2,0,,,TNT Music,https://www.lyngsat.com/tvchannels/ru/TNT-Music.html
10981 Vtp DB2Ku Fixed0,DVB-S449502/3,207,TNT Music,,MPEG-2/SD,1207,2207 Rus,,,10981 V,tp DB2,0,,,TNT Music,https://www.lyngsat.com/tvchannels/ru/TNT-Music.html
10981 Vtp DB2Ku Fixed0,DVB-S449502/3,210,STS Love,,MPEG-2/SD,1210,2210 Rus,,,10981 V,tp DB2,0,,,STS Love,https://www.lyngsat.com/tvchannels/ru/STS-Love.html
10981 Vtp DB2Ku Fixed0,DVB-S449502/3,211,Muz TV (0h),,MPEG-2/SD,1211,2211 Rus,,,10981 V,tp DB2,0,,,Muz TV (0h),https://www.lyngsat.com/tvchannels/ru/Muz-TV.html
10981 Vtp DB2Ku Fixed0,DVB-S449502/3,211,Muz TV (0h),,MPEG-2/SD,1211,2211 Rus,,,10981 V,tp DB2,0,,,Muz TV (0h),https://www.lyngsat.com/tvchannels/ru/Muz-TV.html
10981 Vtp DB2Ku Fixed0,DVB-S449502/3,216,Shop & Show (Russia),,MPEG-2/SD,1216,2216 Rus,,,10981 V,tp DB2,0,,,Shop & Show (Russia),https://www.lyngsat.com/tvchannels/ru/Shop-and-Show.html
10981 Vtp DB2Ku Fixed0,DVB-S449502/3,216,Shop & Show (Russia),,MPEG-2/SD,1216,2216 Rus,,,10981 V,tp DB2,0,,,Shop & Show (Russia),https://www.lyngsat.com/tvchannels/ru/Shop-and-Show.html
10981 Vtp DB2Ku Fixed0,DVB-S449502/3,220,Mir 24,,MPEG-2/SD,1220,2220 Rus,,,10981 V,tp DB2,0,,,Mir 24,https://www.lyngsat.com/tvchannels/ru/Mir-24.html
10981 Vtp DB2Ku Fixed0,DVB-S449502/3,220,Mir 24,,MPEG-2/SD,1220,2220 Rus,,,10981 V,tp DB2,0,,,Mir 24,https://www.lyngsat.com/tvchannels/ru/Mir-24.html
10981 Vtp DB2Ku Fixed0,DVB-S449502/3,291,Europa Plus (+2h),,,,2291 Rus,,,10981 V,tp DB2,0,,,Europa Plus (+2h),https://www.lyngsat.com/radiochannels/ru/Europa-Plus.html
10981 Vtp DB2Ku Fixed0,DVB-S449502/3,291,Europa Plus (+2h),,,,2291 Rus,,,10981 V,tp DB2,0,,,Europa Plus (+2h),https://www.lyngsat.com/radiochannels/ru/Europa-Plus.html
10981 Vtp DB2Ku Fixed0,DVB-S449502/3,292,Europa Plus (+4h),,,,2292 Rus,,,10981 V,tp DB2,0,,,Europa Plus (+4h),https://www.lyngsat.com/radiochannels/ru/Europa-Plus.html
10981 Vtp DB2Ku Fixed0,DVB-S449502/3,292,Europa Plus (+4h),,,,2292 Rus,,,10981 V,tp DB2,0,,,Europa Plus (+4h),https://www.lyngsat.com/radiochannels/ru/Europa-Plus.html
10981 Vtp DB2Ku Fixed0,DVB-S449502/3,293,Retro FM Rossiya (+2h),,,,2293 Rus,,,10981 V,tp DB2,0,,,Retro FM Rossiya (+2h),https://www.lyngsat.com/radiochannels/ru/Retro-FM-Rossiya.html
10981 Vtp DB2Ku Fixed0,DVB-S449502/3,293,Retro FM Rossiya (+2h),,,,2293 Rus,,,10981 V,tp DB2,0,,,Retro FM Rossiya (+2h),https://www.lyngsat.com/radiochannels/ru/Retro-FM-Rossiya.html
10981 Vtp DB2Ku Fixed0,DVB-S449502/3,294,Retro FM Rossiya (+4h),,,,2294 Rus,,,10981 V,tp DB2,0,,,Retro FM Rossiya (+4h),https://www.lyngsat.com/radiochannels/ru/Retro-FM-Rossiya.html
10981 Vtp DB2Ku Fixed0,DVB-S449502/3,294,Retro FM Rossiya (+4h),,,,2294 Rus,,,10981 V,tp DB2,0,,,Retro FM Rossiya (+4h),https://www.lyngsat.com/radiochannels/ru/Retro-FM-Rossiya.html
10981 Vtp DB2Ku Fixed0,DVB-S449502/3,295,Radio Chanson Omsk,,,,2295 Rus,,,10981 V,tp DB2,0,,,Radio Chanson Omsk,https://www.lyngsat.com/radiochannels/ru/Radio-Chanson-Omsk.html
11044 Vtp DB4Ku Fixed0,DVB-S2QPSK450004/5,965,Istoriya Telekanal,,MPEG-4/SD,1965,2965 Rus,,,11044 V,tp DB4,0,,,Istoriya Telekanal,https://www.lyngsat.com/tvchannels/ru/Istoriya-Telekanal.html
11044 Vtp DB4Ku Fixed0,DVB-S2QPSK450004/5,972,Avto 24,,MPEG-4/SD,1972,2972 Rus,,,11044 V,tp DB4,0,,,Avto 24,https://www.lyngsat.com/tvchannels/ru/Avto-24.html
11044 Vtp DB4Ku Fixed0,DVB-S2QPSK450004/5,973,Mir Belogorya TV,,MPEG-4/SD,1973,2.73 Rus,,,11044 V,tp DB4,0,,,Mir Belogorya TV,https://www.lyngsat.com/tvchannels/ru/Mir-Belogorya-TV.html
11044 Vtp DB4Ku Fixed0,DVB-S2QPSK450004/5,973,Mir Belogorya TV,,MPEG-4/SD,1973,2.73 Rus,,,11044 V,tp DB4,0,,,Mir Belogorya TV,https://www.lyngsat.com/tvchannels/ru/Mir-Belogorya-TV.html
11044 Vtp DB4Ku Fixed0,DVB-S2QPSK450004/5,982,Strana FM TV,,MPEG-4/SD,1982,2982 Rus,,,11044 V,tp DB4,0,,,Strana FM TV,https://www.lyngsat.com/tvchannels/ru/Strana-FM-TV.html
11044 Vtp DB4Ku Fixed0,DVB-S2QPSK450004/5,982,Strana FM TV,,MPEG-4/SD,1982,2982 Rus,,,11044 V,tp DB4,0,,,Strana FM TV,https://www.lyngsat.com/tvchannels/ru/Strana-FM-TV.html
11106 Htp DB5Ku Fixed0,DVB-S2QPSK450004/5,709,Zhara TV,,MPEG-4/SD,1709,2709 Rus,,,11106 H,tp DB5,0,,,Zhara TV,https://www.lyngsat.com/tvchannels/ru/Zhara-TV.html
11106 Htp DB5Ku Fixed0,DVB-S2QPSK450004/5,712,Prodvizhenie Moskva,,MPEG-4/SD,1712,2712 Rus,,,11106 H,tp DB5,0,,,Prodvizhenie Moskva,https://www.lyngsat.com/tvchannels/ru/Prodvizhenie-Moskva.html
11106 Htp DB5Ku Fixed0,DVB-S2QPSK450004/5,730,12 Kanal,,MPEG-4/SD,1730,2730 Rus,,,11106 H,tp DB5,0,,,12 Kanal,https://www.lyngsat.com/tvchannels/ru/12-Kanal.html
11106 Vtp DB6Ku Fixed0,DVB-S2QPSK450004/5,612,Shayan TV,,MPEG-4/SD,1612,2612 Rus,,,11106 V,tp DB6,0,,,Shayan TV,https://www.lyngsat.com/tvchannels/ru/Shayan-TV.html
11169 Vtp BD8Ku Fixed0,DVB-S28PSK350103/4,,,,4371-3,,7.9,,N Stanislav220615,11169 V,tp BD8,0,,,,
11169 Vtp BD8Ku Fixed0,DVB-S28PSK350103/4,1,NTV Mir (+3h),,MPEG-4/SD,200,300 Rus,,,11169 V,tp BD8,0,,,NTV Mir (+3h),https://www.lyngsat.com/tvchannels/ru/NTV-Mir.html
11169 Vtp BD8Ku Fixed0,DVB-S28PSK350103/4,2,RT News,,MPEG-2/SD,481,482 Eng,,,11169 V,tp BD8,0,,,RT News,https://www.lyngsat.com/tvchannels/ru/RT-News.html
