Freq/beam,SR/FEC,SID,Provider/Channel,undef,Compression,VPID,Audio,Encryption,Src_Updated,freq_alt,beam_alt,eirp_alt,encryption_alt,Provider_URL,Channel,Channel_URL
3605 Ltp 2ARussia C0,DVB-S26263/4,1,GNC Sibir,,176-177MPEG-2/SD,4194,5.54195 Rus,,A Ishchenko140606,3605 L,tp 2A,0,,,,
3616 Rtp 3Russia C0,DVB-S10003/4,1,Avtoradio Yar-Sale,,?-?,,5.5 257 Rus,,N Stanislav210717,3616 R,tp 3,0,,,,
3640 Rtp 3Russia C0,DVB-S28PSK152853/4T2-MIPLP 0,,RTRS 1,,,,7.9,,N Stanislav220703,3640 R,tp 3,0,,https://www.lyngsat.com/providers/ru/RTRS-1.html,,
3640 Rtp 3Russia C0,DVB-S28PSK152853/4T2-MIPLP 0,,RTRS 1,,,,7.9,,N Stanislav220703,3640 R,tp 3,0,,https://www.lyngsat.com/providers/ru/RTRS-1.html,,
3640 Rtp 3Russia C0,DVB-S28PSK152853/4T2-MIPLP 0,,RTRS 1,,,,7.9,,N Stanislav220703,3640 R,tp 3,0,,https://www.lyngsat.com/providers/ru/RTRS-1.html,,
3640 Rtp 3Russia C0,DVB-S28PSK152853/4T2-MIPLP 0,,RTRS 1,,,,7.9,,N Stanislav220703,3640 R,tp 3,0,,https://www.lyngsat.com/providers/ru/RTRS-1.html,,
3705 Ltp 4ARussia C0,DVB-S28PSK152853/4T2-MIPLP 0,,RTRS 1,,,,7.9,,N Stanislav230613,3705 L,tp 4A,0,,https://www.lyngsat.com/providers/ru/RTRS-1.html,,
3705 Ltp 4ARussia C0,DVB-S28PSK152853/4T2-MIPLP 0,,RTRS 1,,,,7.9,,N Stanislav230613,3705 L,tp 4A,0,,https://www.lyngsat.com/providers/ru/RTRS-1.html,,
3705 Ltp 4ARussia C0,DVB-S28PSK152853/4T2-MIPLP 0,,RTRS 1,,,,7.9,,N Stanislav230613,3705 L,tp 4A,0,,https://www.lyngsat.com/providers/ru/RTRS-1.html,,
3705 Ltp 4ARussia C0,DVB-S28PSK152853/4T2-MIPLP 0,,RTRS 1,,,,7.9,,N Stanislav230613,3705 L,tp 4A,0,,https://www.lyngsat.com/providers/ru/RTRS-1.html,,
3786 Rtp 5Russia C0,DVB-S28PSK152843/4T2-MIPLP 0,,RTRS 1,,,,7.9,,N Stanislav220225,3786 R,tp 5,0,,https://www.lyngsat.com/providers/ru/RTRS-1.html,,
3786 Rtp 5Russia C0,DVB-S28PSK152843/4T2-MIPLP 0,,RTRS 1,,,,7.9,,N Stanislav220225,3786 R,tp 5,0,,https://www.lyngsat.com/providers/ru/RTRS-1.html,,
3786 Rtp 5Russia C0,DVB-S28PSK152843/4T2-MIPLP 0,,RTRS 1,,,,7.9,,N Stanislav220225,3786 R,tp 5,0,,https://www.lyngsat.com/providers/ru/RTRS-1.html,,
3786 Rtp 5Russia C0,DVB-S28PSK152843/4T2-MIPLP 0,,RTRS 1,,,,7.9,,N Stanislav220225,3786 R,tp 5,0,,https://www.lyngsat.com/providers/ru/RTRS-1.html,,
4064 Rtp 8Russia C0,DVB-S28PSK152823/4T2-MIPLP 0,,RTRS 1,,8835-1,,7.9,,N Stanislav220225,4064 R,tp 8,0,,https://www.lyngsat.com/providers/ru/RTRS-1.html,,
4064 Rtp 8Russia C0,DVB-S28PSK152823/4T2-MIPLP 0,,RTRS 1,,8835-1,,7.9,,N Stanislav220225,4064 R,tp 8,0,,https://www.lyngsat.com/providers/ru/RTRS-1.html,,
4064 Rtp 8Russia C0,DVB-S28PSK152823/4T2-MIPLP 0,,RTRS 1,,8835-1,,7.9,,N Stanislav220225,4064 R,tp 8,0,,https://www.lyngsat.com/providers/ru/RTRS-1.html,,
4064 Rtp 8Russia C0,DVB-S28PSK152823/4T2-MIPLP 0,,RTRS 1,,8835-1,,7.9,,N Stanislav220225,4064 R,tp 8,0,,https://www.lyngsat.com/providers/ru/RTRS-1.html,,
3640 Rtp 3Russia C0,DVB-S28PSK152853/4T2-MIPLP 0,1010,Perviy kanal (+4h),,MPEG-4/SD,1011,1012 Rus,GoSTcrypt,,3640 R,tp 3,0,GoSTcrypt,,Perviy kanal (+4h),https://www.lyngsat.com/tvchannels/ru/Perviy-kanal.html
3640 Rtp 3Russia C0,DVB-S28PSK152853/4T2-MIPLP 0,1010,Perviy kanal (+4h),,MPEG-4/SD,1011,1012 Rus,GoSTcrypt,,3640 R,tp 3,0,GoSTcrypt,,Perviy kanal (+4h),https://www.lyngsat.com/tvchannels/ru/Perviy-kanal.html
3640 Rtp 3Russia C0,DVB-S28PSK152853/4T2-MIPLP 0,1010,Perviy kanal (+4h),,MPEG-4/SD,1011,1012 Rus,GoSTcrypt,,3640 R,tp 3,0,GoSTcrypt,,Perviy kanal (+4h),https://www.lyngsat.com/tvchannels/ru/Perviy-kanal.html
3640 Rtp 3Russia C0,DVB-S28PSK152853/4T2-MIPLP 0,1010,Perviy kanal (+4h),,MPEG-4/SD,1011,1012 Rus,GoSTcrypt,,3640 R,tp 3,0,GoSTcrypt,,Perviy kanal (+4h),https://www.lyngsat.com/tvchannels/ru/Perviy-kanal.html
3640 Rtp 3Russia C0,DVB-S28PSK152853/4T2-MIPLP 0,1010,Perviy kanal (+4h),,MPEG-4/SD,1011,1012 Rus,GoSTcrypt,,3640 R,tp 3,0,GoSTcrypt,,Perviy kanal (+4h),https://www.lyngsat.com/tvchannels/ru/Perviy-kanal.html
3640 Rtp 3Russia C0,DVB-S28PSK152853/4T2-MIPLP 0,1010,Perviy kanal (+4h),,MPEG-4/SD,1011,1012 Rus,GoSTcrypt,,3640 R,tp 3,0,GoSTcrypt,,Perviy kanal (+4h),https://www.lyngsat.com/tvchannels/ru/Perviy-kanal.html
3786 Rtp 5Russia C0,DVB-S28PSK152843/4T2-MIPLP 0,1010,Perviy kanal (+4h),,MPEG-4/SD,1011,1012 Rus,GoSTcrypt,,3786 R,tp 5,0,GoSTcrypt,,Perviy kanal (+4h),https://www.lyngsat.com/tvchannels/ru/Perviy-kanal.html
3786 Rtp 5Russia C0,DVB-S28PSK152843/4T2-MIPLP 0,1010,Perviy kanal (+4h),,MPEG-4/SD,1011,1012 Rus,GoSTcrypt,,3786 R,tp 5,0,GoSTcrypt,,Perviy kanal (+4h),https://www.lyngsat.com/tvchannels/ru/Perviy-kanal.html
3786 Rtp 5Russia C0,DVB-S28PSK152843/4T2-MIPLP 0,1010,Perviy kanal (+4h),,MPEG-4/SD,1011,1012 Rus,GoSTcrypt,,3786 R,tp 5,0,GoSTcrypt,,Perviy kanal (+4h),https://www.lyngsat.com/tvchannels/ru/Perviy-kanal.html
3786 Rtp 5Russia C0,DVB-S28PSK152843/4T2-MIPLP 0,1010,Perviy kanal (+4h),,MPEG-4/SD,1011,1012 Rus,GoSTcrypt,,3786 R,tp 5,0,GoSTcrypt,,Perviy kanal (+4h),https://www.lyngsat.com/tvchannels/ru/Perviy-kanal.html
3786 Rtp 5Russia C0,DVB-S28PSK152843/4T2-MIPLP 0,1010,Perviy kanal (+4h),,MPEG-4/SD,1011,1012 Rus,GoSTcrypt,,3786 R,tp 5,0,GoSTcrypt,,Perviy kanal (+4h),https://www.lyngsat.com/tvchannels/ru/Perviy-kanal.html
3786 Rtp 5Russia C0,DVB-S28PSK152843/4T2-MIPLP 0,1010,Perviy kanal (+4h),,MPEG-4/SD,1011,1012 Rus,GoSTcrypt,,3786 R,tp 5,0,GoSTcrypt,,Perviy kanal (+4h),https://www.lyngsat.com/tvchannels/ru/Perviy-kanal.html
4064 Rtp 8Russia C0,DVB-S28PSK152823/4T2-MIPLP 0,1010,Perviy kanal (+4h),,MPEG-4/SD,1011,1012 Rus,GoSTcrypt,,4064 R,tp 8,0,GoSTcrypt,,Perviy kanal (+4h),https://www.lyngsat.com/tvchannels/ru/Perviy-kanal.html
4064 Rtp 8Russia C0,DVB-S28PSK152823/4T2-MIPLP 0,1010,Perviy kanal (+4h),,MPEG-4/SD,1011,1012 Rus,GoSTcrypt,,4064 R,tp 8,0,GoSTcrypt,,Perviy kanal (+4h),https://www.lyngsat.com/tvchannels/ru/Perviy-kanal.html
4064 Rtp 8Russia C0,DVB-S28PSK152823/4T2-MIPLP 0,1010,Perviy kanal (+4h),,MPEG-4/SD,1011,1012 Rus,GoSTcrypt,,4064 R,tp 8,0,GoSTcrypt,,Perviy kanal (+4h),https://www.lyngsat.com/tvchannels/ru/Perviy-kanal.html
4064 Rtp 8Russia C0,DVB-S28PSK152823/4T2-MIPLP 0,1010,Perviy kanal (+4h),,MPEG-4/SD,1011,1012 Rus,GoSTcrypt,,4064 R,tp 8,0,GoSTcrypt,,Perviy kanal (+4h),https://www.lyngsat.com/tvchannels/ru/Perviy-kanal.html
4064 Rtp 8Russia C0,DVB-S28PSK152823/4T2-MIPLP 0,1010,Perviy kanal (+4h),,MPEG-4/SD,1011,1012 Rus,GoSTcrypt,,4064 R,tp 8,0,GoSTcrypt,,Perviy kanal (+4h),https://www.lyngsat.com/tvchannels/ru/Perviy-kanal.html
4064 Rtp 8Russia C0,DVB-S28PSK152823/4T2-MIPLP 0,1010,Perviy kanal (+4h),,MPEG-4/SD,1011,1012 Rus,GoSTcrypt,,4064 R,tp 8,0,GoSTcrypt,,Perviy kanal (+4h),https://www.lyngsat.com/tvchannels/ru/Perviy-kanal.html
