Freq/beam,SR/FEC,SID,Provider/Channel,undef,Compression,VPID,Audio,Encryption,Src_Updated,freq_alt,beam_alt,eirp_alt,encryption_alt,Provider_URL,Channel,Channel_URL
3662 RFixed C,DVB-S28PSK152853/4T2-MIPLP 0,,RTRS 1,,,,7.9,,N Stanislav220522,3662 R,,,,https://www.lyngsat.com/providers/ru/RTRS-1.html,,
3662 RFixed C,DVB-S28PSK152853/4T2-MIPLP 0,,RTRS 1,,,,7.9,,N Stanislav220522,3662 R,,,,https://www.lyngsat.com/providers/ru/RTRS-1.html,,
3714 RFixed C,DVB-S28PSK152853/4T2-MIPLP 0,,RTRS 1,,,,7.9,,N Stanislav220522,3714 R,,,,https://www.lyngsat.com/providers/ru/RTRS-1.html,,
3714 RFixed C,DVB-S28PSK152853/4T2-MIPLP 0,,RTRS 1,,,,7.9,,N Stanislav220522,3714 R,,,,https://www.lyngsat.com/providers/ru/RTRS-1.html,,
3662 RFixed C,DVB-S28PSK152853/4T2-MIPLP 0,1010,Perviy kanal (+9h),,MPEG-4/SD,1011,1012 Rus,GoSTcrypt,,3662 R,,,GoSTcrypt,,Perviy kanal (+9h),https://www.lyngsat.com/tvchannels/ru/Perviy-kanal.html
3662 RFixed C,DVB-S28PSK152853/4T2-MIPLP 0,1010,Perviy kanal (+9h),,MPEG-4/SD,1011,1012 Rus,GoSTcrypt,,3662 R,,,GoSTcrypt,,Perviy kanal (+9h),https://www.lyngsat.com/tvchannels/ru/Perviy-kanal.html
3662 RFixed C,DVB-S28PSK152853/4T2-MIPLP 0,1030,Match!,,MPEG-4/SD,1031,1032 Rus,GoSTcrypt,,3662 R,,,GoSTcrypt,,Match!,https://www.lyngsat.com/tvchannels/ru/Match.html
3662 RFixed C,DVB-S28PSK152853/4T2-MIPLP 0,1030,Match!,,MPEG-4/SD,1031,1032 Rus,GoSTcrypt,,3662 R,,,GoSTcrypt,,Match!,https://www.lyngsat.com/tvchannels/ru/Match.html
3714 RFixed C,DVB-S28PSK152853/4T2-MIPLP 0,1030,Match!,,MPEG-4/SD,1031,1032 Rus,GoSTcrypt,,3714 R,,,GoSTcrypt,,Match!,https://www.lyngsat.com/tvchannels/ru/Match.html
3714 RFixed C,DVB-S28PSK152853/4T2-MIPLP 0,1030,Match!,,MPEG-4/SD,1031,1032 Rus,GoSTcrypt,,3714 R,,,GoSTcrypt,,Match!,https://www.lyngsat.com/tvchannels/ru/Match.html
3662 RFixed C,DVB-S28PSK152853/4T2-MIPLP 0,1040,NTV (+9h),,MPEG-4/SD,1041,1042 Rus,,,3662 R,,,,,NTV (+9h),https://www.lyngsat.com/tvchannels/ru/NTV.html
3662 RFixed C,DVB-S28PSK152853/4T2-MIPLP 0,1040,NTV (+9h),,MPEG-4/SD,1041,1042 Rus,,,3662 R,,,,,NTV (+9h),https://www.lyngsat.com/tvchannels/ru/NTV.html
3662 RFixed C,DVB-S28PSK152853/4T2-MIPLP 0,1050,5 Kanal (+9h),,MPEG-4/SD,1051,1052 Rus,,,3662 R,,,,,5 Kanal (+9h),https://www.lyngsat.com/tvchannels/ru/5-Kanal.html
3662 RFixed C,DVB-S28PSK152853/4T2-MIPLP 0,1060,Rossiya K (+9h),,MPEG-4/SD,1061,10.2 Rus,,,3662 R,,,,,Rossiya K (+9h),https://www.lyngsat.com/tvchannels/ru/Rossiya-K.html
3662 RFixed C,DVB-S28PSK152853/4T2-MIPLP 0,1080,Karusel (+9h),,MPEG-4/SD,1081,1082 Rus,,,3662 R,,,,,Karusel (+9h),https://www.lyngsat.com/tvchannels/ru/Karusel.html
3662 RFixed C,DVB-S28PSK152853/4T2-MIPLP 0,1100,TV Centr Dal'nii Vostok,,MPEG-4/SD,1101,1102 Rus,,,3662 R,,,,,TV Centr Dal'nii Vostok,https://www.lyngsat.com/tvchannels/ru/TV-Centr-Dalnii-Vostok.html
3662 RFixed C,DVB-S28PSK152853/4T2-MIPLP 0,1100,TV Centr Dal'nii Vostok,,MPEG-4/SD,1101,1102 Rus,,,3662 R,,,,,TV Centr Dal'nii Vostok,https://www.lyngsat.com/tvchannels/ru/TV-Centr-Dalnii-Vostok.html
3714 RFixed C,DVB-S28PSK152853/4T2-MIPLP 0,1100,TV Centr Dal'nii Vostok,,MPEG-4/SD,1101,1102 Rus,,,3714 R,,,,,TV Centr Dal'nii Vostok,https://www.lyngsat.com/tvchannels/ru/TV-Centr-Dalnii-Vostok.html
3714 RFixed C,DVB-S28PSK152853/4T2-MIPLP 0,1100,TV Centr Dal'nii Vostok,,MPEG-4/SD,1101,1102 Rus,,,3714 R,,,,,TV Centr Dal'nii Vostok,https://www.lyngsat.com/tvchannels/ru/TV-Centr-Dalnii-Vostok.html
3662 RFixed C,DVB-S28PSK152853/4T2-MIPLP 0,1110,Vesti FM,,,,1111 Rus,,,3662 R,,,,,Vesti FM,https://www.lyngsat.com/radiochannels/ru/Vesti-FM.html
3662 RFixed C,DVB-S28PSK152853/4T2-MIPLP 0,1110,Vesti FM,,,,1111 Rus,,,3662 R,,,,,Vesti FM,https://www.lyngsat.com/radiochannels/ru/Vesti-FM.html
3662 RFixed C,DVB-S28PSK152853/4T2-MIPLP 0,1110,Vesti FM,,,,1111 Rus,,,3662 R,,,,,Vesti FM,https://www.lyngsat.com/radiochannels/ru/Vesti-FM.html
3662 RFixed C,DVB-S28PSK152853/4T2-MIPLP 0,1110,Vesti FM,,,,1111 Rus,,,3662 R,,,,,Vesti FM,https://www.lyngsat.com/radiochannels/ru/Vesti-FM.html
3714 RFixed C,DVB-S28PSK152853/4T2-MIPLP 0,1110,Vesti FM,,,,1111 Rus,,,3714 R,,,,,Vesti FM,https://www.lyngsat.com/radiochannels/ru/Vesti-FM.html
3714 RFixed C,DVB-S28PSK152853/4T2-MIPLP 0,1110,Vesti FM,,,,1111 Rus,,,3714 R,,,,,Vesti FM,https://www.lyngsat.com/radiochannels/ru/Vesti-FM.html
3714 RFixed C,DVB-S28PSK152853/4T2-MIPLP 0,1110,Vesti FM,,,,1111 Rus,,,3714 R,,,,,Vesti FM,https://www.lyngsat.com/radiochannels/ru/Vesti-FM.html
3714 RFixed C,DVB-S28PSK152853/4T2-MIPLP 0,1110,Vesti FM,,,,1111 Rus,,,3714 R,,,,,Vesti FM,https://www.lyngsat.com/radiochannels/ru/Vesti-FM.html
