Freq/beam,SR/FEC,SID,Provider/Channel,undef,Compression,VPID,Audio,Encryption,Src_Updated,freq_alt,beam_alt,eirp_alt,encryption_alt,Provider_URL,Channel,Channel_URL
4032 Vtp 7BC,DVB-S37503/4,,(NBT TV feeds),,,,,,Anonymous200305,4032 V,tp 7B,,,,,
4035 Htp 8AC,DVB-S2QPSK10733/4,,Voice of Strait,,65535-1,,4.0,,Onacila210319,4035 H,tp 8A,,,https://www.lyngsat.com/providers/cn/Voice-of-Strait.html,,
4035 Htp 8AC,DVB-S2QPSK10733/4,1,VOS Auto and Life FM 90.6,,,,301 Chi,,,4035 H,tp 8A,,,,VOS Auto and Life FM 90.6,https://www.lyngsat.com/radiochannels/cn/VOS-Auto-and-Life-FM-906.html
4035 Htp 8AC,DVB-S2QPSK10733/4,1,CHBC 107.1 FM,,,,302 Chi,,,4035 H,tp 8A,,,,CHBC 107.1 FM,https://www.lyngsat.com/radiochannels/cn/CHBC-1071-FM.html
4035 Htp 8AC,DVB-S2QPSK10733/4,1,VOS News AM 666,,,,303 Chi,,,4035 H,tp 8A,,,,VOS News AM 666,https://www.lyngsat.com/radiochannels/cn/VOS-News-AM-666.html
4035 Htp 8AC,DVB-S2QPSK10733/4,1,VOS Minnan Dialect AM 783,,,,304 Chi,,,4035 H,tp 8A,,,,VOS Minnan Dialect AM 783,https://www.lyngsat.com/radiochannels/cn/VOS-Minnan-Dialect-AM-783.html
4035 Htp 8AC,DVB-S2QPSK10733/4,1,VOS Sunshine FM 99.6,,,,305 Chi,,,4035 H,tp 8A,,,,VOS Sunshine FM 99.6,https://www.lyngsat.com/radiochannels/cn/VOS-Sunshine-FM-996.html
4140 VC,DVB-S28PSK288003/4,,Raj TV Network,,1-1,,7.9,,C Sutton240130,4140 V,,,,https://www.lyngsat.com/providers/in/Raj-TV-Network.html,,
4140 VC,DVB-S28PSK288003/4,1,Raj TV,,MPEG-4/SD,601,701 Tam,Irdeto,,4140 V,,,Irdeto,,Raj TV,https://www.lyngsat.com/tvchannels/in/Raj-TV.html
4140 VC,DVB-S28PSK288003/4,2,Raj Digital Plus,,MPEG-4/SD,602,702 Tam,Irdeto,,4140 V,,,Irdeto,,Raj Digital Plus,https://www.lyngsat.com/tvchannels/in/Raj-Digital-Plus.html
4140 VC,DVB-S28PSK288003/4,3,Raj News,,MPEG-4/SD,603,703 Tam,Irdeto,,4140 V,,,Irdeto,,Raj News,https://www.lyngsat.com/tvchannels/in/Raj-News.html
4140 VC,DVB-S28PSK288003/4,4,Raj Musix Tamil,,MPEG-4/SD,604,704 Tam,Irdeto,,4140 V,,,Irdeto,,Raj Musix Tamil,https://www.lyngsat.com/tvchannels/in/Raj-Musix-Tamil.html
4140 VC,DVB-S28PSK288003/4,5,Vissa,,MPEG-4/SD,605,705 Tel,,,4140 V,,,,,Vissa,https://www.lyngsat.com/tvchannels/in/Vissa.html
4140 VC,DVB-S28PSK288003/4,6,Raj Musix Kannada,,MPEG-4/SD,606,706 Kan,,,4140 V,,,,,Raj Musix Kannada,https://www.lyngsat.com/tvchannels/in/Raj-Musix-Kannada.html
4140 VC,DVB-S28PSK288003/4,7,Raj News Kannada,,MPEG-4/SD,607,707 Kan,,,4140 V,,,,,Raj News Kannada,https://www.lyngsat.com/tvchannels/in/Raj-News-Kannada.html
4140 VC,DVB-S28PSK288003/4,8,Raj Musix Telugu,,MPEG-4/SD,608,708 Tel,,,4140 V,,,,,Raj Musix Telugu,https://www.lyngsat.com/tvchannels/in/Raj-Musix-Telugu.html
4140 VC,DVB-S28PSK288003/4,9,Raj News Telugu,,MPEG-4/SD,609,709 Tel,,,4140 V,,,,,Raj News Telugu,https://www.lyngsat.com/tvchannels/in/Raj-News-Telugu.html
4140 VC,DVB-S28PSK288003/4,10,Raj News Malayalam,,MPEG-4/SD,610,710 Mal,,,4140 V,,,,,Raj News Malayalam,https://www.lyngsat.com/tvchannels/in/Raj-News-Malayalam.html
4140 VC,DVB-S28PSK288003/4,11,Raj Musix Malayalam,,MPEG-4/SD,611,711 Mal,,,4140 V,,,,,Raj Musix Malayalam,https://www.lyngsat.com/tvchannels/in/Raj-Musix-Malayalam.html
4140 VC,DVB-S28PSK288003/4,12,Raj Pariwar,,MPEG-4/SD,612,712 Hin,,,4140 V,,,,,Raj Pariwar,https://www.lyngsat.com/tvchannels/in/Raj-Pariwar.html
4140 VC,DVB-S28PSK288003/4,13,Raj Nagaichuvai,,MPEG-4/SD,613,713 Tam,,,4140 V,,,,,Raj Nagaichuvai,https://www.lyngsat.com/tvchannels/in/Raj-Nagaichuvai.html
4180 VC,DVB-S28PSK41673/5,1,Korean Central TV,,65281-1MPEG-4/HD,101,5.5 102 Kor,,T Kameda201010,4180 V,,,,,,
4180 VC,DVB-S28PSK41673/5,2,Voice of Korea,,,,202,,,4180 V,,,,,Voice of Korea,https://www.lyngsat.com/radiochannels/kp/Voice-of-Korea.html
4180 VC,DVB-S28PSK41673/5,3,KCBS,,,,3.2 Kor,,,4180 V,,,,,KCBS,https://www.lyngsat.com/radiochannels/kp/KCBS.html
11148 VChina,DVB-S2QPSK108311/4,1,Zhejiang Satellite TV,,?-?MPEG-4/SD,69,-2.3  68 Chi,,T Kameda210205,11148 V,,,,,,
11191 VChina,DVB-S2QPSK83323/4,1,CCTV 13,,?-?MPEG-4/SD,256,4.0 257 Chi,,T Kameda210205,11191 V,,,,,,
,,,,,,,,,,,,,,,DVB-S2QPSK18003/4,
,,,,,,,,,,,,,,,DVB-S28PSK41673/5,
,,,,,,,,,,,,,,,DVB-S2QPSK108311/4,
,,,,,,,,,,,,,,,DVB-S2QPSK83323/4,
,,,,,,,,,,,,,,,DVB-S2QPSK83323/4,
