Freq/beam,SR/FEC,SID,Provider/Channel,undef,Compression,VPID,Audio,Encryption,Src_Updated,freq_alt,beam_alt,eirp_alt,encryption_alt,Provider_URL,Channel,Channel_URL
3703 Ltp 1CWest hemi,DVB-S28PSK40003/4,,KTN,,1-1,,7.9,,N Stanislav230729,3703 L,tp 1C,,,https://www.lyngsat.com/providers/ke/KTN.html,,
3703 Ltp 1CWest hemi,DVB-S28PSK40003/4,1,KTN Home,,MPEG-4/SD,101,102 Eng,,,3703 L,tp 1C,,,,KTN Home,https://www.lyngsat.com/tvchannels/ke/KTN-Home.html
3703 Ltp 1CWest hemi,DVB-S28PSK40003/4,2,KTN News (Kenya),,MPEG-4/SD,201,202 Eng,,,3703 L,tp 1C,,,,KTN News (Kenya),https://www.lyngsat.com/tvchannels/ke/KTN-News.html
3703 Ltp 1CWest hemi,DVB-S28PSK40003/4,3,BTV (Kenya),,MPEG-4/SD,301,302 Eng,,,3703 L,tp 1C,,,,BTV (Kenya),https://www.lyngsat.com/tvchannels/ke/BTV.html
3703 Ltp 1CWest hemi,DVB-S28PSK40003/4,4,KTN Farmers TV,,MPEG-4/SD,401,402 Eng,,,3703 L,tp 1C,,,,KTN Farmers TV,https://www.lyngsat.com/tvchannels/ke/KTN-Farmers-TV.html
3703 Ltp 1CWest hemi,DVB-S28PSK40003/4,4,KTN Farmers TV,,MPEG-4/SD,401,402 Eng,,,3703 L,tp 1C,,,,KTN Farmers TV,https://www.lyngsat.com/tvchannels/ke/KTN-Farmers-TV.html
3703 Ltp 1CWest hemi,DVB-S28PSK40003/4,11,Radio Maisha,,,,111,,,3703 L,tp 1C,,,,Radio Maisha,https://www.lyngsat.com/radiochannels/ke/Radio-Maisha.html
3703 Ltp 1CWest hemi,DVB-S28PSK40003/4,11,Radio Maisha,,,,111,,,3703 L,tp 1C,,,,Radio Maisha,https://www.lyngsat.com/radiochannels/ke/Radio-Maisha.html
3703 Ltp 1CWest hemi,DVB-S28PSK40003/4,12,Spice FM,,,,121,,,3703 L,tp 1C,,,,Spice FM,https://www.lyngsat.com/radiochannels/ke/Spice-FM.html
3703 Ltp 1CWest hemi,DVB-S28PSK40003/4,12,Spice FM,,,,121,,,3703 L,tp 1C,,,,Spice FM,https://www.lyngsat.com/radiochannels/ke/Spice-FM.html
3703 Ltp 1CWest hemi,DVB-S28PSK40003/4,13,Vybez Radio,,,,131,,,3703 L,tp 1C,,,,Vybez Radio,https://www.lyngsat.com/radiochannels/ke/Vybez-Radio.html
3703 Ltp 1CWest hemi,DVB-S28PSK40003/4,13,Vybez Radio,,,,131,,,3703 L,tp 1C,,,,Vybez Radio,https://www.lyngsat.com/radiochannels/ke/Vybez-Radio.html
3703 Ltp 1CWest hemi,DVB-S28PSK40003/4,14,Berur FM,,,,141,,,3703 L,tp 1C,,,,Berur FM,https://www.lyngsat.com/radiochannels/ke/Berur-FM.html
3754 Ltp 4CWest hemi,DVB-S75003/4,,(feeds),,,,,,R Cattapan130122,3754 L,tp 4C,,,,,
4067 Rtp 11CWest hemi,DVB-S61113/4,,(feeds),,,,,,R Cattapan130211,4067 R,tp 11C,,,,,
3781 Ltp 4CWest hemi,DVB-S2QPSK19154/5,,,,4660-1,,4.7,,N Stanislav230416,3781 L,tp 4C,,,,,
3907 Rtp 7CWest hemi,,,,,,,,,N Stanislav240312,3907 R,tp 7C,,,,,
