Freq/beam,SR/FEC,SID,Provider/Channel,undef,Compression,VPID,Audio,Encryption,Src_Updated,freq_alt,beam_alt,eirp_alt,encryption_alt,Provider_URL,Channel,Channel_URL
3614 RAfrica C,DVB-S26075/6,,OBN Gaammee,,MPEG-4/HD,512,6.54112 Orm,,Best gamer210824,3614 R,,,,,,
3617 RAfrica C,DVB-S28PSK22603/4,,(feeds),,,,,,N Stanislav231006,3617 R,,,,,,
3624 RAfrica C,DVB-S28PSK26073/4,,(feeds),,,,,,N Stanislav240314,3624 R,,,,,,
3642 RAfrica C,DVB-S28PSK17773/4,,(feeds),,,,,,N Stanislav231006,3642 R,,,,,,
3634 RAfrica C,DVB-S48105/6,1,OBN (Ethiopia),,?-?MPEG-4/HD,512,6.54112 Orm,,N Stanislav220418,3634 R,,,,,,
3645 RAfrica C,DVB-S49155/6,1,Debub TV,,?-?MPEG-2/SD,308,6.5 256 Amh,,A Zapara191128,3645 R,,,,,,
3718 RAfrica C,DVB-S28PSK179503/4,,EBC,,?-1,,7.9,,N Stanislav240212,3718 R,,,,https://www.lyngsat.com/providers/et/EBC.html,,
3718 RAfrica C,DVB-S28PSK179503/4,1,ETV News,,MPEG-4/HD,512,258 Amh,,,3718 R,,,,,ETV News,https://www.lyngsat.com/tvchannels/et/ETV-News.html
3718 RAfrica C,DVB-S28PSK179503/4,2,ETV Entertainment,,MPEG-4/HD,513,261 Amh,,,3718 R,,,,,ETV Entertainment,https://www.lyngsat.com/tvchannels/et/ETV-Entertainment.html
3718 RAfrica C,DVB-S28PSK179503/4,3,ETV Languages,,MPEG-4/HD,514,259 Amh,,,3718 R,,,,,ETV Languages,https://www.lyngsat.com/tvchannels/et/ETV-Languages.html
3718 RAfrica C,DVB-S28PSK179503/4,4,ETV Afaan Oromoo,,MPEG-4/HD,515,267 Orm,,,3718 R,,,,,ETV Afaan Oromoo,https://www.lyngsat.com/tvchannels/et/ETV-Afaan-Oromoo.html
3718 RAfrica C,DVB-S28PSK179503/4,5,ETV Yelijochalem,,MPEG-4/HD,516,270 Amh,,,3718 R,,,,,ETV Yelijochalem,https://www.lyngsat.com/tvchannels/et/ETV-Yelijochalem.html
3718 RAfrica C,DVB-S28PSK179503/4,6,ETV Parlama,,MPEG-4/HD,517,275,,,3718 R,,,,,ETV Parlama,https://www.lyngsat.com/tvchannels/et/ETV-Parlama.html
3718 RAfrica C,DVB-S28PSK179503/4,7,[Radio Ethiopia National Radio info card],,MPEG-4/SD,503,504 Amh,,,3718 R,,,,,,
3718 RAfrica C,DVB-S28PSK179503/4,8,EBC FM 97.1,,,,902 Amh,,,3718 R,,,,,EBC FM 97.1,https://www.lyngsat.com/radiochannels/et/EBC-FM-971.html
10973 HAfrica Ku,DVB-S28PSK25000,,Metro Digital TV,,0-1,,,Cryptoguard 2,Sux231213,10973 H,,,Cryptoguard 2,,,
11010 HAfrica Ku,DVB-S2QPSK287753/4,,Panbetting,,222-4248,,4.0,,Anonymous230313,11010 H,,,,https://www.lyngsat.com/providers/de/Panbetting.html,,
11010 HAfrica Ku,DVB-S2QPSK287753/4,40101,Panbetting promo,,MPEG-4/HD,1011,1012 Eng,,,11010 H,,,,,,
11010 HAfrica Ku,DVB-S2QPSK287753/4,40303,Voice of One TV,,HEVC/SD,3031,3032 Eng,,,11010 H,,,,,Voice of One TV,https://www.lyngsat.com/tvchannels/ng/Voice-of-One-TV.html
11010 HAfrica Ku,DVB-S2QPSK287753/4,40303,Voice of One TV,,HEVC/SD,3031,3032 Eng,,,11010 H,,,,,Voice of One TV,https://www.lyngsat.com/tvchannels/ng/Voice-of-One-TV.html
11010 HAfrica Ku,DVB-S2QPSK287753/4,40305,Altar of Divine Mercy TV,,MPEG-4/SD,3051,3052 Eng,,,11010 H,,,,,Altar of Divine Mercy TV,https://www.lyngsat.com/tvchannels/ng/Altar-of-Divine-Mercy-TV.html
11010 HAfrica Ku,DVB-S2QPSK287753/4,40306,FAPM TV,,MPEG-4/SD,3061,3062 Eng,,,11010 H,,,,,FAPM TV,https://www.lyngsat.com/tvchannels/ng/FAPM-TV.html
11010 HAfrica Ku,DVB-S2QPSK287753/4,40501,[Bet test card],,MPEG-4/HD,5011,501.,,,11010 H,,,,,,
11010 HAfrica Ku,DVB-S2QPSK287753/4,40502,[Bet test card],,MPEG-4/HD,5021,5022,,,11010 H,,,,,,
11010 HAfrica Ku,DVB-S2QPSK287753/4,40503,[Bet test card],,MPEG-4/HD,5031,5032,,,11010 H,,,,,,
11010 HAfrica Ku,DVB-S2QPSK287753/4,40504,[Bet test card],,MPEG-4/HD,5041,5042,,,11010 H,,,,,,
11010 HAfrica Ku,DVB-S2QPSK287753/4,40505,[Bet test card],,MPEG-4/HD,5051,5052,,,11010 H,,,,,,
11010 HAfrica Ku,DVB-S2QPSK287753/4,40519,[Bet test card],,MPEG-4/HD,5191,5192,,,11010 H,,,,,,
11010 HAfrica Ku,DVB-S2QPSK287753/4,40520,[Bet test card],,MPEG-4/HD,5201,5202,,,11010 H,,,,,,
11010 HAfrica Ku,DVB-S2QPSK287753/4,40610,[Bet test card],,MPEG-4/HD,6101,6102,,,11010 H,,,,,,
11010 HAfrica Ku,DVB-S2QPSK287753/4,40611,[Bet test card],,MPEG-4/HD,6111,6112,,,11010 H,,,,,,
11010 HAfrica Ku,DVB-S2QPSK287753/4,40620,[Bet test card],,MPEG-4/HD,6201,6202,,,11010 H,,,,,,
11010 HAfrica Ku,DVB-S2QPSK287753/4,40624,[Bet test card],,MPEG-4/HD,6241,6242,,,11010 H,,,,,,
11010 HAfrica Ku,DVB-S2QPSK287753/4,40650,[Bet test card],,MPEG-4/HD,6501,6502,,,11010 H,,,,,,
11010 HAfrica Ku,DVB-S2QPSK287753/4,40651,[Bet test card],,MPEG-4/HD,6511,6512,,,11010 H,,,,,,
11010 HAfrica Ku,DVB-S2QPSK287753/4,40652,[Bet test card],,MPEG-4/HD,6521,6522,,,11010 H,,,,,,
11010 HAfrica Ku,DVB-S2QPSK287753/4,40721,[Bet test card],,MPEG-4/HD,7211,7212,,,11010 H,,,,,,
11010 HAfrica Ku,DVB-S2QPSK287753/4,40722,[Bet test card],,MPEG-4/HD,7221,7222,,,11010 H,,,,,,
11010 HAfrica Ku,DVB-S2QPSK287753/4,40723,[Bet test card],,MPEG-4/HD,7231,7232,,,11010 H,,,,,,
11010 HAfrica Ku,DVB-S2QPSK287753/4,40724,[Bet test card],,MPEG-4/HD,7241,7242,,,11010 H,,,,,,
11010 HAfrica Ku,DVB-S2QPSK287753/4,40725,[Bet test card],,MPEG-4/HD,7251,7252,,,11010 H,,,,,,
11010 HAfrica Ku,DVB-S2QPSK287753/4,40740,[Bet test card],,MPEG-4/HD,7401,7402,,,11010 H,,,,,,
11010 HAfrica Ku,DVB-S2QPSK287753/4,40741,[Bet test card],,MPEG-4/HD,7411,7412,,,11010 H,,,,,,
11010 HAfrica Ku,DVB-S2QPSK287753/4,40742,[Bet test card],,MPEG-4/HD,7421,7422,,,11010 H,,,,,,
11010 HAfrica Ku,DVB-S2QPSK287753/4,40743,[Bet test card],,MPEG-4/HD,7431,7432,,,11010 H,,,,,,
11010 HAfrica Ku,DVB-S2QPSK287753/4,40768,[Bet test card],,MPEG-4/HD,7681,7682,,,11010 H,,,,,,
11010 HAfrica Ku,DVB-S2QPSK287753/4,40779,[Bet test card],,MPEG-4/HD,7791,7792,,,11010 H,,,,,,
11010 HAfrica Ku,DVB-S2QPSK287753/4,40625,StarBet Sports,,MPEG-4/HD,6251,6252 Eng,,,11010 H,,,,,StarBet Sports,https://www.lyngsat.com/tvchannels/ng/StarBet-Sports.html
