Freq/beam,SR/FEC,SID,Provider/Channel,undef,Compression,VPID,Audio,Encryption,Src_Updated,freq_alt,beam_alt,eirp_alt,encryption_alt,Provider_URL,Channel,Channel_URL
11520 VKu FSS,DVB-S28PSK300003/4,17,TVU,,MPEG-4/SD,417,418 Spa,,,11520 V,,,,,TVU,https://www.lyngsat.com/tvchannels/bo/TVU.html
11520 VKu FSS,DVB-S28PSK300003/4,17,TVU,,MPEG-4/SD,417,418 Spa,,,11520 V,,,,,TVU,https://www.lyngsat.com/tvchannels/bo/TVU.html
11520 VKu FSS,DVB-S28PSK300003/4,33,Unitel Santa Cruz,,MPEG-4/SD,993,994 Spa,,,11520 V,,,,,Unitel Santa Cruz,https://www.lyngsat.com/tvchannels/bo/Unitel-Santa-Cruz.html
11560 VKu FSS,DVB-S28PSK300003/4,2,Unitel La Paz,,MPEG-4/SD,353,354 Spa,,,11560 V,,,,,Unitel La Paz,https://www.lyngsat.com/tvchannels/bo/Unitel-La-Paz.html
11560 VKu FSS,DVB-S28PSK300003/4,20,TV Culturas,,MPEG-4/SD,385,386 Spa,,,11560 V,,,,,TV Culturas,https://www.lyngsat.com/tvchannels/bo/TV-Culturas.html
11560 VKu FSS,DVB-S28PSK300003/4,508,Radio Illimani,,,,1039 Spa,,,11560 V,,,,,Radio Illimani,https://www.lyngsat.com/radiochannels/bo/Radio-Illimani.html
11560 VKu FSS,DVB-S28PSK300003/4,511,Radio Disney Bolivia,,,,4. Spa,,,11560 V,,,,,Radio Disney Bolivia,https://www.lyngsat.com/radiochannels/us/Radio-Disney-Bolivia.html
11560 VKu FSS,DVB-S28PSK300003/4,511,Radio Disney Bolivia,,,,4. Spa,,,11560 V,,,,,Radio Disney Bolivia,https://www.lyngsat.com/radiochannels/us/Radio-Disney-Bolivia.html
11560 VKu FSS,DVB-S28PSK300003/4,512,RPO's,,,,1289 Spa,,,11560 V,,,,,RPO's,https://www.lyngsat.com/radiochannels/bo/RPOs.html
11640 VKu FSS,DVB-S28PSK300003/4,1,Entel TV HD,,/HD,4801,4802 Spa,,,11640 V,,,,,Entel TV HD,https://www.lyngsat.com/tvchannels/bo/Entel-TV-HD.html
11640 VKu FSS,DVB-S28PSK300003/4,1,Entel TV HD,,/HD,4801,4802 Spa,,,11640 V,,,,,Entel TV HD,https://www.lyngsat.com/tvchannels/bo/Entel-TV-HD.html
11640 VKu FSS,DVB-S28PSK300003/4,59,Entel TV HD,,/HD,256,257 Spa,,,11640 V,,,,,Entel TV HD,https://www.lyngsat.com/tvchannels/bo/Entel-TV-HD.html
11640 VKu FSS,DVB-S28PSK300003/4,59,Entel TV HD,,/HD,256,257 Spa,,,11640 V,,,,,Entel TV HD,https://www.lyngsat.com/tvchannels/bo/Entel-TV-HD.html
11760 VKu FSS,,,,,,,,,Edinho fta240227,11760 V,,,,,,
11807 VKu FSS,,,,,,,,,Edinho fta240313,11807 V,,,,,,
11866 VKu FSS,DVB-S28PSK75003/4,,ABE,,,,7.9,,Edinho fta240322,11866 V,,,,https://www.lyngsat.com/providers/bo/ABE.html,,
11866 VKu FSS,DVB-S28PSK75003/4,,ABE,,,,7.9,,Edinho fta240322,11866 V,,,,https://www.lyngsat.com/providers/bo/ABE.html,,
12544 RKu BSS,DVB-S28PSK300005/6,,ABE,,,,9.4,,Edinho fta240322,12544 R,,,,https://www.lyngsat.com/providers/bo/ABE.html,,
12544 RKu BSS,DVB-S28PSK300005/6,,ABE,,,,9.4,,Edinho fta240322,12544 R,,,,https://www.lyngsat.com/providers/bo/ABE.html,,
11866 VKu FSS,DVB-S28PSK75003/4,,Red Uno,,MPEG-4/HD,172,173 Spa,,new,11866 V,,,,,Red Uno,https://www.lyngsat.com/tvchannels/bo/Red-Uno.html
11866 VKu FSS,DVB-S28PSK75003/4,,Red Uno,,MPEG-4/HD,172,173 Spa,,new,11866 V,,,,,Red Uno,https://www.lyngsat.com/tvchannels/bo/Red-Uno.html
12544 RKu BSS,DVB-S28PSK300005/6,140,Red Uno,,MPEG-4/HD,322,323 Spa,,,12544 R,,,,,Red Uno,https://www.lyngsat.com/tvchannels/bo/Red-Uno.html
12544 RKu BSS,DVB-S28PSK300005/6,140,Red Uno,,MPEG-4/HD,322,323 Spa,,,12544 R,,,,,Red Uno,https://www.lyngsat.com/tvchannels/bo/Red-Uno.html
11866 VKu FSS,DVB-S28PSK75003/4,70,TV Off Travel,,MPEG-4/HD,72,73 Spa,,,11866 V,,,,,TV Off Travel,https://www.lyngsat.com/tvchannels/bo/TV-Off-Travel.html
11866 VKu FSS,DVB-S28PSK75003/4,90,ATB,,HEVC/HD,92,93 Spa,,,11866 V,,,,,ATB,https://www.lyngsat.com/tvchannels/bo/ATB.html
11866 VKu FSS,DVB-S28PSK75003/4,145,Seo TV,,HEVC/HD,266,267 Spa,,,11866 V,,,,,Seo TV,https://www.lyngsat.com/tvchannels/bo/Seo-TV.html
11866 VKu FSS,DVB-S28PSK75003/4,145,Seo TV,,HEVC/HD,266,267 Spa,,,11866 V,,,,,Seo TV,https://www.lyngsat.com/tvchannels/bo/Seo-TV.html
11866 VKu FSS,DVB-S28PSK75003/4,150,Poder de Dios TV,,MPEG-4/SD,4114,4115 Spa,,,11866 V,,,,,Poder de Dios TV,https://www.lyngsat.com/tvchannels/bo/Poder-de-Dios-TV.html
11866 VKu FSS,DVB-S28PSK75003/4,160,ABE TV Internacional,,MPEG-4/SD,4124,4125 Spa,,,11866 V,,,,,ABE TV Internacional,https://www.lyngsat.com/tvchannels/bo/ABE-TV-Internacional.html
11866 VKu FSS,DVB-S28PSK75003/4,430,Red AD Venir,,MPEG-4/HD,549,553 Spa,,,11866 V,,,,,Red AD Venir,https://www.lyngsat.com/tvchannels/bo/Red-AD-Venir.html
11866 VKu FSS,DVB-S28PSK75003/4,430,Red AD Venir,,MPEG-4/HD,549,553 Spa,,,11866 V,,,,,Red AD Venir,https://www.lyngsat.com/tvchannels/bo/Red-AD-Venir.html
11866 VKu FSS,DVB-S28PSK75003/4,200,Radio Panamericana,,,,902 Spa,,,11866 V,,,,,Radio Panamericana,https://www.lyngsat.com/radiochannels/bo/Radio-Panamericana.html
11866 VKu FSS,DVB-S28PSK75003/4,200,Radio Panamericana,,,,902 Spa,,,11866 V,,,,,Radio Panamericana,https://www.lyngsat.com/radiochannels/bo/Radio-Panamericana.html
11866 VKu FSS,DVB-S28PSK75003/4,200,Radio Panamericana,,,,902 Spa,,,11866 V,,,,,Radio Panamericana,https://www.lyngsat.com/radiochannels/bo/Radio-Panamericana.html
11866 VKu FSS,DVB-S28PSK75003/4,200,Radio Panamericana,,,,902 Spa,,,11866 V,,,,,Radio Panamericana,https://www.lyngsat.com/radiochannels/bo/Radio-Panamericana.html
12544 RKu BSS,DVB-S28PSK300005/6,,Radio Panamericana,,,,1331 Spa,,,12544 R,,,,,Radio Panamericana,https://www.lyngsat.com/radiochannels/bo/Radio-Panamericana.html
12544 RKu BSS,DVB-S28PSK300005/6,,Radio Panamericana,,,,1331 Spa,,,12544 R,,,,,Radio Panamericana,https://www.lyngsat.com/radiochannels/bo/Radio-Panamericana.html
12544 RKu BSS,DVB-S28PSK300005/6,,Radio Panamericana,,,,1331 Spa,,,12544 R,,,,,Radio Panamericana,https://www.lyngsat.com/radiochannels/bo/Radio-Panamericana.html
12544 RKu BSS,DVB-S28PSK300005/6,,Radio Panamericana,,,,1331 Spa,,,12544 R,,,,,Radio Panamericana,https://www.lyngsat.com/radiochannels/bo/Radio-Panamericana.html
11866 VKu FSS,DVB-S28PSK75003/4,210,Jerusalem Radio,,,,202 Spa,,,11866 V,,,,,Jerusalem Radio,https://www.lyngsat.com/radiochannels/--/Jerusalem-Radio.html
11866 VKu FSS,DVB-S28PSK75003/4,220,Radio Sol,,,,205 Spa,,,11866 V,,,,,Radio Sol,https://www.lyngsat.com/radiochannels/bo/Radio-Sol.html
12544 RKu BSS,DVB-S28PSK300005/6,120,Bolivia TV 7.2,,MPEG-4/HD,290,291 Spa,,,12544 R,,,,,Bolivia TV 7.2,https://www.lyngsat.com/tvchannels/bo/Bolivia-TV-72.html
12544 RKu BSS,DVB-S28PSK300005/6,130,Red Uno Santa Cruz,,MPEG-4/HD,306,307 Spa,,,12544 R,,,,,Red Uno Santa Cruz,https://www.lyngsat.com/tvchannels/bo/Red-Uno-Santa-Cruz.html
12544 RKu BSS,DVB-S28PSK300005/6,130,Red Uno Santa Cruz,,MPEG-4/HD,306,307 Spa,,,12544 R,,,,,Red Uno Santa Cruz,https://www.lyngsat.com/tvchannels/bo/Red-Uno-Santa-Cruz.html
12544 RKu BSS,DVB-S28PSK300005/6,150,TL Estrella,,MPEG-4/SD,338,339 Spa,,,12544 R,,,,,TL Estrella,https://www.lyngsat.com/tvchannels/bo/TL-Estrella.html
12544 RKu BSS,DVB-S28PSK300005/6,150,TL Estrella,,MPEG-4/SD,338,339 Spa,,,12544 R,,,,,TL Estrella,https://www.lyngsat.com/tvchannels/bo/TL-Estrella.html
12544 RKu BSS,DVB-S28PSK300005/6,160,F10,,MPEG-4/HD,354,355 Spa,,new,12544 R,,,,,F10,https://www.lyngsat.com/tvchannels/bo/F10.html
12544 RKu BSS,DVB-S28PSK300005/6,160,F10,,MPEG-4/HD,354,355 Spa,,new,12544 R,,,,,F10,https://www.lyngsat.com/tvchannels/bo/F10.html
12544 RKu BSS,DVB-S28PSK300005/6,170,Canal 11 TVU,,MPEG-4/HD,370,371 Spa,,,12544 R,,,,,Canal 11 TVU,https://www.lyngsat.com/tvchannels/bo/Canal-11-TVU.html
12544 RKu BSS,DVB-S28PSK300005/6,180,Católica TV,,MPEG-4/HD,386,387 Spa,,,12544 R,,,,,Católica TV,https://www.lyngsat.com/tvchannels/bo/Catolica-TV.html
12544 RKu BSS,DVB-S28PSK300005/6,190,TVU Pando,,MPEG-4/HD,402,403 Spa,,,12544 R,,,,,TVU Pando,https://www.lyngsat.com/tvchannels/bo/TVU-Pando.html
12544 RKu BSS,DVB-S28PSK300005/6,195,Fap TV,,MPEG-4/SD,407,408 Spa,,,12544 R,,,,,Fap TV,https://www.lyngsat.com/tvchannels/bo/Fap-TV.html
12544 RKu BSS,DVB-S28PSK300005/6,195,Fap TV,,MPEG-4/SD,407,408 Spa,,,12544 R,,,,,Fap TV,https://www.lyngsat.com/tvchannels/bo/Fap-TV.html
12544 RKu BSS,DVB-S28PSK300005/6,210,Plus TLT,,MPEG-4/HD,530,531 Spa,,,12544 R,,,,,Plus TLT,https://www.lyngsat.com/tvchannels/bo/Plus-TLT.html
12544 RKu BSS,DVB-S28PSK300005/6,220,TV Universitaria,,MPEG-4/SD,546,547 Spa,,,12544 R,,,,,TV Universitaria,https://www.lyngsat.com/tvchannels/bo/TV-Universitaria.html
12544 RKu BSS,DVB-S28PSK300005/6,230,Palenque TV,,MPEG-4/SD,562,563 Spa,,,12544 R,,,,,Palenque TV,https://www.lyngsat.com/tvchannels/bo/Palenque-TV.html
12544 RKu BSS,DVB-S28PSK300005/6,230,Palenque TV,,MPEG-4/SD,562,563 Spa,,,12544 R,,,,,Palenque TV,https://www.lyngsat.com/tvchannels/bo/Palenque-TV.html
12544 RKu BSS,DVB-S28PSK300005/6,240,Cadena Sur,,MPEG-4/HD,578,579 Spa,,,12544 R,,,,,Cadena Sur,https://www.lyngsat.com/tvchannels/bo/Cadena-Sur.html
12544 RKu BSS,DVB-S28PSK300005/6,260,Xto TV,,MPEG-4/HD,610,611 Spa,,,12544 R,,,,,Xto TV,https://www.lyngsat.com/tvchannels/bo/Xto-TV.html
12544 RKu BSS,DVB-S28PSK300005/6,270,GogoPlay TV,,MPEG-4/HD,626,627 Spa,,,12544 R,,,,,GogoPlay TV,https://www.lyngsat.com/tvchannels/bo/GogoPlay-TV.html
12544 RKu BSS,DVB-S28PSK300005/6,270,GogoPlay TV,,MPEG-4/HD,626,627 Spa,,,12544 R,,,,,GogoPlay TV,https://www.lyngsat.com/tvchannels/bo/GogoPlay-TV.html
12544 RKu BSS,DVB-S28PSK300005/6,280,PAT,,MPEG-4/SD,642,643 Spa,,,12544 R,,,,,PAT,https://www.lyngsat.com/tvchannels/bo/PAT.html
12544 RKu BSS,DVB-S28PSK300005/6,290,Sitel,,MPEG-4/SD,658,659 Spa,,,12544 R,,,,,Sitel,https://www.lyngsat.com/tvchannels/bo/Sitel.html
12544 RKu BSS,DVB-S28PSK300005/6,300,TEP,,MPEG-4/SD,770,771 Spa,,,12544 R,,,,,TEP,https://www.lyngsat.com/tvchannels/bo/TEP.html
12544 RKu BSS,DVB-S28PSK300005/6,310,Agenda Minera TV,,MPEG-4/HD,786,787 Spa,,,12544 R,,,,,Agenda Minera TV,https://www.lyngsat.com/tvchannels/bo/Agenda-Minera-TV.html
12544 RKu BSS,DVB-S28PSK300005/6,320,Bethel TV Bolivia,,MPEG-4/SD,802,803 Spa,,,12544 R,,,,,Bethel TV Bolivia,https://www.lyngsat.com/tvchannels/pe/Bethel-TV-Bolivia.html
12544 RKu BSS,DVB-S28PSK300005/6,325,In TV (Bolivia),,MPEG-4/SD,807,808 Spa,,,12544 R,,,,,In TV (Bolivia),https://www.lyngsat.com/tvchannels/bo/In-TV.html
12544 RKu BSS,DVB-S28PSK300005/6,325,In TV (Bolivia),,MPEG-4/SD,807,808 Spa,,,12544 R,,,,,In TV (Bolivia),https://www.lyngsat.com/tvchannels/bo/In-TV.html
12544 RKu BSS,DVB-S28PSK300005/6,330,Red América TV,,MPEG-4/SD,818,819 Spa,,new,12544 R,,,,,Red América TV,https://www.lyngsat.com/tvchannels/bo/Red-America-TV.html
12544 RKu BSS,DVB-S28PSK300005/6,330,Red América TV,,MPEG-4/SD,818,819 Spa,,new,12544 R,,,,,Red América TV,https://www.lyngsat.com/tvchannels/bo/Red-America-TV.html
12544 RKu BSS,DVB-S28PSK300005/6,340,Gigavisión,,MPEG-4/HD,834,835 Spa,,,12544 R,,,,,Gigavisión,https://www.lyngsat.com/tvchannels/bo/Gigavision.html
12544 RKu BSS,DVB-S28PSK300005/6,370,Bolivisión,,MPEG-4/HD,882,883 Spa,,,12544 R,,,,,Bolivisión,https://www.lyngsat.com/tvchannels/bo/Bolivision.html
12544 RKu BSS,DVB-S28PSK300005/6,420,Cadena A,,MPEG-4/HD,1058,1059 Spa,,,12544 R,,,,,Cadena A,https://www.lyngsat.com/tvchannels/bo/Cadena-A.html
12544 RKu BSS,DVB-S28PSK300005/6,430,DTV,,MPEG-4/HD,1074,1075 Spa,,,12544 R,,,,,DTV,https://www.lyngsat.com/tvchannels/bo/DTV.html
12544 RKu BSS,DVB-S28PSK300005/6,440,Abya Yala TV,,MPEG-4/SD,1090,1091 Spa,,,12544 R,,,,,Abya Yala TV,https://www.lyngsat.com/tvchannels/bo/Abya-Yala-TV.html
12544 RKu BSS,DVB-S28PSK300005/6,440,Abya Yala TV,,MPEG-4/SD,1090,1091 Spa,,,12544 R,,,,,Abya Yala TV,https://www.lyngsat.com/tvchannels/bo/Abya-Yala-TV.html
12544 RKu BSS,DVB-S28PSK300005/6,460,TV Nuevo Tiempo,,MPEG-4/HD,1122,1123 Spa,,,12544 R,,,,,TV Nuevo Tiempo,https://www.lyngsat.com/tvchannels/us/TV-Nuevo-Tiempo.html
12544 RKu BSS,DVB-S28PSK300005/6,460,TV Nuevo Tiempo,,MPEG-4/HD,1122,1123 Spa,,,12544 R,,,,,TV Nuevo Tiempo,https://www.lyngsat.com/tvchannels/us/TV-Nuevo-Tiempo.html
12544 RKu BSS,DVB-S28PSK300005/6,480,FM Bolivia TV,,MPEG-4/SD,1154,1155 Spa,,new,12544 R,,,,,FM Bolivia TV,https://www.lyngsat.com/tvchannels/bo/FM-Bolivia-TV.html
12544 RKu BSS,DVB-S28PSK300005/6,480,FM Bolivia TV,,MPEG-4/SD,1154,1155 Spa,,new,12544 R,,,,,FM Bolivia TV,https://www.lyngsat.com/tvchannels/bo/FM-Bolivia-TV.html
12544 RKu BSS,DVB-S28PSK300005/6,500,ABE Educativo,,MPEG-4/HD,1282,1283 Spa,,,12544 R,,,,,ABE Educativo,https://www.lyngsat.com/tvchannels/bo/ABE-Educativo.html
12544 RKu BSS,DVB-S28PSK300005/6,,Radio Éxito,,,,1298 Spa,,,12544 R,,,,,Radio Éxito,https://www.lyngsat.com/radiochannels/bo/Radio-Exito.html
12544 RKu BSS,DVB-S28PSK300005/6,,Radio Éxito,,,,1298 Spa,,,12544 R,,,,,Radio Éxito,https://www.lyngsat.com/radiochannels/bo/Radio-Exito.html
12544 RKu BSS,DVB-S28PSK300005/6,,Radio Betania,,,,1314 Spa,,,12544 R,,,,,Radio Betania,https://www.lyngsat.com/radiochannels/bo/Radio-Betania.html
12544 RKu BSS,DVB-S28PSK300005/6,,Radio Betania,,,,1314 Spa,,,12544 R,,,,,Radio Betania,https://www.lyngsat.com/radiochannels/bo/Radio-Betania.html
12544 RKu BSS,DVB-S28PSK300005/6,,Radio Betania,,,,1314 Spa,,,12544 R,,,,,Radio Betania,https://www.lyngsat.com/radiochannels/bo/Radio-Betania.html
12544 RKu BSS,DVB-S28PSK300005/6,,Radio Betania,,,,1314 Spa,,,12544 R,,,,,Radio Betania,https://www.lyngsat.com/radiochannels/bo/Radio-Betania.html
12544 RKu BSS,DVB-S28PSK300005/6,,Radio Betania,,,,1890 Spa,,,12544 R,,,,,Radio Betania,https://www.lyngsat.com/radiochannels/bo/Radio-Betania.html
12544 RKu BSS,DVB-S28PSK300005/6,,Radio Betania,,,,1890 Spa,,,12544 R,,,,,Radio Betania,https://www.lyngsat.com/radiochannels/bo/Radio-Betania.html
12544 RKu BSS,DVB-S28PSK300005/6,,Radio Betania,,,,1890 Spa,,,12544 R,,,,,Radio Betania,https://www.lyngsat.com/radiochannels/bo/Radio-Betania.html
12544 RKu BSS,DVB-S28PSK300005/6,,Radio Betania,,,,1890 Spa,,,12544 R,,,,,Radio Betania,https://www.lyngsat.com/radiochannels/bo/Radio-Betania.html
12544 RKu BSS,DVB-S28PSK300005/6,,Bethel Cochabamba,,,,1362 Spa,,,12544 R,,,,,Bethel Cochabamba,https://www.lyngsat.com/radiochannels/pe/Bethel-Cochabamba.html
12544 RKu BSS,DVB-S28PSK300005/6,,Radio San Gabriel,,,,1378 Spa,,,12544 R,,,,,Radio San Gabriel,https://www.lyngsat.com/radiochannels/bo/Radio-San-Gabriel.html
12544 RKu BSS,DVB-S28PSK300005/6,,Radio San Gabriel,,,,1378 Spa,,,12544 R,,,,,Radio San Gabriel,https://www.lyngsat.com/radiochannels/bo/Radio-San-Gabriel.html
12544 RKu BSS,DVB-S28PSK300005/6,,Bethel Bolivia,,,,1394 Spa,,,12544 R,,,,,Bethel Bolivia,https://www.lyngsat.com/radiochannels/pe/Bethel-Bolivia.html
12544 RKu BSS,DVB-S28PSK300005/6,,Bethel Bolivia,,,,1394 Spa,,,12544 R,,,,,Bethel Bolivia,https://www.lyngsat.com/radiochannels/pe/Bethel-Bolivia.html
12544 RKu BSS,DVB-S28PSK300005/6,,Radio Santa Cruz,,,,1410 Spa,,,12544 R,,,,,Radio Santa Cruz,https://www.lyngsat.com/radiochannels/bo/Radio-Santa-Cruz.html
12544 RKu BSS,DVB-S28PSK300005/6,,Radio Recobro,,,,1538 Spa,,,12544 R,,,,,Radio Recobro,https://www.lyngsat.com/radiochannels/bo/Radio-Recobro.html
12544 RKu BSS,DVB-S28PSK300005/6,,Radio Kawsachun Coca,,,,1554 Spa,,,12544 R,,,,,Radio Kawsachun Coca,https://www.lyngsat.com/radiochannels/bo/Radio-Kawsachun-Coca.html
12544 RKu BSS,DVB-S28PSK300005/6,,Radio Red ACLO Chuquisaca FM,,,,1570 Spa,,,12544 R,,,,,Radio Red ACLO Chuquisaca FM,https://www.lyngsat.com/radiochannels/bo/Radio-Red-ACLO-Chuquisaca-FM.html
12544 RKu BSS,DVB-S28PSK300005/6,,Radio Pio XII Cochabamba,,,,1586 Spa,,,12544 R,,,,,Radio Pio XII Cochabamba,https://www.lyngsat.com/radiochannels/bo/Radio-Pio-XII-Cochabamba.html
12544 RKu BSS,DVB-S28PSK300005/6,,Radio Pio XII Cochabamba,,,,1586 Spa,,,12544 R,,,,,Radio Pio XII Cochabamba,https://www.lyngsat.com/radiochannels/bo/Radio-Pio-XII-Cochabamba.html
12544 RKu BSS,DVB-S28PSK300005/6,,RTM Bolivia,,,,1602 Spa,,,12544 R,,,,,RTM Bolivia,https://www.lyngsat.com/radiochannels/bo/RTM-Bolivia.html
12544 RKu BSS,DVB-S28PSK300005/6,,RTM Bolivia,,,,1602 Spa,,,12544 R,,,,,RTM Bolivia,https://www.lyngsat.com/radiochannels/bo/RTM-Bolivia.html
12544 RKu BSS,DVB-S28PSK300005/6,,Radio Red ACLO Tarija FM,,,,1618 Spa,,,12544 R,,,,,Radio Red ACLO Tarija FM,https://www.lyngsat.com/radiochannels/bo/Radio-Red-ACLO-Tarija-FM.html
12544 RKu BSS,DVB-S28PSK300005/6,,Radio Fides,,,,1634 Spa,,,12544 R,,,,,Radio Fides,https://www.lyngsat.com/radiochannels/bo/Radio-Fides.html
12544 RKu BSS,DVB-S28PSK300005/6,,Radio Fides,,,,1634 Spa,,,12544 R,,,,,Radio Fides,https://www.lyngsat.com/radiochannels/bo/Radio-Fides.html
12544 RKu BSS,DVB-S28PSK300005/6,,Radio Kollasuyo,,,,1666 Spa,,,12544 R,,,,,Radio Kollasuyo,https://www.lyngsat.com/radiochannels/bo/Radio-Kollasuyo.html
12544 RKu BSS,DVB-S28PSK300005/6,,Radio Kollasuyo,,,,1666 Spa,,,12544 R,,,,,Radio Kollasuyo,https://www.lyngsat.com/radiochannels/bo/Radio-Kollasuyo.html
12544 RKu BSS,DVB-S28PSK300005/6,,Radio Cepra Cochabamba,,,,1682 Spa,,,12544 R,,,,,Radio Cepra Cochabamba,https://www.lyngsat.com/radiochannels/bo/Radio-Cepra-Cochabamba.html
12544 RKu BSS,DVB-S28PSK300005/6,,Radio Cepra Cochabamba,,,,1682 Spa,,,12544 R,,,,,Radio Cepra Cochabamba,https://www.lyngsat.com/radiochannels/bo/Radio-Cepra-Cochabamba.html
12544 RKu BSS,DVB-S28PSK300005/6,,Radio Cepra La Paz,,,,1682 Spa,,,12544 R,,,,,Radio Cepra La Paz,https://www.lyngsat.com/radiochannels/bo/Radio-Cepra-La-Paz.html
12544 RKu BSS,DVB-S28PSK300005/6,,Radio Cepra La Paz,,,,1682 Spa,,,12544 R,,,,,Radio Cepra La Paz,https://www.lyngsat.com/radiochannels/bo/Radio-Cepra-La-Paz.html
12544 RKu BSS,DVB-S28PSK300005/6,,Radio Erbol,,,,1794 Spa,,,12544 R,,,,,Radio Erbol,https://www.lyngsat.com/radiochannels/bo/Radio-Erbol.html
12544 RKu BSS,DVB-S28PSK300005/6,,Radio Erbol,,,,1794 Spa,,,12544 R,,,,,Radio Erbol,https://www.lyngsat.com/radiochannels/bo/Radio-Erbol.html
12544 RKu BSS,DVB-S28PSK300005/6,,Radio Plutón,,,,1810 Spa,,,12544 R,,,,,Radio Plutón,https://www.lyngsat.com/radiochannels/bo/Radio-Pluton.html
12544 RKu BSS,DVB-S28PSK300005/6,,ATB Radio,,,,1827 Spa,,,12544 R,,,,,ATB Radio,https://www.lyngsat.com/radiochannels/bo/ATB-Radio.html
12544 RKu BSS,DVB-S28PSK300005/6,,ATB Radio,,,,1827 Spa,,,12544 R,,,,,ATB Radio,https://www.lyngsat.com/radiochannels/bo/ATB-Radio.html
12544 RKu BSS,DVB-S28PSK300005/6,,RQP Bolivia,,,,1843 Spa,,,12544 R,,,,,RQP Bolivia,https://www.lyngsat.com/radiochannels/ar/RQP-Bolivia.html
12544 RKu BSS,DVB-S28PSK300005/6,,RQP Bolivia,,,,1843 Spa,,,12544 R,,,,,RQP Bolivia,https://www.lyngsat.com/radiochannels/ar/RQP-Bolivia.html
12544 RKu BSS,DVB-S28PSK300005/6,,Radio Kantuta,,,,1858 Spa,,,12544 R,,,,,Radio Kantuta,https://www.lyngsat.com/radiochannels/bo/Radio-Kantuta.html
12544 RKu BSS,DVB-S28PSK300005/6,,Radio Altiplano,,,,1874 Spa,,,12544 R,,,,,Radio Altiplano,https://www.lyngsat.com/radiochannels/bo/Radio-Altiplano.html
12544 RKu BSS,DVB-S28PSK300005/6,,Radio Solidaria RKM,,,,1906 Spa,,,12544 R,,,,,Radio Solidaria RKM,https://www.lyngsat.com/radiochannels/bo/Radio-Solidaria-RKM.html
12544 RKu BSS,DVB-S28PSK300005/6,,Radio Solidaria RKM,,,,1906 Spa,,,12544 R,,,,,Radio Solidaria RKM,https://www.lyngsat.com/radiochannels/bo/Radio-Solidaria-RKM.html
12544 RKu BSS,DVB-S28PSK300005/6,,Radio Wiñay Jhata,,,,1938 Spa,,,12544 R,,,,,Radio Wiñay Jhata,https://www.lyngsat.com/radiochannels/bo/Radio-Winay-Jhata.html
