Freq/beam,SR/FEC,SID,Provider/Channel,undef,Compression,VPID,Audio,Encryption,Src_Updated,freq_alt,beam_alt,eirp_alt,encryption_alt,Provider_URL,Channel,Channel_URL
3711 Htp 1HSE Asia C,DVB-S28PSK150003/4,,Myanmar mux,,,,7.9,,Aungpyaesone240102,3711 H,tp 1H,,,,,
3711 Htp 1HSE Asia C,DVB-S28PSK150003/4,51,MRTV,,MPEG-4/HD,100,200 Bur,,,3711 H,tp 1H,,,https://www.lyngsat.com/providers/mm/MRTV.html,MRTV,https://www.lyngsat.com/tvchannels/mm/MRTV.html
3711 Htp 1HSE Asia C,DVB-S28PSK150003/4,51,MRTV,,MPEG-4/HD,100,200 Bur,,,3711 H,tp 1H,,,https://www.lyngsat.com/providers/mm/MRTV.html,MRTV,https://www.lyngsat.com/tvchannels/mm/MRTV.html
3735 Htp 1HSE Asia C,DVB-S28PSK33333/4,,MRTV,,,,7.9,,TTN World240203,3735 H,tp 1H,,,https://www.lyngsat.com/providers/mm/MRTV.html,MRTV,https://www.lyngsat.com/tvchannels/mm/MRTV.html
3735 Htp 1HSE Asia C,DVB-S28PSK33333/4,,MRTV,,,,7.9,,TTN World240203,3735 H,tp 1H,,,https://www.lyngsat.com/providers/mm/MRTV.html,MRTV,https://www.lyngsat.com/tvchannels/mm/MRTV.html
3711 Htp 1HSE Asia C,DVB-S28PSK150003/4,52,MRTV News,,MPEG-4/HD,101,201 Bur,,,3711 H,tp 1H,,,,MRTV News,https://www.lyngsat.com/tvchannels/mm/MRTV-News.html
3711 Htp 1HSE Asia C,DVB-S28PSK150003/4,52,MRTV News,,MPEG-4/HD,101,201 Bur,,,3711 H,tp 1H,,,,MRTV News,https://www.lyngsat.com/tvchannels/mm/MRTV-News.html
3711 Htp 1HSE Asia C,DVB-S28PSK150003/4,53,MRTV Parliament,,MPEG-4/SD,102,202 Bur,,,3711 H,tp 1H,,,,MRTV Parliament,https://www.lyngsat.com/tvchannels/mm/MRTV-Parliament.html
3711 Htp 1HSE Asia C,DVB-S28PSK150003/4,54,MRTV NRC,,MPEG-4/HD,103,203,,,3711 H,tp 1H,,,,MRTV NRC,https://www.lyngsat.com/tvchannels/mm/MRTV-NRC.html
3711 Htp 1HSE Asia C,DVB-S28PSK150003/4,54,MRTV NRC,,MPEG-4/HD,103,203,,,3711 H,tp 1H,,,,MRTV NRC,https://www.lyngsat.com/tvchannels/mm/MRTV-NRC.html
3711 Htp 1HSE Asia C,DVB-S28PSK150003/4,55,MRTV Farmers,,MPEG-4/SD,104,204 Bur,,,3711 H,tp 1H,,,,MRTV Farmers,https://www.lyngsat.com/tvchannels/mm/MRTV-Farmers.html
3711 Htp 1HSE Asia C,DVB-S28PSK150003/4,55,MRTV Farmers,,MPEG-4/SD,104,204 Bur,,,3711 H,tp 1H,,,,MRTV Farmers,https://www.lyngsat.com/tvchannels/mm/MRTV-Farmers.html
3735 Htp 1HSE Asia C,DVB-S28PSK33333/4,1,MRTV Farmers,,MPEG-4/SD,1000,1001 Bur,,,3735 H,tp 1H,,,,MRTV Farmers,https://www.lyngsat.com/tvchannels/mm/MRTV-Farmers.html
3735 Htp 1HSE Asia C,DVB-S28PSK33333/4,1,MRTV Farmers,,MPEG-4/SD,1000,1001 Bur,,,3735 H,tp 1H,,,,MRTV Farmers,https://www.lyngsat.com/tvchannels/mm/MRTV-Farmers.html
3711 Htp 1HSE Asia C,DVB-S28PSK150003/4,56,MRTV Sports,,MPEG-4/SD,105,205 Bur,,,3711 H,tp 1H,,,,MRTV Sports,https://www.lyngsat.com/tvchannels/mm/MRTV-Sports.html
3711 Htp 1HSE Asia C,DVB-S28PSK150003/4,56,MRTV Sports,,MPEG-4/SD,105,205 Bur,,,3711 H,tp 1H,,,,MRTV Sports,https://www.lyngsat.com/tvchannels/mm/MRTV-Sports.html
3711 Htp 1HSE Asia C,DVB-S28PSK150003/4,56,MRTV Sports,,MPEG-4/SD,105,205 Bur,,,3711 H,tp 1H,,,,MRTV Sports,https://www.lyngsat.com/tvchannels/mm/MRTV-Sports.html
3735 Htp 1HSE Asia C,DVB-S28PSK33333/4,2,MRTV Sports,,MPEG-4/SD,2000,2001 Bur,,,3735 H,tp 1H,,,,MRTV Sports,https://www.lyngsat.com/tvchannels/mm/MRTV-Sports.html
3735 Htp 1HSE Asia C,DVB-S28PSK33333/4,2,MRTV Sports,,MPEG-4/SD,2000,2001 Bur,,,3735 H,tp 1H,,,,MRTV Sports,https://www.lyngsat.com/tvchannels/mm/MRTV-Sports.html
3735 Htp 1HSE Asia C,DVB-S28PSK33333/4,2,MRTV Sports,,MPEG-4/SD,2000,2001 Bur,,,3735 H,tp 1H,,,,MRTV Sports,https://www.lyngsat.com/tvchannels/mm/MRTV-Sports.html
12728 VSE Asia Ku,DVB-S28PSK300003/4,18,MRTV Sports,,MPEG-4/SD,3018,4018 Bur,Neotion SHL,,12728 V,,,Neotion SHL,,MRTV Sports,https://www.lyngsat.com/tvchannels/mm/MRTV-Sports.html
12728 VSE Asia Ku,DVB-S28PSK300003/4,18,MRTV Sports,,MPEG-4/SD,3018,4018 Bur,Neotion SHL,,12728 V,,,Neotion SHL,,MRTV Sports,https://www.lyngsat.com/tvchannels/mm/MRTV-Sports.html
12728 VSE Asia Ku,DVB-S28PSK300003/4,18,MRTV Sports,,MPEG-4/SD,3018,4018 Bur,Neotion SHL,,12728 V,,,Neotion SHL,,MRTV Sports,https://www.lyngsat.com/tvchannels/mm/MRTV-Sports.html
3711 Htp 1HSE Asia C,DVB-S28PSK150003/4,57,Myanmar International TV,,MPEG-4/SD,106,206 Eng,,,3711 H,tp 1H,,,,Myanmar International TV,https://www.lyngsat.com/tvchannels/mm/Myanmar-International-TV.html
3711 Htp 1HSE Asia C,DVB-S28PSK150003/4,57,Myanmar International TV,,MPEG-4/SD,106,206 Eng,,,3711 H,tp 1H,,,,Myanmar International TV,https://www.lyngsat.com/tvchannels/mm/Myanmar-International-TV.html
3711 Htp 1HSE Asia C,DVB-S28PSK150003/4,58,Education Channel,,MPEG-4/SD,107,207 Bur,,,3711 H,tp 1H,,,,Education Channel,https://www.lyngsat.com/tvchannels/mm/Education-Channel.html
3711 Htp 1HSE Asia C,DVB-S28PSK150003/4,59,M Entertainment,,MPEG-4/SD,108,208 Bur,,,3711 H,tp 1H,,,,M Entertainment,https://www.lyngsat.com/tvchannels/mm/M-Entertainment.html
3711 Htp 1HSE Asia C,DVB-S28PSK150003/4,59,M Entertainment,,MPEG-4/SD,108,208 Bur,,,3711 H,tp 1H,,,,M Entertainment,https://www.lyngsat.com/tvchannels/mm/M-Entertainment.html
12728 VSE Asia Ku,DVB-S28PSK300003/4,9,M Entertainment,,MPEG-4/SD,3009,4009 Bur,Neotion SHL,,12728 V,,,Neotion SHL,,M Entertainment,https://www.lyngsat.com/tvchannels/mm/M-Entertainment.html
12728 VSE Asia Ku,DVB-S28PSK300003/4,9,M Entertainment,,MPEG-4/SD,3009,4009 Bur,Neotion SHL,,12728 V,,,Neotion SHL,,M Entertainment,https://www.lyngsat.com/tvchannels/mm/M-Entertainment.html
3711 Htp 1HSE Asia C,DVB-S28PSK150003/4,60,MRTV 4,,MPEG-4/SD,109,209 Bur,,,3711 H,tp 1H,,,,MRTV 4,https://www.lyngsat.com/tvchannels/mm/MRTV-4.html
3711 Htp 1HSE Asia C,DVB-S28PSK150003/4,60,MRTV 4,,MPEG-4/SD,109,209 Bur,,,3711 H,tp 1H,,,,MRTV 4,https://www.lyngsat.com/tvchannels/mm/MRTV-4.html
3711 Htp 1HSE Asia C,DVB-S28PSK150003/4,60,MRTV 4,,MPEG-4/SD,109,209 Bur,,,3711 H,tp 1H,,,,MRTV 4,https://www.lyngsat.com/tvchannels/mm/MRTV-4.html
3711 Htp 1HSE Asia C,DVB-S28PSK150003/4,60,MRTV 4,,MPEG-4/SD,109,209 Bur,,,3711 H,tp 1H,,,,MRTV 4,https://www.lyngsat.com/tvchannels/mm/MRTV-4.html
12728 VSE Asia Ku,DVB-S28PSK300003/4,4,MRTV 4,,MPEG-4/SD,3004,4004 Bur,Neotion SHL,,12728 V,,,Neotion SHL,,MRTV 4,https://www.lyngsat.com/tvchannels/mm/MRTV-4.html
12728 VSE Asia Ku,DVB-S28PSK300003/4,4,MRTV 4,,MPEG-4/SD,3004,4004 Bur,Neotion SHL,,12728 V,,,Neotion SHL,,MRTV 4,https://www.lyngsat.com/tvchannels/mm/MRTV-4.html
12728 VSE Asia Ku,DVB-S28PSK300003/4,4,MRTV 4,,MPEG-4/SD,3004,4004 Bur,Neotion SHL,,12728 V,,,Neotion SHL,,MRTV 4,https://www.lyngsat.com/tvchannels/mm/MRTV-4.html
