Freq/beam,SR/FEC,SID,Provider/Channel,undef,Compression,VPID,Audio,Encryption,Src_Updated,freq_alt,beam_alt,eirp_alt,encryption_alt,Provider_URL,Channel,Channel_URL
11727 Ltp 1Wide0,DVB-S28PSK275003/4,,Trikolor,,254-1,,7.9,ExsetDRECryptDREGuard,N Stanislav240208,11727 L,tp 1,0,"Exset,DRECrypt,DREGuard",,,
11766 Ltp 3Wide0,DVB-S28PSK275003/4,,Trikolor,,254-3,,7.9,ExsetDREGuard,N Stanislav231226,11766 L,tp 3,0,"Exset,DREGuard",,,
11804 Ltp 5Wide0,DVB-S28PSK275003/4,,Trikolor,,254-5,,7.9,ExsetDRECryptDREGuard,N Stanislav240109,11804 L,tp 5,0,"Exset,DRECrypt,DREGuard",,,
11843 Ltp 7Wide0,DVB-S28PSK275003/4,,Trikolor,,254-7,,7.9,ExsetDRECryptDREGuard,N Stanislav240119,11843 L,tp 7,0,"Exset,DRECrypt,DREGuard",,,
11881 Ltp 9Wide0,DVB-S28PSK275003/4,,Trikolor,,254-9,,7.9,ExsetDRECryptDREGuard,N Stanislav231030,11881 L,tp 9,0,"Exset,DRECrypt,DREGuard",,,
11919 Ltp 11Wide0,DVB-S28PSK275003/4,,Trikolor,,254-11,,7.9,ExsetDRECryptDREGuard,N Stanislav240218,11919 L,tp 11,0,"Exset,DRECrypt,DREGuard",,,
11958 Ltp 13Wide0,DVB-S28PSK275003/4,,Trikolor,,254-13,,7.9,ExsetDRECryptDREGuard,N Stanislav231101,11958 L,tp 13,0,"Exset,DRECrypt,DREGuard",,,
11996 Ltp 15Wide0,DVB-S28PSK275003/4,,Trikolor,,254-15,,7.9,ExsetDRECryptDREGuard,N Stanislav231102,11996 L,tp 15,0,"Exset,DRECrypt,DREGuard",,,
12034 Ltp 17Wide0,DVB-S28PSK275003/4,,Trikolor,,254-17,,7.9,ExsetDRECryptDREGuard,N Stanislav231103,12034 L,tp 17,0,"Exset,DRECrypt,DREGuard",,,
12073 Ltp 19Wide0,DVB-S28PSK275003/4,,Trikolor,,254-19,,7.9,ExsetDRECryptDREGuard,N Stanislav231025,12073 L,tp 19,0,"Exset,DRECrypt,DREGuard",,,
12111 Ltp 21Wide0,DVB-S28PSK275003/4,,Trikolor,,254-21,,7.9,ExsetDRECryptDREGuard,N Stanislav231026,12111 L,tp 21,0,"Exset,DRECrypt,DREGuard",,,
12149 Ltp 23Wide0,DVB-S28PSK275003/4,,Trikolor,,254-23,,7.9,ExsetDRECryptDREGuard,N Stanislav231026,12149 L,tp 23,0,"Exset,DRECrypt,DREGuard",,,
12188 Ltp 25Wide0,DVB-S28PSK275003/4,,Trikolor,,254-25,,7.9,ExsetDRECryptDREGuard,N Stanislav231103,12188 L,tp 25,0,"Exset,DRECrypt,DREGuard",,,
12226 Ltp 27Wide0,DVB-S275003/4,,Trikolor,,254-27,,5.5,ExsetDREGuard,N Stanislav240201,12226 L,tp 27,0,"Exset,DREGuard",,,
12265 Ltp 29Wide0,DVB-S28PSK275003/4,,Trikolor,,254-29,,7.9,ExsetDRECryptDREGuard,N Stanislav231023,12265 L,tp 29,0,"Exset,DRECrypt,DREGuard",,,
12303 Ltp 31Wide0,DVB-S28PSK275003/4,,Trikolor,,254-31,,7.9,ExsetDRECryptDREGuard,N Stanislav240301,12303 L,tp 31,0,"Exset,DRECrypt,DREGuard",,,
12341 Ltp 33Wide0,DVB-S28PSK275003/4,,Trikolor,,254-33,,7.9,ExsetDRECryptDREGuard,N Stanislav231027,12341 L,tp 33,0,"Exset,DRECrypt,DREGuard",,,
12380 Ltp 35Wide0,DVB-S28PSK275003/4,,Trikolor,,,,7.9,ExsetDRECryptDREGuard,N Stanislav231130,12380 L,tp 35,0,"Exset,DRECrypt,DREGuard",,,
12418 Ltp 37Wide0,DVB-S28PSK275003/4,,Trikolor,,254-37,,7.9,ExsetDRECryptDREGuard,N Stanislav230826,12418 L,tp 37,0,"Exset,DRECrypt,DREGuard",,,
12456 Ltp 39Wide0,DVB-S28PSK275003/4,,Trikolor,,254-39,,7.9,ExsetDRECryptDREGuard,N Stanislav231102,12456 L,tp 39,0,"Exset,DRECrypt,DREGuard",,,
11919 Ltp 11Wide0,DVB-S28PSK275003/4,11042,[Trikolor info card],,MPEG-4/SD,4321,4322 Rus,,,11919 L,tp 11,0,,,,
12226 Ltp 27Wide0,DVB-S275003/4,59096,[Trikolor info card],,MPEG-4/SD,5761,5762 Rus,,,12226 L,tp 27,0,,,,
12226 Ltp 27Wide0,DVB-S275003/4,59097,[Trikolor info card],,MPEG-4/SD,5771,5772 Rus,,,12226 L,tp 27,0,,,,
12341 Ltp 33Wide0,DVB-S28PSK275003/4,33007,[Trikolor info card],,MPEG-4/SD,3371,Rus,,,12341 L,tp 33,0,,,,
12054 Rtp 18Wide0,DVB-S28PSK275003/4,,NTV Plus Vostok,,112-566,,7.9,CompunicateViaccess,N Stanislav240218,12054 R,tp 18,0,"Compunicate,Viaccess",,,
12092 Rtp 20Wide0,DVB-S28PSK275003/4,,NTV Plus Vostok,,112-564,,7.9,CompunicateViaccess,N Stanislav230826,12092 R,tp 20,0,"Compunicate,Viaccess",,,
12322 Rtp 32East0,DVB-S28PSK275003/4,,NTV Plus Vostok,,112-563,,7.9,CompunicateViaccess,N Stanislav231026,12322 R,tp 32,0,"Compunicate,Viaccess",,,
12360 Rtp 34Wide0,DVB-S2QPSK275003/4,,NTV Plus Vostok,,,,4.0,CompunicateViaccess,A Fries231004,12360 R,tp 34,0,"Compunicate,Viaccess",,,
12399 Rtp 36East0,DVB-S28PSK275003/4,,NTV Plus Vostok,,112-567,,7.9,CompunicateViaccess,N Stanislav240111,12399 R,tp 36,0,"Compunicate,Viaccess",,,
12437 Rtp 38East0,DVB-S28PSK275003/4,,NTV Plus Vostok,,112-565,,7.9,CompunicateViaccess,N Stanislav231226,12437 R,tp 38,0,"Compunicate,Viaccess",,,
12476 Rtp 40East0,DVB-S28PSK275003/4,,NTV Plus Vostok,,112-562,,7.9,CompunicateViaccess,P Smith210218,12476 R,tp 40,0,"Compunicate,Viaccess",,,
12054 Rtp 18Wide0,DVB-S28PSK275003/4,56607,JWL,,MPEG-4/SD,207,307 Rus,,,12054 R,tp 18,0,,,JWL,https://www.lyngsat.com/tvchannels/ru/JWL.html
12054 Rtp 18Wide0,DVB-S28PSK275003/4,56607,JWL,,MPEG-4/SD,207,307 Rus,,,12054 R,tp 18,0,,,JWL,https://www.lyngsat.com/tvchannels/ru/JWL.html
12054 Rtp 18Wide0,DVB-S28PSK275003/4,56607,JWL,,MPEG-4/SD,207,307 Rus,,,12054 R,tp 18,0,,,JWL,https://www.lyngsat.com/tvchannels/ru/JWL.html
12054 Rtp 18Wide0,DVB-S28PSK275003/4,56607,JWL,,MPEG-4/SD,207,307 Rus,,,12054 R,tp 18,0,,,JWL,https://www.lyngsat.com/tvchannels/ru/JWL.html
12207 Rtp 26Wide0,DVB-S28PSK275003/4,4,JWL,,MPEG-4/SD,204,304 Rus,,,12207 R,tp 26,0,,,JWL,https://www.lyngsat.com/tvchannels/ru/JWL.html
12207 Rtp 26Wide0,DVB-S28PSK275003/4,4,JWL,,MPEG-4/SD,204,304 Rus,,,12207 R,tp 26,0,,,JWL,https://www.lyngsat.com/tvchannels/ru/JWL.html
12207 Rtp 26Wide0,DVB-S28PSK275003/4,4,JWL,,MPEG-4/SD,204,304 Rus,,,12207 R,tp 26,0,,,JWL,https://www.lyngsat.com/tvchannels/ru/JWL.html
12207 Rtp 26Wide0,DVB-S28PSK275003/4,4,JWL,,MPEG-4/SD,204,304 Rus,,,12207 R,tp 26,0,,,JWL,https://www.lyngsat.com/tvchannels/ru/JWL.html
12111 Ltp 21Wide0,DVB-S28PSK275003/4,21008,Soyuz,,MPEG-4/SD,2181,2182 Rus,,,12111 L,tp 21,0,,,Soyuz,https://www.lyngsat.com/tvchannels/ru/Soyuz.html
12111 Ltp 21Wide0,DVB-S28PSK275003/4,21008,Soyuz,,MPEG-4/SD,2181,2182 Rus,,,12111 L,tp 21,0,,,Soyuz,https://www.lyngsat.com/tvchannels/ru/Soyuz.html
12169 Rtp 24Wide0,DVB-S28PSK275003/4,,Russkiy Mir,,3-19,,7.9,DRECrypt,N Stanislav231031,12169 R,tp 24,0,DRECrypt,,,
12245 Rtp 28Wide0,DVB-S28PSK275003/4,,Russkiy Mir,,3-21,,7.9,DRECrypt,N Stanislav231201,12245 R,tp 28,0,DRECrypt,,,
12169 Rtp 24Wide0,DVB-S28PSK275003/4,2441,Vesti FM,,,,1412 Rus,,,12169 R,tp 24,0,,,Vesti FM,https://www.lyngsat.com/radiochannels/ru/Vesti-FM.html
12169 Rtp 24Wide0,DVB-S28PSK275003/4,2441,Vesti FM,,,,1412 Rus,,,12169 R,tp 24,0,,,Vesti FM,https://www.lyngsat.com/radiochannels/ru/Vesti-FM.html
12169 Rtp 24Wide0,DVB-S28PSK275003/4,2441,Vesti FM,,,,1412 Rus,,,12169 R,tp 24,0,,,Vesti FM,https://www.lyngsat.com/radiochannels/ru/Vesti-FM.html
12169 Rtp 24Wide0,DVB-S28PSK275003/4,2441,Vesti FM,,,,1412 Rus,,,12169 R,tp 24,0,,,Vesti FM,https://www.lyngsat.com/radiochannels/ru/Vesti-FM.html
12169 Rtp 24Wide0,DVB-S28PSK275003/4,2441,Vesti FM,,,,1412 Rus,,,12169 R,tp 24,0,,,Vesti FM,https://www.lyngsat.com/radiochannels/ru/Vesti-FM.html
12169 Rtp 24Wide0,DVB-S28PSK275003/4,2441,Vesti FM,,,,1412 Rus,,,12169 R,tp 24,0,,,Vesti FM,https://www.lyngsat.com/radiochannels/ru/Vesti-FM.html
12360 Rtp 34Wide0,DVB-S2QPSK275003/4,56841,Vesti FM,,,,341 Rus,,,12360 R,tp 34,0,,,Vesti FM,https://www.lyngsat.com/radiochannels/ru/Vesti-FM.html
12360 Rtp 34Wide0,DVB-S2QPSK275003/4,56841,Vesti FM,,,,341 Rus,,,12360 R,tp 34,0,,,Vesti FM,https://www.lyngsat.com/radiochannels/ru/Vesti-FM.html
