Freq/beam,SR/FEC,SID,Provider/Channel,undef,Compression,VPID,Audio,Encryption,Src_Updated,freq_alt,beam_alt,eirp_alt,encryption_alt,Provider_URL,Channel,Channel_URL
10972 Vtp 1LMiddle East54,DVB-S28PSK300002/3,,Yes,,171-1,,6.6,Videoguard,DX Bozóth230905,10972 V,tp 1L,54,Videoguard,,,
11030 VMiddle East54,DVB-S275005/6,,Yes,,171-10,,6.5,Videoguard,DX Bozóth230124,11030 V,,54,Videoguard,,,
11058 VMiddle East54,DVB-S28PSK150002/3,,Yes,,171-2,,6.6,Videoguard,DX Bozóth230124,11058 V,,54,Videoguard,,,
11103 VMiddle East54,DVB-S28PSK300003/4,,Yes,,171-15,,7.9,Videoguard,DX BozóthD Shimoni240217,11103 V,,54,Videoguard,,,
11474 VMiddle East54,DVB-S275003/4,,Yes,,171-3,,5.5,Videoguard,DX Bozóth231220,11474 V,,54,Videoguard,,,
11501 VMiddle East54,DVB-S137505/6,,Yes,,171-6,,6.5,Videoguard,DX Bozóth230906,11501 V,,54,Videoguard,,,
11034 HMiddle East54,DVB-S28PSK36252/3,2,Makan TV,,?-?MPEG-4/HD,1212,6.61012 Ara,,N Hameiri240306,11034 H,,54,,,,
11034 HMiddle East54,DVB-S28PSK36252/3,3,Kan Tarbut,,,,4113 Heb,,,11034 H,,54,,,Kan Tarbut,https://www.lyngsat.com/radiochannels/il/Kan-Tarbut.html
11034 HMiddle East54,DVB-S28PSK36252/3,3,Kan Tarbut,,,,4113 Heb,,,11034 H,,54,,,Kan Tarbut,https://www.lyngsat.com/radiochannels/il/Kan-Tarbut.html
11034 HMiddle East54,DVB-S28PSK36252/3,4,Kan Bet,,,,4114 Heb,,,11034 H,,54,,,Kan Bet,https://www.lyngsat.com/radiochannels/il/Kan-Bet.html
11034 HMiddle East54,DVB-S28PSK36252/3,4,Kan Bet,,,,4114 Heb,,,11034 H,,54,,,Kan Bet,https://www.lyngsat.com/radiochannels/il/Kan-Bet.html
11034 HMiddle East54,DVB-S28PSK36252/3,5,Kan Gimmel,,,,4115 Heb,,,11034 H,,54,,,Kan Gimmel,https://www.lyngsat.com/radiochannels/il/Kan-Gimmel.html
