Freq/beam,SR/FEC,SID,Provider/Channel,undef,Compression,VPID,Audio,Encryption,Src_Updated,freq_alt,beam_alt,eirp_alt,encryption_alt,Provider_URL,Channel,Channel_URL
12270 VSouth America0,DVB-S28PSK300002/3,,TVD,,1-3,,6.6,Irdeto,C de Berazategui230707,12270 V,,0,Irdeto,,,
12310 VSouth America0,DVB-S28PSK300002/3,,TVD,,1-2,,6.6,Irdeto,C de Berazategui230925,12310 V,,0,Irdeto,,,
12350 VSouth America0,DVB-S2QPSK300001/2,,TVD,,1-1,,1.0,Irdeto,C de Berazategui240224,12350 V,,0,Irdeto,,,
12270 VSouth America0,DVB-S28PSK300002/3,951,CDTV,,MPEG-4/HD,911,912 Spa,,,12270 V,,0,,,CDTV,https://www.lyngsat.com/tvchannels/cl/CDTV.html
12270 VSouth America0,DVB-S28PSK300002/3,951,CDTV,,MPEG-4/HD,911,912 Spa,,,12270 V,,0,,,CDTV,https://www.lyngsat.com/tvchannels/cl/CDTV.html
12270 VSouth America0,DVB-S28PSK300002/3,1952,CDTV,,MPEG-4/1seg,931,932 Spa,,,12270 V,,0,,,CDTV,https://www.lyngsat.com/tvchannels/cl/CDTV.html
12270 VSouth America0,DVB-S28PSK300002/3,1952,CDTV,,MPEG-4/1seg,931,932 Spa,,,12270 V,,0,,,CDTV,https://www.lyngsat.com/tvchannels/cl/CDTV.html
12270 VSouth America0,DVB-S28PSK300002/3,952,TV Senado (Chile),,MPEG-4/HD,921,922 Spa,,,12270 V,,0,,,TV Senado (Chile),https://www.lyngsat.com/tvchannels/cl/TV-Senado.html
12270 VSouth America0,DVB-S28PSK300002/3,952,TV Senado (Chile),,MPEG-4/HD,921,922 Spa,,,12270 V,,0,,,TV Senado (Chile),https://www.lyngsat.com/tvchannels/cl/TV-Senado.html
12270 VSouth America0,DVB-S28PSK300002/3,952,TV Senado (Chile),,MPEG-4/HD,921,922 Spa,,,12270 V,,0,,,TV Senado (Chile),https://www.lyngsat.com/tvchannels/cl/TV-Senado.html
12270 VSouth America0,DVB-S28PSK300002/3,952,TV Senado (Chile),,MPEG-4/HD,921,922 Spa,,,12270 V,,0,,,TV Senado (Chile),https://www.lyngsat.com/tvchannels/cl/TV-Senado.html
12270 VSouth America0,DVB-S28PSK300002/3,2053,TV Senado (Chile),,MPEG-4/1seg,1031,1032 Spa,,,12270 V,,0,,,TV Senado (Chile),https://www.lyngsat.com/tvchannels/cl/TV-Senado.html
12270 VSouth America0,DVB-S28PSK300002/3,2053,TV Senado (Chile),,MPEG-4/1seg,1031,1032 Spa,,,12270 V,,0,,,TV Senado (Chile),https://www.lyngsat.com/tvchannels/cl/TV-Senado.html
12270 VSouth America0,DVB-S28PSK300002/3,2053,TV Senado (Chile),,MPEG-4/1seg,1031,1032 Spa,,,12270 V,,0,,,TV Senado (Chile),https://www.lyngsat.com/tvchannels/cl/TV-Senado.html
12270 VSouth America0,DVB-S28PSK300002/3,2053,TV Senado (Chile),,MPEG-4/1seg,1031,1032 Spa,,,12270 V,,0,,,TV Senado (Chile),https://www.lyngsat.com/tvchannels/cl/TV-Senado.html
12270 VSouth America0,DVB-S28PSK300002/3,3054,El Conquistador FM,,,,2032 Spa,,,12270 V,,0,,,El Conquistador FM,https://www.lyngsat.com/radiochannels/cl/El-Conquistador-FM.html
12270 VSouth America0,DVB-S28PSK300002/3,3054,El Conquistador FM,,,,2032 Spa,,,12270 V,,0,,,El Conquistador FM,https://www.lyngsat.com/radiochannels/cl/El-Conquistador-FM.html
12270 VSouth America0,DVB-S28PSK300002/3,4054,El Conquistador FM Red Norte,,,,2033 Spa,,,12270 V,,0,,,El Conquistador FM Red Norte,https://www.lyngsat.com/radiochannels/cl/El-Conquistador-FM-Red-Norte.html
12270 VSouth America0,DVB-S28PSK300002/3,5701,ADN 97.1,,,,5793 Spa,,,12270 V,,0,,,ADN 97.1,https://www.lyngsat.com/radiochannels/cl/ADN-971.html
12270 VSouth America0,DVB-S28PSK300002/3,5701,ADN 97.1,,,,5793 Spa,,,12270 V,,0,,,ADN 97.1,https://www.lyngsat.com/radiochannels/cl/ADN-971.html
12270 VSouth America0,DVB-S28PSK300002/3,5701,ADN 97.1,,,,5793 Spa,,,12270 V,,0,,,ADN 97.1,https://www.lyngsat.com/radiochannels/cl/ADN-971.html
12270 VSouth America0,DVB-S28PSK300002/3,5701,ADN 97.1,,,,5793 Spa,,,12270 V,,0,,,ADN 97.1,https://www.lyngsat.com/radiochannels/cl/ADN-971.html
12350 VSouth America0,DVB-S2QPSK300001/2,5701,ADN 97.1,,,,5793 Spa,,,12350 V,,0,,,ADN 97.1,https://www.lyngsat.com/radiochannels/cl/ADN-971.html
12350 VSouth America0,DVB-S2QPSK300001/2,5701,ADN 97.1,,,,5793 Spa,,,12350 V,,0,,,ADN 97.1,https://www.lyngsat.com/radiochannels/cl/ADN-971.html
12350 VSouth America0,DVB-S2QPSK300001/2,5701,ADN 97.1,,,,5793 Spa,,,12350 V,,0,,,ADN 97.1,https://www.lyngsat.com/radiochannels/cl/ADN-971.html
12350 VSouth America0,DVB-S2QPSK300001/2,5701,ADN 97.1,,,,5793 Spa,,,12350 V,,0,,,ADN 97.1,https://www.lyngsat.com/radiochannels/cl/ADN-971.html
12270 VSouth America0,DVB-S28PSK300002/3,5702,Los 40 Chile,,,,5809 Spa,,,12270 V,,0,,,Los 40 Chile,https://www.lyngsat.com/radiochannels/es/Los-40-Chile.html
12270 VSouth America0,DVB-S28PSK300002/3,5702,Los 40 Chile,,,,5809 Spa,,,12270 V,,0,,,Los 40 Chile,https://www.lyngsat.com/radiochannels/es/Los-40-Chile.html
12270 VSouth America0,DVB-S28PSK300002/3,5702,Los 40 Chile,,,,5809 Spa,,,12270 V,,0,,,Los 40 Chile,https://www.lyngsat.com/radiochannels/es/Los-40-Chile.html
12270 VSouth America0,DVB-S28PSK300002/3,5702,Los 40 Chile,,,,5809 Spa,,,12270 V,,0,,,Los 40 Chile,https://www.lyngsat.com/radiochannels/es/Los-40-Chile.html
12350 VSouth America0,DVB-S2QPSK300001/2,5702,Los 40 Chile,,,,5809 Spa,,,12350 V,,0,,,Los 40 Chile,https://www.lyngsat.com/radiochannels/es/Los-40-Chile.html
12350 VSouth America0,DVB-S2QPSK300001/2,5702,Los 40 Chile,,,,5809 Spa,,,12350 V,,0,,,Los 40 Chile,https://www.lyngsat.com/radiochannels/es/Los-40-Chile.html
12350 VSouth America0,DVB-S2QPSK300001/2,5702,Los 40 Chile,,,,5809 Spa,,,12350 V,,0,,,Los 40 Chile,https://www.lyngsat.com/radiochannels/es/Los-40-Chile.html
12350 VSouth America0,DVB-S2QPSK300001/2,5702,Los 40 Chile,,,,5809 Spa,,,12350 V,,0,,,Los 40 Chile,https://www.lyngsat.com/radiochannels/es/Los-40-Chile.html
12270 VSouth America0,DVB-S28PSK300002/3,5703,Corazón,,,,5825 Spa,,,12270 V,,0,,,Corazón,https://www.lyngsat.com/radiochannels/cl/Corazon.html
12270 VSouth America0,DVB-S28PSK300002/3,5703,Corazón,,,,5825 Spa,,,12270 V,,0,,,Corazón,https://www.lyngsat.com/radiochannels/cl/Corazon.html
12270 VSouth America0,DVB-S28PSK300002/3,5704,Futuro,,,,5857 Spa,,,12270 V,,0,,,Futuro,https://www.lyngsat.com/radiochannels/cl/Futuro.html
12270 VSouth America0,DVB-S28PSK300002/3,5704,Futuro,,,,5857 Spa,,,12270 V,,0,,,Futuro,https://www.lyngsat.com/radiochannels/cl/Futuro.html
12270 VSouth America0,DVB-S28PSK300002/3,5705,RadioActiva,,,,5873 Spa,,,12270 V,,0,,,RadioActiva,https://www.lyngsat.com/radiochannels/cl/RadioActiva.html
12270 VSouth America0,DVB-S28PSK300002/3,5705,RadioActiva,,,,5873 Spa,,,12270 V,,0,,,RadioActiva,https://www.lyngsat.com/radiochannels/cl/RadioActiva.html
12270 VSouth America0,DVB-S28PSK300002/3,5706,Concierto,,,,5889 Spa,,,12270 V,,0,,,Concierto,https://www.lyngsat.com/radiochannels/cl/Concierto.html
12270 VSouth America0,DVB-S28PSK300002/3,5706,Concierto,,,,5889 Spa,,,12270 V,,0,,,Concierto,https://www.lyngsat.com/radiochannels/cl/Concierto.html
12270 VSouth America0,DVB-S28PSK300002/3,5707,FM Dos,,,,5921 Spa,,,12270 V,,0,,,FM Dos,https://www.lyngsat.com/radiochannels/cl/FM-Dos.html
12270 VSouth America0,DVB-S28PSK300002/3,5707,FM Dos,,,,5921 Spa,,,12270 V,,0,,,FM Dos,https://www.lyngsat.com/radiochannels/cl/FM-Dos.html
12270 VSouth America0,DVB-S28PSK300002/3,5708,Rock & Pop,,,,5937 Spa,,,12270 V,,0,,,Rock & Pop,https://www.lyngsat.com/radiochannels/cl/Rock-and-Pop.html
12270 VSouth America0,DVB-S28PSK300002/3,5709,Radio Imagina,,,,5949 Spa,,,12270 V,,0,,,Radio Imagina,https://www.lyngsat.com/radiochannels/cl/Radio-Imagina.html
12270 VSouth America0,DVB-S28PSK300002/3,5709,Radio Imagina,,,,5949 Spa,,,12270 V,,0,,,Radio Imagina,https://www.lyngsat.com/radiochannels/cl/Radio-Imagina.html
12270 VSouth America0,DVB-S28PSK300002/3,5710,Pudahuel FM,,,,5965 Spa,,,12270 V,,0,,,Pudahuel FM,https://www.lyngsat.com/radiochannels/cl/Pudahuel-FM.html
12270 VSouth America0,DVB-S28PSK300002/3,5710,Pudahuel FM,,,,5965 Spa,,,12270 V,,0,,,Pudahuel FM,https://www.lyngsat.com/radiochannels/cl/Pudahuel-FM.html
12270 VSouth America0,DVB-S28PSK300002/3,5718,Radio Beethoven,,,,5978 Spa,,,12270 V,,0,,,Radio Beethoven,https://www.lyngsat.com/radiochannels/cl/Radio-Beethoven.html
12270 VSouth America0,DVB-S28PSK300002/3,5718,Radio Beethoven,,,,5978 Spa,,,12270 V,,0,,,Radio Beethoven,https://www.lyngsat.com/radiochannels/cl/Radio-Beethoven.html
12270 VSouth America0,DVB-S28PSK300002/3,5719,Duna 89.7,,,,5979 Spa,,,12270 V,,0,,,Duna 89.7,https://www.lyngsat.com/radiochannels/cl/Duna-897.html
12270 VSouth America0,DVB-S28PSK300002/3,5719,Duna 89.7,,,,5979 Spa,,,12270 V,,0,,,Duna 89.7,https://www.lyngsat.com/radiochannels/cl/Duna-897.html
12270 VSouth America0,DVB-S28PSK300002/3,5720,Radio Elquina,,,,5971 Spa,,,12270 V,,0,,,Radio Elquina,https://www.lyngsat.com/radiochannels/cl/Radio-Elquina.html
12270 VSouth America0,DVB-S28PSK300002/3,5721,Radio Puclaro,,,,5972 Spa,,,12270 V,,0,,,Radio Puclaro,https://www.lyngsat.com/radiochannels/cl/Radio-Puclaro.html
12270 VSouth America0,DVB-S28PSK300002/3,5722,Radio Agricultura,,,,5974 Spa,,,12270 V,,0,,,Radio Agricultura,https://www.lyngsat.com/radiochannels/cl/Radio-Agricultura.html
12270 VSouth America0,DVB-S28PSK300002/3,5722,Radio Agricultura,,,,5974 Spa,,,12270 V,,0,,,Radio Agricultura,https://www.lyngsat.com/radiochannels/cl/Radio-Agricultura.html
