Freq/beam,SR/FEC,SID,Provider/Channel,undef,Compression,VPID,Audio,Encryption,Src_Updated,freq_alt,beam_alt,eirp_alt,encryption_alt,Provider_URL,Channel,Channel_URL
12386 Vtp 6South Asia,DVB-S20003/4,,(feeds),,,,,,I Perera110705,12386 V,tp 6,,,,,
12403 Htp 7East Asia,DVB-S23005/6,,(feeds),,,,,,T Kameda161015,12403 H,tp 7,,,,,
12494 Htp 9East Asia,DVB-S133003/4,,(feeds),,,,,,T Kameda161026,12494 H,tp 9,,,,,
12542 Htp 11East Asia,DVB-S61113/4,,(feeds),,,,,,T Kameda121020,12542 H,tp 11,,,,,
12579 Htp 13East Asia,DVB-S2QPSK14603/4,,(feeds),,,,,,N Stanislav230507,12579 H,tp 13,,,,,
12591 Htp 13East Asia,DVB-S56323/4,,(feeds),,,,,,T Kameda110916,12591 H,tp 13,,,,,
12602 Htp 13East Asia,DVB-S56323/4,,(feeds),,,,,,T Kameda111023,12602 H,tp 13,,,,,
12635 Htp 15East Asia,DVB-S88803/4,,(feeds),,,,,,T Kameda110916,12635 H,tp 15,,,,,
12678 Htp 15East Asia,DVB-S28PSK71203/4,,(feeds),,,,,,N Stanislav230507,12678 H,tp 15,,,,,
12701 Vtp 16East Asia,DVB-S28PSK72003/4,,(feeds),,,,,,T Kameda201031,12701 V,tp 16,,,,,
3726 Vtp C3VC38-40,DVB-S28PSK66663/4,,Macau Satellite TV,,,,7.9,,N Stanislav230924,3726 V,tp C3V,38-40,,https://www.lyngsat.com/providers/mo/Macau-Satellite-TV.html,Macau Satellite TV,https://www.lyngsat.com/tvchannels/mo/Macau-Satellite-TV.html
3726 Vtp C3VC38-40,DVB-S28PSK66663/4,,Macau Satellite TV,,,,7.9,,N Stanislav230924,3726 V,tp C3V,38-40,,https://www.lyngsat.com/providers/mo/Macau-Satellite-TV.html,Macau Satellite TV,https://www.lyngsat.com/tvchannels/mo/Macau-Satellite-TV.html
3726 Vtp C3VC38-40,DVB-S28PSK66663/4,1,Macau Satellite TV,,MPEG-2/SD,250,251 Chi,,,3726 V,tp C3V,38-40,,https://www.lyngsat.com/providers/mo/Macau-Satellite-TV.html,Macau Satellite TV,https://www.lyngsat.com/tvchannels/mo/Macau-Satellite-TV.html
3726 Vtp C3VC38-40,DVB-S28PSK66663/4,1,Macau Satellite TV,,MPEG-2/SD,250,251 Chi,,,3726 V,tp C3V,38-40,,https://www.lyngsat.com/providers/mo/Macau-Satellite-TV.html,Macau Satellite TV,https://www.lyngsat.com/tvchannels/mo/Macau-Satellite-TV.html
3726 Vtp C3VC38-40,DVB-S28PSK66663/4,2,Macau Satellite TV,,MPEG-4/HD,350,351 Chi,,,3726 V,tp C3V,38-40,,https://www.lyngsat.com/providers/mo/Macau-Satellite-TV.html,Macau Satellite TV,https://www.lyngsat.com/tvchannels/mo/Macau-Satellite-TV.html
3726 Vtp C3VC38-40,DVB-S28PSK66663/4,2,Macau Satellite TV,,MPEG-4/HD,350,351 Chi,,,3726 V,tp C3V,38-40,,https://www.lyngsat.com/providers/mo/Macau-Satellite-TV.html,Macau Satellite TV,https://www.lyngsat.com/tvchannels/mo/Macau-Satellite-TV.html
3726 Vtp C3VC38-40,DVB-S28PSK66663/4,3,Macau Asia Satellite TV,,MPEG-2/SD,652,653 Chi,,,3726 V,tp C3V,38-40,,,Macau Asia Satellite TV,https://www.lyngsat.com/tvchannels/mo/Macau-Asia-Satellite-TV.html
3726 Vtp C3VC38-40,DVB-S28PSK66663/4,3,Macau Asia Satellite TV,,MPEG-2/SD,652,653 Chi,,,3726 V,tp C3V,38-40,,,Macau Asia Satellite TV,https://www.lyngsat.com/tvchannels/mo/Macau-Asia-Satellite-TV.html
3726 Vtp C3VC38-40,DVB-S28PSK66663/4,4,Macau Asia Satellite TV,,MPEG-4/HD,752,753 Chi,,,3726 V,tp C3V,38-40,,,Macau Asia Satellite TV,https://www.lyngsat.com/tvchannels/mo/Macau-Asia-Satellite-TV.html
3726 Vtp C3VC38-40,DVB-S28PSK66663/4,4,Macau Asia Satellite TV,,MPEG-4/HD,752,753 Chi,,,3726 V,tp C3V,38-40,,,Macau Asia Satellite TV,https://www.lyngsat.com/tvchannels/mo/Macau-Asia-Satellite-TV.html
3784 Htp C5HC38-40,DVB-S28PSK36003/5,,,,,,5.5,,Crazylee230813,3784 H,tp C5H,38-40,,,,
3784 Htp C5HC38-40,DVB-S28PSK36003/5,1,TDM Macau Satélite,,MPEG-4/HD,33,34,,,3784 H,tp C5H,38-40,,,TDM Macau Satélite,https://www.lyngsat.com/tvchannels/mo/TDM-Macau-Satelite.html
3784 Htp C5HC38-40,DVB-S28PSK36003/5,1,TDM Macau Satélite,,MPEG-4/HD,33,34,,,3784 H,tp C5H,38-40,,,TDM Macau Satélite,https://www.lyngsat.com/tvchannels/mo/TDM-Macau-Satelite.html
3784 Htp C5HC38-40,DVB-S28PSK36003/5,2,TDM Ou Mun,,MPEG-4/HD,101,102 Yue,BISS,,3784 H,tp C5H,38-40,BISS,,TDM Ou Mun,https://www.lyngsat.com/tvchannels/mo/TDM-Ou-Mun.html
3784 Htp C5HC38-40,DVB-S28PSK36003/5,2,TDM Ou Mun,,MPEG-4/HD,101,102 Yue,BISS,,3784 H,tp C5H,38-40,BISS,,TDM Ou Mun,https://www.lyngsat.com/tvchannels/mo/TDM-Ou-Mun.html
3794 Vtp C4VC,DVB-S28PSK12002/3,,(Mathrubhumi News feeds),,,,,,AnonymousT Kameda200221,3794 V,tp C4V,,,,,
3860 Vtp C6VC38-40,DVB-S28PSK300003/4,,EBU,,,,7.9,,N Stanislav220422,3860 V,tp C6V,38-40,,https://www.lyngsat.com/providers/ch/EBU.html,,
3860 Vtp C6VC38-40,DVB-S28PSK300003/4,1,(IMG feeds),,,401,4101,,,3860 V,tp C6V,38-40,,,,
3895 Vtp C7VC,DVB-S28PSK72003/4,,(IMG feeds),,,,,,Anonymous190910,3895 V,tp C7V,,,,,
3860 Vtp C6VC38-40,DVB-S28PSK300003/4,2,Premier League TV,,HEVC/HD,402,4102 Eng,Director,,3860 V,tp C6V,38-40,Director,,Premier League TV,https://www.lyngsat.com/tvchannels/uk/Premier-League-TV.html
3860 Vtp C6VC38-40,DVB-S28PSK300003/4,4,Rai Italia Asia,,MPEG-4/SD,404,4104 Ita,,,3860 V,tp C6V,38-40,,,Rai Italia Asia,https://www.lyngsat.com/tvchannels/it/Rai-Italia-Asia.html
3860 Vtp C6VC38-40,DVB-S28PSK300003/4,5,Vatican Media,,MPEG-4/HD,33,34 Ita,,,3860 V,tp C6V,38-40,,,Vatican Media,https://www.lyngsat.com/tvchannels/va/Vatican-Media.html
3860 Vtp C6VC38-40,DVB-S28PSK300003/4,5,Vatican Media,,MPEG-4/HD,33,34 Ita,,,3860 V,tp C6V,38-40,,,Vatican Media,https://www.lyngsat.com/tvchannels/va/Vatican-Media.html
3860 Vtp C6VC38-40,DVB-S28PSK300003/4,6,(EBU feeds),,,406,4106,,,3860 V,tp C6V,38-40,,,,
3860 Vtp C6VC38-40,DVB-S28PSK300003/4,7,(EBU feeds),,,407,4107,,,3860 V,tp C6V,38-40,,,,
4166 Vtp C12VC,DVB-S28PSK72005/6,,(EBU feeds),,,,,,Bulek Sps180924,4166 V,tp C12V,,,,,
3860 Vtp C6VC38-40,DVB-S28PSK300003/4,76,RTP Internacional Ásia,,MPEG-4/SD,2076,3076 Por,,,3860 V,tp C6V,38-40,,,RTP Internacional Ásia,https://www.lyngsat.com/tvchannels/pt/RTP-Internacional-Asia.html
3860 Vtp C6VC38-40,DVB-S28PSK300003/4,85,RDP Antena 1,,,,3085 Por,,,3860 V,tp C6V,38-40,,,RDP Antena 1,https://www.lyngsat.com/radiochannels/pt/RDP-Antena-1.html
3860 Vtp C6VC38-40,DVB-S28PSK300003/4,85,RDP Antena 1,,,,3085 Por,,,3860 V,tp C6V,38-40,,,RDP Antena 1,https://www.lyngsat.com/radiochannels/pt/RDP-Antena-1.html
3860 Vtp C6VC38-40,DVB-S28PSK300003/4,86,RDP Internacional Timor,,,,3.86 Por,,,3860 V,tp C6V,38-40,,,RDP Internacional Timor,https://www.lyngsat.com/radiochannels/pt/RDP-Internacional-Timor.html
3895 Htp C7HC,DVB-S28PSK75005/6,,(SES feeds),,,,,,Anonymous190910,3895 H,tp C7H,,,,,
3960 Htp C9HC38-40,DVB-S28PSK300005/6,60,(SES feeds),,,2060,3060,,,3960 H,tp C9H,38-40,,,,
3960 Htp C9HC38-40,DVB-S28PSK300005/6,,AsiaSat,,4-4,,9.4,,C Sutton240225,3960 H,tp C9H,38-40,,https://www.lyngsat.com/providers/hk/AsiaSat.html,,
3960 Htp C9HC38-40,DVB-S28PSK300005/6,,AsiaSat,,4-4,,9.4,,C Sutton240225,3960 H,tp C9H,38-40,,https://www.lyngsat.com/providers/hk/AsiaSat.html,,
4040 Htp C11HC38-40,DVB-S28PSK297205/6,,AsiaSat,,65535-3,,9.4,Irdeto,N Stanislav230924,4040 H,tp C11H,38-40,Irdeto,https://www.lyngsat.com/providers/hk/AsiaSat.html,,
4040 Htp C11HC38-40,DVB-S28PSK297205/6,,AsiaSat,,65535-3,,9.4,Irdeto,N Stanislav230924,4040 H,tp C11H,38-40,Irdeto,https://www.lyngsat.com/providers/hk/AsiaSat.html,,
3960 Htp C9HC38-40,DVB-S28PSK300005/6,2,The Word Network,,MPEG-2/SD,2002,3002 Eng,,,3960 H,tp C9H,38-40,,,The Word Network,https://www.lyngsat.com/tvchannels/us/The-Word-Network.html
3960 Htp C9HC38-40,DVB-S28PSK300005/6,5,Cubavisión Internacional,,MPEG-4/HD,105,215 Spa,,,3960 H,tp C9H,38-40,,,Cubavisión Internacional,https://www.lyngsat.com/tvchannels/cu/Cubavision-Internacional.html
3960 Htp C9HC38-40,DVB-S28PSK300005/6,5,Cubavisión Internacional,,MPEG-4/HD,105,215 Spa,,,3960 H,tp C9H,38-40,,,Cubavisión Internacional,https://www.lyngsat.com/tvchannels/cu/Cubavision-Internacional.html
3960 Htp C9HC38-40,DVB-S28PSK300005/6,9,Reuters Live,,MPEG-4/HD,3551,3552 Eng,,,3960 H,tp C9H,38-40,,,Reuters Live,https://www.lyngsat.com/tvchannels/uk/Reuters-Live.html
3960 Htp C9HC38-40,DVB-S28PSK300005/6,10,GEB Asia,,MPEG-4/SD,2010,3010 Eng,,,3960 H,tp C9H,38-40,,,GEB Asia,https://www.lyngsat.com/tvchannels/us/GEB-Asia.html
3960 Htp C9HC38-40,DVB-S28PSK300005/6,11,Angel TV Australia,,MPEG-4/SD,2011,3011 Tam,,,3960 H,tp C9H,38-40,,,Angel TV Australia,https://www.lyngsat.com/tvchannels/in/Angel-TV-Australia.html
3960 Htp C9HC38-40,DVB-S28PSK300005/6,11,Angel TV Australia,,MPEG-4/SD,2011,3011 Tam,,,3960 H,tp C9H,38-40,,,Angel TV Australia,https://www.lyngsat.com/tvchannels/in/Angel-TV-Australia.html
3960 Htp C9HC38-40,DVB-S28PSK300005/6,12,Daystar TV,,MPEG-2/SD,2012,3.12 Eng,,,3960 H,tp C9H,38-40,,,Daystar TV,https://www.lyngsat.com/tvchannels/us/Daystar-TV.html
3960 Htp C9HC38-40,DVB-S28PSK300005/6,12,Daystar TV,,MPEG-2/SD,2012,3.12 Eng,,,3960 H,tp C9H,38-40,,,Daystar TV,https://www.lyngsat.com/tvchannels/us/Daystar-TV.html
3960 Htp C9HC38-40,DVB-S28PSK300005/6,13,TVRI World,,MPEG-4/HD,2013,3013 Eng,,,3960 H,tp C9H,38-40,,,TVRI World,https://www.lyngsat.com/tvchannels/id/TVRI-World.html
3960 Htp C9HC38-40,DVB-S28PSK300005/6,13,TVRI World,,MPEG-4/HD,2013,3013 Eng,,,3960 H,tp C9H,38-40,,,TVRI World,https://www.lyngsat.com/tvchannels/id/TVRI-World.html
3960 Htp C9HC38-40,DVB-S28PSK300005/6,75,Yemen TV,,MPEG-2/SD,2075,3075 Ara,,,3960 H,tp C9H,38-40,,,Yemen TV,https://www.lyngsat.com/tvchannels/ye/Yemen-TV.html
3960 Htp C9HC38-40,DVB-S28PSK300005/6,75,Yemen TV,,MPEG-2/SD,2075,3075 Ara,,,3960 H,tp C9H,38-40,,,Yemen TV,https://www.lyngsat.com/tvchannels/ye/Yemen-TV.html
3960 Htp C9HC38-40,DVB-S28PSK300005/6,88,Radio Sana'a,,,,3088 Ara,,,3960 H,tp C9H,38-40,,,Radio Sana'a,https://www.lyngsat.com/radiochannels/ye/Radio-Sanaa.html
3960 Htp C9HC38-40,DVB-S28PSK300005/6,88,Radio Sana'a,,,,3088 Ara,,,3960 H,tp C9H,38-40,,,Radio Sana'a,https://www.lyngsat.com/radiochannels/ye/Radio-Sanaa.html
4020 Vtp C10VC38-40,DVB-S28PSK281003/4,,STAR TV,,,,7.9,Videoguard,Albert I200812,4020 V,tp C10V,38-40,Videoguard,https://www.lyngsat.com/providers/hk/STAR-TV.html,,
4020 Vtp C10VC38-40,DVB-S28PSK281003/4,1512*,Star Gold HD India,,MPEG-4/HD,805,861 Hin 863 Mar,Videoguard,,4020 V,tp C10V,38-40,Videoguard,,Star Gold HD India,https://www.lyngsat.com/tvchannels/hk/Star-Gold-HD-India.html
4020 Vtp C10VC38-40,DVB-S28PSK281003/4,1515*,Star Plus HD India,,MPEG-4/HD,801,850 Hin,Videoguard,,4020 V,tp C10V,38-40,Videoguard,,Star Plus HD India,https://www.lyngsat.com/tvchannels/hk/Star-Plus-HD-India.html
4020 Vtp C10VC38-40,DVB-S28PSK281003/4,1518*,Star Bharat India,,MPEG-4/HD,803,856 Hin,Videoguard,,4020 V,tp C10V,38-40,Videoguard,,Star Bharat India,https://www.lyngsat.com/tvchannels/hk/Star-Bharat-India.html
4020 Vtp C10VC38-40,DVB-S28PSK281003/4,1524*,Star World HD India,,MPEG-4/HD,807,867 Eng,Videoguard,,4020 V,tp C10V,38-40,Videoguard,,Star World HD India,https://www.lyngsat.com/tvchannels/hk/Star-World-HD-India.html
4020 Vtp C10VC38-40,DVB-S28PSK281003/4,1527*,Star Movies HD India,,MPEG-4/HD,809,871 Eng,Videoguard,,4020 V,tp C10V,38-40,Videoguard,,Star Movies HD India,https://www.lyngsat.com/tvchannels/hk/Star-Movies-HD-India.html
4020 Vtp C10VC38-40,DVB-S28PSK281003/4,1530*,Star Sports 1,,MPEG-4/HD,811,877 Eng,Videoguard,,4020 V,tp C10V,38-40,Videoguard,,Star Sports 1,https://www.lyngsat.com/tvchannels/hk/Star-Sports-1.html
4020 Vtp C10VC38-40,DVB-S28PSK281003/4,1536*,Star Sports 2,,MPEG-4/HD,813,885 Eng 886 Hin 887 Eng 889 Tam 890 Kan 891 Ben,Videoguard,,4020 V,tp C10V,38-40,Videoguard,,Star Sports 2,https://www.lyngsat.com/tvchannels/hk/Star-Sports-2.html
4040 Htp C11HC38-40,DVB-S28PSK297205/6,1,Dubai TV International,,MPEG-4/HD,3081,3082 Ara,,,4040 H,tp C11H,38-40,,,Dubai TV International,https://www.lyngsat.com/tvchannels/ae/Dubai-TV-International.html
4040 Htp C11HC38-40,DVB-S28PSK297205/6,5,France 24 English,,MPEG-4/HD,3071,3072 Eng3073 Eng,,,4040 H,tp C11H,38-40,,,France 24 English,https://www.lyngsat.com/tvchannels/fr/France-24-English.html
4040 Htp C11HC38-40,DVB-S28PSK297205/6,5,France 24 English,,MPEG-4/HD,3071,3072 Eng3073 Eng,,,4040 H,tp C11H,38-40,,,France 24 English,https://www.lyngsat.com/tvchannels/fr/France-24-English.html
4040 Htp C11HC38-40,DVB-S28PSK297205/6,5,France 24 English,,MPEG-4/HD,3071,3072 Eng3073 Eng,,,4040 H,tp C11H,38-40,,,France 24 English,https://www.lyngsat.com/tvchannels/fr/France-24-English.html
4040 Htp C11HC38-40,DVB-S28PSK297205/6,5,France 24 English,,MPEG-4/HD,3071,3072 Eng3073 Eng,,,4040 H,tp C11H,38-40,,,France 24 English,https://www.lyngsat.com/tvchannels/fr/France-24-English.html
4040 Htp C11HC38-40,DVB-S28PSK297205/6,9,France 24 English,,MPEG-2/SD,3001,3002 Eng,,,4040 H,tp C11H,38-40,,,France 24 English,https://www.lyngsat.com/tvchannels/fr/France-24-English.html
4040 Htp C11HC38-40,DVB-S28PSK297205/6,9,France 24 English,,MPEG-2/SD,3001,3002 Eng,,,4040 H,tp C11H,38-40,,,France 24 English,https://www.lyngsat.com/tvchannels/fr/France-24-English.html
4040 Htp C11HC38-40,DVB-S28PSK297205/6,9,France 24 English,,MPEG-2/SD,3001,3002 Eng,,,4040 H,tp C11H,38-40,,,France 24 English,https://www.lyngsat.com/tvchannels/fr/France-24-English.html
4040 Htp C11HC38-40,DVB-S28PSK297205/6,9,France 24 English,,MPEG-2/SD,3001,3002 Eng,,,4040 H,tp C11H,38-40,,,France 24 English,https://www.lyngsat.com/tvchannels/fr/France-24-English.html
4040 Htp C11HC38-40,DVB-S28PSK297205/6,10,France 24 Français,,MPEG-2/SD,3011,3012 Fre,,,4040 H,tp C11H,38-40,,,France 24 Français,https://www.lyngsat.com/tvchannels/fr/France-24-Francais.html
4040 Htp C11HC38-40,DVB-S28PSK297205/6,10,France 24 Français,,MPEG-2/SD,3011,3012 Fre,,,4040 H,tp C11H,38-40,,,France 24 Français,https://www.lyngsat.com/tvchannels/fr/France-24-Francais.html
4040 Htp C11HC38-40,DVB-S28PSK297205/6,12,TV5Monde Style,,MPEG-4/HD,3041,3042 Fre,Irdeto,,4040 H,tp C11H,38-40,Irdeto,,TV5Monde Style,https://www.lyngsat.com/tvchannels/fr/TV5Monde-Style.html
4040 Htp C11HC38-40,DVB-S28PSK297205/6,13,TV5Monde Asie,,MPEG-4/HD,3051,3052 Fre,Irdeto,,4040 H,tp C11H,38-40,Irdeto,,TV5Monde Asie,https://www.lyngsat.com/tvchannels/fr/TV5Monde-Asie.html
4040 Htp C11HC38-40,DVB-S28PSK297205/6,22,TV5Monde Pacifique,,MPEG-4/HD,3061,3062 Fre,Irdeto,,4040 H,tp C11H,38-40,Irdeto,,TV5Monde Pacifique,https://www.lyngsat.com/tvchannels/fr/TV5Monde-Pacifique.html
4040 Htp C11HC38-40,DVB-S28PSK297205/6,56,TVE Internacional Asia,,MPEG-4/HD,3121,3122 Spa,,,4040 H,tp C11H,38-40,,,TVE Internacional Asia,https://www.lyngsat.com/tvchannels/es/TVE-Internacional-Asia.html
4040 Htp C11HC38-40,DVB-S28PSK297205/6,40,RFI Français,,,,3021 Fre,,,4040 H,tp C11H,38-40,,,RFI Français,https://www.lyngsat.com/radiochannels/fr/RFI-Francais.html
4040 Htp C11HC38-40,DVB-S28PSK297205/6,54,Radio Exterior,,,,3131 Spa,,,4040 H,tp C11H,38-40,,,Radio Exterior,https://www.lyngsat.com/radiochannels/es/Radio-Exterior.html
4080 Htp C12HC38-40,DVB-S28PSK300005/6,,Globecast,,?-1,,9.4,,N StanislavC Sutton231110,4080 H,tp C12H,38-40,,https://www.lyngsat.com/providers/fr/Globecast.html,,
4080 Htp C12HC38-40,DVB-S28PSK300005/6,3,Alarabiya,,MPEG-4/HD,103,203 Ara,,,4080 H,tp C12H,38-40,,,Alarabiya,https://www.lyngsat.com/tvchannels/sa/Alarabiya.html
4080 Htp C12HC38-40,DVB-S28PSK300005/6,3,Alarabiya,,MPEG-4/HD,103,203 Ara,,,4080 H,tp C12H,38-40,,,Alarabiya,https://www.lyngsat.com/tvchannels/sa/Alarabiya.html
4080 Htp C12HC38-40,DVB-S28PSK300005/6,4,Saudi TV,,MPEG-4/HD,104,204 Ara,,,4080 H,tp C12H,38-40,,,Saudi TV,https://www.lyngsat.com/tvchannels/sa/Saudi-TV.html
4080 Htp C12HC38-40,DVB-S28PSK300005/6,4,Saudi TV,,MPEG-4/HD,104,204 Ara,,,4080 H,tp C12H,38-40,,,Saudi TV,https://www.lyngsat.com/tvchannels/sa/Saudi-TV.html
4080 Htp C12HC38-40,DVB-S28PSK300005/6,5,Oman TV,,MPEG-4/HD,501,502 Ara,,,4080 H,tp C12H,38-40,,,Oman TV,https://www.lyngsat.com/tvchannels/om/Oman-TV.html
4080 Htp C12HC38-40,DVB-S28PSK300005/6,5,Oman TV,,MPEG-4/HD,501,502 Ara,,,4080 H,tp C12H,38-40,,,Oman TV,https://www.lyngsat.com/tvchannels/om/Oman-TV.html
4080 Htp C12HC38-40,DVB-S28PSK300005/6,80,Ekhbariya TV,,MPEG-2/SD,460,480 Ara,,,4080 H,tp C12H,38-40,,,Ekhbariya TV,https://www.lyngsat.com/tvchannels/sa/Ekhbariya-TV.html
4080 Htp C12HC38-40,DVB-S28PSK300005/6,80,Ekhbariya TV,,MPEG-2/SD,460,480 Ara,,,4080 H,tp C12H,38-40,,,Ekhbariya TV,https://www.lyngsat.com/tvchannels/sa/Ekhbariya-TV.html
4080 Htp C12HC38-40,DVB-S28PSK300005/6,81,KTV 1 (Kuwait),,MPEG-2/SD,461,481 Ara,,,4080 H,tp C12H,38-40,,,KTV 1 (Kuwait),https://www.lyngsat.com/tvchannels/kw/KTV-1.html
4080 Htp C12HC38-40,DVB-S28PSK300005/6,81,KTV 1 (Kuwait),,MPEG-2/SD,461,481 Ara,,,4080 H,tp C12H,38-40,,,KTV 1 (Kuwait),https://www.lyngsat.com/tvchannels/kw/KTV-1.html
4080 Htp C12HC38-40,DVB-S28PSK300005/6,82,Sunna TV (Saudi Arabia),,MPEG-2/SD,462,482 Ara,,,4080 H,tp C12H,38-40,,,Sunna TV (Saudi Arabia),https://www.lyngsat.com/tvchannels/sa/Sunna-TV.html
4080 Htp C12HC38-40,DVB-S28PSK300005/6,82,Sunna TV (Saudi Arabia),,MPEG-2/SD,462,482 Ara,,,4080 H,tp C12H,38-40,,,Sunna TV (Saudi Arabia),https://www.lyngsat.com/tvchannels/sa/Sunna-TV.html
4080 Htp C12HC38-40,DVB-S28PSK300005/6,83,Sudan TV,,MPEG-2/SD,463,483 Ara,,,4080 H,tp C12H,38-40,,,Sudan TV,https://www.lyngsat.com/tvchannels/sd/Sudan-TV.html
4080 Htp C12HC38-40,DVB-S28PSK300005/6,84,Sharjah TV,,MPEG-2/SD,464,484 Ara,,,4080 H,tp C12H,38-40,,,Sharjah TV,https://www.lyngsat.com/tvchannels/ae/Sharjah-TV.html
4080 Htp C12HC38-40,DVB-S28PSK300005/6,84,Sharjah TV,,MPEG-2/SD,464,484 Ara,,,4080 H,tp C12H,38-40,,,Sharjah TV,https://www.lyngsat.com/tvchannels/ae/Sharjah-TV.html
4080 Htp C12HC38-40,DVB-S28PSK300005/6,85,Quran TV (Saudi Arabia),,MPEG-2/SD,465,485 Ara,,,4080 H,tp C12H,38-40,,,Quran TV (Saudi Arabia),https://www.lyngsat.com/tvchannels/sa/Quran-TV.html
