Freq/beam,SR/FEC,SID,Provider/Channel,undef,Compression,VPID,Audio,Encryption,Src_Updated,freq_alt,beam_alt,eirp_alt,encryption_alt,Provider_URL,Channel,Channel_URL
3836 RWide C42-43,DVB-S28PSK16505/6,481,Loveworld XP,,2710-257MPEG-4/HD,481,9.4 482 Eng,,M Al-Taie210919,3836 R,,42-43,,,,
3850 LWide C42-43,DVB-S28PSK91703/4,,Ugandan mux,,,,7.9,,DX Bozóth240314,3850 L,,42-43,,,,
3850 LWide C42-43,DVB-S28PSK91703/4,350,UBC TV,,MPEG-4/SD,3502,3503,,,3850 L,,42-43,,,UBC TV,https://www.lyngsat.com/tvchannels/ug/UBC-TV.html
3850 LWide C42-43,DVB-S28PSK91703/4,351,NTV Uganda,,MPEG-4/SD,3512,3513 Eng,,,3850 L,,42-43,,,NTV Uganda,https://www.lyngsat.com/tvchannels/ke/NTV-Uganda.html
3850 LWide C42-43,DVB-S28PSK91703/4,352,NBS TV,,MPEG-4/SD,3522,3523 Swa,,,3850 L,,42-43,,,NBS TV,https://www.lyngsat.com/tvchannels/ug/NBS-TV.html
3850 LWide C42-43,DVB-S28PSK91703/4,353,Bukedde 1,,MPEG-4/SD,3532,3533,,,3850 L,,42-43,,,Bukedde 1,https://www.lyngsat.com/tvchannels/ug/Bukedde-1.html
3850 LWide C42-43,DVB-S28PSK91703/4,353,Bukedde 1,,MPEG-4/SD,3532,3533,,,3850 L,,42-43,,,Bukedde 1,https://www.lyngsat.com/tvchannels/ug/Bukedde-1.html
3850 LWide C42-43,DVB-S28PSK91703/4,355,BBS TV,,MPEG-4/SD,3552,3553 Swa,,,3850 L,,42-43,,,BBS TV,https://www.lyngsat.com/tvchannels/ug/BBS-TV.html
3850 LWide C42-43,DVB-S28PSK91703/4,358,Spark TV,,MPEG-4/SD,3582,3583 Eng,,,3850 L,,42-43,,,Spark TV,https://www.lyngsat.com/tvchannels/ug/Spark-TV.html
3850 LWide C42-43,DVB-S28PSK91703/4,359,Salt TV,,MPEG-4/SD,3592,3593 Eng,,,3850 L,,42-43,,,Salt TV,https://www.lyngsat.com/tvchannels/ug/Salt-TV.html
3850 LWide C42-43,DVB-S28PSK91703/4,360,Channel 44,,MPEG-4/SD,3602,3603 Eng,,,3850 L,,42-43,,,Channel 44,https://www.lyngsat.com/tvchannels/ug/Channel-44.html
3850 LWide C42-43,DVB-S28PSK91703/4,361,Top TV (Uganda),,MPEG-4/SD,3612,3613 Eng,,,3850 L,,42-43,,,Top TV (Uganda),https://www.lyngsat.com/tvchannels/ug/Top-TV.html
3850 LWide C42-43,DVB-S28PSK91703/4,362,Chamuka TV,,MPEG-4/SD,3622,3623 Eng,,new,3850 L,,42-43,,,Chamuka TV,https://www.lyngsat.com/tvchannels/ug/Chamuka-TV.html
3850 LWide C42-43,DVB-S28PSK91703/4,363,Kingdom TV (Uganda),,MPEG-4/SD,3632,3633 Eng,,,3850 L,,42-43,,,Kingdom TV (Uganda),https://www.lyngsat.com/tvchannels/ug/Kingdom-TV.html
3850 LWide C42-43,DVB-S28PSK91703/4,364,King Solomon TV,,MPEG-4/SD,3642,3643 Eng,,,3850 L,,42-43,,,King Solomon TV,https://www.lyngsat.com/tvchannels/ug/King-Solomon-TV.html
3850 LWide C42-43,DVB-S28PSK91703/4,364,King Solomon TV,,MPEG-4/SD,3642,3643 Eng,,,3850 L,,42-43,,,King Solomon TV,https://www.lyngsat.com/tvchannels/ug/King-Solomon-TV.html
3850 LWide C42-43,DVB-S28PSK91703/4,365,Baba TV,,MPEG-4/SD,3652,3653 Eng,,,3850 L,,42-43,,,Baba TV,https://www.lyngsat.com/tvchannels/ug/Baba-TV.html
3850 LWide C42-43,DVB-S28PSK91703/4,366,KBS TV,,MPEG-4/SD,3662,3663 Eng,,,3850 L,,42-43,,,KBS TV,https://www.lyngsat.com/tvchannels/ug/KBS-TV.html
3852 RWide C42-43,DVB-S2QPSK46803/4,,Burundi mux,,136-3,,4.0,,N Stanislav240104,3852 R,,42-43,,,,
3852 RWide C42-43,DVB-S2QPSK46803/4,1,RTNB TV,,MPEG-4/SD,102,202 Fre,,,3852 R,,42-43,,,RTNB TV,https://www.lyngsat.com/tvchannels/bi/RTNB-TV.html
3852 RWide C42-43,DVB-S2QPSK46803/4,2,BETV,,MPEG-4/SD,256,257 Fre,,,3852 R,,42-43,,,BETV,https://www.lyngsat.com/tvchannels/bi/BETV.html
3852 RWide C42-43,DVB-S2QPSK46803/4,4,Buntu TV,,MPEG-4/SD,100,200 Fre,,,3852 R,,42-43,,,Buntu TV,https://www.lyngsat.com/tvchannels/bi/Buntu-TV.html
3852 RWide C42-43,DVB-S2QPSK46803/4,5,RTI,,MPEG-4/SD,29,28 Run,,,3852 R,,42-43,,,RTI,https://www.lyngsat.com/tvchannels/bi/RTI.html
3852 RWide C42-43,DVB-S2QPSK46803/4,6,Mashariki TV,,MPEG-4/SD,32,31 Run,,,3852 R,,42-43,,,Mashariki TV,https://www.lyngsat.com/tvchannels/bi/Mashariki-TV.html
3861 RWide C42-43,DVB-S28PSK40422/3,1,Télé Tchad,,0-0MPEG-4/HD,4212,6.6 512 Fre,,DX Bozóth230422,3861 R,,42-43,,,,
3861 RWide C42-43,DVB-S28PSK40422/3,1,Radio Tchad,,,,513 Fre,,,3861 R,,42-43,,,Radio Tchad,https://www.lyngsat.com/radiochannels/td/Radio-Tchad.html
3869 RWide C42-43,DVB-S28PSK33332/3,,Rwanda TV,,1000-1,,6.6,,N Stanislav220821,3869 R,,42-43,,https://www.lyngsat.com/providers/rw/Rwanda-TV.html,Rwanda TV,https://www.lyngsat.com/tvchannels/rw/Rwanda-TV.html
3869 RWide C42-43,DVB-S28PSK33332/3,,Rwanda TV,,1000-1,,6.6,,N Stanislav220821,3869 R,,42-43,,https://www.lyngsat.com/providers/rw/Rwanda-TV.html,Rwanda TV,https://www.lyngsat.com/tvchannels/rw/Rwanda-TV.html
3869 RWide C42-43,DVB-S28PSK33332/3,1,Rwanda TV,,MPEG-2/SD,101,111 Eng,,,3869 R,,42-43,,https://www.lyngsat.com/providers/rw/Rwanda-TV.html,Rwanda TV,https://www.lyngsat.com/tvchannels/rw/Rwanda-TV.html
3869 RWide C42-43,DVB-S28PSK33332/3,1,Rwanda TV,,MPEG-2/SD,101,111 Eng,,,3869 R,,42-43,,https://www.lyngsat.com/providers/rw/Rwanda-TV.html,Rwanda TV,https://www.lyngsat.com/tvchannels/rw/Rwanda-TV.html
3869 RWide C42-43,DVB-S28PSK33332/3,2,KC2,,MPEG-2/SD,102,122 Eng,,,3869 R,,42-43,,,KC2,https://www.lyngsat.com/tvchannels/rw/KC2.html
3869 RWide C42-43,DVB-S28PSK33332/3,2,KC2,,MPEG-2/SD,102,122 Eng,,,3869 R,,42-43,,,KC2,https://www.lyngsat.com/tvchannels/rw/KC2.html
3869 RWide C42-43,DVB-S28PSK33332/3,1,Radio Rwanda,,,,112 Eng,,,3869 R,,42-43,,,Radio Rwanda,https://www.lyngsat.com/radiochannels/rw/Radio-Rwanda.html
3869 RWide C42-43,DVB-S28PSK33332/3,1,Radio Rwanda,,,,112 Eng,,,3869 R,,42-43,,,Radio Rwanda,https://www.lyngsat.com/radiochannels/rw/Radio-Rwanda.html
3874 RWide C,DVB-S2QPSK20803/4,,(Deeper Christian Life Ministry feeds),,,,,,N Stanislav230729,3874 R,,,,,,
4033 RWide C,DVB-S2QPSK54153/4,,(Deeper Christian Life Ministry feeds),,,,,,N Stanislav220228,4033 R,,,,,,
3887 LWide C,DVB-S28PSK37503/4,,(feeds),,,,,,N Stanislav230725,3887 L,,,,,,
3896 LWide C,DVB-S28PSK37503/4,,(feeds),,,,,,N Stanislav230725,3896 L,,,,,,
3900 LWide C,DVB-S28PSK37505/6,,(feeds),,,,,,N Stanislav230826,3900 L,,,,,,
3905 LWide C,DVB-S28PSK37505/6,,(feeds),,,,,,N Stanislav230826,3905 L,,,,,,
3925 LWide C,DVB-S28PSK40402/3,,(feeds),,,,,,N Stanislav230725,3925 L,,,,,,
3925 RWide C,DVB-S28PSK40402/3,,(feeds),,,,,,N Stanislav240323,3925 R,,,,,,
4000 LWide C,DVB-S28PSK37505/6,,(feeds),,,,,,N Stanislav230826,4000 L,,,,,,
10719 VWide Ku,DVB-S28PSK72003/4,,(feeds),,,,,,Jamie A240106,10719 V,,,,,,
10728 VWide Ku,DVB-S28PSK72003/4,,(feeds),,,,,,Jamie A240106,10728 V,,,,,,
10737 VWide Ku,DVB-S28PSK72003/4,,(feeds),,,,,,Jamie ARoli240106,10737 V,,,,,,
10744 VWide Ku,DVB-S28PSK96003/4,,(feeds),,,,,,Roli231206,10744 V,,,,,,
10756 VWide Ku,DVB-S28PSK96003/4,,(feeds),,,,,,Roli231206,10756 V,,,,,,
10768 VWide Ku,DVB-S28PSK96003/4,,(feeds),,,,,,Jamie ARoli240106,10768 V,,,,,,
10779 VWide Ku,DVB-S296003/4,,(feeds),,,,,,Stanley_cassidy240125,10779 V,,,,,,
10865 HWide Ku,DVB-S28PSK72003/4,,(feeds),,,,,,Roli230821,10865 H,,,,,,
10965 Hspot,DVB-S28PSK72003/4,,(feeds),,,,,,Roli230821,10965 H,,,,,,
10974 Hspot,DVB-S28PSK72003/4,,(feeds),,,,,,Roli230821,10974 H,,,,,,
