Freq/beam,SR/FEC,SID,Provider/Channel,undef,Compression,VPID,Audio,Encryption,Src_Updated,Provider_URL,is_Provider,Provider
10722 Vtp B1K,DVB-S300003/4,,Sky Brasil,,0-24682,,5.5,NagravisionVideoguard,C de Berazategui221012,,False,
10722 Vtp B1K,DVB-S300003/4,1304.0,[Sky test card],,MPEG-2/SD,516.0,,,,,False,
10722 Htp B13K,DVB-S300003/4,,Sky Brasil,,0-24682,,5.5,NagravisionVideoguard,C de Berazategui230426,,False,
10722 Htp B13K,DVB-S300003/4,1144.0,Sound! Anos 60,,,,633 Por,,,,False,
10722 Htp B13K,DVB-S300003/4,1145.0,Sound! Românticas,,,,634 Por,,,,False,
10722 Htp B13K,DVB-S300003/4,1146.0,Sound! Blues,,,,635 Por,,,,False,
10762 Vtp B2K,DVB-S230000,,Sky Brasil,,,,,NagravisionVideoguard,C de Berazategui231026,,False,
10762 Htp B14K,DVB-S230000,,Sky Brasil,,,,,NagravisionVideoguard,C de Berazategui230427,,False,
10802 Vtp B3K,DVB-S300003/4,,Sky Brasil,,0-24680,,5.5,NagravisionVideoguard,C de Berazategui221014,,False,
10802 Htp B15K,DVB-S30000,,Sky Brasil,,,,,NagravisionVideoguard,C de Berazategui221014,,False,
10842 Vtp B4K,DVB-S230000,,Sky Brasil,,,,,NagravisionVideoguard,C de Berazategui230428,,False,
10842 Htp B16K,DVB-S230000,,Sky Brasil,,,,,NagravisionVideoguard,C de Berazategui230427,,False,
10882 Vtp B5K,DVB-S300003/4,,Sky Brasil,,,,5.5,NagravisionVideoguard,C de Berazategui230521,,False,
10882 Htp B17K,DVB-S300003/4,,Sky Brasil,,,,5.5,NagravisionVideoguard,C de Berazategui230501,,False,
10922 Vtp B6K,DVB-S230000,,Sky Brasil,,,,,NagravisionVideoguard,C de Berazategui230430,,False,
10922 Htp B18K,DVB-S230000,,Sky Brasil,,,,,NagravisionVideoguard,C de Berazategui230429,,False,
11010 Vtp B26K,DVB-S230000,,Sky Brasil,,,,,NagravisionVideoguard,C de Berazategui230430,,False,
11010 Htp B33K,DVB-S230000,,Sky Brasil,,,,,NagravisionVideoguard,F Alisson230613,,False,
11010 Htp B33K,DVB-S230000,5264.0,Canal do Cliente,,MPEG-4/HD,4400.0,4401 Por,,,,False,
11090 Vtp B28K,DVB-S230000,,Sky Brasil,,,,,NagravisionVideoguard,F Alisson230613,,False,
11090 Htp B34K,DVB-S230000,,Sky Brasil,,,,,NagravisionVideoguard,C de Berazategui230430,,False,
11130 Htp B35K,DVB-S30000,,Sky Brasil,,,,,NagravisionVideoguard,C de Berazategui221012,,False,
11170 V,DVB-S30000,,Sky Brasil,,,,,NagravisionVideoguard,F Alisson230613,,False,
11170 H,DVB-S30000,,Sky Brasil,,,,,NagravisionVideoguard,F Alisson230613,,False,
11222 V,DVB-S230000,,Sky Brasil,,,,,NagravisionVideoguard,C de Berazategui230430,,False,
11222 H,DVB-S230000,,Sky Brasil,,,,,NagravisionVideoguard,C de Berazategui230430,,False,
11262 V,DVB-S230000,,Sky Brasil,,,,,NagravisionVideoguard,C de Berazategui230429,,False,
11262 H,DVB-S2300002/3,,Sky Brasil,,,,,NagravisionVideoguard,F Alisson230613,,False,
11302 V,DVB-S230000,,Sky Brasil,,,,,NagravisionVideoguard,C de Berazategui230429,,False,
11302 H,DVB-S30000,,Sky Brasil,,,,,NagravisionVideoguard,C de Berazategui230430,,False,
11302 H,DVB-S30000,3.0,[Sky info card],,MPEG-2/SD,521.0,,,,,False,
