Freq/beam,SR/FEC,SID,Provider/Channel,undef,Compression,VPID,Audio,Encryption,Src_Updated,Provider_URL,is_Provider,Provider
3725 Htp 1C,DVB-S28PSK300003/4,,ETV Network,,1-1,,7.9,Irdeto,KS Naik220929,https://www.lyngsat.com/providers/in/ETV-Network.html,True,ETV Network
3725 Htp 1C,DVB-S28PSK300003/4,,ETV Network,,1-1,,7.9,Irdeto,KS Naik220929,https://www.lyngsat.com/providers/in/ETV-Network.html,True,ETV Network
4005 Htp 8C,DVB-S28PSK300003/4,,ETV Network,,1-1,,7.9,Irdeto,N Stanislav240308,https://www.lyngsat.com/providers/in/ETV-Network.html,True,ETV Network
4005 Htp 8C,DVB-S28PSK300003/4,,ETV Network,,1-1,,7.9,Irdeto,N Stanislav240308,https://www.lyngsat.com/providers/in/ETV-Network.html,True,ETV Network
3725 Htp 1C,DVB-S28PSK300003/4,2.0,News 18 Madhya Pradesh & Chhattisgarh,,MPEG-4/SD,201.0,202,Irdeto,,,False,ETV Network
3725 Htp 1C,DVB-S28PSK300003/4,3.0,News 18 Rajasthan,,MPEG-4/SD,301.0,302 Hin,Irdeto,,,False,ETV Network
3725 Htp 1C,DVB-S28PSK300003/4,4.0,News 18 Bihar & Jharkhand,,MPEG-4/SD,401.0,4002 Hin,Irdeto,,,False,ETV Network
3725 Htp 1C,DVB-S28PSK300003/4,5.0,News 18 Jammu Kashmir Ladakh Himachal,,MPEG-4/SD,501.0,502,Irdeto,,,False,ETV Network
3725 Htp 1C,DVB-S28PSK300003/4,7.0,News 18 Odia,,MPEG-4/SD,701.0,702 Ori,Irdeto,,,False,ETV Network
3725 Htp 1C,DVB-S28PSK300003/4,8.0,Colors Bangla,,MPEG-4/SD,801.0,803 Ben,Irdeto,,,False,ETV Network
3725 Htp 1C,DVB-S28PSK300003/4,9.0,Colors Marathi,,MPEG-4/SD,901.0,902 Mar,Irdeto,,,False,ETV Network
3725 Htp 1C,DVB-S28PSK300003/4,10.0,Colors Kannada,,MPEG-4/SD,1001.0,1002 Kan,Irdeto,,,False,ETV Network
3725 Htp 1C,DVB-S28PSK300003/4,11.0,Colors Infinity,,MPEG-4/HD,1101.0,1102 Eng1103 Eng,Irdeto,,,False,ETV Network
3725 Htp 1C,DVB-S28PSK300003/4,14.0,Colors Infinity,,MPEG-4/SD,1401.0,1402 Eng,Irdeto,,,False,ETV Network
3725 Htp 1C,DVB-S28PSK300003/4,12.0,VH1 India,,MPEG-4/HD,1201.0,1202 Eng,Irdeto,,,False,ETV Network
3725 Htp 1C,DVB-S28PSK300003/4,20.0,VH1 India,,MPEG-4/SD,2001.0,2002 Eng,Irdeto,,,False,ETV Network
3725 Htp 1C,DVB-S28PSK300003/4,13.0,Colors Cineplex,,MPEG-4/HD,1301.0,1302 Hin1303 Hin,Irdeto,,,False,ETV Network
3725 Htp 1C,DVB-S28PSK300003/4,19.0,Colors Cineplex,,MPEG-4/SD,1901.0,1902 Hin,Irdeto,,,False,ETV Network
3725 Htp 1C,DVB-S28PSK300003/4,15.0,Colors Gujarati Cinema,,MPEG-4/SD,1501.0,1502 Guj,Irdeto,,,False,ETV Network
