Freq/beam,SR/FEC,SID,Provider/Channel,undef,Compression,VPID,Audio,Encryption,Src_Updated,Provider_URL,is_Provider,Provider
10720 Htp B2,DVB-S28PSK300003/4,,Otau TV,,,,7.9,IrdetoNagravisionVideoguard,N Stanislav240321,,False,
10762 Htp B4,DVB-S28PSK300003/4,,Otau TV,,,,7.9,IrdetoNagravisionVideoguard,N Stanislav230826,,False,
10762 Htp B4,DVB-S28PSK300003/4,122.0,Otau TV promo,,MPEG-4/SD,,Kaz,,,,False,
10804 Htp B6,DVB-S28PSK300003/4,,Otau TV,,,,7.9,IrdetoNagravisionVideoguard,N Stanislav220720,,False,
10846 Htp B8,DVB-S28PSK300003/4,,Otau TV,,,,7.9,IrdetoNagravisionVideoguard,N Stanislav231119,,False,
10846 Htp B8,DVB-S28PSK300003/4,540.0,[test card],,MPEG-4/SD,3729.0,3730,,,,False,
10846 Htp B8,DVB-S28PSK300003/4,541.0,[test card],,MPEG-4/SD,3745.0,3746,,,,False,
10887 Htp B10,DVB-S28PSK300003/4,,Otau TV,,,,7.9,IrdetoNagravisionVideoguard,N Stanislav240321,,False,
10929 Htp B12,DVB-S28PSK300003/4,,Otau TV,,,,7.9,IrdetoNagravisionVideoguard,N Stanislav240321,,False,
12594 Vtp K2,DVB-S28PSK450003/4,,Alma TV,,?-301,,7.9,Irdeto,N Stanislav240321,,False,
12594 Vtp K2,DVB-S28PSK450003/4,30102.0,Alma TV Info,,HEVC,1021.0,1022 Kaz,,,,False,
12657 Vtp K3,DVB-S28PSK450003/4,,Alma TV,,?-303,,7.9,Irdeto,N Stanislav240323,,False,
12719 Vtp K4,DVB-S28PSK450003/4,,Alma TV,,?-302,,7.9,Irdeto,N Stanislav240119,,False,
