Freq/beam,SR/FEC,SID,Provider/Channel,undef,Compression,VPID,Audio,Encryption,Src_Updated,Provider_URL,is_Provider,Provider
12188 Ltp 25Ku0,DVB-S28PSK275003/4,,,,,,7.9,,N Stanislav230107,,False,
12188 Ltp 25Ku0,DVB-S28PSK275003/4,17.0,Novoe Radio,,,,336 Rus,,,,False,
12188 Ltp 25Ku0,DVB-S28PSK275003/4,18.0,Nashe Radio (+4h),,,,337 Rus,,,,False,
12188 Ltp 25Ku0,DVB-S28PSK275003/4,21.0,Love Radio (Russia),,,,340 Rus,,,,False,
12245 Rtp 28Ku0,DVB-S28PSK275003/4,,NTV Plus Dalniy Vostok,,,,7.9,CompunicateViaccess,N Stanislav240218,,False,
12303 Ltp 31Ku0,DVB-S28PSK275003/4,,NTV Plus Dalniy Vostok,,,,7.9,CompunicateViaccess,N Stanislav231226,,False,
12322 Rtp 32Ku0,DVB-S28PSK275003/4,,NTV Plus Dalniy Vostok,,,,7.9,CompunicateViaccess,N Stanislav231026,,False,
12380 Ltp 35Ku0,DVB-S28PSK275003/4,,NTV Plus Dalniy Vostok,,,,7.9,CompunicateViaccess,N Stanislav240111,,False,
12380 Ltp 35Ku0,DVB-S28PSK275003/4,56741.0,Humor FM,,,,2011 Rus,,,,False,
12380 Ltp 35Ku0,DVB-S28PSK275003/4,56743.0,Radio Romantika,,,,2031 Rus,,,,False,
12380 Ltp 35Ku0,DVB-S28PSK275003/4,56744.0,Avtoradio,,,,2041 Rus,,,,False,
12380 Ltp 35Ku0,DVB-S28PSK275003/4,56745.0,Radio Vanya,,,,2051 Rus,,,,False,
12380 Ltp 35Ku0,DVB-S28PSK275003/4,56746.0,NRJ Russia,,,,2061 Rus,,,,False,
12380 Ltp 35Ku0,DVB-S28PSK275003/4,56747.0,DFM,,,,2071 Rus,,,,False,
12380 Ltp 35Ku0,DVB-S28PSK275003/4,56748.0,Russkoe Radio,,,,2081 Rus,,,,False,
12380 Ltp 35Ku0,DVB-S28PSK275003/4,56749.0,Hit FM (Russia),,,,2091 Rus,,,,False,
12380 Ltp 35Ku0,DVB-S28PSK275003/4,56750.0,Maximum 103.7 FM,,,,2101 Rus,,,,False,
12380 Ltp 35Ku0,DVB-S28PSK275003/4,56751.0,Business FM,,,,2111 Rus,,,,False,
12380 Ltp 35Ku0,DVB-S28PSK275003/4,56752.0,Militseyskaya Volna,,,,2121 Rus,,,,False,
12380 Ltp 35Ku0,DVB-S28PSK275003/4,56753.0,Comedy Radio,,,,2131 Rus,,,,False,
12380 Ltp 35Ku0,DVB-S28PSK275003/4,56754.0,Radio Komsomolskaya Pravda,,,,2141 Rus,,,,False,
12380 Ltp 35Ku0,DVB-S28PSK275003/4,56755.0,Relax FM,,,,2151 Rus,,,,False,
12380 Ltp 35Ku0,DVB-S28PSK275003/4,56757.0,Radio Mir (0h),,,,2171 Rus,,,,False,
12380 Ltp 35Ku0,DVB-S28PSK275003/4,56758.0,Love Radio (Russia),,,,2181 Rus,,,,False,
12380 Ltp 35Ku0,DVB-S28PSK275003/4,56760.0,Detskoe Radio Moskva,,,,2201 Rus,,,,False,
12380 Ltp 35Ku0,DVB-S28PSK275003/4,56761.0,Vesti FM,,,,2211 Rus,,,,False,
12380 Ltp 35Ku0,DVB-S28PSK275003/4,56762.0,Radio Mayak,,,,2221 Rus,,,,False,
12380 Ltp 35Ku0,DVB-S28PSK275003/4,56763.0,Radio Rossii,,,,2231 Rus,,,,False,
12380 Ltp 35Ku0,DVB-S28PSK275003/4,56764.0,Radio Republic Sakha,,,,2241 Rus,,,,False,
12399 Rtp 36Ku0,DVB-S28PSK275003/4,,NTV Plus Dalniy Vostok,,,,7.9,CompunicateViaccess,N Stanislav221026,,False,
12476 Rtp 40Ku0,DVB-S28PSK275003/4,,NTV Plus Dalniy Vostok,,,,7.9,CompunicateViaccess,N Stanislav220206,,False,
