Freq/beam,SR/FEC,SID,Provider/Channel,undef,Compression,VPID,Audio,Encryption,Src_Updated,Provider_URL,is_Provider,Provider
10981 Vtp DB2Ku Fixed0,DVB-S449502/3,,Telekarta,,1-102,,4.4,ConaxIrdeto,N Stanislav231212,,False,
10981 Vtp DB2Ku Fixed0,DVB-S449502/3,202.0,Soyuz,,MPEG-2/SD,1202.0,2202 Rus,,,,False,
10981 Vtp DB2Ku Fixed0,DVB-S449502/3,203.0,Juvelirochka,,MPEG-2/SD,1203.0,2203 Rus,,,,False,
10981 Vtp DB2Ku Fixed0,DVB-S449502/3,204.0,8 Kanal,,MPEG-2/SD,1204.0,2204 Rus,,,,False,
10981 Vtp DB2Ku Fixed0,DVB-S449502/3,205.0,[test card],,MPEG-2/SD,1205.0,2205,,,,False,
10981 Vtp DB2Ku Fixed0,DVB-S449502/3,206.0,U,,MPEG-2/SD,1206.0,2206 Rus,,,,False,
10981 Vtp DB2Ku Fixed0,DVB-S449502/3,207.0,TNT Music,,MPEG-2/SD,1207.0,2207 Rus,,,,False,
10981 Vtp DB2Ku Fixed0,DVB-S449502/3,210.0,STS Love,,MPEG-2/SD,1210.0,2210 Rus,,,,False,
10981 Vtp DB2Ku Fixed0,DVB-S449502/3,211.0,Muz TV (0h),,MPEG-2/SD,1211.0,2.11 Rus,,,,False,
10981 Vtp DB2Ku Fixed0,DVB-S449502/3,216.0,Shop & Show (Russia),,MPEG-2/SD,1216.0,2216 Rus,,,,False,
10981 Vtp DB2Ku Fixed0,DVB-S449502/3,220.0,Mir 24,,MPEG-2/SD,1220.0,2220 Rus,,,,False,
10981 Vtp DB2Ku Fixed0,DVB-S449502/3,291.0,Europa Plus (+2h),,,,2291 Rus,,,,False,
10981 Vtp DB2Ku Fixed0,DVB-S449502/3,292.0,Europa Plus (+4h),,,,2292 Rus,,,,False,
10981 Vtp DB2Ku Fixed0,DVB-S449502/3,293.0,Retro FM Rossiya (+2h),,,,2293 Rus,,,,False,
10981 Vtp DB2Ku Fixed0,DVB-S449502/3,294.0,Retro FM Rossiya (+4h),,,,2294 Rus,,,,False,
10981 Vtp DB2Ku Fixed0,DVB-S449502/3,295.0,Radio Chanson Omsk,,,,2295 Rus,,,,False,
11044 Vtp DB4Ku Fixed0,DVB-S2QPSK450004/5,,Telekarta,,1-208,,4.7,ConaxIrdeto,N Stanislav231220,,False,
11044 Vtp DB4Ku Fixed0,DVB-S2QPSK450004/5,965.0,Istoriya Telekanal,,MPEG-4/SD,1965.0,2965 Rus,,,,False,
11044 Vtp DB4Ku Fixed0,DVB-S2QPSK450004/5,972.0,Avto 24,,MPEG-4/SD,1972.0,2972 Rus,,,,False,
11044 Vtp DB4Ku Fixed0,DVB-S2QPSK450004/5,973.0,Mir Belogorya TV,,MPEG-4/SD,1973.0,2973 Rus,,,,False,
11044 Vtp DB4Ku Fixed0,DVB-S2QPSK450004/5,982.0,Strana FM TV,,MPEG-4/SD,1982.0,2982 Rus,,,,False,
11106 Htp DB5Ku Fixed0,DVB-S2QPSK450004/5,,Telekarta,,1-205,,4.7,BISSConaxIrdeto,A Ishchenko231210,,False,
11106 Htp DB5Ku Fixed0,DVB-S2QPSK450004/5,709.0,Zhara TV,,MPEG-4/SD,1709.0,2709 Rus,,,,False,
11106 Htp DB5Ku Fixed0,DVB-S2QPSK450004/5,712.0,Prodvizhenie Moskva,,MPEG-4/SD,1712.0,2712 Rus,,,,False,
11106 Htp DB5Ku Fixed0,DVB-S2QPSK450004/5,730.0,12 Kanal,,MPEG-4/SD,1730.0,2730 Rus,,,,False,
11106 Vtp DB6Ku Fixed0,DVB-S2QPSK450004/5,,Telekarta,,1-204,,4.7,ConaxIrdeto,N Stanislav240102,,False,
11106 Vtp DB6Ku Fixed0,DVB-S2QPSK450004/5,612.0,Shayan TV,,MPEG-4/SD,1612.0,2612 Rus,,,,False,
11169 Vtp BD8Ku Fixed0,DVB-S28PSK350103/4,,,,4371-3,,7.9,,N Stanislav220615,,False,
11169 Vtp BD8Ku Fixed0,DVB-S28PSK350103/4,1.0,NTV Mir (+3h),,MPEG-4/SD,200.0,300 Rus,,,,False,
11169 Vtp BD8Ku Fixed0,DVB-S28PSK350103/4,2.0,RT News,,MPEG-2/SD,481.0,482 Eng,,,,False,
11169 Vtp BD8Ku Fixed0,DVB-S28PSK350103/4,3.0,RT Doc,,MPEG-4/HD,101.0,110 Rus,,,,False,
11481 Htp BD1Ku Fixed0,DVB-S2QPSK450004/5,,Telekarta,,1-203,,4.7,ConaxIrdeto,N Stanislav230704,,False,
11481 Htp BD1Ku Fixed0,DVB-S2QPSK450004/5,503.0,Uspeh,,MPEG-4/SD,1503.0,2503 Rus,,,,False,
11481 Htp BD1Ku Fixed0,DVB-S2QPSK450004/5,531.0,TNV Planeta,,MPEG-4/SD,1531.0,2531 Rus,,,,False,
11481 Vtp BD2Ku Fixed0,DVB-S2QPSK450004/5,,Telekarta,,1-207,,4.7,ConaxIrdeto,N Stanislav231116,,False,
11481 Vtp BD2Ku Fixed0,DVB-S2QPSK450004/5,906.0,Katun 24,,MPEG-4/SD,1906.0,2906 Rus3906 Qaa,,,,False,
11544 Htp BD3Ku Fixed0,DVB-S2QPSK450004/5,,Telekarta,,1-206,,4.7,CompunicateConaxIrdeto,N Stanislav240301,,False,
11544 Htp BD3Ku Fixed0,DVB-S2QPSK450004/5,891.0,Radio Yuldash,,,,2891 Rus,,,,False,
11544 Htp BD3Ku Fixed0,DVB-S2QPSK450004/5,892.0,Radio Ashkadar,,,,2892 Rus,,,,False,
11544 Htp BD3Ku Fixed0,DVB-S2QPSK450004/5,893.0,Sputnik FM,,,,2893 Rus,,,,False,
11544 Vtp BD4Ku Fixed0,DVB-S450002/3,,Telekarta,,1-101,,4.4,ConaxIrdeto,N Stanislav231202,,False,
11544 Vtp BD4Ku Fixed0,DVB-S450002/3,101.0,Telekarta promo,,MPEG-2/SD,1101.0,2101 Rus,,,,False,
11544 Vtp BD4Ku Fixed0,DVB-S450002/3,111.0,Leomax 24,,MPEG-2/SD,1111.0,2111 Rus,,,,False,
11544 Vtp BD4Ku Fixed0,DVB-S450002/3,191.0,Radio Mayak,,,,2191 Rus,,,,False,
11544 Vtp BD4Ku Fixed0,DVB-S450002/3,192.0,Radio Rossii,,,,2192 Rus,,,,False,
11544 Vtp BD4Ku Fixed0,DVB-S450002/3,193.0,Vesti FM,,,,2193 Rus,,,,False,
11606 Htp BD5Ku Fixed0,DVB-S2QPSK450004/5,,Telekarta,,1-202,,4.7,ConaxIrdeto,N Stanislav230801,,False,
11606 Htp BD5Ku Fixed0,DVB-S2QPSK450004/5,416.0,O!2,,MPEG-4/SD,1416.0,24.6 Rus,,,,False,
11606 Vtp BD6Ku Fixed0,DVB-S2QPSK450004/5,,Telekarta,,1-201,,4.7,ConaxIrdeto,N Stanislav231116,,False,
11606 Vtp BD6Ku Fixed0,DVB-S2QPSK450004/5,313.0,Enisey,,MPEG-4/HD,1313.0,2313 Rus,,,,False,
