Freq/beam,SR/FEC,SID,Provider/Channel,undef,Compression,VPID,Audio,Encryption,Src_Updated,Provider_URL,is_Provider,Provider
10722 Vtp 11LMiddle East52-55,DVB-S275005/6,,Yes,,,,6.5,Videoguard,DX Bozóth230906,,False,
10758 Vtp 11UMiddle East52-55,DVB-S275005/6,,Yes,,171-14,,6.5,Videoguard,DX Bozóth230906,,False,
10806 VMiddle East52-55,DVB-S275005/6,,Yes,,,,6.5,Videoguard,DX Bozóth230909,,False,
10842 VMiddle East52-55,DVB-S28PSK300002/3,,Yes,,,,6.6,Videoguard,DX Bozóth220109,,False,
10890 VMiddle East52-55,DVB-S275005/6,,Yes,,,,6.5,Videoguard,DX Bozóth231219,,False,
10926 VMiddle East52-55,DVB-S275005/6,,Yes,,171-12,,6.5,Videoguard,DX Bozóth230125,,False,
10722 VEurope0,DVB-S28PSK300003/4,,T-Home,,100-1,,7.9,Conax,EnoSat230107,,False,
10758 VEurope0,DVB-S28PSK300003/4,,T-Home,,100-2,,7.9,Conax,Anonymous221109,,False,
10806 VEurope0,DVB-S28PSK300003/4,,T-Home,,100-5,,7.9,Conax,M Al-Taie240110,,False,
10842 VEurope0,DVB-S28PSK300003/4,,T-Home,,100-6,,7.9,Conax,M Al-Taie230401,,False,
11222 Htp 8LUkraine0,DVB-S28PSK300003/4,,T-Home,,100-3,,7.9,Conax,EnoSat230107,,False,
11258 Htp 8UUkraine0,DVB-S28PSK300003/4,,T-Home,,100-4,,7.9,Conax,M Al-Taie221018,,False,
10758 VEurope0,DVB-S28PSK300003/4,1212.0,[test card],,MPEG-4/SD,481.0,482,,,,False,
11258 Htp 8UUkraine0,DVB-S28PSK300003/4,1414.0,[test card],,MPEG-4/SD,481.0,482,,,,False,
10926 VMiddle East52-55,DVB-S275005/6,1202.0,The Shopping Channel (Israel),,MPEG-2/SD,513.0,661 Heb,,,,False,
10926 VMiddle East52-55,DVB-S275005/6,1205.0,Knesset Channel,,MPEG-2/SD,516.0,664 Heb,,,,False,
10926 VMiddle East52-55,DVB-S275005/6,1215.0,Hala TV (Israel),,MPEG-2/SD,526.0,674 Ara,,,,False,
11140 Htp 7Ukraine0,,,,,,,,,D ShimoniM Al-TaieEnoSat240105,,False,
11175 Htp 7Ukraine0,,,,,,,,,D ShimoniM Al-TaieEnoSat240105,,False,
11414 Htp 10UUkraine0,DVB-S216APSK12502/3,,,,,,,,Jamie A240127,,False,
11291 Htp 9Ukraine,DVB-S216APSK54542/3,,(feeds),,,,,,Jamie A230528,,False,
11304 Htp 9Ukraine0,DVB-S88893/4,,Antenna Hungária,,1-1,,5.5,ConaxVerimatrix,N Stanislav220425,https://www.lyngsat.com/providers/hu/Antenna-Hungaria.html,True,Antenna Hungária
11304 Htp 9Ukraine0,DVB-S88893/4,2.0,Hír TV,,MPEG-2/SD,200.0,201 Hun,Conax,,,False,Antenna Hungária
11304 Htp 9Ukraine0,DVB-S88893/4,9.0,Da Vinci,,MPEG-4/HD,900.0,901 Pol 902 Qaa 903 Hun 904 Ukr 905 Rus 906 Bul 907 Gre,ConaxVerimatrix,,,False,Antenna Hungária
11304 Htp 9Ukraine0,DVB-S88893/4,10.0,Hír FM,,,,1001 Hun,Conax,,,False,Antenna Hungária
11350 Htp 9Ukraine0,DVB-S28PSK173332/3,,Tippmix,,1-1,,6.6,Conax,N Schlammer210724,https://www.lyngsat.com/providers/hu/Tippmix.html,True,Tippmix
11350 Htp 9Ukraine0,DVB-S28PSK173332/3,1.0,Tippmix élo 1,,MPEG-4/HD,101.0,102 Hun,Conax,,,False,Tippmix
11350 Htp 9Ukraine0,DVB-S28PSK173332/3,2.0,Tippmix élo 2,,MPEG-4/HD,201.0,202 Hun,Conax,,,False,Tippmix
11350 Htp 9Ukraine0,DVB-S28PSK173332/3,3.0,Tippmix élo 3,,MPEG-4/HD,301.0,302 Hun,Conax,,,False,Tippmix
11350 Htp 9Ukraine0,DVB-S28PSK173332/3,4.0,Tippmix élo 4,,MPEG-4/HD,401.0,402 Hun,Conax,,,False,Tippmix
11350 Htp 9Ukraine0,DVB-S28PSK173332/3,5.0,Tippmix élo 5,,MPEG-4/HD,501.0,502 Hun,Conax,,,False,Tippmix
11350 Htp 9Ukraine0,DVB-S28PSK173332/3,6.0,Tippmix élo 6,,MPEG-4/HD,601.0,602 Hun,Conax,,,False,Tippmix
11350 Htp 9Ukraine0,DVB-S28PSK173332/3,7.0,Tippmix élo 7,,MPEG-4/HD,701.0,702 Hun,Conax,,,False,Tippmix
