Freq/beam,SR/FEC,SID,Provider/Channel,undef,Compression,VPID,Audio,Encryption,Src_Updated,Provider_URL,is_Provider,Provider
3977 Ltp 104SE zone0,DVB-S177773/4,,NBC,,70-1,,5.5,Tongfang,Tony G150522,https://www.lyngsat.com/providers/na/NBC.html,True,NBC
3977 Ltp 104SE zone0,DVB-S177773/4,1.0,NBC 1,,MPEG-2/SD,32.0,33 Eng,,,,False,NBC
3977 Ltp 104SE zone0,DVB-S177773/4,64.0,NBC 1,,MPEG-2/SD,81.0,82 Eng,Tongfang,,,False,NBC
3977 Ltp 104SE zone0,DVB-S177773/4,2.0,(feeds),,,34.0,35,Tongfang,,,False,NBC
3977 Ltp 104SE zone0,DVB-S177773/4,26.0,(feeds),,,59.0,57,Tongfang,,,False,NBC
10962 Htp 71Spot 2,DVB-S15507/8,,(feeds),,,,,,N Stanislav111102,,False,NBC
10966 Vtp 61Spot 1,DVB-S28PSK71202/3,,(feeds),,,,,,Roli210828,,False,NBC
11003 Vtp 61Spot 1,DVB-S28PSK36003/4,,(feeds),,,,,,Jamie A230607,,False,NBC
11016 Vtp 61Spot 1,DVB-S28PSK72003/4,,(feeds),,,,,,Jamie A160222,,False,NBC
11027 Vtp 61Spot 1,DVB-S28PSK36003/4,,(feeds),,,,,,Jamie A160222,,False,NBC
11045 Htp 72Spot 2,DVB-S21007/8,,(feeds),,,,,,DX Bozóth170505,,False,NBC
11048 Htp 72Spot 2,DVB-S31003/4,,(feeds),,,,,,DX Bozóth090109,,False,NBC
11049 Vtp 62Spot 1,DVB-S28PSK48003/4,,(feeds),,,,,,Jamie ARoli210417,,False,NBC
11055 Vtp 62Spot 1,DVB-S28PSK48003/4,,(feeds),,,,,,Jamie ARoli210417,,False,NBC
11063 Vtp 62Spot 1,DVB-S28PSK32005/6,,(feeds),,,,,,Jamie ARoli210618,,False,NBC
11080 Vtp 62Spot 1,DVB-S28PSK96003/4,,(feeds),,,,,,Jamie A220303,,False,NBC
11080 Htp 72Spot 2,DVB-S11003/4,,(feeds),,,,,,DX Bozóth120229,,False,NBC
11090 Vtp 62Spot 1,DVB-S28PSK50005/6,,(feeds),,,,,,Roli230325,,False,NBC
11096 Vtp 62Spot 1,DVB-S28PSK32005/6,,(feeds),,,,,,Jamie ARoli220909,,False,NBC
11123 Vtp 63Spot 1,DVB-S28PSK72003/4,,(feeds),,,,,,Roli151203,,False,NBC
11146 Vtp 63Spot 1,DVB-S28PSK36003/4,,(feeds),,,,,,Jamie A151127,,False,NBC
11186 Htp 73Spot 2,DVB-S28PSK35802/3,,(feeds),,,,,,N Stanislav240102,,False,NBC
11461 Vtp 65Spot 1,DVB-S216APSK49902/3,,(feeds),,,,,,Jamie A230403,,False,NBC
11467 Vtp 65Spot 1,DVB-S28PSK50003/4,,(feeds),,,,,,Jamie A230912,,False,NBC
11473 Vtp 65Spot 1,DVB-S28PSK48003/4,,(feeds),,,,,,Jamie A230221,,False,NBC
11480 Vtp 65Spot 1,DVB-S28PSK49363/4,,(feeds),,,,,,Roli240109,,False,NBC
11488 Vtp 65Spot 1,DVB-S28PSK37502/3,,(feeds),,,,,,Jamie A230505,,False,NBC
11492 Vtp 65Spot 1,DVB-S28PSK49363/4,,(feeds),,,,,,Roli230909,,False,NBC
11498 Vtp 65Spot 1,DVB-S28PSK49363/4,,(feeds),,,,,,Roli230909,,False,NBC
11507 Vtp 65Spot 1,DVB-S28PSK32005/6,,(feeds),,,,,,Jamie A231122,,False,NBC
11511 Vtp 65Spot 1,DVB-S28PSK32005/6,,(feeds),,,,,,Jamie A231122,,False,NBC
11515 Vtp 65Spot 1,DVB-S28PSK32005/6,,(feeds),,,,,,Jamie A231122,,False,NBC
11529 Vtp 65Spot 1,DVB-S28PSK32005/6,,(feeds),,,,,,Roli210507,,False,NBC
11536 Vtp 65Spot 1,DVB-S67503/4,,(feeds),,,,,,Roli220529,,False,NBC
11542 Vtp 65Spot 1,DVB-S28PSK45003/4,,(feeds),,,,,,Jamie A200131,,False,NBC
11553 Vtp 65Spot 1,DVB-S2X8PSK71202/3,,(feeds),,,,,,Jamie A210125,,False,NBC
11559 Vtp 65Spot 1,DVB-S28PSK32003/4,,(feeds),,,,,,Jamie A211102,,False,NBC
11563 Vtp 65Spot 1,DVB-S28PSK32003/4,,(feeds),,,,,,Jamie A211102,,False,NBC
11574 Vtp 69Spot 1,DVB-S2QPSK66003/5,,(feeds),,,,,,Roli231029,,False,NBC
11584 Vtp 69Spot 1,DVB-S272003/4,,(feeds),,,,,,Stanley_cassidy190414,,False,NBC
11602 Vtp 69Spot 1,DVB-S272003/4,,(feeds),,,,,,Stanley_cassidy230715,,False,NBC
11613 Vtp 69Spot 1,DVB-S28PSK72003/4,,(feeds),,,,,,Roli220424,,False,NBC
11627 Vtp 69Spot 1,DVB-S272003/4,,(feeds),,,,,,Stanley_cassidy220310,,False,NBC
11646 Vtp 69Spot 1,DVB-S296003/4,,(feeds),,,,,,Stanley_cassidy160911,,False,NBC
11686 Vtp 69Spot 1,DVB-S272003/4,,(feeds),,,,,,Stanley_cassidy160911,,False,NBC
11691 Htp 79Spot 2,DVB-S28PSK12005/6,,(feeds),,,,,,N Stanislav210920,,False,NBC
12509 Vtp 310XSpot 3,DVB-S216APSK26004/5,,(feeds),,,,,,Jamie A230209,,False,NBC
12603 Htp 311LSpot 3,DVB-S28PSK92303/4,,(feeds),,,,,,Roli230423,,False,NBC
12611 Htp 311LSpot 3,DVB-S61113/4,,(feeds),,,,,,RoliStanley_cassidy240310,,False,NBC
12643 Vtp 311XUSpot 30,DVB-S28PSK288003/4,1038.0,(feeds),,,1238.0,1338,PowerVu,,,False,NBC
12646 Htp 311USpot 3,DVB-S28PSK72003/4,,(feeds),,,,,,Roli240229,,False,NBC
12742 Vtp 312XUSpot 3,DVB-S242002/3,,(feeds),,,,,,Stanley_cassidyM SixxRoli220102,,False,NBC
3977 Ltp 104SE zone0,DVB-S177773/4,65.0,NBC 2,,MPEG-2/SD,83.0,84 Eng,Tongfang,,,False,NBC
3977 Ltp 104SE zone0,DVB-S177773/4,66.0,NBC 3,,MPEG-2/SD,85.0,86 Eng,Tongfang,,,False,NBC
3977 Ltp 104SE zone0,DVB-S177773/4,,National FM,,,,36 Eng,,,,False,NBC
3977 Ltp 104SE zone0,DVB-S177773/4,,Funkhaus Namibia,,,,37 Ger,,,,False,NBC
3977 Ltp 104SE zone0,DVB-S177773/4,,Kati FM,,,,37,,,,False,NBC
3977 Ltp 104SE zone0,DVB-S177773/4,,Omurari FM,,,,38,,,,False,NBC
3977 Ltp 104SE zone0,DVB-S177773/4,,Kaisames FM,,,,38,,,,False,NBC
3977 Ltp 104SE zone0,DVB-S177773/4,,TYS FM,,,,39,,,,False,NBC
3977 Ltp 104SE zone0,DVB-S177773/4,,99 FM (Namibia),,,,40 Eng,,,,False,NBC
3977 Ltp 104SE zone0,DVB-S177773/4,,Nova 103.5,,,,40 Eng,,,,False,NBC
3977 Ltp 104SE zone0,DVB-S177773/4,,Kanaal 7,,,,41 Afr,,,,False,NBC
3977 Ltp 104SE zone0,DVB-S177773/4,,Omulunga Radio,,,,41,,,,False,NBC
3977 Ltp 104SE zone0,DVB-S177773/4,,Energy 100 FM,,,,43 Eng,,,,False,NBC
3977 Ltp 104SE zone0,DVB-S177773/4,,Wato FM,,,,44,,,,False,NBC
3977 Ltp 104SE zone0,DVB-S177773/4,,Wato FM,,,,67,,,,False,NBC
3977 Ltp 104SE zone0,DVB-S177773/4,,Nwanyi FM,,,,44,,,,False,NBC
3977 Ltp 104SE zone0,DVB-S177773/4,,Kosmos 94.1,,,,45 Afr,,,,False,NBC
3977 Ltp 104SE zone0,DVB-S177773/4,,Fresh FM (Namibia),,,,55 Eng,,,,False,NBC
3977 Ltp 104SE zone0,DVB-S177773/4,,Hartklop FM,,,,58 Afr,,,,False,NBC
3977 Ltp 104SE zone0,DVB-S177773/4,,Hitradio Namibia,,,,85 Ger,,,,False,NBC
10958 Htp 71Spot 250.9-53.9,DVB-S10001/2,2.0,New Testament Baptist Radio,,?-?,,2.7 256 Ara,,N Stanislav220611,,False,NBC
11118 HSpot 250.9-53.9,DVB-S2QPSK10001/2,261.0,New Life Radio,,0-1,,1.0 259 Ara,,EnoSat230110,,False,NBC
11688 Htp 79Spot 250.9-53.9,,,,,,,,,N Stanislav240323,,False,NBC
12687 Vtp 312XLSpot 30,DVB-S2QPSK288003/5,,,,10-12,,2.2,,T Viererbe240326,,False,NBC
12520 Vtp 310XSpot 3,DVB-S28PSK41503/4,,(Digi feeds),,,,,,Roli231208,,False,NBC
12526 Vtp 310XSpot 3,DVB-S28PSK66603/4,,(Digi feeds),,,,,,Jamie A230209,,False,NBC
12533 Vtp 310XSpot 3,DVB-S28PSK57003/4,,(Digi feeds),,,,,,Roli240316,,False,NBC
12540 Vtp 310XSpot 3,DVB-S28PSK57003/4,,(Digi feeds),,,,,,Roli240316,,False,NBC
12527 Htp 310LSpot 30,DVB-S2QPSK288003/5,,Slovak Telekom,,187-2808,,2.2,ConaxCryptoworksIrdetoNagravision,V HrubecM Al-Taie240229,https://www.lyngsat.com/providers/sk/Slovak-Telekom.html,True,Slovak Telekom
