Freq/beam,SR/FEC,SID,Provider/Channel,undef,Compression,VPID,Audio,Encryption,Src_Updated,Provider_URL,is_Provider,Provider
11747 Rtp ER2Fixed 10,DVB-S28PSK275003/4,,Trikolor,,253-2,,7.9,ExsetDRECryptDREGuard,N Stanislav231013,,False,
12073 Ltp ER19Fixed 10,DVB-S28PSK275003/4,,Trikolor,,253-19,,7.9,ExsetDRECryptDREGuard,N Stanislav240212,,False,
12092 Htp EA20Fixed 20,DVB-S28PSK275002/3,,DSTV Africa,,878-65432,,6.6,Irdeto,Anonymous240118,,False,
12111 Vtp EA21Fixed 20,DVB-S28PSK275002/3,,DSTV Africa,,878-65440,,6.6,Irdeto,Anonymous231128,,False,
12111 Ltp ER21Fixed 10,DVB-S28PSK275003/4,,Trikolor,,253-21,,7.9,ExsetDRECryptDREGuard,N Stanislav231204,,False,
12130 Htp EA22Fixed 20,DVB-S275003/4,,DSTV Africa,,878-65428,,5.5,Irdeto,Anonymous240221,,False,
12149 Vtp EA23Fixed 20,DVB-S275003/4,,DSTV Africa,,878-65441,,5.5,Irdeto,Anonymous240210,,False,
12169 Htp EA24Fixed 20,DVB-S28PSK275002/3,,DSTV Africa,,878-65429,,6.6,Irdeto,Anonymous240221,,False,
12174 Ltp ER25Fixed 10,DVB-S43403/4,1.0,TNV Tatarstan,,1-1MPEG-2/SD,320.0,5.5 401 Rus,,V KopertehovD Shimoni160210,,False,
12174 Ltp ER25Fixed 10,DVB-S43403/4,1.0,Bolgar Radiosi,,,,402 Rus,,,,False,
12188 Vtp EA25Fixed 20,DVB-S275003/4,,DSTV Africa,,878-65442,,5.5,Irdeto,Anonymous240114,,False,
12190 Ltp ER25Fixed 10,DVB-S28PSK225003/4,,Trikolor,,253-25,,7.9,ExsetDRECryptDREGuard,N Stanislav240109,,False,
12190 Ltp ER25Fixed 10,DVB-S28PSK225003/4,40.0,Radio 1 (Russia),,,,321 Rus,,,,False,
12207 Htp EA26Fixed 20,DVB-S275003/4,,DSTV Africa,,878-65425,,5.5,Irdeto,Anonymous231218,,False,
12207 Rtp ER26Fixed 10,DVB-S2QPSK275003/4,,NTV Plus,,,,4.0,CompunicateViaccess,N Stanislav230705,,False,
12226 Vtp EA27Fixed 20,DVB-S28PSK275002/3,,DSTV Africa,,878-65443,,6.6,Irdeto,Anonymous240209,,False,
12226 Ltp ER27Fixed 10,DVB-S275003/4,,Trikolor,,253-27,,5.5,ExsetDRECryptDREGuard,N Stanislav230905,,False,
12226 Ltp ER27Fixed 10,DVB-S275003/4,27000.0,Trikolor Infokanal,,MPEG-4/SD,271.0,272 Rus,,,,False,
12226 Ltp ER27Fixed 10,DVB-S275003/4,27105.0,Promo TV,,MPEG-4/SD,1051.0,1052 Rus,,,,False,
12226 Ltp ER27Fixed 10,DVB-S275003/4,50000.0,[Trikolor info card],,MPEG-4/SD,5892.0,5893 Rus,,,,False,
12226 Ltp ER27Fixed 10,DVB-S275003/4,50001.0,[Trikolor info card],,MPEG-4/SD,5899.0,5900 Rus,,,,False,
12265 Vtp EA29Fixed 20,DVB-S216APSK314203/4MultistreamStream 1T2-MIPLP 1,,GoTV Africa,,,,,Irdeto,Anonymous240114,,False,
12265 Vtp EA29Fixed 20,DVB-S216APSK314203/4MultistreamStream 1T2-MIPLP 1,194.0,UBC TV,,MPEG-4/SD,2194.0,3194,,,,False,
12265 Vtp EA29Fixed 20,DVB-S216APSK314203/4MultistreamStream 1T2-MIPLP 1,215.0,K24,,MPEG-4/SD,2215.0,3215 Eng,,,,False,
12265 Vtp EA29Fixed 20,DVB-S216APSK314203/4MultistreamStream 1T2-MIPLP 1,218.0,KBC Channel 1,,MPEG-4/SD,2218.0,3218 Eng,,,,False,
12265 Vtp EA29Fixed 20,DVB-S216APSK314203/4MultistreamStream 1T2-MIPLP 1,286.0,NTA International,,MPEG-4/SD,2286.0,3286 Eng,,,,False,
12265 Vtp EA29Fixed 20,DVB-S216APSK314203/4MultistreamStream 1T2-MIPLP 1,291.0,MBC (Malawi),,MPEG-4/SD,2291.0,3291 Eng,,,,False,
12265 Ltp ER29Fixed 10,DVB-S275003/4,,NTV Plus,,112-10,,5.5,CompunicateViaccess,N Stanislav230719,,False,
12284 Htp EA30Fixed 20,DVB-S28PSK275002/3,,DSTV Africa,,878-65430,,6.6,Irdeto,Anonymous240221,,False,
12284 Rtp ER30Fixed 10,DVB-S28PSK275003/4,,NTV Plus,,112-8,,7.9,CompunicateViaccess,N Stanislav230905,,False,
12284 Rtp ER30Fixed 10,DVB-S28PSK275003/4,817.0,Leomax 24,,MPEG-4/SD,217.0,317 Rus,,,,False,
12284 Rtp ER30Fixed 10,DVB-S28PSK275003/4,826.0,Shopping Live,,MPEG-4/SD,226.0,326 Rus,,,,False,
12303 Vtp EA31Fixed 20,DVB-S275003/4,,DSTV Africa,,878-65420,,5.5,Irdeto,Anonymous240114,,False,
12303 Ltp ER31Fixed 10,DVB-S28PSK275003/4,,Trikolor,,253-31,,7.9,ExsetDRECryptDREGuard,N Stanislav240301,,False,
12303 Ltp ER31Fixed 10,DVB-S28PSK275003/4,3.0,Soyuz,,MPEG-4/SD,303.0,405 Rus,,,,False,
12303 Ltp ER31Fixed 10,DVB-S28PSK275003/4,4.0,Radio Voskresenie,,,,126 Rus,,,,False,
12322 Htp EA32Fixed 20,DVB-S28PSK275002/3,,DSTV Africa,,878-65431,,6.6,,Anonymous231121,,False,
12322 Htp EA32Fixed 20,DVB-S28PSK275002/3,3110.0,[ODS VOD Nano test card],,MPEG-4/HD,3050.0,3047,,,,False,
12322 Rtp ER32Fixed 10,DVB-S28PSK275003/4,,NTV Plus,,112-1,,7.9,CompunicateViaccess,N Stanislav230712,,False,
12341 Vtp EA33Fixed 20,DVB-S28PSK275002/3,,DSTV Africa,,878-65433,,6.6,Irdeto,Anonymous230419,,False,
12341 Ltp ER33Fixed 10,DVB-S275003/4,,NTV Plus,,112-11,,5.5,CompunicateViaccess,N Stanislav240221,,False,
12341 Ltp ER33Fixed 10,DVB-S275003/4,361.0,Vesti FM,,,,1161 Rus,,,,False,
12341 Ltp ER33Fixed 10,DVB-S275003/4,362.0,Radio Mayak,,,,1162 Rus,,,,False,
12341 Ltp ER33Fixed 10,DVB-S275003/4,363.0,Radio Rossii,,,,1163 Rus,,,,False,
12360 Htp EA34Fixed 20,DVB-S275003/4,,DSTV Africa,,878-65427,,5.5,Irdeto,Anonymous231130,,False,
12360 Rtp ER34Fixed 10,DVB-S28PSK275003/4,,Trikolor,,253-34,,7.9,ExsetDRECryptDREGuard,N Stanislav230831,,False,
12380 Vtp EA35Fixed 20,DVB-S216APSK314203/4MultistreamStream 1T2-MIPLP 1,,GoTV Africa,,,,,Irdeto,Anonymous240307,,False,
12380 Vtp EA35Fixed 20,DVB-S216APSK314203/4MultistreamStream 1T2-MIPLP 1,272.0,Lagos TV,,MPEG-4/SD,2272.0,3272 Eng,,,,False,
12380 Ltp ER35Fixed 10,DVB-S2QPSK275003/4,,Trikolor,,,,4.0,ExsetDRECryptDREGuard,N Stanislav240321,,False,
12399 Htp EA36Fixed 20,DVB-S275003/4,,DSTV Africa,,878-65426,,5.5,Irdeto,Anonymous220925,,False,
12399 Rtp ER36Fixed 10,DVB-S28PSK275003/4,,NTV Plus,,112-12,,7.9,CompunicateViaccess,N Stanislav231220,,False,
12418 Vtp EA37Fixed 20,DVB-S216APSK314203/4MultistreamStream 1T2-MIPLP 1,,GoTV Africa,,,,,Irdeto,Anonymous240114,,False,
12418 Vtp EA37Fixed 20,DVB-S216APSK314203/4MultistreamStream 1T2-MIPLP 1,4.0,GoTV Guide,,MPEG-4/SD,2004.0,3004 Eng,,,,False,
12418 Vtp EA37Fixed 20,DVB-S216APSK314203/4MultistreamStream 1T2-MIPLP 1,198.0,Ghana Learning TV,,MPEG-4/SD,2198.0,3198 Eng,,,,False,
12418 Vtp EA37Fixed 20,DVB-S216APSK314203/4MultistreamStream 1T2-MIPLP 1,214.0,Ghana TV,,MPEG-4/SD,2214.0,3214 Eng,,,,False,
12418 Vtp EA37Fixed 20,DVB-S216APSK314203/4MultistreamStream 1T2-MIPLP 1,282.0,ZNBC TV 1,,MPEG-4/SD,2282.0,3282 Eng,,,,False,
12418 Vtp EA37Fixed 20,DVB-S216APSK314203/4MultistreamStream 1T2-MIPLP 1,283.0,ZNBC TV 2,,MPEG-4/SD,2283.0,3283 Eng,,,,False,
12418 Vtp EA37Fixed 20,DVB-S216APSK314203/4MultistreamStream 1T2-MIPLP 1,290.0,ENews Channel Africa,,MPEG-4/SD,2290.0,3290 Eng,,,,False,
12418 Ltp ER37Fixed 10,DVB-S28PSK275003/4,,Trikolor,,253-37,,7.9,ExsetDRECryptDREGuard,N Stanislav240119,,False,
12437 Rtp ER38Fixed 10,DVB-S28PSK275003/4,,NTV Plus,,112-4,,7.9,CompunicateViaccess,N Stanislav230712,,False,
12440 Htp EA38Fixed 20,DVB-S275003/4,,DSTV Africa,,878-65503,,5.5,Irdeto,Anonymous220915,,False,
12456 Ltp ER39Fixed 10,DVB-S2QPSK275003/4,,Trikolor,,253-39,,4.0,ExsetDRECryptDREGuard,N Stanislav240321,,False,
12476 Htp EA40Fixed 20,DVB-S275003/4,,DSTV Africa,,878-65501,,5.5,Irdeto,Anonymous240102,,False,
12476 Rtp ER40Fixed 10,DVB-S28PSK275003/4,,Trikolor,,253-40,,7.9,ExsetDRECryptDREGuard,N Stanislav240221,,False,
