Freq/beam,SR/FEC,SID,Provider/Channel,undef,Compression,VPID,Audio,Encryption,Src_Updated,Provider_URL,is_Provider,Provider
12270 VSouth America0,DVB-S28PSK300002/3,,TVD,,1-3,,6.6,Irdeto,C de Berazategui230707,,False,
12270 VSouth America0,DVB-S28PSK300002/3,951.0,CDTV,,MPEG-4/HD,911.0,912 Spa,,,,False,
12270 VSouth America0,DVB-S28PSK300002/3,952.0,TV Senado (Chile),,MPEG-4/HD,921.0,922 Spa,,,,False,
12270 VSouth America0,DVB-S28PSK300002/3,1952.0,CDTV,,MPEG-4/1seg,931.0,932 Spa,,,,False,
12270 VSouth America0,DVB-S28PSK300002/3,2053.0,TV Senado (Chile),,MPEG-4/1seg,1031.0,1032 Spa,,,,False,
12270 VSouth America0,DVB-S28PSK300002/3,3054.0,El Conquistador FM,,,,2032 Spa,,,,False,
12270 VSouth America0,DVB-S28PSK300002/3,4054.0,El Conquistador FM Red Norte,,,,2033 Spa,,,,False,
12270 VSouth America0,DVB-S28PSK300002/3,5701.0,ADN 97.1,,,,5793 Spa,,,,False,
12270 VSouth America0,DVB-S28PSK300002/3,5702.0,Los 40 Chile,,,,5809 Spa,,,,False,
12270 VSouth America0,DVB-S28PSK300002/3,5703.0,Corazón,,,,5825 Spa,,,,False,
12270 VSouth America0,DVB-S28PSK300002/3,5704.0,Futuro,,,,5857 Spa,,,,False,
12270 VSouth America0,DVB-S28PSK300002/3,5705.0,RadioActiva,,,,5873 Spa,,,,False,
12270 VSouth America0,DVB-S28PSK300002/3,5706.0,Concierto,,,,5889 Spa,,,,False,
12270 VSouth America0,DVB-S28PSK300002/3,5707.0,FM Dos,,,,5921 Spa,,,,False,
12270 VSouth America0,DVB-S28PSK300002/3,5708.0,Rock & Pop,,,,5937 Spa,,,,False,
12270 VSouth America0,DVB-S28PSK300002/3,5709.0,Radio Imagina,,,,5949 Spa,,,,False,
12270 VSouth America0,DVB-S28PSK300002/3,5710.0,Pudahuel FM,,,,5965 Spa,,,,False,
12270 VSouth America0,DVB-S28PSK300002/3,5718.0,Radio Beethoven,,,,5978 Spa,,,,False,
12270 VSouth America0,DVB-S28PSK300002/3,5719.0,Duna 89.7,,,,5979 Spa,,,,False,
12270 VSouth America0,DVB-S28PSK300002/3,5720.0,Radio Elquina,,,,5971 Spa,,,,False,
12270 VSouth America0,DVB-S28PSK300002/3,5721.0,Radio Puclaro,,,,5972 Spa,,,,False,
12270 VSouth America0,DVB-S28PSK300002/3,5722.0,Radio Agricultura,,,,5974 Spa,,,,False,
12270 VSouth America0,DVB-S28PSK300002/3,5723.0,Radio Pauta,,,,5975 Spa,,,,False,
12310 VSouth America0,DVB-S28PSK300002/3,,TVD,,1-2,,6.6,Irdeto,C de Berazategui230925,,False,
12310 VSouth America0,DVB-S28PSK300002/3,351.0,Telecanal,,MPEG-4/HD,311.0,312 Spa,,,,False,
12310 VSouth America0,DVB-S28PSK300002/3,1353.0,Telecanal,,MPEG-4/1seg,331.0,332 Spa,,,,False,
12350 VSouth America0,DVB-S2QPSK300001/2,,TVD,,1-1,,1.0,Irdeto,C de Berazategui240224,,False,
12350 VSouth America0,DVB-S2QPSK300001/2,32.0,La Red,,MPEG-4/SD,49.0,256 Spa,,,,False,
12350 VSouth America0,DVB-S2QPSK300001/2,5701.0,ADN 97.1,,,,5793 Spa,,,,False,
12350 VSouth America0,DVB-S2QPSK300001/2,5702.0,Los 40 Chile,,,,5809 Spa,,,,False,
