Freq/beam,SR/FEC,SID,Provider/Channel,undef,Compression,VPID,Audio,Encryption,Src_Updated,Provider_URL,is_Provider,Provider
10983 Htp 8Pan America0,DVB-S2QPSK450004/5,,TuVes HD,,,,4.7,Verimatrix (B)StreamGuard,C de Berazategui230530,,False,
11733 Htp 12Pan America0,DVB-S2QPSK450004/5,,TuVes HD,,,,4.7,Verimatrix (B)StreamGuard,C de Berazategui231014,,False,
11795 Htp 13Pan America0,DVB-S2QPSK450004/5,,TuVes HD,,,,4.7,Verimatrix (B)StreamGuard,C de Berazategui240225,,False,
11857 Htp 14Pan America0,DVB-S2QPSK450004/5,,TuVes HD,,?-1,,4.7,Verimatrix (B)IrdetoStreamGuard,O Ponce240104,,False,
11919 Htp 15Pan America0,DVB-S2QPSK45000,,TuVes HD,,,,,Verimatrix (B)IrdetoStreamGuard,C de Berazategui231014,,False,
10983 Htp 8Pan America0,DVB-S2QPSK450004/5,9990.0,[Avalpa test card],,MPEG-4/SD,1501.0,1502,,,,False,
11026 Htp 9Pan America0,DVB-S125001/2,,Voice of America,,,,2.7,,C de Berazategui220712,https://www.lyngsat.com/providers/us/Voice-of-America.html,True,Voice of America
11026 Htp 9Pan America0,DVB-S125001/2,340.0,VoA TV Global,,MPEG-4/HD,100.0,101 Eng,,,,False,Voice of America
11026 Htp 9Pan America0,DVB-S125001/2,350.0,TV Martí,,MPEG-4/HD,110.0,111 Spa,,,,False,Voice of America
11026 Htp 9Pan America0,DVB-S125001/2,300.0,Voz de América,,,,121 Spa,,,,False,Voice of America
11026 Htp 9Pan America0,DVB-S125001/2,301.0,VoA 1,,,,122 Eng,,,,False,Voice of America
11026 Htp 9Pan America0,DVB-S125001/2,302.0,VoA 1,,,,123 Eng,,,,False,Voice of America
11026 Htp 9Pan America0,DVB-S125001/2,303.0,Radio Martí,,,,124 Spa,,,,False,Voice of America
11026 Htp 9Pan America0,DVB-S125001/2,304.0,VoA Global Live,,,,125 Eng,,,,False,Voice of America
11043 VNorth Sea,DVB-S2QPSK441009/10,,Freeview,,,,6.4,BISS,EnoSatLexzie240124,https://www.lyngsat.com/providers/uk/Freeview.html,True,Freeview
11043 VNorth Sea,DVB-S2QPSK441009/10,0.0,BBC One North East & Cumbria,,MPEG-2/SD,101.0,102 Eng,BISS,,,False,Freeview
11043 VNorth Sea,DVB-S2QPSK441009/10,0.0,BBC One North East & Cumbria,,MPEG-4/HD,6601.0,6602 Eng,BISS,,,False,Freeview
