Freq/beam,SR/FEC,SID,Provider/Channel,undef,Compression,VPID,Audio,Encryption,Src_Updated,Provider_URL,is_Provider,Provider
4126 Ltp CG1Global,DVB-S2QPSK110001/2,,American Forces Network,,18-101,,1.0,PowerVuVerimatrix,Onacila210202,https://www.lyngsat.com/providers/us/American-Forces-Network.html,True,American Forces Network
4126 Ltp CG1Global,DVB-S2QPSK110001/2,302.0,AFN Prime Atlantic,,MPEG-4/SD,2160.0,2120 Eng,PowerVuVerimatrix,,,False,American Forces Network
4126 Ltp CG1Global,DVB-S2QPSK110001/2,303.0,AFN News,,MPEG-4/SD,2260.0,2220 Eng,PowerVuVerimatrix,,,False,American Forces Network
4126 Ltp CG1Global,DVB-S2QPSK110001/2,304.0,AFN Sports,,MPEG-4/SD,2360.0,2320 Eng,PowerVuVerimatrix,,,False,American Forces Network
4126 Ltp CG1Global,DVB-S2QPSK110001/2,305.0,AFN Sports 2,,MPEG-4/SD,2370.0,2330 Eng,PowerVuVerimatrix,,,False,American Forces Network
4126 Ltp CG1Global,DVB-S2QPSK110001/2,320.0,AFN The Eagle Atlantic,,,,2720 Eng,PowerVuVerimatrix,,,False,American Forces Network
4126 Ltp CG1Global,DVB-S2QPSK110001/2,321.0,AFN The Voice,,,,2520 Eng,PowerVuVerimatrix,,,False,American Forces Network
4126 Ltp CG1Global,DVB-S2QPSK110001/2,322.0,AFN Music Service 1,,,,2420 Eng,PowerVuVerimatrix,,,False,American Forces Network
4126 Ltp CG1Global,DVB-S2QPSK110001/2,323.0,AFN Music Service 2,,,,2620 Eng,PowerVuVerimatrix,,,False,American Forces Network
4132 Rtp CG2Global,DVB-S2QPSK300003/4,,Anuvu,,100-1,,4.0,PowerVu,M Al-Taie230923,https://www.lyngsat.com/providers/us/Anuvu.html,True,Anuvu
4132 Rtp CG2Global,DVB-S2QPSK300003/4,100.0,[MTN info card],,MPEG-4/SD,6177.0,.178 Eng,,,,False,Anuvu
4132 Rtp CG2Global,DVB-S2QPSK300003/4,101.0,MTN Special Events,,MPEG-4/HD,4897.0,4898 Eng,PowerVu,,,False,Anuvu
4132 Rtp CG2Global,DVB-S2QPSK300003/4,200.0,MTN Special Events,,MPEG-4/SD,4401.0,4402 Eng,PowerVu,,,False,Anuvu
4132 Rtp CG2Global,DVB-S2QPSK300003/4,102.0,MSNBC International,,MPEG-4/SD,4129.0,4130 Eng,PowerVu,,,False,Anuvu
4132 Rtp CG2Global,DVB-S2QPSK300003/4,103.0,Fox News Channel,,MPEG-4/SD,4385.0,4386 Eng,PowerVu,,,False,Anuvu
4132 Rtp CG2Global,DVB-S2QPSK300003/4,104.0,CNBC US,,MPEG-4/SD,4641.0,4642 Eng,PowerVu,,,False,Anuvu
4132 Rtp CG2Global,DVB-S2QPSK300003/4,105.0,Sky News International,,MPEG-4/SD,5153.0,5154 Eng,PowerVu,,,False,Anuvu
4132 Rtp CG2Global,DVB-S2QPSK300003/4,106.0,BBC News,,MPEG-4/SD,5409.0,5410 Eng,PowerVu,,,False,Anuvu
4132 Rtp CG2Global,DVB-S2QPSK300003/4,107.0,Prime Journey,,MPEG-4/SD,5665.0,5666 Eng,PowerVu,,,False,Anuvu
4132 Rtp CG2Global,DVB-S2QPSK300003/4,108.0,Sky Sports News UK,,MPEG-4/SD,5921.0,5922 Eng,PowerVu,,,False,Anuvu
4132 Rtp CG2Global,DVB-S2QPSK300003/4,109.0,Sport 24,,MPEG-4/HD,6433.0,6434 Eng,PowerVu,,,False,Anuvu
4132 Rtp CG2Global,DVB-S2QPSK300003/4,110.0,Prime One,,MPEG-4/SD,6945.0,6946 Eng,PowerVu,,,False,Anuvu
4132 Rtp CG2Global,DVB-S2QPSK300003/4,111.0,Sport 24 Extra,,MPEG-4/SD,7201.0,7202,PowerVu,,,False,Anuvu
4132 Rtp CG2Global,DVB-S2QPSK300003/4,112.0,RTL Deutschland,,MPEG-4/SD,6689.0,6690 Ger,PowerVu,,,False,Anuvu
4132 Rtp CG2Global,DVB-S2QPSK300003/4,113.0,Sky News Australia,,MPEG-4/SD,7457.0,7458 Eng,PowerVu,,,False,Anuvu
4132 Rtp CG2Global,DVB-S2QPSK300003/4,115.0,TFC Asia-Pacific,,MPEG-4/SD,7969.0,7970,PowerVu,,,False,Anuvu
4132 Rtp CG2Global,DVB-S2QPSK300003/4,116.0,Prime Favorites,,MPEG-4/SD,4145.0,4146,PowerVu,,,False,Anuvu
4132 Rtp CG2Global,DVB-S2QPSK300003/4,117.0,BBC HD,,MPEG-4/HD,4657.0,4658 Eng,PowerVu,,,False,Anuvu
4132 Rtp CG2Global,DVB-S2QPSK300003/4,118.0,TVE Internacional Asia,,MPEG-4/SD,4913.0,4914 Eng,PowerVu,,,False,Anuvu
4132 Rtp CG2Global,DVB-S2QPSK300003/4,119.0,Canal 24 Horas,,MPEG-4/SD,5169.0,5170 Eng,PowerVu,,,False,Anuvu
4132 Rtp CG2Global,DVB-S2QPSK300003/4,120.0,Australian Comedy & Drama Channel,,MPEG-4/SD,5425.0,5426 Eng,PowerVu,,,False,Anuvu
4132 Rtp CG2Global,DVB-S2QPSK300003/4,121.0,ABC News,,MPEG-4/SD,5681.0,5682 Eng,PowerVu,,,False,Anuvu
4132 Rtp CG2Global,DVB-S2QPSK300003/4,124.0,Food Network East,,MPEG-4/SD,6961.0,6962 Eng,PowerVu,,,False,Anuvu
4132 Rtp CG2Global,DVB-S2QPSK300003/4,125.0,HGTV East,,MPEG-4/SD,6705.0,6706 Eng,PowerVu,,,False,Anuvu
4132 Rtp CG2Global,DVB-S2QPSK300003/4,126.0,Travel Channel East,,MPEG-4/SD,5937.0,5938 Eng,PowerVu,,,False,Anuvu
4132 Rtp CG2Global,DVB-S2QPSK300003/4,131.0,France 24 Français,,MPEG-4/SD,4161.0,4162 Fre,PowerVu,,,False,Anuvu
4132 Rtp CG2Global,DVB-S2QPSK300003/4,132.0,Mediaset Italia,,MPEG-4/SD,4417.0,4418 Ita,PowerVu,,,False,Anuvu
4132 Rtp CG2Global,DVB-S2QPSK300003/4,145.0,CCTV 4 Europe,,MPEG-4/SD,7729.0,7730 Chi,PowerVu,,,False,Anuvu
4132 Rtp CG2Global,DVB-S2QPSK300003/4,161.0,National Geographic UK,,MPEG-4/SD,5649.0,5650 Eng,PowerVu,,,False,Anuvu
4132 Rtp CG2Global,DVB-S2QPSK300003/4,201.0,The Weather Channel,,MPEG-4/SD,7473.0,7474 Eng,PowerVu,,,False,Anuvu
10980 Htp KC1Caribbean,DVB-S2QPSK450001/2,,Orange Caraïbes,,,,1.0,,Anonymous230404,,False,Anuvu
11100 Htp KC5Caribbean,DVB-S2QPSK450005/6,,Canal + Caraïbes,,,,5.2,Mediaguard,G Viloria220222,,False,Anuvu
11485 Htp KC9Caribbean,DVB-S2QPSK450002/3,,Canal + Caraïbes,,,,3.1,Mediaguard,D de Jong240226,,False,Anuvu
11545 Htp KC11Caribbean,DVB-S2QPSK450005/6,,Canal + Caraïbes,,,,5.2,Mediaguard,K Bamik210310,,False,Anuvu
11635 Htp KC15Caribbean,DVB-S28PSK300002/3,,Canal + Caraïbes,,,,6.6,Mediaguard,K Bamik210310,,False,Anuvu
11675 Htp KC17Caribbean,DVB-S28PSK300002/3,,Canal + Caraïbes,,,,6.6,Mediaguard,J Verde210207,,False,Anuvu
11100 Htp KC5Caribbean,DVB-S2QPSK450005/6,,RCI Guadeloupe,,,,1510 Fre,,,,False,Anuvu
11100 Htp KC5Caribbean,DVB-S2QPSK450005/6,,RCI Martinique,,,,1520 Fre,,,,False,Anuvu
11100 Htp KC5Caribbean,DVB-S2QPSK450005/6,,Radio Transat,,,,1540 Fre,,,,False,Anuvu
11100 Htp KC5Caribbean,DVB-S2QPSK450005/6,,M Radio,,,,1550 Fre,,,,False,Anuvu
11100 Htp KC5Caribbean,DVB-S2QPSK450005/6,,Bel Radio Guadeloupe,,,,1570 Fre,,,,False,Anuvu
11100 Htp KC5Caribbean,DVB-S2QPSK450005/6,,NRJ Antilles,,,,1580 Fre,,,,False,Anuvu
11100 Htp KC5Caribbean,DVB-S2QPSK450005/6,,Trace FM Guadeloupe,,,,1610 Fre,,,,False,Anuvu
11100 Vtp KC6Caribbean,DVB-S28PSK450003/4,,SiBCI,,,,7.9,,Josue BlandonTelesat Venezuela230921,https://www.lyngsat.com/providers/ve/SiBCI.html,True,SiBCI
11100 Vtp KC6Caribbean,DVB-S28PSK450003/4,,SiBCI,,,,7.9,,Josue BlandonTelesat Venezuela230921,https://www.lyngsat.com/providers/ve/SiBCI.html,True,SiBCI
11646 Vtp KC16Caribbean,DVB-S28PSK100002/3,,SiBCI,,,,6.6,,Josue BlandonTelesat Venezuela231117,https://www.lyngsat.com/providers/ve/SiBCI.html,True,SiBCI
11646 Vtp KC16Caribbean,DVB-S28PSK100002/3,,SiBCI,,,,6.6,,Josue BlandonTelesat Venezuela231117,https://www.lyngsat.com/providers/ve/SiBCI.html,True,SiBCI
11100 Vtp KC6Caribbean,DVB-S28PSK450003/4,,Plim Plim,,MPEG-4/SD,56.0,57 Spa,,,,False,SiBCI
11100 Vtp KC6Caribbean,DVB-S28PSK450003/4,,Oromar TV,,MPEG-4/SD,101.0,256 Spa,,,,False,SiBCI
11100 Vtp KC6Caribbean,DVB-S28PSK450003/4,,Canal Habana,,MPEG-4/SD,263.0,519 Spa,,,,False,SiBCI
