Freq/beam,SR/FEC,SID,Provider/Channel,undef,Compression,VPID,Audio,Encryption,Src_Updated,Provider_URL,is_Provider,Provider
4036 Htp 17,DVB-S28PSK75003/4,,(feeds),,,,,,ML231103,,False,
4046 Vtp 18,DVB-S28PSK7500,,(feeds),,,,,,NOS482230625,,False,
4055 Vtp 18,DVB-S28PSK7500,,(feeds),,,,,,NOS482230625,,False,
4064 Vtp 18,DVB-S28PSK7500,,(feeds),,,,,,NOS482230625,,False,
4066 Htp 19,DVB-S28PSK7500,,(feeds),,,,,,NOS482230709,,False,
4073 Vtp 18,DVB-S28PSK7500,,(feeds),,,,,,NOS482230625,,False,
4075 Htp 19,DVB-S28PSK7500,,(feeds),,,,,,NOS482230709,,False,
4084 Htp 19,DVB-S28PSK7500,,(feeds),,,,,,NOS482230709,,False,
4086 Vtp 20,DVB-S28PSK7500,,(feeds),,,,,,NOS482230627,,False,
4095 Vtp 20,DVB-S28PSK7500,,(feeds),,,,,,NOS482230702,,False,
4104 Vtp 20,DVB-S28PSK7500,,(feeds),,,,,,NOS482230703,,False,
4114 Vtp 20,DVB-S28PSK75003/4,,(feeds),,,,,,ML231025,,False,
4125 Vtp 22,DVB-S28PSK7500,,(feeds),,,,,,NOS482230703,,False,
4134 Vtp 22,DVB-S28PSK7500,,(feeds),,,,,,NOS482230703,,False,
4151 Htp 23,DVB-S132353/4,,(Texas Lottery feeds),,,,,,Cruz'n video230704,,False,
