Freq/beam,SR/FEC,SID,Provider/Channel,undef,Compression,VPID,Audio,Encryption,Src_Updated,Provider_URL,is_Provider,Provider
3418 Htp 15AC0,DVB-S28PSK192002/3,,VTV,,,,6.6,Director,NHMPlay230301,https://www.lyngsat.com/providers/vn/VTV.html,True,VTV
3418 Htp 15AC0,DVB-S28PSK192002/3,1.0,VTV 1,,MPEG-4/SD,1011.0,1012 Vie,,,,False,VTV
3418 Htp 15AC0,DVB-S28PSK192002/3,11.0,VTV 1,,MPEG-4/HD,1111.0,1112 Vie1114 Vie,Director,,,False,VTV
3418 Htp 15AC0,DVB-S28PSK192002/3,2.0,VTV 2,,MPEG-4/SD,1021.0,1022 Vie,Director,,,False,VTV
3418 Htp 15AC0,DVB-S28PSK192002/3,12.0,VTV 2,,MPEG-4/HD,1121.0,1122 Vie,Director,,,False,VTV
3418 Htp 15AC0,DVB-S28PSK192002/3,4.0,VTV 4,,MPEG-4/SD,1041.0,1042 Vie,,,,False,VTV
3418 Htp 15AC0,DVB-S28PSK192002/3,5.0,VTV 5,,MPEG-4/HD,1051.0,1052 Vie,Director,,,False,VTV
3418 Htp 15AC0,DVB-S28PSK192002/3,7.0,VTV 7,,MPEG-4/SD,1071.0,1072 Vie,,,,False,VTV
3418 Htp 15AC0,DVB-S28PSK192002/3,8.0,VTV 8,,MPEG-4/HD,1081.0,1082 Vie,Director,,,False,VTV
3418 Htp 15AC0,DVB-S28PSK192002/3,13.0,VTV 3,,MPEG-4/HD,1131.0,1132 Vie1134 Vie,Director,,,False,VTV
3418 Htp 15AC0,DVB-S28PSK192002/3,16.0,VTV Can Tho,,MPEG-4/HD,1161.0,1162 Vie1164 Vie,Director,,,False,VTV
3418 Htp 15AC0,DVB-S28PSK192002/3,19.0,VTV 9,,MPEG-4/HD,1191.0,1192 Vie,Director,,,False,VTV
3418 Htp 15AC0,DVB-S28PSK192002/3,51.0,VTV 5 Tay Nam Bo,,MPEG-4/HD,1511.0,1512 Vie,Director,,,False,VTV
3418 Htp 15AC0,DVB-S28PSK192002/3,52.0,VTV 5 Tay Nguyen,,MPEG-4/HD,1521.0,1522 Vie,Director,,,False,VTV
3804 Htp 5AC,DVB-S28PSK72003/4,,(feeds),,,,,,Anonymous200215,,False,VTV
3855 Htp 6AC,DVB-S2QPSK48001/2,,(feeds),,,,,,Albert I220702,,False,VTV
4025 Htp 11AC,DVB-S2QPSK32005/6,,(feeds),,,,,,Anonymous190911,,False,VTV
4068 Htp 12AC,DVB-S28PSK72003/4,,(feeds),,,,,,Albert I200101,,False,VTV
4164 Htp 14AC,DVB-S2QPSK48001/2,,(feeds),,,,,,Albert I201117,,False,VTV
3812 Htp 5AC,DVB-S28PSK72003/4,,(CBS feeds),,,,,,Albert I200208,,False,VTV
3920 Htp 8AC0,,,,,,,,,C Sutton240110,,False,VTV
3940 Vtp 8BC0,DVB-S28PSK288003/4,,CCTV,,,,7.9,Videoguard,C SuttonAlbert I200101,https://www.lyngsat.com/providers/cn/CCTV.html,True,CCTV
3940 Vtp 8BC0,DVB-S28PSK288003/4,,CCTV,,,,7.9,Videoguard,C SuttonAlbert I200101,https://www.lyngsat.com/providers/cn/CCTV.html,True,CCTV
3940 Vtp 8BC0,DVB-S28PSK288003/4,,CCTV,,,,7.9,Videoguard,C SuttonAlbert I200101,https://www.lyngsat.com/providers/cn/CCTV.html,True,CCTV
4020 Vtp 10BC0,DVB-S28PSK288003/4,,CCTV,,,,7.9,Videoguard,C SuttonAlbert I200101,https://www.lyngsat.com/providers/cn/CCTV.html,True,CCTV
4020 Vtp 10BC0,DVB-S28PSK288003/4,,CCTV,,,,7.9,Videoguard,C SuttonAlbert I200101,https://www.lyngsat.com/providers/cn/CCTV.html,True,CCTV
4020 Vtp 10BC0,DVB-S28PSK288003/4,,CCTV,,,,7.9,Videoguard,C SuttonAlbert I200101,https://www.lyngsat.com/providers/cn/CCTV.html,True,CCTV
4060 Vtp 11BC0,DVB-S28PSK288003/4,,CCTV,,,,7.9,Videoguard,C SuttonAlbert I200101,https://www.lyngsat.com/providers/cn/CCTV.html,True,CCTV
4060 Vtp 11BC0,DVB-S28PSK288003/4,,CCTV,,,,7.9,Videoguard,C SuttonAlbert I200101,https://www.lyngsat.com/providers/cn/CCTV.html,True,CCTV
4060 Vtp 11BC0,DVB-S28PSK288003/4,,CCTV,,,,7.9,Videoguard,C SuttonAlbert I200101,https://www.lyngsat.com/providers/cn/CCTV.html,True,CCTV
3940 Vtp 8BC0,DVB-S28PSK288003/4,3297.0,CCTV TV Guide,,AVS+/HD,514.0,670 Chi,,,,False,CCTV
3940 Vtp 8BC0,DVB-S28PSK288003/4,3428.0,CCTV Weapon Technology Channel,,AVS+/HD,513.0,660 Chi,Videoguard,,,False,CCTV
3940 Vtp 8BC0,DVB-S28PSK288003/4,3905.0,CCTV Health,,AVS+/HD,512.0,650 Chi,Videoguard,,,False,CCTV
3940 Vtp 8BC0,DVB-S28PSK288003/4,3936.0,CCTV Home Shopping,,MPEG-2/SD,515.0,680 Chi,,,,False,CCTV
4020 Vtp 10BC0,DVB-S28PSK288003/4,3552.0,CCTV Billiards,,AVS+/HD,514.0,670 Chi,Videoguard,,,False,CCTV
4020 Vtp 10BC0,DVB-S28PSK288003/4,3558.0,CCTV Soccer,,AVS+/HD,512.0,650 Chi,Videoguard,,,False,CCTV
4020 Vtp 10BC0,DVB-S28PSK288003/4,3559.0,CCTV Golf & Tennis,,AVS+/HD,513.0,660 Chi,Videoguard,,,False,CCTV
4020 Vtp 10BC0,DVB-S28PSK288003/4,3777.0,CCTV World Geography,,AVS+/HD,515.0,680 Chi,Videoguard,,,False,CCTV
4020 Vtp 10BC0,DVB-S28PSK288003/4,3969.0,CCTV Fashionable Woman,,AVS+/HD,516.0,69. Chi,Videoguard,,,False,CCTV
4060 Vtp 11BC0,DVB-S28PSK288003/4,3426.0,CCTV Classic,,AVS+/HD,516.0,690 Chi,Videoguard,,,False,CCTV
4060 Vtp 11BC0,DVB-S28PSK288003/4,3521.0,CCTV Fashion Music,,AVS+/HD,515.0,680 Chi,Videoguard,,,False,CCTV
4060 Vtp 11BC0,DVB-S28PSK288003/4,3523.0,CCTV Nostalgia Theater,,AVS+/HD,512.0,650 Chi,Videoguard,,,False,CCTV
