Freq/beam,SR/FEC,SID,Provider/Channel,undef,Compression,VPID,Audio,Encryption,Src_Updated,Provider_URL,is_Provider,Provider
12314 HJapan,DVB-S2QPSK51803/4,1.0,Nippon TV,,?-?HEVC/HD,512.0,4.04112 Jpn,BISS,T Kameda200713,,False,
12319 HJapan,DVB-S216APSK51792/3,1.0,[NTV test card],,?-?HEVC/HD,512.0,4112,BISS,T Kameda180905,,False,
12324 HJapan,DVB-S2QPSK51791/2,1.0,NTV News 24,,?-?HEVC/HD,512.0,1.04112 Jpn,BISS,T Kameda180905,,False,
12348 HJapan,DVB-S216APSK51792/3,,(TBS feeds),,,,,,T Kameda180905,,False,
12354 HJapan,DVB-S216APSK51792/3,,(NTV feeds),,,,,,T Kameda180905,,False,
12395 HJapan,DVB-S232APSK70723/4,,(Fuji TV feeds),,,,,,T Kameda180905,,False,
12403 VJapan,DVB-S2QPSK151503/4,,(feeds),,,,,,T Kameda201122,,False,
12419 VJapan,DVB-S2117073/4,,(feeds),,,,,,T Kameda181104,,False,
12441 VJapan,DVB-S2QPSK122223/4,,(feeds),,,,,,T Kameda180905,,False,
12523 HJapan,DVB-S2QPSK54543/4,1.0,[test card],,?-?HEVC/SD,1241.0,4.01242,,T Kameda190421,,False,
