Freq/beam,SR/FEC,SID,Provider/Channel,undef,Compression,VPID,Audio,Encryption,Src_Updated,Provider_URL,is_Provider,Provider
3475 Vtp 2VC,DVB-S30003/4,,(VTV feeds),,,,,,Bulek Sps200503,,False,
3493 Htp 2HC,DVB-S16003/4,,(feeds),,,,,,DL Rose TV130705,,False,
3569 Vtp 5VC,DVB-S28PSK3500,,(feeds),,,,,,C Sutton170110,,False,
3798 HC,DVB-S15503/4,,[PANP 2 test card],,MPEG-2/SD,308.0,5.5 256,,Bulek Sps210607,,False,
10968 Htp 1Ku,DVB-S28PSK288003/4,,VTC Digital,,12901-8,,7.9,Irdeto,NHMPlay240120,,False,
10968 Htp 1Ku,DVB-S28PSK288003/4,801.0,VTC Digital promo,,MPEG-4/SD,601.0,701 Vie,,,,False,
10968 Htp 1Ku,DVB-S28PSK288003/4,805.0,Quang Ninh TV 1,,MPEG-4/HD,605.0,705 Vie,,,,False,
10968 Htp 1Ku,DVB-S28PSK288003/4,806.0,Quang Ninh TV 3,,MPEG-4/HD,606.0,706 Vie,,,,False,
10968 Htp 1Ku,DVB-S28PSK288003/4,807.0,Quoc Hoi TV,,MPEG-4/HD,607.0,707 Vie,,,,False,
10968 Htp 1Ku,DVB-S28PSK288003/4,819.0,Nhan Dan TV,,MPEG-4/HD,619.0,719 Vie,,,,False,
10968 Htp 1Ku,DVB-S28PSK288003/4,820.0,V News,,MPEG-4/HD,620.0,720 Vie,,,,False,
10968 Htp 1Ku,DVB-S28PSK288003/4,821.0,Vinh Long TV 1,,MPEG-4/HD,621.0,721 Vie,,,,False,
10968 Htp 1Ku,DVB-S28PSK288003/4,822.0,Vinh Long TV 2,,MPEG-4/HD,622.0,722 Vie,,,,False,
10968 Htp 1Ku,DVB-S28PSK288003/4,823.0,Hai Phong TV,,MPEG-4/HD,623.0,723 Vie,,,,False,
10968 Htp 1Ku,DVB-S28PSK288003/4,824.0,THP+,,MPEG-4/HD,624.0,724 Vie,,,,False,
10968 Htp 1Ku,DVB-S28PSK288003/4,826.0,Phu Tho TV,,MPEG-4/HD,626.0,726 Vie,,,,False,
10968 Htp 1Ku,DVB-S28PSK288003/4,861.0,Phu Tho Radio,,,,761 Vie,,,,False,
10968 Htp 1Ku,DVB-S28PSK288003/4,862.0,Quang Ninh Radio 1,,,,762 Vie,,,,False,
11008 Htp 2Ku,DVB-S28PSK144003/4,,VTC Digital,,,,7.9,Irdeto,NHMPlay240120,,False,
11008 Htp 2Ku,DVB-S28PSK144003/4,1003.0,SCJ TV Shopping,,MPEG-4/SD,3103.0,3203 Vie,,,,False,
11008 Htp 2Ku,DVB-S28PSK144003/4,1006.0,[test card],,MPEG-4/SD,3106.0,3206,,,,False,
11008 Htp 2Ku,DVB-S28PSK144003/4,1009.0,An Ninh TV,,MPEG-4/HD,3109.0,3209 Vie,,,,False,
11008 Htp 2Ku,DVB-S28PSK144003/4,1011.0,[test card],,MPEG-4/SD,3111.0,3211,,,,False,
11008 Htp 2Ku,DVB-S28PSK144003/4,1012.0,QPVN,,MPEG-4/HD,3112.0,3212 Vie,,,,False,
11008 Htp 2Ku,DVB-S28PSK144003/4,1051.0,VOV 1,,,,3251 Vie,,,,False,
11008 Htp 2Ku,DVB-S28PSK144003/4,1052.0,VOV 2,,,,3252 Vie,,,,False,
11008 Htp 2Ku,DVB-S28PSK144003/4,1053.0,VOV 3,,,,3253 Vie,,,,False,
11472 Htp 7Ku,DVB-S28PSK232003/4,,VTC Digital,,12901-16,,7.9,,NHMPlay240207,,False,
11472 Htp 7Ku,DVB-S28PSK232003/4,1581.0,Nghe An TV,,MPEG-4/HD,195.0,295 Vie,,,,False,
11472 Htp 7Ku,DVB-S28PSK232003/4,1582.0,HTV 2,,MPEG-4/SD,196.0,296 Vie,,,,False,
11472 Htp 7Ku,DVB-S28PSK232003/4,1601.0,Lao Cai TV,,MPEG-4/SD,201.0,301 Vie,,,,False,
11472 Htp 7Ku,DVB-S28PSK232003/4,1602.0,Lao Cai TV,,MPEG-4/HD,202.0,302 Vie,,,,False,
11472 Htp 7Ku,DVB-S28PSK232003/4,1603.0,Lai Chau TV,,MPEG-4/HD,238.0,338 Vie,,,,False,
11472 Htp 7Ku,DVB-S28PSK232003/4,1604.0,Son La TV,,MPEG-4/HD,204.0,304 Vie,,,,False,
11472 Htp 7Ku,DVB-S28PSK232003/4,1605.0,Ha Giang TV,,MPEG-4/HD,205.0,305 Vie,,,,False,
11472 Htp 7Ku,DVB-S28PSK232003/4,1606.0,Yen Bai TV,,MPEG-4/HD,206.0,306 Vie,,,,False,
11472 Htp 7Ku,DVB-S28PSK232003/4,1607.0,Hung Yen TV,,MPEG-4/SD,207.0,307 Vie,,,,False,
11472 Htp 7Ku,DVB-S28PSK232003/4,1608.0,Tuyen Quang TV,,MPEG-4/HD,208.0,308 Vie,,,,False,
11472 Htp 7Ku,DVB-S28PSK232003/4,1609.0,Thai Nguyen TV 1,,MPEG-4/HD,209.0,309 Vie,,,,False,
11472 Htp 7Ku,DVB-S28PSK232003/4,1610.0,Hoa Binh TV,,MPEG-4/HD,210.0,310 Vie,,,,False,
