Freq/beam,SR/FEC,SID,Provider/Channel,undef,Compression,VPID,Audio,Encryption,Src_Updated,Provider_URL,is_Provider,Provider
10728 HSouth America0,DVB-S288883/4,,Movistar,,,,5.5,Nagravision,C de Berazategui221119,,False,
10728 HSouth America0,DVB-S288883/4,101.0,[Inter info card],,MPEG-2/SD,2710.0,3104 Spa,,,,False,
10728 HSouth America0,DVB-S288883/4,107.0,TV Perú,,MPEG-2/SD,2113.0,3125 Spa,,,,False,
10728 VSouth America0,DVB-S28PSK300003/4,,Movistar,,,,7.9,ConaxNagravision,W Ramirez221231,,False,
10768 HSouth America0,DVB-S288883/4,,Movistar,,,,5.5,Nagravision,C de Berazategui210911,,False,
10768 HSouth America0,DVB-S288883/4,439.0,EWTN España - Latinoamérica,,MPEG-2/SD,2119.0,3141 Spa,,,,False,
10768 VSouth America0,DVB-S28PSK300002/3,,Movistar,,,,6.6,ConaxNagravision,C Carlos240123,,False,
10808 HSouth America0,DVB-S28PSK300002/3,,Movistar,,,,6.6,Nagravision,C de Berazategui230416,,False,
10808 HSouth America0,DVB-S28PSK300002/3,362.0,Travelxp HD,,MPEG-4/HD,2185.0,3758 Spa,,,,False,
10808 VSouth America0,DVB-S28888,,Movistar,,,,,Nagravision,C de Berazategui230621,,False,
10808 VSouth America0,DVB-S28888,1772.0,TVC (Ecuador),,MPEG-2/SD,2880.0,4109 Spa,,,,False,
10848 HSouth America0,DVB-S28PSK300002/3,,Movistar,,,,6.6,ConaxNagravision,C Carlos230107,,False,
10848 HSouth America0,DVB-S28PSK300002/3,805.0,TV+,,MPEG-4/HD,2242.0,3358 Spa,,,,False,
10888 HSouth America0,DVB-S28888,,Movistar,,,,,Nagravision,C de Berazategui230630,,False,
10888 HSouth America0,DVB-S28888,118.0,TV+,,MPEG-2/SD,2276.0,3276 Spa,,,,False,
10928 HSouth America0,DVB-S288883/4,,Movistar,,,,5.5,Nagravision,C de Berazategui221113,,False,
11072 HNorth America,DVB-S3001,2.0,Aprende TV,,?-?MPEG-2/SD,308.0,256 Spa,,Moncho Orbita Central160802,,False,
11222 HSouth America0,DVB-S288883/4,,Movistar,,,,5.5,Nagravision,Edinho fta231001,,False,
11222 HSouth America0,DVB-S288883/4,201.0,TV Perú Noticias,,MPEG-2/SD,2226.0,3212 Spa,,,,False,
11262 HSouth America0,DVB-S28PSK300002/3,,Movistar,,,,6.6,Nagravision,C Carlos230107,,False,
11302 HSouth America0,DVB-S288883/4,,Movistar,,,,5.5,Nagravision,C de Berazategui230225,,False,
11302 HSouth America0,DVB-S288883/4,152.0,Canal Institucional TV,,MPEG-2/SD,3015.0,4029 Spa,,,,False,
11342 HSouth America0,DVB-S288883/4,,Movistar,,,,5.5,Nagravision,StarTVuser220603,,False,
11382 HSouth America0,DVB-S288883/4,,Movistar,,,,5.5,Nagravision,O Ponce240104,,False,
11422 HSouth America0,DVB-S2QPSK300002/3,,Movistar,,,,3.1,ConaxNagravision,C Carlos230328,,False,
12132 HNorth America,DVB-S27500,,(feeds),,,,,,R Alfonso120110,,False,
