Freq/beam,SR/FEC,SID,Provider/Channel,undef,Compression,VPID,Audio,Encryption,Src_Updated,Provider_URL,is_Provider,Provider
11050 Htp BCC3Central Asia44-46,DVB-S2QPSK192101/2,,TRBNA,,,,1.0,BISS,N Stanislav231005,https://www.lyngsat.com/providers/am/TRBNA.html,True,TRBNA
11050 Htp BCC3Central Asia44-46,DVB-S2QPSK192101/2,1.0,Armenia 1 TV,,MPEG-4/SD,1100.0,1101 Arm,BISS,,,False,TRBNA
11050 Htp BCC3Central Asia44-46,DVB-S2QPSK192101/2,2.0,Shoghakat TV,,MPEG-4/SD,1200.0,1201 Arm,BISS,,,False,TRBNA
11050 Htp BCC3Central Asia44-46,DVB-S2QPSK192101/2,3.0,Armenia TV Satellite,,MPEG-4/SD,1300.0,1301 Arm,BISS,,,False,TRBNA
11050 Htp BCC3Central Asia44-46,DVB-S2QPSK192101/2,4.0,Shant TV,,MPEG-4/SD,1400.0,1401 Arm,BISS,,,False,TRBNA
11050 Htp BCC3Central Asia44-46,DVB-S2QPSK192101/2,5.0,H2,,MPEG-4/SD,1500.0,1501 Arm,BISS,,,False,TRBNA
11050 Htp BCC3Central Asia44-46,DVB-S2QPSK192101/2,6.0,Kentron TV,,MPEG-4/SD,1600.0,1601 Arm,BISS,,,False,TRBNA
11050 Htp BCC3Central Asia44-46,DVB-S2QPSK192101/2,7.0,Fast Sports (Armenia),,MPEG-4/SD,1700.0,1701 Arm,BISS,,,False,TRBNA
11050 Htp BCC3Central Asia44-46,DVB-S2QPSK192101/2,14.0,RTR Planeta,,MPEG-4/SD,1800.0,1801 Rus,BISS,,,False,TRBNA
11050 Htp BCC3Central Asia44-46,DVB-S2QPSK192101/2,9.0,Public Radio of Armenia,,,,4001 Arm,,,,False,TRBNA
11050 Htp BCC3Central Asia44-46,DVB-S2QPSK192101/2,10.0,Yerevan FM,,,,4301 Arm,,,,False,TRBNA
11050 Htp BCC3Central Asia44-46,DVB-S2QPSK192101/2,11.0,Radio Arevik,,,,4601 Arm,,,,False,TRBNA
11057 Vtp BAA4Africa0,DVB-S2QPSK299843/4,,,,1-6,,4.0,,P Kariuki201006,,False,TRBNA
11528 VWide48,,,,,,,,,N Stanislav240317,,False,TRBNA
11057 Vtp BAA4Africa0,DVB-S2QPSK299843/4,29.0,KTN News (Kenya),,MPEG-4/SD,300.0,905 Eng,,,,False,TRBNA
11057 Vtp BAA4Africa0,DVB-S2QPSK299843/4,32.0,KTN Home,,MPEG-4/SD,8000.0,8001 Eng,,,,False,TRBNA
11057 Vtp BAA4Africa0,DVB-S2QPSK299843/4,2.0,Biblia Husema Broadcasting,,,,35,,,,False,TRBNA
11057 Vtp BAA4Africa0,DVB-S2QPSK299843/4,3.0,Capital FM (Kenya),,,,37 Eng,,,,False,TRBNA
11057 Vtp BAA4Africa0,DVB-S2QPSK299843/4,4.0,Ejok FM,,,,41,,,,False,TRBNA
11057 Vtp BAA4Africa0,DVB-S2QPSK299843/4,5.0,Radio Miraya,,,,221 Ara,,,,False,TRBNA
11057 Vtp BAA4Africa0,DVB-S2QPSK299843/4,7.0,Kameme FM,,,,45,,,,False,TRBNA
11057 Vtp BAA4Africa0,DVB-S2QPSK299843/4,10.0,Nam Lolwe FM,,,,51,,,,False,TRBNA
11057 Vtp BAA4Africa0,DVB-S2QPSK299843/4,11.0,Njata FM,,,,53,,,,False,TRBNA
11057 Vtp BAA4Africa0,DVB-S2QPSK299843/4,12.0,Radio Damal,,,,55 Som,,,,False,TRBNA
11057 Vtp BAA4Africa0,DVB-S2QPSK299843/4,14.0,Star FM (Kenya),,,,59 Som,,,,False,TRBNA
11057 Vtp BAA4Africa0,DVB-S2QPSK299843/4,15.0,Anguo FM,,,,61,,,,False,TRBNA
11057 Vtp BAA4Africa0,DVB-S2QPSK299843/4,16.0,ATG Radio,,,,63,,,,False,TRBNA
11057 Vtp BAA4Africa0,DVB-S2QPSK299843/4,18.0,Osiepe FM,,,,67,,,,False,TRBNA
11057 Vtp BAA4Africa0,DVB-S2QPSK299843/4,53.0,Osiepe FM,,,,5206,,,,False,TRBNA
11057 Vtp BAA4Africa0,DVB-S2QPSK299843/4,19.0,Hope FM,,,,69 Eng,,,,False,TRBNA
11057 Vtp BAA4Africa0,DVB-S2QPSK299843/4,20.0,Dala FM,,,,71 Eng,,,,False,TRBNA
11057 Vtp BAA4Africa0,DVB-S2QPSK299843/4,21.0,Mayian FM,,,,5202,,,,False,TRBNA
11057 Vtp BAA4Africa0,DVB-S2QPSK299843/4,22.0,Milele FM,,,,75,,,,False,TRBNA
11057 Vtp BAA4Africa0,DVB-S2QPSK299843/4,36.0,Milele FM,,,,5204,,,,False,TRBNA
11057 Vtp BAA4Africa0,DVB-S2QPSK299843/4,23.0,Msenangu FM,,,,77,,,,False,TRBNA
11057 Vtp BAA4Africa0,DVB-S2QPSK299843/4,25.0,Family Radio (Kenya),,,,4112 Eng,,,,False,TRBNA
11057 Vtp BAA4Africa0,DVB-S2QPSK299843/4,30.0,Iganjo FM,,,,89,,,,False,TRBNA
11057 Vtp BAA4Africa0,DVB-S2QPSK299843/4,31.0,Goobjoog FM,,,,92 Som,,,,False,TRBNA
11057 Vtp BAA4Africa0,DVB-S2QPSK299843/4,33.0,Radio Maisha,,,,8003,,,,False,TRBNA
11057 Vtp BAA4Africa0,DVB-S2QPSK299843/4,34.0,Meru FM,,,,5201,,,,False,TRBNA
11057 Vtp BAA4Africa0,DVB-S2QPSK299843/4,37.0,Bukedde FM,,,,1471,,,,False,TRBNA
11057 Vtp BAA4Africa0,DVB-S2QPSK299843/4,40.0,Emoo FM,,,,4119,,,,False,TRBNA
11057 Vtp BAA4Africa0,DVB-S2QPSK299843/4,43.0,Abood FM,,,,87,,,,False,TRBNA
11057 Vtp BAA4Africa0,DVB-S2QPSK299843/4,46.0,Kigooco FM,,,,122,,,,False,TRBNA
11057 Vtp BAA4Africa0,DVB-S2QPSK299843/4,49.0,Taboiyat FM,,,,128,,,,False,TRBNA
11069 Htp BCC3Central Asia44-46,DVB-S2QPSK73253/5,,Voice of America,,,,2.2,,T Kameda221229,https://www.lyngsat.com/providers/us/Voice-of-America.html,True,Voice of America
11069 Htp BCC3Central Asia44-46,DVB-S2QPSK73253/5,102.0,VoA TV China,,MPEG-4/HD,800.0,801 Chi,,,,False,Voice of America
11609 Htp DES3Asia0,DVB-S2QPSK54171/2,102.0,VoA TV China,,?-?MPEG-4/HD,800.0,1.0 801 Chi,,J10Dude210219,,False,Voice of America
11069 Htp BCC3Central Asia44-46,DVB-S2QPSK73253/5,103.0,VoA Deewa TV,,MPEG-4/HD,900.0,901,,,,False,Voice of America
