Freq/beam,SR/FEC,SID,Provider/Channel,undef,Compression,VPID,Audio,Encryption,Src_Updated,Provider_URL,is_Provider,Provider
11804 Rtp 5,ISDB-S8PSK288602/3,,BS Digital,,,,,B-CAS,N Kawano120224,,False,
11843 Rtp 7,ISDB-S316APSK33756.,,BS Digital,,,,,ACAS,Alimudin 328200504,,False,
11843 Rtp 7,ISDB-S316APSK33756.,45168.0,BS Asahi 4K,,HEVC/UHD,,Jpn,ACAS,,,False,
11843 Rtp 7,ISDB-S316APSK33756.,45169.0,BS TV Tokyo 4K,,HEVC/UHD,,Jpn,ACAS,,,False,
11843 Rtp 7,ISDB-S316APSK33756.,45170.0,BS Nippon TV 4K,,HEVC/UHD,,Jpn,ACAS,,,False,
11919 Rtp 11,ISDB-STC8PSK288602/3,,BS Digital,,,,,B-CAS,Alimudin 328200504,,False,
11919 Rtp 11,ISDB-STC8PSK288602/3,231.0,BS Campus ex,,/HD,,Jpn,B-CAS,,,False,
11919 Rtp 11,ISDB-STC8PSK288602/3,232.0,BS Campus on,,/HD,,Jpn,B-CAS,,,False,
11919 Rtp 11,ISDB-STC8PSK288602/3,531.0,The Open University of Japan Radio,,,,Jpn,B-CAS,,,False,
12073 Rtp 19,ISDB-STC8PSK288602/3,,BS Digital,,,,,B-CAS,T Kameda181008,,False,
12111 Rtp 21,ISDB-STC8PSK288602/3,,BS Digital,,,,,B-CAS,T Kameda180803,,False,
12149 Rtp 23,ISDB-S8PSK288602/3,,BS Digital,,,,,B-CAS,Alimudin 328200503,,False,
