Freq/beam,SR/FEC,SID,Provider/Channel,undef,Compression,VPID,Audio,Encryption,Src_Updated,Provider_URL,is_Provider,Provider
4038 Htp 9Hemi0,DVB-S1600,1.0,Ecuavisa Quito,,?-?MPEG-2/SD,101.0,256 Spa,BISSDirector,NOS482240203,,False,
4109 Htp 11Hemi0,DVB-S28PSK96003/4,,,,,,7.9,,J Figueroa221130,,False,
4155 Vtp 12Hemi0,DVB-S28PSK144003/4,,,,,,7.9,,R Chavez231018,,False,
4172 Vtp 12Hemi0,DVB-S28PSK133303/4,,,,,,7.9,,R Chavez231018,,False,
11968 Htp 26North America,,,,,,,,,Cyberham240306,,False,
4109 Htp 11Hemi0,DVB-S28PSK96003/4,8.0,Once México,,MPEG-4/HD,319.0,311 Spa,,,,False,
4155 Vtp 12Hemi0,DVB-S28PSK144003/4,4.0,Once México,,MPEG-2/SD,97.0,102 Spa,,,,False,
4109 Htp 11Hemi0,DVB-S28PSK96003/4,9.0,Once niñas y niños,,MPEG-4/SD,49.0,51 Spa,,,,False,
4118 Htp 11Hemi0,DVB-S1550,,Grupo Radio Centro,,,,,,R Chavez231024,https://www.lyngsat.com/providers/mx/Grupo-Radio-Centro.html,True,Grupo Radio Centro
4118 Htp 11Hemi0,DVB-S1550,,Universal Guadalajara,,,,80 Spa,,,,False,Grupo Radio Centro
4118 Htp 11Hemi0,DVB-S1550,,Universal Monterrey,,,,80 Spa,,,,False,Grupo Radio Centro
4118 Htp 11Hemi0,DVB-S1550,,Alfa 91.3 FM,,,,83 Spa,,,,False,Grupo Radio Centro
4118 Htp 11Hemi0,DVB-S1550,,El Fonógrafo 690 FM,,,,84 Spa,,,,False,Grupo Radio Centro
4118 Htp 11Hemi0,DVB-S1550,,Radio Centro 1030 AM,,,,84 Spa,,,,False,Grupo Radio Centro
4118 Htp 11Hemi0,DVB-S1550,,Radio Red 1110 AM,,,,85 Spa,,,,False,Grupo Radio Centro
4118 Htp 11Hemi0,DVB-S1550,,La Z 107.3 FM,,,,90 Spa,,,,False,Grupo Radio Centro
4118 Htp 11Hemi0,DVB-S1550,,Joya 93.7 FM,,,,91 Spa,,,,False,Grupo Radio Centro
4118 Htp 11Hemi0,DVB-S1550,,Universal 88.1 FM,,,,92 Spa,,,,False,Grupo Radio Centro
4118 Htp 11Hemi0,DVB-S1550,,Universal Stereo Online,,,,93 Spa,,,,False,Grupo Radio Centro
4124 Htp 11Hemi0,DVB-S28PSK36093/4,,Canal 10 Chiapas,,,,7.9,,R Chavez231018,https://www.lyngsat.com/providers/mx/Canal-10-Chiapas.html,True,Canal 10 Chiapas
4124 Htp 11Hemi0,DVB-S28PSK36093/4,,Canal 10 Chiapas,,MPEG-4/HD,257.0,258 Spa,,,https://www.lyngsat.com/providers/mx/Canal-10-Chiapas.html,True,Canal 10 Chiapas
4124 Htp 11Hemi0,DVB-S28PSK36093/4,,Prende y Aprende,,MPEG-4/HD,261.0,262 Spa,,,,False,Canal 10 Chiapas
4132 Vtp 12Hemi0,DVB-S2QPSK64003/4,,Justicia TV (Mexico),,MPEG-4/HD,512.0,4.04112 Spa,,R Chavez231018,,False,Canal 10 Chiapas
4141 Vtp 12Hemi0,DVB-S2QPSK66663/4,,Canal del Congreso 45.1,,,,4.0,,R Chavez231018,https://www.lyngsat.com/providers/mx/Canal-del-Congreso-451.html,True,Canal del Congreso 45.1
4141 Vtp 12Hemi0,DVB-S2QPSK66663/4,,Canal del Congreso 45.1,,MPEG-4/HD,49.0,51 Spa,,,https://www.lyngsat.com/providers/mx/Canal-del-Congreso-451.html,True,Canal del Congreso 45.1
4141 Vtp 12Hemi0,DVB-S2QPSK66663/4,,Canal del Congreso 45.1,,MPEG-4/SD,65.0,67 Spa,,,https://www.lyngsat.com/providers/mx/Canal-del-Congreso-451.html,True,Canal del Congreso 45.1
4155 Vtp 12Hemi0,DVB-S28PSK144003/4,1.0,Canal Catorce,,MPEG-2/HD,49.0,51 Spa,,,,False,Canal del Congreso 45.1
4155 Vtp 12Hemi0,DVB-S28PSK144003/4,9.0,Canal Catorce,,MPEG-4/HD,161.0,163 Spa,,,,False,Canal del Congreso 45.1
4155 Vtp 12Hemi0,DVB-S28PSK144003/4,2.0,Canal 22 Nacional,,MPEG-2/SD,65.0,67 Spa,,,,False,Canal del Congreso 45.1
4172 Vtp 12Hemi0,DVB-S28PSK133303/4,1.0,Canal 22 Nacional,,MPEG-4/HD,49.0,51 Spa,,,,False,Canal del Congreso 45.1
4155 Vtp 12Hemi0,DVB-S28PSK144003/4,3.0,TV UNAM,,MPEG-2/SD,81.0,83 Spa,,,,False,Canal del Congreso 45.1
4155 Vtp 12Hemi0,DVB-S28PSK144003/4,5.0,(feeds),,,113.0,115,,,,False,Canal del Congreso 45.1
4172 Vtp 12Hemi0,DVB-S28PSK133303/4,2.0,Canal 22.2,,MPEG-4/HD,65.0,67 Spa,,,,False,Canal del Congreso 45.1
4172 Vtp 12Hemi0,DVB-S28PSK133303/4,4.0,Canal 22 Internacional,,MPEG-4/HD,97.0,99 Spa,,,,False,Canal del Congreso 45.1
11978 Htp 26North America,DVB-S28PSK82005/6,,(CBC feeds),,,,,,Cyberham240307,,False,Canal del Congreso 45.1
11988 Htp 26North America,DVB-S28PSK82005/6,,(CBC feeds),,,,,,Cyberham240307,,False,Canal del Congreso 45.1
