Freq/beam,SR/FEC,SID,Provider/Channel,undef,Compression,VPID,Audio,Encryption,Src_Updated,Provider_URL,is_Provider,Provider
12073 HEurope50,DVB-S28PSK300002/3,,Neosat,,3-26,,6.6,BulcryptConax,M Al-Taie240117,,False,
12073 HEurope50,DVB-S28PSK300002/3,618.0,Radio N-Joy,,,,2091 Bul,,,,False,
12073 HEurope50,DVB-S28PSK300002/3,619.0,Radio Z-Rock,,,,2096 Bul,,,,False,
12073 HEurope50,DVB-S28PSK300002/3,620.0,Radio Veselina,,,,2101 Bul,,,,False,
12092 VEurope50,DVB-S28PSK300002/3,,Neosat,,3-25,,6.6,BulcryptConax,M Al-TaieWellikan230117,,False,
12092 VEurope50,DVB-S28PSK300002/3,597.0,Radio Veronika,,,,1986 Bul,,,,False,
12092 VEurope50,DVB-S28PSK300002/3,598.0,The Voice Bulgaria,,,,1991 Bul,,,,False,
12092 VEurope50,DVB-S28PSK300002/3,599.0,Magic FM (Bulgaria),,,,1996 Bul,,,,False,
12149 HEurope50,DVB-S28PSK300002/3,,Neosat,,3-23,,6.6,BulcryptConax,M Al-Taie240129,,False,
12149 HEurope50,DVB-S28PSK300002/3,522.0,ERT World,,HEVC,1610.0,1611 Gre,,,,False,
12149 HEurope50,DVB-S28PSK300002/3,530.0,TRT World,,MPEG-4/SD,1650.0,1651 Eng,,,,False,
12149 HEurope50,DVB-S28PSK300002/3,533.0,Freedom,,MPEG-4/SD,1665.0,1666 Rus,,,,False,
12149 HEurope50,DVB-S28PSK300002/3,534.0,Kanal 3,,MPEG-4/SD,1670.0,1671 Bul,,,,False,
12149 HEurope50,DVB-S28PSK300002/3,538.0,Radio 1 (Bulgaria),,,,1691 Bul,,,,False,
12169 VEurope50,DVB-S28PSK300002/3,,Neosat,,3-24,,6.6,BulcryptConax,M Al-Taie231023,,False,
12169 VEurope50,DVB-S28PSK300002/3,540.0,TVR International,,HEVC/SD,1700.0,1701 Rum,,,,False,
12169 VEurope50,DVB-S28PSK300002/3,546.0,Epic Drama,,HEVC/HD,1730.0,1733 Bul,,,,False,
12169 VEurope50,DVB-S28PSK300002/3,566.0,Radio 1 (Bulgaria),,,,1831 Bul,,,,False,
12169 VEurope50,DVB-S28PSK300002/3,567.0,BG Radio,,,,1836 Bul,,,,False,
