Freq/beam,SR/FEC,SID,Provider/Channel,undef,Compression,VPID,Audio,Encryption,Src_Updated,Provider_URL,is_Provider,Provider
11092 Vtp 1North America Extended Ku0,Digicipher 28PSK220008/9,,Shaw Direct,,530-?,,,Digicipher,J Robson240228,,False,
11092 Htp 9North America Extended Ku0,Digicipher 28PSK220008/9,,Shaw Direct,,530-?,,,Digicipher,J Robson240228,,False,
11122 Vtp 2North America Extended Ku0,Digicipher 28PSK220008/9,,Shaw Direct,,530-?,,,Digicipher,J Robson240228,,False,
11122 Htp 10North America Extended Ku0,Digicipher 28PSK220008/9,,Shaw Direct,,530-?,,,Digicipher,J Robson240228,,False,
11152 Vtp 3North America Extended Ku0,Digicipher 28PSK220008/9,,Shaw Direct,,530-?,,,Digicipher,J Robson240228,,False,
11152 Htp 11North America Extended Ku0,Digicipher 28PSK220008/9,,Shaw Direct,,530-?,,,Digicipher,J Robson240228,,False,
11183 Vtp 4North America Extended Ku0,Digicipher 28PSK220008/9,,Shaw Direct,,530-?,,,Digicipher,J Robson240228,,False,
11183 Htp 12North America Extended Ku0,Digicipher 28PSK220008/9,,Shaw Direct,,530-?,,,Digicipher,J Robson240228,,False,
11592 Vtp 5North America Extended Ku0,Digicipher 28PSK220005/6,,Shaw Direct,,530-?,,,Digicipher,J Robson240228,,False,
11592 Htp 13North America Extended Ku0,Digicipher 28PSK220008/9,,Shaw Direct,,530-?,,,Digicipher,J Robson240228,,False,
11622 Vtp 6North America Extended Ku0,Digicipher 28PSK220005/6,,Shaw Direct,,530-?,,,Digicipher,J Robson240228,,False,
11622 Htp 14North America Extended Ku0,Digicipher 28PSK220008/9,,Shaw Direct,,530-?,,,Digicipher,J Robson240228,,False,
11652 Vtp 7North America Extended Ku0,Digicipher 28PSK220005/6,,Shaw Direct,,530-?,,,Digicipher,J Robson240228,,False,
11652 Vtp 7North America Extended Ku0,Digicipher 28PSK220005/6,1123.0,AMI-audio,,,,Eng,Digicipher,,,False,
11652 Vtp 7North America Extended Ku0,Digicipher 28PSK220005/6,1126.0,CKUA,,,,Eng,Digicipher,,,False,
11652 Htp 15North America Extended Ku0,Digicipher 28PSK220005/6,,Shaw Direct,,530-?,,,Digicipher,J Robson240228,,False,
11683 Vtp 8North America Extended Ku0,Digicipher 28PSK220005/6,,Shaw Direct,,530-?,,,Digicipher,J Robson240228,,False,
11683 Htp 16North America Extended Ku0,Digicipher 28PSK205002/3,,Shaw Direct,,530-?,,,Digicipher,J Robson240228,,False,
12017 Vtp S8KSouth America Ku,,,,,,,,,C de Berazategui240312,,False,
