Freq/beam,SR/FEC,SID,Provider/Channel,undef,Compression,VPID,Audio,Encryption,Src_Updated,Provider_URL,is_Provider,Provider
11216 Vtp C1T10,DVB-S28PSK250003/4,,Allente,,70-27,,7.9,ConaxNagravisionVideoguard,M Al-Taie240305,,False,
11229 Htp C2T10,DVB-S28PSK250003/4,,Allente,,70-4,,7.9,ConaxNagravisionVideoguard,O Andersson220113,,False,
11247 Vtp C3T10,DVB-S245007/8,,Allente,,70-1,,7.2,ConaxNagravisionVideoguard,Sux200501,,False,
11261 Htp C4T10,DVB-S28PSK250003/4,,Allente,,70-33,,7.9,ConaxNagravisionVideoguard,M Al-Taie240305,,False,
11278 Vtp C5T10,DVB-S28PSK250003/4,,Allente,,70-3,,7.9,ConaxNagravisionVideoguard,M Al-Taie240305,,False,
11293 Htp C6T10,DVB-S28PSK250003/4,,Allente,,70-24,,7.9,ConaxNagravisionVideoguard,D de JongAllente220922,,False,
11309 Vtp C7T10,DVB-S28PSK250003/4,,Allente,,70-2,,7.9,ConaxNagravisionVideoguard,M Al-Taie221205,,False,
11325 Htp C8T10,DVB-S28PSK250003/4,,Allente,,70-25,,7.9,ConaxNagravisionVideoguard,M Al-Taie240104,,False,
11341 Vtp C9T10,DVB-S28PSK250003/4,,Allente,,70-43,,7.9,ConaxNagravisionVideoguard,M Al-Taie240305,,False,
11372 Vtp C11T10,DVB-S28PSK250003/4,,Allente,,70-35,,7.9,ConaxNagravisionVideoguard,M Al-Taie221205,,False,
11389 Htp C12T10,DVB-S245007/8,,Allente,,70-34,,7.2,,M Al-Taie240311,,False,
11421 Htp C14T10,DVB-S28PSK250003/4,,Allente,,70-44,,7.9,ConaxNagravisionVideoguard,O Andersson220113,,False,
11278 Vtp C5T10,DVB-S28PSK250003/4,7471,SBN International,,MPEG-2/SD,1187.0,3487 Eng,,new,,False,
11278 Vtp C5T10,DVB-S28PSK250003/4,1721,DR P2,,,,3521 Dan,,,,False,
11278 Vtp C5T10,DVB-S28PSK250003/4,1723,DR P1,,,,3523 Dan,,,,False,
11278 Vtp C5T10,DVB-S28PSK250003/4,1738,Bandit Classics,,,,3538 Swe,,,,False,
11278 Vtp C5T10,DVB-S28PSK250003/4,1739,Svenska Favoriter,,,,3539 Swe,,,,False,
11278 Vtp C5T10,DVB-S28PSK250003/4,1740,Viasat Classic,,,,354.,,,,False,
11278 Vtp C5T10,DVB-S28PSK250003/4,1741,Power Hit Radio (Sweden),,,,3541 Swe,,,,False,
11278 Vtp C5T10,DVB-S28PSK250003/4,1742,Power Club,,,,3542 Swe,,,,False,
11278 Vtp C5T10,DVB-S28PSK250003/4,1744,Star FM,,,,3544 Swe,,,,False,
11278 Vtp C5T10,DVB-S28PSK250003/4,1746,Bandit Rock 106-3,,,,3546 Swe,,,,False,
11278 Vtp C5T10,DVB-S28PSK250003/4,1751,Lugna Favoriter,,,,3651 Swe,,,,False,
11278 Vtp C5T10,DVB-S28PSK250003/4,1787,Rix FM,,,,3647 Swe,,,,False,
11278 Vtp C5T10,DVB-S28PSK250003/4,7474,DR P3,,,,3332 Dan,,,,False,
11325 Htp C8T10,DVB-S28PSK250003/4,7289,Freedom,,MPEG-4/SD,1004.0,3009 Rus,,,,False,
11389 Htp C12T10,DVB-S245007/8,112,SverigeKanalen,,MPEG-4/SD,1212.0,3212 Swe,,new,,False,
11389 Htp C12T10,DVB-S245007/8,7267,Kanal 10 Sverige,,MPEG-4/SD,1367.0,4267 Swe,,,,False,
11389 Htp C12T10,DVB-S245007/8,7453,TV Visjon Norge,,MPEG-4/HD,1153.0,3148 Nor,,,,False,
11389 Htp C12T10,DVB-S245007/8,7546,Kanal 10 Norge,,MPEG-4/HD,1411.0,3270 Nor,,,,False,
11389 Htp C12T10,DVB-S245007/8,7780,TV Vision Sverige,,MPEG-4/SD,1180.0,3280 Swe,,,,False,
11389 Htp C12T10,DVB-S245007/8,7788,Bedehuskanalen,,MPEG-4/HD,1688.0,3788 Nor,,,,False,
11389 Htp C12T10,DVB-S245007/8,1527,Radio Norge,,,,3475 Nor,,,,False,
11389 Htp C12T10,DVB-S245007/8,2813,Rás 1,,,,4157 Ice,,,,False,
11389 Htp C12T10,DVB-S245007/8,2814,Rás 2,,,,4158 Ice,,,,False,
11389 Htp C12T10,DVB-S245007/8,6022,Radio Rock,,,,3622 Nor,,,,False,
11389 Htp C12T10,DVB-S245007/8,6028,Radio Vinyl,,,,3628 Nor,,,,False,
11389 Htp C12T10,DVB-S245007/8,6032,Radio Topp 40,,,,3632 Nor,,,,False,
11389 Htp C12T10,DVB-S245007/8,7000,P4 Lyden av Norge,,,,3000 Nor,,,,False,
11785 Htp 4T244,DVB-S280007/8,,Digi România,,1-5,,7.2,ConaxCryptoworksIrdetoNagravision,M Al-Taie230823,,False,
11862 Htp 8T244,DVB-S280007/8,,Digi România,,1-7,,7.2,ConaxCryptoworksIrdetoNagravision,M Al-Taie230809,,False,
12130 Htp 22T244,DVB-S280007/8,,Digi România,,1-3,,7.2,ConaxCryptoworksIrdetoNagravision,M Al-Taie231011,,False,
12188 Vtp 25T244,DVB-S280007/8,,Digi România,,1-4,,7.2,ConaxCryptoworksIrdetoNagravision,M Al-Taie240103,,False,
11785 Htp 4T244,DVB-S280007/8,3680,Petöfi Rádió,,,,3001 Hun,,,,False,
11785 Htp 4T244,DVB-S280007/8,3690,Kossuth Rádió,,,,3002 Hun,,,,False,
11785 Htp 4T244,DVB-S280007/8,3700,Bartók Rádió,,,,3003 Hun,,,,False,
11862 Htp 8T244,DVB-S280007/8,1210,Speranta TV,,MPEG-2/SD,1212.0,1213 Rum,,,,False,
11862 Htp 8T244,DVB-S280007/8,1250,Radio Vocea Sperantei,,,,1252 Rum,,,,False,
