Freq/beam,SR/FEC,SID,Provider/Channel,undef,Compression,VPID,Audio,Encryption,Src_Updated,Provider_URL,is_Provider,Provider
3723 Vtp C3VC,DVB-S28PSK37502/3,,(NBT TV feeds),,,,,,Albert I230919,,False,
3756 Vtp C3VC,DVB-S2QPSK25003/4,,(NBT TV feeds),,,,,,Albert I231212,,False,
3746 Vtp C3VC,DVB-S2QPSK37503/4,,(feeds),,,,,,Albert I230816,,False,
3825 Vtp C5VGlobal,DVB-S28PSK48003/4,,(feeds),,,,,,Albert I231119,,False,
3866 Htp C7HGlobal,DVB-S28PSK71203/4,,(feeds),,,,,,Bulek Sps180411,,False,
3934 Htp C8HGlobal,DVB-S28PSK72003/4,,(feeds),,,,,,Albert I231212,,False,
3998 Htp C10HGlobal,DVB-S28PSK72003/4,,(feeds),,,,,,Bulek Sps180414,,False,
3803 Vtp C5VGlobal,DVB-S28PSK25005/6,1.0,BBTV Channel 7,,1-1MPEG-4/HD,1160.0,9.41120 Tha.122 Qaa,BISS 1,Albert I230722,,False,
3807 Vtp C5VGlobal,DVB-S28PSK25005/6,1.0,BBTV Channel 7,,1-1MPEG-4/HD,1160.0,9.41120 Tha1122 Qaa,BISS 1,Albert I240318,,False,
3862 Vtp C6VGlobal,DVB-S28PSK89103/4,100.0,4KUniverse,,?-?HEVC/UHD,256.0,7.9 257 Eng,,C Sutton221022,,False,
3971 Vtp C9VGlobal,DVB-S28PSK156503/4,,Chunghwa Telecom,,,,7.9,Conax,Albert I230822,https://www.lyngsat.com/providers/tw/Chunghwa-Telecom.html,True,Chunghwa Telecom
3971 Vtp C9VGlobal,DVB-S28PSK156503/4,1.0,SET International,,MPEG-4/HD,3211.0,3212 Chi,Conax,,,False,Chunghwa Telecom
3971 Vtp C9VGlobal,DVB-S28PSK156503/4,2.0,SET Taiwan,,MPEG-4/HD,3261.0,3262 Chi,Conax,,,False,Chunghwa Telecom
3971 Vtp C9VGlobal,DVB-S28PSK156503/4,3.0,TVBS Asia,,MPEG-4/HD,163.0,92 Chi,Conax,,,False,Chunghwa Telecom
3971 Vtp C9VGlobal,DVB-S28PSK156503/4,4.0,TVBS News,,MPEG-4/HD,164.0,96 Chi,Conax,,,False,Chunghwa Telecom
4070 Vtp C11VGlobal,DVB-S28PSK150003/4,,Taiwanese mux,,,,7.9,,C Sutton201217,,False,Chunghwa Telecom
4070 Vtp C11VGlobal,DVB-S28PSK150003/4,313.0,UCTV,,MPEG-4/SD,3061.0,3062 Chi,,,,False,Chunghwa Telecom
4070 Vtp C11VGlobal,DVB-S28PSK150003/4,315.0,CTI TV Asia,,MPEG-4/HD,3071.0,3072 Chi,Viaccess,,,False,Chunghwa Telecom
4070 Vtp C11VGlobal,DVB-S28PSK150003/4,611.0,FTV News,,MPEG-4/HD,5801.0,5802 Chi,Viaccess,,,False,Chunghwa Telecom
4070 Vtp C11VGlobal,DVB-S28PSK150003/4,627.0,ET Mall 3,,MPEG-4/HD,5881.0,5882 Chi,,,,False,Chunghwa Telecom
4070 Vtp C11VGlobal,DVB-S28PSK150003/4,628.0,ET Mall 5,,MPEG-4/HD,5886.0,5887 Chi,,,,False,Chunghwa Telecom
4070 Vtp C11VGlobal,DVB-S28PSK150003/4,630.0,ET Mall 2,,MPEG-4/HD,5896.0,5897 Chi,,,,False,Chunghwa Telecom
4070 Vtp C11VGlobal,DVB-S28PSK150003/4,631.0,ET Mall 1,,MPEG-4/HD,5901.0,5902 Chi,,,,False,Chunghwa Telecom
4070 Vtp C11VGlobal,DVB-S28PSK150003/4,634.0,Pili TV,,MPEG-4/HD,5916.0,5917 Chi,Viaccess,,,False,Chunghwa Telecom
4120 Htp C13HGlobal,DVB-S28PSK300005/6,,(LaLiga feeds),,,,,,Robiul220814,,False,Chunghwa Telecom
4140 Vtp C13VGlobal,DVB-S28PSK297205/6,,AsiaSat,,65535-11,,9.4,Irdeto,Albert I230625,https://www.lyngsat.com/providers/hk/AsiaSat.html,True,AsiaSat
4140 Vtp C13VGlobal,DVB-S28PSK297205/6,,AsiaSat,,65535-11,,9.4,Irdeto,Albert I230625,https://www.lyngsat.com/providers/hk/AsiaSat.html,True,AsiaSat
4180 Vtp C14VGlobal,DVB-S28PSK308305/6,,AsiaSat,,65535-3,,9.4,Irdeto,C Sutton240328,https://www.lyngsat.com/providers/hk/AsiaSat.html,True,AsiaSat
4180 Vtp C14VGlobal,DVB-S28PSK308305/6,,AsiaSat,,65535-3,,9.4,Irdeto,C Sutton240328,https://www.lyngsat.com/providers/hk/AsiaSat.html,True,AsiaSat
4140 Vtp C13VGlobal,DVB-S28PSK297205/6,101.0,Cinemachi Action,,MPEG-4/HD,2211.0,2212 Eng,Irdeto,,,False,AsiaSat
4140 Vtp C13VGlobal,DVB-S28PSK297205/6,102.0,Sportyfy,,MPEG-4/HD,2221.0,2222 Eng,Irdeto,,,False,AsiaSat
4140 Vtp C13VGlobal,DVB-S28PSK297205/6,103.0,Cinemachi Xtra,,MPEG-4/HD,2231.0,2232 Eng,Irdeto,,,False,AsiaSat
4140 Vtp C13VGlobal,DVB-S28PSK297205/6,104.0,Planet Fun,,MPEG-4/HD,2241.0,2242 Eng,Irdeto,,,False,AsiaSat
4140 Vtp C13VGlobal,DVB-S28PSK297205/6,106.0,Lolly Kids,,MPEG-4/HD,2261.0,2262 Eng,Irdeto,,,False,AsiaSat
4140 Vtp C13VGlobal,DVB-S28PSK297205/6,107.0,Cinemachi,,MPEG-4/HD,2271.0,2272 Eng,Irdeto,,,False,AsiaSat
4140 Vtp C13VGlobal,DVB-S28PSK297205/6,108.0,Cinemachi Docu,,MPEG-4/HD,2281.0,2282 Eng,Irdeto,,,False,AsiaSat
4140 Vtp C13VGlobal,DVB-S28PSK297205/6,109.0,Speed Factor,,MPEG-4/HD,2291.0,2292 Eng,Irdeto,,,False,AsiaSat
4140 Vtp C13VGlobal,DVB-S28PSK297205/6,110.0,Party's,,MPEG-4/HD,2301.0,2302 Eng,Irdeto,,,False,AsiaSat
4140 Vtp C13VGlobal,DVB-S28PSK297205/6,112.0,Cinemachi Max,,MPEG-4/HD,2321.0,2322 Eng,Irdeto,,,False,AsiaSat
4140 Vtp C13VGlobal,DVB-S28PSK297205/6,114.0,Cinemachi Junior,,MPEG-4/HD,2341.0,2342 Eng,Irdeto,,,False,AsiaSat
4140 Vtp C13VGlobal,DVB-S28PSK297205/6,115.0,Cinemachi Kids,,MPEG-4/HD,2351.0,2352 Eng,Irdeto,,,False,AsiaSat
4140 Vtp C13VGlobal,DVB-S28PSK297205/6,116.0,Wow!,,MPEG-4/HD,2361.0,2362 Eng,Irdeto,,,False,AsiaSat
4140 Vtp C13VGlobal,DVB-S28PSK297205/6,118.0,Foodies,,MPEG-4/HD,2381.0,2382 Eng,Irdeto,,,False,AsiaSat
4140 Vtp C13VGlobal,DVB-S28PSK297205/6,119.0,Luxe & Life,,MPEG-4/HD,2391.0,2392 Eng,Irdeto,,,False,AsiaSat
4140 Vtp C13VGlobal,DVB-S28PSK297205/6,120.0,Flame TV (UK),,MPEG-4/HD,2401.0,2402 Eng,Irdeto,,,False,AsiaSat
4140 Vtp C13VGlobal,DVB-S28PSK297205/6,121.0,Chillayo,,MPEG-4/HD,2411.0,2412 Eng,Irdeto,,,False,AsiaSat
4156 Htp C14HGlobal,,,,,,,,,C Sutton240201,,False,AsiaSat
4180 Vtp C14VGlobal,DVB-S28PSK308305/6,14.0,Trace Sport Stars,,MPEG-4/HD,3471.0,3472 Eng,,,,False,AsiaSat
4180 Vtp C14VGlobal,DVB-S28PSK308305/6,15.0,Grace TV (India),,MPEG-4/SD,3351.0,3352 Eng,,,,False,AsiaSat
4180 Vtp C14VGlobal,DVB-S28PSK308305/6,16.0,Sun TV (Hong Kong),,MPEG-2/SD,3322.0,3323 Chi,,,,False,AsiaSat
4180 Vtp C14VGlobal,DVB-S28PSK308305/6,25.0,MATV Film,,MPEG-4/SD,3421.0,3422 Chi,Irdeto,,,False,AsiaSat
4180 Vtp C14VGlobal,DVB-S28PSK308305/6,28.0,Outdoor Channel International,,MPEG-4/HD,3481.0,3482 Eng3483 Tha3484 Chi,,new,,False,AsiaSat
4180 Vtp C14VGlobal,DVB-S28PSK308305/6,50.0,TVN Premium Indonesia,,MPEG-4/HD,3381.0,3382 Kor,Irdeto,,,False,AsiaSat
4180 Vtp C14VGlobal,DVB-S28PSK308305/6,51.0,TVN Movies,,MPEG-4/HD,3301.0,3302 Kor,Irdeto,,,False,AsiaSat
4180 Vtp C14VGlobal,DVB-S28PSK308305/6,52.0,TVN Premium,,MPEG-4/HD,3401.0,3402 Kor3403 Chi,Irdeto,,,False,AsiaSat
4180 Vtp C14VGlobal,DVB-S28PSK308305/6,55.0,TVN Asia,,MPEG-4/HD,3331.0,3332 Eng3333 Chi3334 Ind,Irdeto,,,False,AsiaSat
4180 Vtp C14VGlobal,DVB-S28PSK308305/6,61.0,TVB Xing He,,MPEG-4/HD,3361.0,3362 Chi,Irdeto,,,False,AsiaSat
4180 Vtp C14VGlobal,DVB-S28PSK308305/6,62.0,Asian Action Channel,,MPEG-4/HD,3371.0,337.,Irdeto,,,False,AsiaSat
4180 Vtp C14VGlobal,DVB-S28PSK308305/6,65.0,TVN Movies Pinoy,,MPEG-4/HD,3441.0,3442 Tgl3443 Kor,Irdeto,,,False,AsiaSat
11490 VIndonesia,DVB-S2QPSK450005/6,,MYTV Broadcasting,,,,5.2,Irdeto,Josh231012,,False,AsiaSat
12336 VAustralasia0,DVB-S2QPSK130003/5,,Sydney Teleport Services,,65535-?,,2.2,Irdeto,C Sutton220528,https://www.lyngsat.com/providers/au/Sydney-Teleport-Services.html,True,Sydney Teleport Services
12336 VAustralasia0,DVB-S2QPSK130003/5,3010.0,NTV (+7h),,MPEG-4/SD,3010.0,3011 Rus,Irdeto,,,False,Sydney Teleport Services
