Freq/beam,SR/FEC,SID,Provider/Channel,undef,Compression,VPID,Audio,Encryption,Src_Updated,Provider_URL,is_Provider,Provider
10985 Htp 17Russia0,DVB-S28PSK350073/4,,STV,,4371-3,,7.9,Irdeto,N Stanislav240302,https://www.lyngsat.com/providers/ru/STV.html,True,STV
10985 Htp 17Russia0,DVB-S28PSK350073/4,,STV,,4371-3,,7.9,Irdeto,N Stanislav240302,https://www.lyngsat.com/providers/ru/STV.html,True,STV
10985 Htp 17Russia0,DVB-S28PSK350073/4,,STV,,4371-3,,7.9,Irdeto,N Stanislav240302,https://www.lyngsat.com/providers/ru/STV.html,True,STV
11665 VRussia0,DVB-S449225/6,,STV,,4371-11,,6.5,Irdeto,N Schlammer211002,https://www.lyngsat.com/providers/ru/STV.html,True,STV
11665 VRussia0,DVB-S449225/6,,STV,,4371-11,,6.5,Irdeto,N Schlammer211002,https://www.lyngsat.com/providers/ru/STV.html,True,STV
11665 VRussia0,DVB-S449225/6,,STV,,4371-11,,6.5,Irdeto,N Schlammer211002,https://www.lyngsat.com/providers/ru/STV.html,True,STV
12527 HRussia0,DVB-S28PSK350003/4,,STV,,4371-3,,7.9,Irdeto,N Stanislav240302,https://www.lyngsat.com/providers/ru/STV.html,True,STV
12527 HRussia0,DVB-S28PSK350003/4,,STV,,4371-3,,7.9,Irdeto,N Stanislav240302,https://www.lyngsat.com/providers/ru/STV.html,True,STV
12527 HRussia0,DVB-S28PSK350003/4,,STV,,4371-3,,7.9,Irdeto,N Stanislav240302,https://www.lyngsat.com/providers/ru/STV.html,True,STV
10985 Htp 17Russia0,DVB-S28PSK350073/4,2.0,Mult,,MPEG-4/HD,1001.0,1110 Rus,Irdeto,,,False,STV
11665 VRussia0,DVB-S449225/6,16.0,Mult,,MPEG-2/SD,216.0,31. Rus,Irdeto,,,False,STV
12527 HRussia0,DVB-S28PSK350003/4,2.0,Mult,,MPEG-4/HD,1001.0,1110 Rus,Irdeto,,,False,STV
10985 Htp 17Russia0,DVB-S28PSK350073/4,3.0,Moya Planeta,,MPEG-4/HD,1012.0,1102 Rus,Irdeto,,,False,STV
