Freq/beam,SR/FEC,SID,Provider/Channel,undef,Compression,VPID,Audio,Encryption,Src_Updated,Provider_URL,is_Provider,Provider
3970 RStandard40.5-42,DVB-S28PSK16663/5,1.0,Media Sports Infos,,?-?MPEG-4/SD,258.0,5.5 257 Fre,,N Stanislav231217,,False,
3973 RStandard,DVB-S28PSK32003/5,,(feeds),,,,,,DX Bozóth240317,,False,
4050 RStandard,DVB-S28PSK75005/6,,(feeds),,,,,,DX Bozóth240317,,False,
4147 RStandard,DVB-S28PSK72003/4,,(feeds),,,,,,N Stanislav220528,,False,
3975 RStandard40.5-42,DVB-S2QPSK10003/4,104.0,My Righteous TV,,?-?MPEG-4/SD,97.0,4.0  98 Eng,,N Stanislav230225,,False,
3987 RStandard40.5-42,DVB-S28PSK37503/4,,Vicus Luxlink,,,,7.9,,N Stanislav240323,https://www.lyngsat.com/providers/de/Vicus-Luxlink.html,True,Vicus Luxlink
3987 RStandard40.5-42,DVB-S28PSK37503/4,,Vicus Luxlink,,,,7.9,,N Stanislav240323,https://www.lyngsat.com/providers/de/Vicus-Luxlink.html,True,Vicus Luxlink
11218 VSouth0,DVB-S2QPSK260005/6,,Vicus Luxlink,,,,5.2,,P Owino240118,https://www.lyngsat.com/providers/de/Vicus-Luxlink.html,True,Vicus Luxlink
11218 VSouth0,DVB-S2QPSK260005/6,,Vicus Luxlink,,,,5.2,,P Owino240118,https://www.lyngsat.com/providers/de/Vicus-Luxlink.html,True,Vicus Luxlink
3987 RStandard40.5-42,DVB-S28PSK37503/4,100.0,Clouds TV,,MPEG-4/SD,1001.0,1002 Eng,,new,,False,Vicus Luxlink
11218 VSouth0,DVB-S2QPSK260005/6,,Clouds TV,,MPEG-4/SD,2251.0,2252 Eng,,,,False,Vicus Luxlink
3987 RStandard40.5-42,DVB-S28PSK37503/4,101.0,Wasafi TV,,MPEG-4/SD,1011.0,1012,,new,,False,Vicus Luxlink
11218 VSouth0,DVB-S2QPSK260005/6,,Wasafi TV,,MPEG-4/SD,2261.0,2262,,,,False,Vicus Luxlink
3987 RStandard40.5-42,DVB-S28PSK37503/4,98.0,Wasafi FM,,,,981,,,,False,Vicus Luxlink
11218 VSouth0,DVB-S2QPSK260005/6,,Wasafi FM,,,,1971,,,,False,Vicus Luxlink
3987 RStandard40.5-42,DVB-S28PSK37503/4,99.0,Clouds FM,,,,991 Eng,,,,False,Vicus Luxlink
11218 VSouth0,DVB-S2QPSK260005/6,,Clouds FM,,,,1961 Eng,,,,False,Vicus Luxlink
4016 RStandard40.5-42,DVB-S28PSK25003/4,,Dash Media,,,,7.9,,N Stanislav240119,https://www.lyngsat.com/providers/cm/Dash-Media.html,True,Dash Media
4016 RStandard40.5-42,DVB-S28PSK25003/4,1.0,Dash TV News,,MPEG-4/HD,256.0,257 Fre,,,,False,Dash Media
4016 RStandard40.5-42,DVB-S28PSK25003/4,2.0,Dash TV Sports & Entertainment,,MPEG-4/HD,513.0,514 Fre,,,,False,Dash Media
4019 RStandard40.5-42,,,,,,,,,N Stanislav240119,,False,Dash Media
4082 RStandard40.5-42,,,,,,,,,N Stanislav240319,,False,Dash Media
4027 RStandard40.5-42,DVB-S2QPSK16668/9,257.0,Amen TV Sat,,?-?MPEG-4/SD,257.0,6.2 258 Fre,,N Stanislav231216,,False,Dash Media
4032 RStandard40.5-42,DVB-S28PSK25003/4,257.0,Nyota TV (Congo),,?-?MPEG-4/SD,257.0,7.91026 Fre,,DX Bozóth240315,,False,Dash Media
11218 VSouth0,DVB-S2QPSK260005/6,202.0,Nyota TV (Congo),,MPEG-4/SD,2021.0,35 Fre,,,,False,Dash Media
4036 RStandard40.5-42,DVB-S28PSK18303/5,513.0,For You Africa,,1-1MPEG-4/HD,514.0,5.5 515 Fre,,DX Bozóth240315,,False,Dash Media
4036 RStandard40.5-42,DVB-S28PSK18303/5,513.0,For You Radio,,,,1540 Fre,,,,False,Dash Media
4038 RStandard40.5-42,DVB-S28PSK23583/5,101.0,InfoTV,,1-1MPEG-4/SD,33.0,5.5  34 Fre,,DX Bozóth230422,,False,Dash Media
4045 RStandard40.5-42,DVB-S28PSK10803/4,1.0,Univers TV,,?-?MPEG-4/SD,257.0,7.9 258 Fre,,N Stanislav231027,,False,Dash Media
4075 RStandard40.5-42,DVB-S28PSK20823/5,2.0,[Life HD TV test card],,1-1MPEG-4/HD,544.0,5.5 800,,N Stanislav240321,,False,Dash Media
4075 RStandard40.5-42,DVB-S28PSK20823/5,3.0,Radio Amani FM,,,,768 Fre,,,,False,Dash Media
4075 RStandard40.5-42,DVB-S28PSK20823/5,4.0,Life Radio (Congo-Kinshasa),,,,769 Fre,,,,False,Dash Media
4116 RStandard40.5-42,DVB-S28PSK10003/5,1.0,LTM TV,,8192-4096MPEG-4/SD,512.0,5.54112 Fre,,N Stanislav210529,,False,Dash Media
11218 VSouth0,DVB-S2QPSK260005/6,,France 24 Français,,MPEG-4/SD,33.0,34 Fre,,,,False,Dash Media
11218 VSouth0,DVB-S2QPSK260005/6,,Dira TV,,MPEG-4/SD,2241.0,2242 Swa,,,,False,Dash Media
11218 VSouth0,DVB-S2QPSK260005/6,,Agape TV Network,,MPEG-4/SD,2281.0,2282 Eng,,,,False,Dash Media
11218 VSouth0,DVB-S2QPSK260005/6,,TBC 1,,,2301.0,2302,,,,False,Dash Media
11218 VSouth0,DVB-S2QPSK260005/6,,TBC 2,,,2311.0,2312,,,,False,Dash Media
11218 VSouth0,DVB-S2QPSK260005/6,,Tanzania Safari Channel,,,2321.0,2322 Eng,,,,False,Dash Media
11218 VSouth0,DVB-S2QPSK260005/6,,Testimony TV (Kenya),,,2371.0,2372 Eng,,,,False,Dash Media
11218 VSouth0,DVB-S2QPSK260005/6,211.0,RTNC,,MPEG-4/SD,2111.0,2112 Fre,,,,False,Dash Media
11218 VSouth0,DVB-S2QPSK260005/6,213.0,RTNC 3,,MPEG-4/SD,2131.0,2132 Fre,,,,False,Dash Media
11218 VSouth0,DVB-S2QPSK260005/6,,TBC Taifa,,,,1931 Swa,,,,False,Dash Media
11218 VSouth0,DVB-S2QPSK260005/6,,TBC FM,,,,1941 Swa,,,,False,Dash Media
11349 VSouth0,DVB-S28PSK183003/4,,Muvi TV,,55-1,,7.9,Conax,Anonymous231218,,False,Dash Media
11403 VSouth0,DVB-S28PSK183003/4,,Muvi TV,,55-2,,7.9,Conax,J Robinson240125,,False,Dash Media
