Freq/beam,SR/FEC,SID,Provider/Channel,undef,Compression,VPID,Audio,Encryption,Src_Updated,Provider_URL,is_Provider,Provider
3712 Vtp 1CAmericas & Europe,DVB-S250002/3,,(feeds),,,,,,Stanley_cassidy200309,,False,
3721 Vtp 1CAmericas & Europe,DVB-S271203/4,,(feeds),,,,,,Stanley_cassidy200723,,False,
3730 Vtp 1CAmericas & Europe,DVB-S244203/4,,(feeds),,,,,,Stanley_cassidy200723,,False,
3739 Htp 2CAmericas & Europe0,DVB-S28PSK300003/4,10,(feeds),,,1001.0,1002,,,,False,
3739 Htp 2CAmericas & Europe0,DVB-S28PSK300003/4,500,(feeds),,,5001.0,5002,,,,False,
3758 Htp 2CAmericas & Europe,DVB-S275002/3,,(feeds),,,,,,Jonali220328,,False,
3768 Htp 2CAmericas & Europe,DVB-S275002/3,,(feeds),,,,,,Jonali220328,,False,
3777 Vtp 1CAmericas & Europe,DVB-S275003/4,,(feeds),,,,,,Stanley_cassidy200301,,False,
3810 Vtp 3CAmericas & Europe,DVB-S22001/2,,(feeds),,,,,,Jonali230330,,False,
3822 Vtp 3CAmericas & Europe,DVB-S28002/3,,(feeds),,,,,,Jonali230331,,False,
3959 Htp 12CAmericas & Europe,DVB-S28PSK37503/4,,(feeds),,,,,,DX Bozóth200611,,False,
3969 Htp 12CAmericas & Europe0,DVB-S28PSK75003/4,104,(feeds),,,145.0,146,,,,False,
3979 Htp 12CAmericas & Europe,DVB-S275003/4,,(feeds),,,,,,Stanley_cassidy200723,,False,
3988 Htp 12CAmericas & Europe,DVB-S272003/4,,(feeds),,,,,,Stanley_cassidy200216,,False,
4041 Vtp 15CAmericas & Europe,DVB-S28PSK72003/4,,(feeds),,,,,,Jonali230827,,False,
4050 Vtp 15CAmericas & Europe,DVB-S28PSK72003/4,,(feeds),,,,,,Jonali230827,,False,
4060 Vtp 15CAmericas & Europe,DVB-S28PSK72003/4,,(feeds),,,,,,Jonali230917,,False,
4069 Vtp 15CAmericas & Europe,DVB-S28PSK75002/3,,(feeds),,,,,,DX Bozóth240202,,False,
4132 Vtp 19CAmericas & Europe,DVB-S29612/3,,(feeds),,,,,,Jonali201212,,False,
4139 Vtp 19CAmericas & Europe0,DVB-S28PSK100003/4,300,(feeds),,,300.0,301,,,,False,
4149 Htp 20CAmericas & Europe,DVB-S2QPSK72302/5,,(feeds),,,,,,DX Bozóth240202,,False,
4151 Vtp 19CAmericas & Europe,DVB-S28PSK72003/4,,(feeds),,,,,,Jonali210508,,False,
3739 Htp 2CAmericas & Europe0,DVB-S28PSK300003/4,,,,,,7.9,,DX Bozóth240308,,False,
3797 Htp 4CAmericas & Europe0,DVB-S28PSK33305/6,,,,3-?,,9.4,PowerVu,Mike 4230428,,False,
3810 Htp 4CAmericas & Europe0,DVB-S28PSK175005/6,,,,,,9.4,Digicipher,N Stanislav231119,,False,
3845 Vtp 5CAmericas & Europe0,DVB-S28PSK300005/6,,,,1-101,,9.4,PowerVu,O Camargo240207,,False,
3910 Htp 10CAmericas & Europe0,DVB-S28PSK46323/5,,,,1-5,,5.5,,F Dibba211220,,False,
3940 Htp 10CAmericas & Europe0,,,,,,,,,DX Bozóth240226,,False,
