Freq/beam,SR/FEC,SID,Provider/Channel,undef,Compression,VPID,Audio,Encryption,Src_Updated,Provider_URL,is_Provider,Provider
3720 HSE Asia,DVB-S28PSK327272/3,,Telkomsat,,1-2,,6.6,,Albert I240203,https://www.lyngsat.com/providers/id/Telkomsat.html,True,Telkomsat
3720 HSE Asia,DVB-S28PSK327272/3,,Telkomsat,,1-2,,6.6,,Albert I240203,https://www.lyngsat.com/providers/id/Telkomsat.html,True,Telkomsat
3720 HSE Asia,DVB-S28PSK327272/3,,Telkomsat,,1-2,,6.6,,Albert I240203,https://www.lyngsat.com/providers/id/Telkomsat.html,True,Telkomsat
3720 HSE Asia,DVB-S28PSK327272/3,,Telkomsat,,1-2,,6.6,,Albert I240203,https://www.lyngsat.com/providers/id/Telkomsat.html,True,Telkomsat
3791 HSE Asia,DVB-S28PSK163605/6,,Telkomsat,,1-4,,9.4,,Albert I230102,https://www.lyngsat.com/providers/id/Telkomsat.html,True,Telkomsat
3791 HSE Asia,DVB-S28PSK163605/6,,Telkomsat,,1-4,,9.4,,Albert I230102,https://www.lyngsat.com/providers/id/Telkomsat.html,True,Telkomsat
3791 HSE Asia,DVB-S28PSK163605/6,,Telkomsat,,1-4,,9.4,,Albert I230102,https://www.lyngsat.com/providers/id/Telkomsat.html,True,Telkomsat
3791 HSE Asia,DVB-S28PSK163605/6,,Telkomsat,,1-4,,9.4,,Albert I230102,https://www.lyngsat.com/providers/id/Telkomsat.html,True,Telkomsat
4020 VSE Asia,DVB-S2QPSK327272/3,,Telkomsat,,65535-1,,3.1,,Albert I240321,https://www.lyngsat.com/providers/id/Telkomsat.html,True,Telkomsat
4020 VSE Asia,DVB-S2QPSK327272/3,,Telkomsat,,65535-1,,3.1,,Albert I240321,https://www.lyngsat.com/providers/id/Telkomsat.html,True,Telkomsat
4020 VSE Asia,DVB-S2QPSK327272/3,,Telkomsat,,65535-1,,3.1,,Albert I240321,https://www.lyngsat.com/providers/id/Telkomsat.html,True,Telkomsat
4020 VSE Asia,DVB-S2QPSK327272/3,,Telkomsat,,65535-1,,3.1,,Albert I240321,https://www.lyngsat.com/providers/id/Telkomsat.html,True,Telkomsat
4131 HSE Asia,DVB-S28PSK63502/3,,Telkomsat,,1-3,,6.6,,Albert I240131,https://www.lyngsat.com/providers/id/Telkomsat.html,True,Telkomsat
4131 HSE Asia,DVB-S28PSK63502/3,,Telkomsat,,1-3,,6.6,,Albert I240131,https://www.lyngsat.com/providers/id/Telkomsat.html,True,Telkomsat
4131 HSE Asia,DVB-S28PSK63502/3,,Telkomsat,,1-3,,6.6,,Albert I240131,https://www.lyngsat.com/providers/id/Telkomsat.html,True,Telkomsat
4131 HSE Asia,DVB-S28PSK63502/3,,Telkomsat,,1-3,,6.6,,Albert I240131,https://www.lyngsat.com/providers/id/Telkomsat.html,True,Telkomsat
3720 HSE Asia,DVB-S28PSK327272/3,32.0,TVRI Kalimantan Tengah,,MPEG-4/HD,232.0,332 Ind,,,,False,Telkomsat
3857 HSE Asia,DVB-S30003/4,1.0,TVRI Kalimantan Tengah,,?-?MPEG-2/SD,33.0,5.5  36 Ind,,M Khairul190427,,False,Telkomsat
3720 HSE Asia,DVB-S28PSK327272/3,35.0,JTV (Indonesia),,MPEG-4/SD,235.0,335 Ind,,,,False,Telkomsat
3720 HSE Asia,DVB-S28PSK327272/3,37.0,TVRI Sumatera Utara,,MPEG-4/HD,237.0,337 Ind,,,,False,Telkomsat
3720 HSE Asia,DVB-S28PSK327272/3,38.0,TVRI Jawa Tengah,,MPEG-4/HD,238.0,338 Ind,,,,False,Telkomsat
3720 HSE Asia,DVB-S28PSK327272/3,39.0,TVRI Jawa Barat,,MPEG-4/HD,239.0,339 Ind,,,,False,Telkomsat
3720 HSE Asia,DVB-S28PSK327272/3,40.0,TVRI Jawa Timur,,MPEG-4/HD,240.0,340 Ind,,,,False,Telkomsat
