Freq/beam,SR/FEC,SID,Provider/Channel,undef,Compression,VPID,Audio,Encryption,Src_Updated,Provider_URL,is_Provider,Provider
10972 Vtp 1LMiddle East54,DVB-S28PSK300002/3,,Yes,,171-1,,6.6,Videoguard,DX Bozóth230905,,False,
11030 VMiddle East54,DVB-S275005/6,,Yes,,171-10,,6.5,Videoguard,DX Bozóth230124,,False,
11034 HMiddle East54,DVB-S28PSK36252/3,2.0,Makan TV,,?-?MPEG-4/HD,1212.0,6.61012 Ara,,N Hameiri240306,,False,
11034 HMiddle East54,DVB-S28PSK36252/3,3.0,Kan Tarbut,,,,4113 Heb,,,,False,
11034 HMiddle East54,DVB-S28PSK36252/3,4.0,Kan Bet,,,,4114 Heb,,,,False,
11034 HMiddle East54,DVB-S28PSK36252/3,5.0,Kan Gimmel,,,,4115 Heb,,,,False,
11034 HMiddle East54,DVB-S28PSK36252/3,6.0,Makan Radio,,,,4116 Ara,,,,False,
11034 HMiddle East54,DVB-S28PSK36252/3,7.0,Kan Reka,,,,4117,,,,False,
11034 HMiddle East54,DVB-S28PSK36252/3,8.0,Kan Kol HaMusica,,,,4118 Heb,,,,False,
11034 HMiddle East54,DVB-S28PSK36252/3,9.0,Kan Moreshet,,,,4119 Heb,,,,False,
11034 HMiddle East54,DVB-S28PSK36252/3,10.0,Kan 88,,,,4120 Heb,,,,False,
11047 HMiddle East54,,,,,,,,,D Shimoni240101,,False,
11058 VMiddle East54,DVB-S28PSK150002/3,,Yes,,171-2,,6.6,Videoguard,DX Bozóth230124,,False,
11069 HMiddle East54,DVB-S37023/4,,,,,,5.5,,DX Bozóth230911,,False,
11069 HMiddle East54,DVB-S37023/4,1.0,SBN International,,MPEG-2/SD,2001.0,3001 Eng,,,,False,
11069 HMiddle East54,DVB-S37023/4,4.0,The Word Network,,MPEG-2/SD,2004.0,3004 Eng,,,,False,
11069 HMiddle East54,DVB-S37023/4,10.0,The Overcomer,,,,3010 Eng,,,,False,
11091 HMiddle East54,DVB-S45001/2,,,,,,2.7,,D Seke230802,,False,
11091 HMiddle East54,DVB-S45001/2,3.0,Middle East TV,,MPEG-4/SD,1160.0,1120 Eng,,,,False,
11091 HMiddle East54,DVB-S45001/2,4.0,It's Supernatural! Network,,MPEG-4/SD,69.0,71 Eng,,,,False,
11103 VMiddle East54,DVB-S28PSK300003/4,,Yes,,171-15,,7.9,Videoguard,DX BozóthD Shimoni240217,,False,
11474 VMiddle East54,DVB-S275003/4,,Yes,,171-3,,5.5,Videoguard,DX Bozóth231220,,False,
11501 VMiddle East54,DVB-S137505/6,,Yes,,171-6,,6.5,Videoguard,DX Bozóth230906,,False,
12358 HCEE,DVB-S32003/4,,(feeds),,,,,,Roli220903,,False,
12375 HCEE,DVB-S237003/4,,(feeds),,,,,,Stanley_cassidy220720,,False,
12382 HCEE,DVB-S28PSK46105/6,,(feeds),,,,,,N Stanislav221012,,False,
12391 HCEE,DVB-S32003/4,,(feeds),,,,,,Stanley_cassidy211002,,False,
12396 HCEE0,DVB-S33333/4,1.0,România TV,,65535-1MPEG-2/SD,256.0,5.5 258 Rum,,N Stanislav230624,,False,
12403 HCEE,DVB-S28PSK32002/3,,(feeds),,,,,,Roli230708,,False,
12408 HCEE,DVB-S28PSK46105/6,,(feeds),,,,,,Roli230621,,False,
12417 HCEE,DVB-S28PSK25005/6,,(feeds),,,,,,Roli230311,,False,
