Freq/beam,SR/FEC,SID,Provider/Channel,undef,Compression,VPID,Audio,Encryption,Src_Updated,Provider_URL,is_Provider,Provider
11023 Htp 61UK0,DVB-S28PSK230003/4,,Freesat,,2-2061,,7.9,,M Al-Taie240118,https://www.lyngsat.com/providers/uk/Freesat.html,True,Freesat
11023 Htp 61UK0,DVB-S28PSK230003/4,,Freesat,,2-2061,,7.9,,M Al-Taie240118,https://www.lyngsat.com/providers/uk/Freesat.html,True,Freesat
11126 Vtp 68UK0,DVB-S220005/6,,Freesat,,2-2068,,6.5,,D Shimoni150621,https://www.lyngsat.com/providers/uk/Freesat.html,True,Freesat
11126 Vtp 68UK0,DVB-S220005/6,,Freesat,,2-2068,,6.5,,D Shimoni150621,https://www.lyngsat.com/providers/uk/Freesat.html,True,Freesat
11023 Htp 61UK0,DVB-S28PSK230003/4,8901.0,BBC One Scotland,,MPEG-4/HD,5100.0,5101 Eng,,,,False,Freesat
11023 Htp 61UK0,DVB-S28PSK230003/4,8911.0,BBC One Wales,,MPEG-4/HD,5200.0,5201 Eng,,,,False,Freesat
11023 Htp 61UK0,DVB-S28PSK230003/4,8921.0,BBC News UK,,MPEG-4/HD,5000.0,5001 Eng,,,,False,Freesat
11023 Htp 61UK0,DVB-S28PSK230003/4,8926.0,BBC Alba,,MPEG-4/HD,5500.0,5501 Gla,,,,False,Freesat
11023 Htp 61UK0,DVB-S28PSK230003/4,8941.0,BBC One West Midlands,,MPEG-4/HD,5400.0,5401 Eng,,,,False,Freesat
11023 Htp 61UK0,DVB-S28PSK230003/4,8961.0,BBC Radio 1,,,,6001 Eng,,,,False,Freesat
11023 Htp 61UK0,DVB-S28PSK230003/4,8962.0,BBC Radio 2,,,,6002 Eng,,,,False,Freesat
11023 Htp 61UK0,DVB-S28PSK230003/4,8963.0,BBC Radio 3,,,,6003 Eng,,,,False,Freesat
11023 Htp 61UK0,DVB-S28PSK230003/4,8964.0,BBC Radio 4 FM,,,,6004 Eng,,,,False,Freesat
11023 Htp 61UK0,DVB-S28PSK230003/4,8965.0,BBC Radio 5 Live,,,,6005 Eng,,,,False,Freesat
11023 Htp 61UK0,DVB-S28PSK230003/4,8966.0,BBC Radio Asian Network,,,,6006,,,,False,Freesat
11038 Vtp 62Europe Ku0,DVB-S220005/6,,Sky UK,,2-2062,,6.5,Videoguard,J RobinsonR Eckendorff210209,,False,Freesat
11053 Htp 63UK0,DVB-S28PSK230003/4,,Sky UK,,2-2063,,7.9,,R EckendorffJ Robinson231127,,False,Freesat
11068 Vtp 64UK0,DVB-S28PSK230003/4,,Sky UK,,2-2064,,7.9,,R EckendorffJ Robinson231127,,False,Freesat
11082 Htp 65Europe Ku0,DVB-S220005/6,,Sky UK,,2-2065,,6.5,,J Robinson240321,,False,Freesat
11097 Vtp 66UK0,DVB-S28PSK230003/4,,Sky UK,,2-2066,,7.9,,J RobinsonWellikan231122,,False,Freesat
11112 Htp 67Europe Ku0,DVB-S28PSK230002/3,,Sky UK,,2-2067,,6.6,,J RobinsonM Al-Taie240313,,False,Freesat
11141 Htp 69Europe Ku0,DVB-S220005/6,,Sky UK,,2-2069,,6.5,Videoguard,J RobinsonR Eckendorff221026,,False,Freesat
11224 Htp 105Europe Ku0,DVB-S275002/3,,Sky UK,,2-2105,,4.4,,J Robinson230721,,False,Freesat
11224 Vtp 106Europe Ku0,DVB-S28PSK230002/3,,Sky UK,,2-2106,,6.6,,R Eckendorff240328,,False,Freesat
11264 Htp 107Europe Ku0,DVB-S275002/3,,Sky UK,,2-2107,,4.4,,F Dibba240105,,False,Freesat
11264 Vtp 108Europe Ku0,DVB-S275002/3,,Sky UK,,2-2108,,4.4,,M Al-TaieJ RobinsonR Eckendorff231214,,False,Freesat
11494 Htp 91Europe Ku0,DVB-S220005/6,,Sky UK,,2-2091,,6.5,,J Robinson240314,,False,Freesat
11509 Vtp 92Europe Ku0,DVB-S28PSK230002/3,,Sky UK,,2-2092,,6.6,Videoguard,J RobinsonM Al-Taie230601,,False,Freesat
11523 Htp 93Europe Ku0,DVB-S28PSK230002/3,,Sky UK,,2-2093,,6.6,Videoguard,J RobinsonR EckendorffM Al-Taie240123,,False,Freesat
11553 Htp 95Europe Ku0,DVB-S220005/6,,Sky UK,,2-2095,,6.5,,J Robinson240205,,False,Freesat
11568 Vtp 96Europe Ku0,DVB-S220005/6,,Sky UK,,2-2096,,6.5,,J RobinsonR Eckendorff240328,,False,Freesat
11627 Vtp 100Europe Ku0,DVB-S220005/6,,Sky UK,,2-2100,,6.5,Videoguard,R EckendorffM Al-Taie231227,,False,Freesat
11641 Htp 101Europe Ku0,DVB-S28PSK230002/3,,Sky UK,,2-2101,,6.6,,M Al-TaieJ Robinson240327,,False,Freesat
11656 Vtp 102Europe Ku0,DVB-S220005/6,,Sky UK,,2-2102,,6.5,,J RobinsonR Eckendorff231130,,False,Freesat
11671 Htp 103Europe Ku0,DVB-S28PSK230002/3,,Sky UK,,2-2103,,6.6,,J RobinsonM Al-TaieR Eckendorff240318,,False,Freesat
11686 Vtp 104Europe Ku0,DVB-S28PSK230002/3,,Sky UK,,2-2104,,6.6,,J RobinsonM Al-Taie240327,,False,Freesat
11038 Vtp 62Europe Ku0,DVB-S220005/6,52420.0,HGTV Ireland,,MPEG-2/SD,2374.0,2375 Eng,,,,False,Freesat
11038 Vtp 62Europe Ku0,DVB-S220005/6,52440.0,DMAX Ireland,,MPEG-2/SD,2335.0,2336 Eng,,,,False,Freesat
