Freq/beam,SR/FEC,SID,Provider/Channel,undef,Compression,VPID,Audio,Encryption,Src_Updated,Provider_URL,is_Provider,Provider
12268 Ltp 4Spot,DSS200002/3,,DirecTV USA,,,,,Videoguard,P Smith120222,,False,
12384 Ltp 12Spot,,,,,,,,,Alexrules11240214,,False,
12472 Ltp 18Spot,,,,,,,,,Alexrules11240214,,False,
12501 Ltp 20Spot,DSS200006/7,,DirecTV USA,,,,,Videoguard,R Hewitt020130,,False,
12588 Ltp 26Spot,,,,,,,,,Alexrules11240214,,False,
12618 Ltp 28Spot,,,,,,,,,Alexrules11240214,,False,
