Freq/beam,SR/FEC,SID,Provider/Channel,undef,Compression,VPID,Audio,Encryption,Src_Updated,Provider_URL,is_Provider,Provider
10964 Htp 33Europe Ku0,DVB-S28PSK220002/3,,Beta Digital,,1-1033,,6.6,,DXAndyT ViererbeM Al-TaieD Shimoni240108,https://www.lyngsat.com/providers/ie/Beta-Digital.html,True,Beta Digital
10964 Htp 33Europe Ku0,DVB-S28PSK220002/3,10100*,TLC Germany,,MPEG-4/HD,255.0,259 Ger,MarlinNagravisionVideoguard,,,False,Beta Digital
10964 Htp 33Europe Ku0,DVB-S28PSK220002/3,10101,1-2-3 TV,,MPEG-4/HD,511.0,515 Ger,,,,False,Beta Digital
10964 Htp 33Europe Ku0,DVB-S28PSK220002/3,10102,Handystar,,MPEG-4/HD,767.0,771 Ger,,,,False,Beta Digital
10964 Htp 33Europe Ku0,DVB-S28PSK220002/3,10103*,MTV Germany,,MPEG-4/HD,1023.0,1027 Ger,MarlinNagravisionVideoguard,,,False,Beta Digital
10964 Htp 33Europe Ku0,DVB-S28PSK220002/3,10104,Channel 21 (Germany),,MPEG-4/HD,1279.0,1283 Ger,,,,False,Beta Digital
10964 Htp 33Europe Ku0,DVB-S28PSK220002/3,10105,QVC Style Deutschland,,MPEG-4/HD,1535.0,1539 Ger,,,,False,Beta Digital
10964 Htp 33Europe Ku0,DVB-S28PSK220002/3,10108,[Bild info card],,MPEG-4/HD,2303.0,Ger,,,,False,Beta Digital
10979 Vtp 34Europe Ku0,DVB-S220005/6,,Movistar+,,1-1034,,6.5,MediaguardNagravision,DXAndy231215,,False,Beta Digital
11038 Vtp 38Europe Ku0,DVB-S220005/6,,Movistar+,,1-1038,,6.5,MediaguardNagravision,T Viererbe230802,,False,Beta Digital
11097 Vtp 42Europe Ku0,DVB-S220005/6,,Movistar+,,1-1042,,6.5,MediaguardNagravision,M Al-Taie230907,,False,Beta Digital
10994 Htp 35Europe Ku0,DVB-S28PSK220005/6,,SES,,1-1035,,9.4,MarlinNagravisionTVkeyVideoguard,T Viererbe210813,https://www.lyngsat.com/providers/lu/SES.html,True,SES
10994 Htp 35Europe Ku0,DVB-S28PSK220005/6,,SES,,1-1035,,9.4,MarlinNagravisionTVkeyVideoguard,T Viererbe210813,https://www.lyngsat.com/providers/lu/SES.html,True,SES
10994 Htp 35Europe Ku0,DVB-S28PSK220005/6,,SES,,1-1035,,9.4,MarlinNagravisionTVkeyVideoguard,T Viererbe210813,https://www.lyngsat.com/providers/lu/SES.html,True,SES
10994 Htp 35Europe Ku0,DVB-S28PSK220005/6,,SES,,1-1035,,9.4,MarlinNagravisionTVkeyVideoguard,T Viererbe210813,https://www.lyngsat.com/providers/lu/SES.html,True,SES
10994 Htp 35Europe Ku0,DVB-S28PSK220005/6,,SES,,1-1035,,9.4,MarlinNagravisionTVkeyVideoguard,T Viererbe210813,https://www.lyngsat.com/providers/lu/SES.html,True,SES
10994 Htp 35Europe Ku0,DVB-S28PSK220005/6,,SES,,1-1035,,9.4,MarlinNagravisionTVkeyVideoguard,T Viererbe210813,https://www.lyngsat.com/providers/lu/SES.html,True,SES
11112 Htp 43Europe Ku0,DVB-S28PSK220002/3,,SES,,1-1043,,6.6,ConaxIrdetoNagravisionViaccessVideoguard,DXAndyD ShimoniT Viererbe220801,https://www.lyngsat.com/providers/lu/SES.html,True,SES
11112 Htp 43Europe Ku0,DVB-S28PSK220002/3,,SES,,1-1043,,6.6,ConaxIrdetoNagravisionViaccessVideoguard,DXAndyD ShimoniT Viererbe220801,https://www.lyngsat.com/providers/lu/SES.html,True,SES
11112 Htp 43Europe Ku0,DVB-S28PSK220002/3,,SES,,1-1043,,6.6,ConaxIrdetoNagravisionViaccessVideoguard,DXAndyD ShimoniT Viererbe220801,https://www.lyngsat.com/providers/lu/SES.html,True,SES
11112 Htp 43Europe Ku0,DVB-S28PSK220002/3,,SES,,1-1043,,6.6,ConaxIrdetoNagravisionViaccessVideoguard,DXAndyD ShimoniT Viererbe220801,https://www.lyngsat.com/providers/lu/SES.html,True,SES
11112 Htp 43Europe Ku0,DVB-S28PSK220002/3,,SES,,1-1043,,6.6,ConaxIrdetoNagravisionViaccessVideoguard,DXAndyD ShimoniT Viererbe220801,https://www.lyngsat.com/providers/lu/SES.html,True,SES
11112 Htp 43Europe Ku0,DVB-S28PSK220002/3,,SES,,1-1043,,6.6,ConaxIrdetoNagravisionViaccessVideoguard,DXAndyD ShimoniT Viererbe220801,https://www.lyngsat.com/providers/lu/SES.html,True,SES
11288 Vtp 6Europe Ku0,DVB-S28PSK220002/3,,SES,,1-1006,,6.6,,D ShimoniMartinbabcanik210315,https://www.lyngsat.com/providers/lu/SES.html,True,SES
11288 Vtp 6Europe Ku0,DVB-S28PSK220002/3,,SES,,1-1006,,6.6,,D ShimoniMartinbabcanik210315,https://www.lyngsat.com/providers/lu/SES.html,True,SES
11288 Vtp 6Europe Ku0,DVB-S28PSK220002/3,,SES,,1-1006,,6.6,,D ShimoniMartinbabcanik210315,https://www.lyngsat.com/providers/lu/SES.html,True,SES
11288 Vtp 6Europe Ku0,DVB-S28PSK220002/3,,SES,,1-1006,,6.6,,D ShimoniMartinbabcanik210315,https://www.lyngsat.com/providers/lu/SES.html,True,SES
11288 Vtp 6Europe Ku0,DVB-S28PSK220002/3,,SES,,1-1006,,6.6,,D ShimoniMartinbabcanik210315,https://www.lyngsat.com/providers/lu/SES.html,True,SES
