Freq/beam,SR/FEC,SID,Provider/Channel,undef,Compression,VPID,Audio,Encryption,Src_Updated,Provider_URL,is_Provider,Provider
10975 Htp 1Europe & North Africa,DVB-S23250,,(feeds),,,,,,Roli100205,,False,
10978 Htp 1Europe & North Africa,DVB-S31243/4,,(feeds),,,,,,Roli100411,,False,
10989 Vtp 2Europe & North Africa,DVB-S56323/4,,(feeds),,,,,,W Zaremba100304,,False,
10991 Htp 1Europe & North Africa,DVB-S61113/4,,(feeds),,,,,,M Sixx100621,,False,
11032 Vtp 4Europe & North Africa,DVB-S61113/4,,(feeds),,,,,,M Sixx100610,,False,
11043 Vtp 4Europe & North Africa,DVB-S66667/8,,(feeds),,,,,,Roli110114,,False,
11455 Vtp 10Europe & North Africa,DVB-S248003/4,,(feeds),,,,,,Stanley_cassidy180119,,False,
11492 Vtp 10Europe & North Africa,DVB-S28PSK48003/4,,(feeds),,,,,,Jamie A170307,,False,
11639 Vtp 16AEurope & North Africa,DVB-S28PSK75003/5,,(feeds),,,,,,DX Bozóth190202,,False,
11676 Vtp 16AEurope & North Africa,DVB-S237003/4,,(feeds),,,,,,Stanley_cassidy201103,,False,
11680 Vtp 16AEurope & North Africa,DVB-S237003/4,,(feeds),,,,,,Stanley_cassidy201103,,False,
11839 Vtp 34North & Central America,DVB-S3125,,(feeds),,,,,,G Campbell101001,,False,
11875 Vtp 34North & Central America,DVB-S5632,,(feeds),,,,,,G Campbell110308,,False,
12504 Vtp 18Europe & North Africa,DVB-S34007/8,,(feeds),,,,,,Roli100118,,False,
12510 Vtp 28ASub-Saharan Africa,DVB-S258333/4,,(feeds),,,,,,Eric 2190825,,False,
12524 Vtp 18Europe & North Africa,DVB-S3600,,(feeds),,,,,,Stanley_cassidy101107,,False,
12533 Vtp 18Europe & North Africa,DVB-S61113/4,,(feeds),,,,,,J Horváth100119,,False,
12542 Vtp 18Europe & North Africa,DVB-S61113/4,,(feeds),,,,,,Roli100120,,False,
12543 Vtp 28ASub-Saharan Africa,DVB-S35003/4,,(feeds),,,,,,I Cartmell090517,,False,
12584 Vtp 20Europe & North Africa,DVB-S61113/4,,(feeds),,,,,,DX Bozóth091222,,False,
12595 Vtp 20Europe & North Africa,DVB-S37503/4,,(feeds),,,,,,Roli191114,,False,
12614 Vtp 20Europe & North Africa,DVB-S37505/6,,(feeds),,,,,,Roli190701,,False,
12674 Vtp 22Europe & North Africa,DVB-S75005/6,,(feeds),,,,,,Z Viglidán190114,,False,
12692 Vtp 24Europe & North Africa,DVB-S28PSK31243/4,,(feeds),,,,,,Roli180725,,False,
12701 Vtp 24Europe & North Africa,DVB-S7500,,(feeds),,,,,,Z Viglidán180404,,False,
12710 Vtp 24Europe & North Africa,DVB-S28PSK75005/6,,(feeds),,,,,,Roli180412,,False,
12717 Vtp 24Europe & North Africa,DVB-S66203/4,,(feeds),,,,,,Roli111117,,False,
12731 HEurope & North Africa,DVB-S292303/4,,(feeds),,,,,,Stanley_cassidy221002,,False,
11482 Htp 9ASub-Saharan Africa0,DVB-S119705/6,,SES,,,,6.5,BISS,Anonymous231015,https://www.lyngsat.com/providers/lu/SES.html,True,SES
11482 Htp 9ASub-Saharan Africa0,DVB-S119705/6,1.0,RR Media promo,,MPEG-2/SD,2001.0,3001 Eng,,,,False,SES
11482 Htp 9ASub-Saharan Africa0,DVB-S119705/6,2.0,Record News,,MPEG-2/SD,2002.0,30.2 Por,BISS,,,False,SES
11482 Htp 9ASub-Saharan Africa0,DVB-S119705/6,3.0,(Telemedia feeds),,,2003.0,3003,,,,False,SES
11482 Htp 9ASub-Saharan Africa0,DVB-S119705/6,4.0,Band Internacional,,MPEG-2/SD,2004.0,3004 Por,,,,False,SES
11482 Htp 9ASub-Saharan Africa0,DVB-S119705/6,5.0,Band News,,MPEG-2/SD,2005.0,3005 Por,,,,False,SES
11482 Htp 9ASub-Saharan Africa0,DVB-S119705/6,6.0,Woohoo,,MPEG-2/SD,2006.0,3006 Por,,,,False,SES
11482 Htp 9ASub-Saharan Africa0,DVB-S119705/6,10.0,[Telemedia test card],,MPEG-2/SD,2010.0,3010,,,,False,SES
11482 Htp 9ASub-Saharan Africa0,DVB-S119705/6,11.0,Apostolic Oneness Network,,MPEG-2/SD,2011.0,3011 Eng,,,,False,SES
12515 Htp 17AEurope & North Africa,DVB-S34607/8,,@ TeleSkies,,,,7.2,,DX Bozóth101225,,False,SES
12517 Vtp 18Europe & North Africa,DVB-S2ACM10800,1302.0,@ STM,,65281-801,,,,C Putney120625,,False,SES
