Freq/beam,SR/FEC,SID,Provider/Channel,undef,Compression,VPID,Audio,Encryption,Src_Updated,Provider_URL,is_Provider,Provider
3720 Htp 1ANCBrazil & South America,PAL,,TV Globo Rio de Janeiro,,,,5.80 Por,,Wilkherdasilva191014,,False,
3730 Vtp 1BNCBrazil & South America,PAL,,TV Verdade,,,,5.80 Por,,Wilkherdasilva200820,,False,
4105 Vtp 10BNCBrazil & South America,DVB-S28PSK32005/6,1.0,TV Verdade,,?-?MPEG-4/HD,273.0,9.4 274 Por,,Wilkherdasilva200820,,False,
11780 Htp 2ANKBrazil0,DVB-S28PSK299002/3,1033.0,TV Verdade,,MPEG-4/HD,3301.0,3311 Por,,,,False,
3734 Htp 1ANCBrazil & South America,DVB-S28PSK50002/3,13984.0,TV Verdes Mares Cariri,,?-?MPEG-4/HD,273.0,6.6 274 Por,Verimatrix (B)IrdetoNagravision,Wilkherdasilva200808,,False,
12000 Vtp 8BNKBrazil0,DVB-S28PSK299002/3,351.0,TV Verdes Mares Cariri,,MPEG-4/HD,3933.0,3931 Por,Verimatrix (B)Nagravision,,,False,
3744 Vtp 1BNCBrazil & South America,DVB-S28PSK57003/4,59360.0,SBT Nacional,,?-?MPEG-4/HD,513.0,7.9 514 Por,Verimatrix (B)Nagravision,Wilkherdasilva200430,,False,
4170 Vtp 12BNCBrazil & South America,PAL,,SBT Nacional,,,,5.80 Por,,Wilkherdasilva190803,,False,
12160 Vtp 12BNKBrazil0,DVB-S28PSK299002/3,325.0,SBT Nacional,,MPEG-4/HD,3343.0,3341 Por,Verimatrix (B)Nagravision,,,False,
3744 Htp 2ANCBrazil & South America,DVB-S25003/5,1.0,TV Horizonte,,?-?MPEG-4/HD,512.0,4112 Por,,C de Berazategui230602,,False,
12120 Vtp 11BNKBrazil0,DVB-S28PSK299002/3,320.0,TV Horizonte,,MPEG-4/HD,5293.0,5291 Por,,,,False,
3744 Htp 2ANCBrazil & South America,DVB-S25003/5,1.0,América AM 750,,,,4113 Por,,,,False,
3744 Htp 2ANCBrazil & South America,DVB-S25003/5,1.0,Cultura AM 830,,,,4113 Por,,,,False,
3747 Htp 2ANCBrazil & South America,DVB-S50003/4,1.0,Canal Gov,,MPEG-2/SD,101.0,5.5 102 Por,,Edinho fta220805,,False,
3756 Htp 2ANCBrazil & South America,DVB-S28PSK75003/4,16161.0,Canal Gov,,MPEG-4/HD,201.0,202 Por,,,,False,
12000 Vtp 8BNKBrazil0,DVB-S28PSK299002/3,805.0,Canal Gov,,MPEG-4/HD,3963.0,3961 Por,Nagravision,,,False,
3747 Htp 2ANCBrazil & South America,DVB-S50003/4,2.0,Rádio Nacional FM,,,,201 Por,,,,False,
3747 Htp 2ANCBrazil & South America,DVB-S50003/4,8.0,Rádio Nacional FM,,,,801 Por,,,,False,
3747 Htp 2ANCBrazil & South America,DVB-S50003/4,3.0,MEC FM,,,,301 Por,,,,False,
4094 Vtp 10BNCBrazil & South America,DVB-S28PSK114293/4,23333.0,MEC FM,,,,633 Por,,,,False,
3747 Htp 2ANCBrazil & South America,DVB-S50003/4,4.0,Rádio Nacional Amazônia,,,,401 Por,,,,False,
3747 Htp 2ANCBrazil & South America,DVB-S50003/4,5.0,Rádio Nacional Brasília AM,,,,501 Por,,,,False,
3747 Htp 2ANCBrazil & South America,DVB-S50003/4,6.0,Rádio Nacional Brasília AM,,,,601 Por,,,,False,
3747 Htp 2ANCBrazil & South America,DVB-S50003/4,7.0,Rádio Nacional Rio de Janeiro,,,,701 Por,,,,False,
3756 Htp 2ANCBrazil & South America,DVB-S28PSK75003/4,,,,,,7.9,,Edinho fta220509,,False,
3788 Htp 3ANCBrazil & South America,DVB-S28PSK8333,,,,,,,,C de Berazategui230831,,False,
3870 Htp 5ANCBrazil & South America,,,,,,,,,Edinho fta240201,,False,
3922 Htp 6ANCBrazil & South America,,,,,,,,,F Alisson240301,,False,
3948 Vtp 6BNCBrazil & South America,DVB-S28PSK175002/3,,,,,,6.6,Verimatrix (B)IrdetoNagravision,C de Berazategui230623,,False,
4045 Htp 9ANCBrazil & South America,DVB-S28PSK75002/3,,,,1-1,,6.6,,C de Berazategui231111,,False,
11720 Vtp 1BNKBrazil0,DVB-S28PSK299002/3,,,,,,6.6,,Edinho fta240328,,False,
12000 Vtp 8BNKBrazil0,DVB-S28PSK299002/3,,,,,,6.6,Verimatrix (B)Nagravision,F Alisson231130,,False,
12120 Vtp 11BNKBrazil0,DVB-S28PSK299002/3,,,,,,6.6,,Edinho fta240115,,False,
12160 Vtp 12BNKBrazil0,DVB-S28PSK299002/3,,,,,,6.6,,F Alisson240301,,False,
3756 Htp 2ANCBrazil & South America,DVB-S28PSK75003/4,16160.0,TV Brasil,,MPEG-4/HD,101.0,102 Por,,,,False,
3756 Htp 2ANCBrazil & South America,DVB-S28PSK75003/4,16184.0,TV Brasil,,MPEG-4/1seg,501.0,502 Por,,,,False,
11720 Vtp 1BNKBrazil0,DVB-S28PSK299002/3,,TV Brasil,,MPEG-4/HD,2863.0,2861 Por,NagravisionVerimatrix,new,,False,
3756 Htp 2ANCBrazil & South America,DVB-S28PSK75003/4,16162.0,Canal Educação Brasilia,,MPEG-4/HD,301.0,302 Por,,,,False,
3788 Htp 3ANCBrazil & South America,DVB-S28PSK8333,30337.0,Canal Educação Brasilia,,MPEG-4/HD,501.0,502 Por,,,,False,
11720 Vtp 1BNKBrazil0,DVB-S28PSK299002/3,,Canal Educação Brasilia,,MPEG-4/HD,2873.0,2871 Por,Verimatrix,new,,False,
3756 Htp 2ANCBrazil & South America,DVB-S28PSK75003/4,16163.0,Canal Saúde,,MPEG-4/SD,401.0,40. Por,,,,False,
4085 Vtp 10BNCBrazil & South America,DVB-S44003/4,1.0,Canal Saúde,,?-?MPEG-2/SD,256.0,5.5 258 Por,,Wilkherdasilva191213,,False,
3762 Htp 2ANCBrazil & South America,DVB-S28PSK41663/4,1.0,Terraviva,,?-?/HD,513.0,7.94112 Por,,C de Berazategui230601,,False,
12160 Vtp 12BNKBrazil0,DVB-S28PSK299002/3,324.0,Terraviva,,MPEG-4/HD,3333.0,3331 Por,,,,False,
3768 Htp 2ANCBrazil & South America,DVB-S28PSK41663/5,13.0,Band Sat,,?-?MPEG-4/HD,512.0,5.54112 Por,Verimatrix (B)Nagravision,C de Berazategui230615,,False,
