Freq/beam,SR/FEC,SID,Provider/Channel,undef,Compression,VPID,Audio,Encryption,Src_Updated,Provider_URL,is_Provider,Provider
11960 L,ABS-S288003/4,,,,,,,Videoguard,Caribbean kelp211006,,False,
11960 L,ABS-S288003/4,,Nei Monggol TV,,,,Mon,Videoguard,,,False,
11960 L,ABS-S288003/4,,Yanbian TV 1,,,,Chi,Videoguard,,,False,
11960 L,ABS-S288003/4,,Xizang TV Chinese,,,,Chi,Videoguard,,,False,
11960 L,ABS-S288003/4,,Xizang TV Tibetan,,,,Tib,Videoguard,,,False,
11960 L,ABS-S288003/4,,Ando TV,,,,,Videoguard,,,False,
12020 R,ABS-S288003/4,,CCTV,,,,,Videoguard,Caribbean kelp211006,https://www.lyngsat.com/providers/--/CCTV.html,True,CCTV
12020 R,ABS-S288003/4,,CCTV 1,,,,Chi,Videoguard,,,False,CCTV
12020 R,ABS-S288003/4,,CCTV 2,,,,Chi,Videoguard,,,False,CCTV
12020 R,ABS-S288003/4,,CCTV 7,,,,Chi,Videoguard,,,False,CCTV
12020 R,ABS-S288003/4,,CCTV 10,,,,Chi,Videoguard,,,False,CCTV
12020 R,ABS-S288003/4,,CCTV 12,,,,Chi,Videoguard,,,False,CCTV
12020 R,ABS-S288003/4,,CCTV 13,,,,Chi,Videoguard,,,False,CCTV
12020 R,ABS-S288003/4,,CCTV 14,,,,Chi,Videoguard,,,False,CCTV
12020 R,ABS-S288003/4,,CCTV 17,,,,Chi,Videoguard,,,False,CCTV
12020 R,ABS-S288003/4,,CETV 1,,,,Chi,Videoguard,,,False,CCTV
12020 R,ABS-S288003/4,,CRI Newsradio,,,,Chi,Videoguard,,,False,CCTV
12020 R,ABS-S288003/4,,CNR 17 Kazakh Radio,,,,Kaz,Videoguard,,,False,CCTV
12020 R,ABS-S288003/4,,CNR 11 Tibetan Radio,,,,Tib,Videoguard,,,False,CCTV
12020 R,ABS-S288003/4,,CNR 13 Uyghur Radio,,,,Uig,Videoguard,,,False,CCTV
12020 R,ABS-S288003/4,,CNR 1 Voice of China,,,,Chi,Videoguard,,,False,CCTV
