Freq/beam,SR/FEC,SID,Provider/Channel,undef,Compression,VPID,Audio,Encryption,Src_Updated,freq_alt,beam_alt,eirp_alt,encryption_alt,Provider_URL,Channel,Channel_URL,is_Provider,Provider
11728 Htp 1North America Ku,DVB-S24250,,(CNN feeds),,,,,,Anonymous201105,11728 H,tp 1,,,,,,False,
11734 Htp 1North America Ku,DVB-S24250,,(CNN feeds),,,,,,Anonymous201105,11734 H,tp 1,,,,,,False,
12020 Vtp 16North America Ku,DVB-S24250,,(CNN feeds),,,,,,Anonymous201105,12020 V,tp 16,,,,,,False,
12035 Vtp 16North America Ku,DVB-S24250,,(CNN feeds),,,,,,Anonymous201105,12035 V,tp 16,,,,,,False,
11815 Htp 5North America Ku,DVB-S24500,,(feeds),,,,,,Anonymous201105,11815 H,tp 5,,,,,,False,
11904 Htp 11North America Ku,DVB-S28PSK46003/4,,(feeds),,,,,,C Curtis170226,11904 H,tp 11,,,,,,False,
11917 Htp 11North America Ku,DVB-S24600,,(feeds),,,,,,Anonymous201105,11917 H,tp 11,,,,,,False,
11923 Htp 11North America Ku,DVB-S24600,,(feeds),,,,,,Anonymous201105,11923 H,tp 11,,,,,,False,
11929 Htp 11North America Ku,DVB-S24600,,(feeds),,,,,,Anonymous201105,11929 H,tp 11,,,,,,False,
11935 Htp 11North America Ku,DVB-S24600,,(feeds),,,,,,Anonymous201105,11935 H,tp 11,,,,,,False,
11995 Vtp 14North America Ku,DVB-S23540,,(feeds),,,,,,Anonymous201105,11995 V,tp 14,,,,,,False,
12025 Vtp 16North America Ku,DVB-S24250,,(feeds),,,,,,Anonymous201105,12025 V,tp 16,,,,,,False,
12053 Vtp 18North America Ku,DVB-S23540,,(feeds),,,,,,Anonymous201105,12053 V,tp 18,,,,,,False,
12057 Vtp 18North America Ku,DVB-S23540,,(feeds),,,,,,Anonymous201105,12057 V,tp 18,,,,,,False,
12067 Vtp 18North America Ku,DVB-S23540,,(feeds),,,,,,Anonymous201105,12067 V,tp 18,,,,,,False,
12075 Vtp 18North America Ku,DVB-S23540,,(feeds),,,,,,Anonymous201105,12075 V,tp 18,,,,,,False,
11910 Htp 11North America Ku0,,,,,,,,,ML240123,11910 H,tp 11,0.0,,,,,False,
12080 Htp 19North America Ku0,DVB-S28PSK299703/4,,,,,,7.9,,Mike 4210511,12080 H,tp 19,0.0,,,,,False,
12145 Vtp 22North America Ku0,DVB-S200003/4,,,,?-1,,5.5,,Cyberham240330,12145 V,tp 22,0.0,,,,,False,
12151 Htp 23North America Ku0,,,,,,,,,ML240225,12151 H,tp 23,0.0,,,,,False,
12157 Htp 23North America Ku0,,,,,,,,,ML240225,12157 H,tp 23,0.0,,,,,False,
12163 Htp 23North America Ku0,,,,,,,,,ML240225,12163 H,tp 23,0.0,,,,,False,
12175 Htp 23North America Ku0,,,,,,,,,ML240225,12175 H,tp 23,0.0,,,,,False,
12182 Vtp 24North America Ku0,,,,,,,,,Cyberham240306,12182 V,tp 24,0.0,,,,,False,
11950 Htp 13North America Ku,DVB-S24600,,(NBC feeds),,,,,,Anonymous201105,11950 H,tp 13,,,,,,False,
11956 Htp 13North America Ku,DVB-S24600,,(NBC feeds),,,,,,Anonymous201105,11956 H,tp 13,,,,,,False,
11962 Htp 13North America Ku,DVB-S24600,,(NBC feeds),,,,,,Anonymous201105,11962 H,tp 13,,,,,,False,
11969 Htp 13North America Ku,DVB-S24600,,(NBC feeds),,,,,,Anonymous201105,11969 H,tp 13,,,,,,False,
12025 Htp 17North America Ku,DVB-S28PSK46003/4,,(NBC feeds),,,,,,F Miata150726,12025 H,tp 17,,,,,,False,
12054 Htp 17North America Ku,DVB-S24600,,(NBC feeds),,,,,,Anonymous201105,12054 H,tp 17,,,,,,False,
12120 Htp 21North America Ku0,DVB-S28PSK300005/6,65.0,(NBC feeds),,,650.0,651,BISS,,12120 H,tp 21,0.0,BISS,,,,False,
12120 Htp 21North America Ku0,DVB-S28PSK300005/6,66.0,(NBC feeds),,,660.0,661,BISS,,12120 H,tp 21,0.0,BISS,,,,False,
12120 Htp 21North America Ku0,DVB-S28PSK300005/6,67.0,(NBC feeds),,,670.0,671,BISS,,12120 H,tp 21,0.0,BISS,,,,False,
12005 Vtp 16North America Ku,DVB-S24250,,(WFXT-TV feeds),,,,,,Anonymous201105,12005 V,tp 16,,,,,,False,
12010 Vtp 16North America Ku,DVB-S24250,,(WHDH-TV feeds),,,,,,Anonymous201105,12010 V,tp 16,,,,,,False,
12015 Vtp 16North America Ku,DVB-S24250,,(WHDH-TV feeds),,,,,,Anonymous201105,12015 V,tp 16,,,,,,False,
12030 Vtp 16North America Ku,DVB-S24250,,(Vyvx feeds),,,,,,Anonymous201105,12030 V,tp 16,,,,,,False,
12080 Htp 19North America Ku0,DVB-S28PSK299703/4,1.0,DW English,,MPEG-4/HD,2001.0,3001 Eng,,,12080 H,tp 19,0.0,,,DW English,https://www.lyngsat.com/tvchannels/de/DW-English.html,False,
12080 Htp 19North America Ku0,DVB-S28PSK299703/4,1.0,DW English,,MPEG-4/HD,2001.0,3001 Eng,,,12080 H,tp 19,0.0,,,DW English,https://www.lyngsat.com/tvchannels/de/DW-English.html,False,
12080 Htp 19North America Ku0,DVB-S28PSK299703/4,3.0,NTA International,,MPEG-4/HD,2003.0,3003 Eng,,,12080 H,tp 19,0.0,,,NTA International,https://www.lyngsat.com/tvchannels/ng/NTA-International.html,False,
12120 Htp 21North America Ku0,DVB-S28PSK300005/6,,NBC,,1-1,,9.4,BISS,ML240225,12120 H,tp 21,0.0,BISS,https://www.lyngsat.com/providers/us/NBC.html,,,True,NBC
